Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2024-07-14 21:00","30598","30726","31107",
"2024-07-14 21:05","30652","30886","31107",
"2024-07-14 21:10","30439","30992","31107",
"2024-07-14 21:15","30409","31043","31138",
"2024-07-14 21:20","30345","31077","31138",
"2024-07-14 21:25","30442","31133","31138",
"2024-07-14 21:30","30298","31209","30608",
"2024-07-14 21:35","30445","31280","30608",
"2024-07-14 21:40","30426","31323","30608",
"2024-07-14 21:45","30567","31335","31581",
"2024-07-14 21:50","31035","31366","31581",
"2024-07-14 21:55","31475","31463","31581",
"2024-07-14 22:00","31443","31627","31633",
"2024-07-14 22:05","31302","31776","31633",
"2024-07-14 22:10","31100","31828","31633",
"2024-07-14 22:15","30892","31782","31224",
"2024-07-14 22:20","30693","31683","31224",
"2024-07-14 22:25","30676","31573","31224",
"2024-07-14 22:30","30392","31453","31123",
"2024-07-14 22:35","30356","31329","31123",
"2024-07-14 22:40","30112","31208","31123",
"2024-07-14 22:45","29934","31090","31122",
"2024-07-14 22:50","29665","30921","31122",
"2024-07-14 22:55","29396","30643","31122",
"2024-07-14 23:00","29388","30259","30000",
"2024-07-14 23:05","29321","29875","30000",
"2024-07-14 23:10","29287","29599","30000",
"2024-07-14 23:15","29216","29430","29191",
"2024-07-14 23:20","29090","29300","29191",
"2024-07-14 23:25","29117","29139","29191",
"2024-07-14 23:30","28958","28947","28706",
"2024-07-14 23:35","28833","28755","28706",
"2024-07-14 23:40","28777","28596","28706",
"2024-07-14 23:45","28686","28469","28488",
"2024-07-14 23:50","28549","28319","28488",
"2024-07-14 23:55","28501","28087","28488",
"2024-07-15 00:00","28412","27774","27927",
"2024-07-15 00:05","28166","27463","27927",
"2024-07-15 00:10","28014","27235","27927",
"2024-07-15 00:15","28033","27092","27512",
"2024-07-15 00:20","28024","26981","27512",
"2024-07-15 00:25","27828","26853","27512",
"2024-07-15 00:30","27716","26708","27020",
"2024-07-15 00:35","27552","26558","27020",
"2024-07-15 00:40","27317","26415","27020",
"2024-07-15 00:45","27067","26279","26830",
"2024-07-15 00:50","26950","26152","26830",
"2024-07-15 00:55","26641","26035","26830",
"2024-07-15 01:00","26484","25926","26285",
"2024-07-15 01:05","26403","25819","26285",
"2024-07-15 01:10","26296","25706","26285",
"2024-07-15 01:15","26162","25587","25935",
"2024-07-15 01:20","26041","25470","25935",
"2024-07-15 01:25","25966","25360","25935",
"2024-07-15 01:30","25737","25257","25381",
"2024-07-15 01:35","25585","25150","25381",
"2024-07-15 01:40","25414","25024","25381",
"2024-07-15 01:45","25347","24879","25141",
"2024-07-15 01:50","25230","24764","25141",
"2024-07-15 01:55","25049","24727","25141",
"2024-07-15 02:00","24881","24768","24800",
"2024-07-15 02:05","24811","24812","24800",
"2024-07-15 02:10","24787","24784","24800",
"2024-07-15 02:15","24819","24685","24370",
"2024-07-15 02:20","24755","24563","24370",
"2024-07-15 02:25","24517","24466","24370",
"2024-07-15 02:30","24450","24395","24120",
"2024-07-15 02:35","24238","24330","24120",
"2024-07-15 02:40","24229","24254","24120",
"2024-07-15 02:45","24063","24166","23953",
"2024-07-15 02:50","24092","24094","23953",
"2024-07-15 02:55","23948","24064","23953",
"2024-07-15 03:00","24036","24077","23862",
"2024-07-15 03:05","24141","24096","23862",
