Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2023-11-24 21:00","34057","33979","33639",
"2023-11-24 21:05","33985","33974","33639",
"2023-11-24 21:10","33873","33894","33639",
"2023-11-24 21:15","33771","33737","33562",
"2023-11-24 21:20","33882","33543","33562",
"2023-11-24 21:25","33565","33350","33562",
"2023-11-24 21:30","33389","33158","32993",
"2023-11-24 21:35","33098","32958","32993",
"2023-11-24 21:40","32918","32741","32993",
"2023-11-24 21:45","32668","32506","32005",
"2023-11-24 21:50","32348","32263","32005",
"2023-11-24 21:55","31963","32022","32005",
"2023-11-24 22:00","31740","31781","30886",
"2023-11-24 22:05","31599","31536","30886",
"2023-11-24 22:10","31472","31283","30886",
"2023-11-24 22:15","31032","31021","30398",
"2023-11-24 22:20","30953","30756","30398",
"2023-11-24 22:25","30849","30493","30398",
"2023-11-24 22:30","30607","30231","29839",
"2023-11-24 22:35","30450","29977","29839",
"2023-11-24 22:40","30198","29737","29839",
"2023-11-24 22:45","30048","29510","29389",
"2023-11-24 22:50","29666","29276","29389",
"2023-11-24 22:55","29826","29014","29389",
"2023-11-24 23:00","29612","28723","28581",
"2023-11-24 23:05","29128","28441","28581",
"2023-11-24 23:10","28903","28204","28581",
"2023-11-24 23:15","28759","28013","28131",
"2023-11-24 23:20","28610","27847","28131",
"2023-11-24 23:25","28404","27683","28131",
"2023-11-24 23:30","28246","27524","27571",
"2023-11-24 23:35","27953","27370","27571",
"2023-11-24 23:40","27853","27225","27571",
"2023-11-24 23:45","27556","27089","27077",
"2023-11-24 23:50","27291","26963","27077",
"2023-11-24 23:55","26964","26848","27077",
"2023-11-25 00:00","26804","26742","26688",
"2023-11-25 00:05","27081","26639","26688",
"2023-11-25 00:10","26902","26528","26688",
"2023-11-25 00:15","26404","26411","26388",
"2023-11-25 00:20","26316","26291","26388",
"2023-11-25 00:25","26603","26173","26388",
"2023-11-25 00:30","26367","26056","25988",
"2023-11-25 00:35","26227","25932","25988",
"2023-11-25 00:40","26024","25792","25988",
"2023-11-25 00:45","25767","25635","25554",
"2023-11-25 00:50","25688","25495","25554",
"2023-11-25 00:55","25654","25408","25554",
"2023-11-25 01:00","25286","25373","24894",
"2023-11-25 01:05","25312","25338","24894",
