Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2024-09-16 21:00","34757","34359","34661",
"2024-09-16 21:05","34706","34524","34661",
"2024-09-16 21:10","34474","34554","34661",
"2024-09-16 21:15","34506","34448","34422",
"2024-09-16 21:20","34463","34269","34422",
"2024-09-16 21:25","34399","34077","34422",
"2024-09-16 21:30","34141","33874","33994",
"2024-09-16 21:35","33806","33661","33994",
"2024-09-16 21:40","33461","33441","33994",
"2024-09-16 21:45","33325","33215","33063",
"2024-09-16 21:50","33117","32937","33063",
"2024-09-16 21:55","32755","32560","33063",
"2024-09-16 22:00","32431","32085","31616",
"2024-09-16 22:05","31617","31609","31616",
"2024-09-16 22:10","31455","31229","31616",
"2024-09-16 22:15","31293","30946","30892",
"2024-09-16 22:20","31118","30706","30892",
"2024-09-16 22:25","30849","30455","30892",
"2024-09-16 22:30","30497","30194","29717",
"2024-09-16 22:35","30046","29933","29717",
"2024-09-16 22:40","30069","29686","29717",
"2024-09-16 22:45","29877","29452","29308",
"2024-09-16 22:50","29651","29234","29308",
"2024-09-16 22:55","29215","29038","29308",
"2024-09-16 23:00","29209","28863","28332",
"2024-09-16 23:05","28861","28688","28332",
"2024-09-16 23:10","28496","28491","28332",
"2024-09-16 23:15","28221","28271","27630",
"2024-09-16 23:20","28324","28051","27630",
"2024-09-16 23:25","28143","27851","27630",
"2024-09-16 23:30","27539","27670","27340",
"2024-09-16 23:35","27414","27498","27340",
"2024-09-16 23:40","27207","27321","27340",
"2024-09-16 23:45","27068","27139","26883",
"2024-09-16 23:50","27116","26977","26883",
"2024-09-16 23:55","26933","26859","26883",
"2024-09-17 00:00","26679","26783","26597",
"2024-09-17 00:05","26257","26714","26597",
"2024-09-17 00:10","26551","26616","26597",
"2024-09-17 00:15","26318","26489","26384",
"2024-09-17 00:20","26293","26351","26384",
"2024-09-17 00:25","26224","26218","26384",
"2024-09-17 00:30","26107","26091","25613",
"2024-09-17 00:35","25945","25970","25613",
"2024-09-17 00:40","25895","25858","25613",
"2024-09-17 00:45","25720","25753","25175",
"2024-09-17 00:50","25620","25637","25175",
"2024-09-17 00:55","25385","25490","25175",
"2024-09-17 01:00","25066","25312","24657",
"2024-09-17 01:05","25001","25140","24657",
"2024-09-17 01:10","25144","25009","24657",
"2024-09-17 01:15","25021","24920","24692",
"2024-09-17 01:20","24789","24849","24692",
"2024-09-17 01:25","24763","24771","24692",
"2024-09-17 01:30","24741","24687","24292",
"2024-09-17 01:35","24791","24605","24292",
"2024-09-17 01:40","24588","24535","24292",
"2024-09-17 01:45","24579","24474","23982",
"2024-09-17 01:50","24561","24413","23982",
"2024-09-17 01:55","24364","24338","23982",
"2024-09-17 02:00","24056","24250","23982",
"2024-09-17 02:05","24116","24163","23982",
"2024-09-17 02:10","24097","24093","23982",
"2024-09-17 02:15","24080","24040","23690",
"2024-09-17 02:20","24274","23993","23690",
"2024-09-17 02:25","24142","23945","23690",
"2024-09-17 02:30","23868","23894","23404",
"2024-09-17 02:35","23959","23845","23404",
"2024-09-17 02:40","23895","23801","23404",
"2024-09-17 02:45","23807","23761","23403",
"2024-09-17 02:50","23866","23722","23403",
"2024-09-17 02:55","23896","23679","23403",
"2024-09-17 03:00","23688","23632","23186",
"2024-09-17 03:05","23680","23588","23186",
"2024-09-17 03:10","23489","23552","23186",
"2024-09-17 03:15","23601","23524","22916",
"2024-09-17 03:20","23652","23501","22916",
"2024-09-17 03:25","23568","23479","22916",
"2024-09-17 03:30","23250","23459","22916",
"2024-09-17 03:35","23213","23440","22916",
"2024-09-17 03:40","23437","23423","22916",
"2024-09-17 03:45","23436","23408","23165",
"2024-09-17 03:50","23372","23395","23165",
"2024-09-17 03:55","23295","23387","23165",
"2024-09-17 04:00","23430","23383","23163",
"2024-09-17 04:05","23510","23380","23163",
"2024-09-17 04:10","23272","23377","23163",
"2024-09-17 04:15","23065","23374","23165",
"2024-09-17 04:20","23188","23369","23165",
"2024-09-17 04:25","23292","23359","23165",
"2024-09-17 04:30","23240","23345","23163",
"2024-09-17 04:35","23364","23341","23163",
"2024-09-17 04:40","23222","23361","23163",
"2024-09-17 04:45","23479","23404","23162",
"2024-09-17 04:50","23417","23426","23162",
"2024-09-17 04:55","23179","23385","23162",
"2024-09-17 05:00","23443","23280","23698",
"2024-09-17 05:05","23656","23188","23698",
"2024-09-17 05:10","23834","23184","23698",
"2024-09-17 05:15","23792","23270","23867",
"2024-09-17 05:20","23638","23396","23867",
"2024-09-17 05:25","23715","23516","23867",
"2024-09-17 05:30","23698","23628","24167",
"2024-09-17 05:35","23869","23751","24167",
"2024-09-17 05:40","23977","23902","24167",
"2024-09-17 05:45","23952","24081","24610",
"2024-09-17 05:50","24371","24264","24610",
"2024-09-17 05:55","24405","24427","24610",
"2024-09-17 06:00","24449","24570","25522",
"2024-09-17 06:05","25216","24722","25522",
"2024-09-17 06:10","25645","24912","25522",
"2024-09-17 06:15","25798","25141","25933",
"2024-09-17 06:20","25930","25395","25933",
"2024-09-17 06:25","26093","25662","25933",
"2024-09-17 06:30","26432","25941","26870",
"2024-09-17 06:35","26525","26213","26870",
"2024-09-17 06:40","26783","26458","26870",
"2024-09-17 06:45","26976","26677","27606",
"2024-09-17 06:50","27352","26940","27606",
"2024-09-17 06:55","27540","27318","27606",
"2024-09-17 07:00","27830","27812","29295",
"2024-09-17 07:05","28554","28297","29295",
"2024-09-17 07:10","28993","28646","29295",
"2024-09-17 07:15","29142","28860","30055",
"2024-09-17 07:20","29342","29017","30055",
"2024-09-17 07:25","29773","29193","30055",
"2024-09-17 07:30","29990","29389","30063",
"2024-09-17 07:35","30087","29572","30063",
"2024-09-17 07:40","30048","29709","30063",
"2024-09-17 07:45","30277","29800","30178",
"2024-09-17 07:50","30293","29905","30178",
"2024-09-17 07:55","30184","30081","30178",
"2024-09-17 08:00","30217","30329","30739",
"2024-09-17 08:05","30190","30567","30739",
