Emisiones (t CO2 eq / MWh)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2024-08-08 21:00","0","0","340","3708","0","0","0","0","0","286","208","153","0","596",
"2024-08-08 21:05","0","0","340","3648","0","0","0","0","0","285","209","151","0","596",
"2024-08-08 21:10","0","0","340","3710","0","0","0","0","0","290","208","152","0","597",
"2024-08-08 21:15","0","0","340","3721","0","0","0","0","0","290","209","154","0","599",
"2024-08-08 21:20","0","0","340","3747","0","0","0","0","0","289","210","154","0","600",
"2024-08-08 21:25","0","0","340","3744","0","0","0","0","0","292","206","154","0","600",
"2024-08-08 21:30","0","0","340","3740","0","0","0","0","0","293","206","155","0","591",
"2024-08-08 21:35","0","0","340","3734","0","0","0","0","0","294","204","155","0","601",
"2024-08-08 21:40","0","0","340","3728","0","0","0","0","0","292","202","156","0","601",
"2024-08-08 21:45","0","0","340","3709","0","0","0","0","0","295","201","158","0","591",
"2024-08-08 21:50","0","0","340","3681","0","0","0","0","0","293","208","157","0","601",
"2024-08-08 21:55","0","0","340","3647","0","0","0","0","0","293","203","157","0","601",
"2024-08-08 22:00","0","0","340","3646","0","0","0","0","0","294","203","159","0","603",
"2024-08-08 22:05","0","0","340","3673","0","0","0","0","0","292","199","160","0","603",
"2024-08-08 22:10","0","0","341","3657","0","0","0","0","0","296","187","159","0","605",
"2024-08-08 22:15","0","0","340","3648","0","0","0","0","0","295","171","160","0","608",
"2024-08-08 22:20","0","0","340","3540","0","0","0","0","0","295","163","160","0","607",
"2024-08-08 22:25","0","0","339","3498","0","0","0","0","0","292","163","160","0","607",
"2024-08-08 22:30","0","0","340","3458","0","0","0","0","0","289","161","160","0","607",
"2024-08-08 22:35","0","0","340","3352","0","0","0","0","0","289","161","160","0","607",
"2024-08-08 22:40","0","0","340","3314","0","0","0","0","0","287","160","160","0","608",
"2024-08-08 22:45","0","0","341","3268","0","0","0","0","0","288","161","161","0","608",
"2024-08-08 22:50","0","0","340","3165","0","0","0","0","0","285","161","160","0","609",
"2024-08-08 22:55","0","0","340","3130","0","0","0","0","0","284","161","160","0","601",
"2024-08-08 23:00","0","0","340","3179","0","0","0","0","0","279","160","160","0","601",
"2024-08-08 23:05","0","0","340","3059","0","0","0","0","0","278","154","160","0","601",
"2024-08-08 23:10","0","0","339","2947","0","0","0","0","0","272","154","160","0","604",
"2024-08-08 23:15","0","0","340","2938","0","0","0","0","0","266","151","160","0","606",
"2024-08-08 23:20","0","0","340","2887","0","0","0","0","0","262","154","160","0","606",
"2024-08-08 23:25","0","0","340","2858","0","0","0","0","0","260","158","160","0","606",
"2024-08-08 23:30","0","0","340","2854","0","0","0","0","0","259","153","160","0","606",
"2024-08-08 23:35","0","0","340","2819","0","0","0","0","0","257","128","159","0","607",
"2024-08-08 23:40","0","0","340","2764","0","0","0","0","0","254","121","160","0","608",
"2024-08-08 23:45","0","0","339","2756","0","0","0","0","0","251","119","159","0","608",
"2024-08-08 23:50","0","0","340","2725","0","0","0","0","0","250","118","158","0","608",
"2024-08-08 23:55","0","0","339","2720","0","0","0","0","0","252","114","153","0","611",
"2024-08-09 00:00","0","0","339","2735","0","0","0","0","0","248","105","152","0","616",
"2024-08-09 00:05","0","0","339","2860","0","0","0","0","0","239","104","149","0","615",
"2024-08-09 00:10","0","0","340","2889","0","0","0","0","0","236","104","148","0","616",
"2024-08-09 00:15","0","0","340","2895","0","0","0","0","0","233","103","149","0","618",
"2024-08-09 00:20","0","0","339","2808","0","0","0","0","0","235","90","149","0","609",
"2024-08-09 00:25","0","0","339","2741","0","0","0","0","0","237","83","148","0","618",
"2024-08-09 00:30","0","0","339","2683","0","0","0","0","0","236","77","147","0","619",
"2024-08-09 00:35","0","0","341","2654","0","0","0","0","0","238","77","146","0","621",
"2024-08-09 00:40","0","0","339","2609","0","0","0","0","0","238","77","146","0","622",
"2024-08-09 00:45","0","0","340","2582","0","0","0","0","0","236","78","146","0","623",
"2024-08-09 00:50","0","0","340","2474","0","0","0","0","0","233","76","146","0","623",
"2024-08-09 00:55","0","0","339","2408","0","0","0","0","0","228","66","146","0","622",
"2024-08-09 01:00","0","0","341","2411","0","0","0","0","0","225","58","144","0","620",
"2024-08-09 01:05","0","0","341","2348","0","0","0","0","0","222","58","145","0","619",
"2024-08-09 01:10","0","0","340","2400","0","0","0","0","0","218","58","145","0","621",
"2024-08-09 01:15","0","0","339","2432","0","0","0","0","0","218","58","145","0","621",
"2024-08-09 01:20","0","0","340","2413","0","0","0","0","0","218","58","144","0","622",
"2024-08-09 01:25","0","0","340","2378","0","0","0","0","0","217","59","142","0","622",
"2024-08-09 01:30","0","0","340","2351","0","0","0","0","0","215","58","137","0","622",
"2024-08-09 01:35","0","0","341","2332","0","0","0","0","0","213","58","131","0","623",
"2024-08-09 01:40","0","0","340","2300","0","0","0","0","0","209","57","126","0","622",
"2024-08-09 01:45","0","0","340","2295","0","0","0","0","0","209","57","122","0","612",
"2024-08-09 01:50","0","0","339","2266","0","0","0","0","0","207","55","120","0","621",
"2024-08-09 01:55","0","0","340","2271","0","0","0","0","0","208","47","119","0","621",
"2024-08-09 02:00","0","0","340","2261","0","0","0","0","0","209","41","119","0","611",
"2024-08-09 02:05","0","0","340","2231","0","0","0","0","0","207","41","118","0","621",
"2024-08-09 02:10","0","0","340","2192","0","0","0","0","0","207","41","119","0","622",
"2024-08-09 02:15","0","0","340","2165","0","0","0","0","0","204","41","119","0","622",
"2024-08-09 02:20","0","0","340","2183","0","0","0","0","0","202","41","118","0","621",
"2024-08-09 02:25","0","0","340","2142","0","0","0","0","0","203","40","117","0","623",
"2024-08-09 02:30","0","0","339","2126","0","0","0","0","0","201","42","115","0","624",
"2024-08-09 02:35","0","0","339","2119","0","0","0","0","0","197","41","115","0","623",
"2024-08-09 02:40","0","0","339","2125","0","0","0","0","0","198","41","113","0","622",
"2024-08-09 02:45","0","0","341","2108","0","0","0","0","0","197","41","114","0","622",
"2024-08-09 02:50","0","0","340","2119","0","0","0","0","0","196","41","113","0","623",
"2024-08-09 02:55","0","0","340","2110","0","0","0","0","0","196","41","113","0","623",
"2024-08-09 03:00","0","0","340","2137","0","0","0","0","0","197","41","113","0","622",
"2024-08-09 03:05","0","0","340","2131","0","0","0","0","0","197","41","113","0","622",
"2024-08-09 03:10","0","0","340","2127","0","0","0","0","0","197","41","113","0","622",
"2024-08-09 03:15","0","0","340","2090","0","0","0","0","0","194","41","113","0","622",
"2024-08-09 03:20","0","0","340","2105","0","0","0","0","0","192","41","113","0","621",
"2024-08-09 03:25","0","0","340","2116","0","0","0","0","0","194","41","113","0","623",
"2024-08-09 03:30","0","0","340","2151","0","0","0","0","0","194","41","113","0","618",
"2024-08-09 03:35","0","0","341","2169","0","0","0","0","0","194","41","114","0","623",
"2024-08-09 03:40","0","0","339","2149","0","0","0","0","0","195","41","113","0","622",
"2024-08-09 03:45","0","0","340","2125","0","0","0","0","0","195","41","113","0","612",
"2024-08-09 03:50","0","0","340","2108","0","0","0","0","0","196","38","113","0","624",
