Emisiones (t CO2 eq / MWh)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2024-04-11 21:00","0","0","230","2304","0","0","0","0","0","257","113","191","-4.1","385",
"2024-04-11 21:05","0","0","230","2130","0","0","0","0","0","258","114","193","-4.1","386",
"2024-04-11 21:10","0","0","231","2073","0","0","0","0","0","259","113","193","-4.8","387",
"2024-04-11 21:15","0","0","238","2068","0","0","0","0","0","262","112","193","0","387",
"2024-04-11 21:20","0","0","238","2109","0","0","0","0","0","266","114","193","0","391",
"2024-04-11 21:25","0","0","237","2094","0","0","0","0","0","265","113","192","0","389",
"2024-04-11 21:30","0","0","229","2100","0","0","0","0","0","265","113","193","-4.1","393",
"2024-04-11 21:35","0","0","230","2040","0","0","0","0","0","267","115","193","-4.1","394",
"2024-04-11 21:40","0","0","229","2022","0","0","0","0","0","266","112","194","-4.1","396",
"2024-04-11 21:45","0","0","230","2016","0","0","0","0","0","266","115","194","-4.1","397",
"2024-04-11 21:50","0","0","230","2003","0","0","0","0","0","265","114","194","-4.1","392",
"2024-04-11 21:55","0","0","230","1997","0","0","0","0","0","263","3940","194","-4.1","396",
"2024-04-11 22:00","0","0","230","2011","0","0","0","0","0","262","102","194","-4.1","397",
"2024-04-11 22:05","0","0","230","2047","0","0","0","0","0","263","99","194","-4.1","400",
"2024-04-11 22:10","0","0","236","2032","0","0","0","0","0","260","99","194","0","399",
"2024-04-11 22:15","0","0","231","2035","0","0","0","0","0","259","98","194","-4.1","390",
"2024-04-11 22:20","0","0","230","2030","0","0","0","0","0","256","100","194","-4.1","383",
"2024-04-11 22:25","0","0","230","2035","0","0","0","0","0","252","105","194","-4.1","400",
"2024-04-11 22:30","0","0","230","2046","0","0","0","0","0","252","104","192","-4.1","396",
"2024-04-11 22:35","0","0","230","2054","0","0","0","0","0","249","106","183","-4.1","391",
"2024-04-11 22:40","0","0","230","2022","0","0","0","0","0","244","104","174","-4.1","399",
"2024-04-11 22:45","0","0","230","2000","0","0","0","0","0","243","102","166","-4.1","400",
"2024-04-11 22:50","0","0","230","1989","0","0","0","0","0","243","103","157","-4.1","399",
"2024-04-11 22:55","0","0","234","1979","0","0","0","0","0","241","104","149","-3.4","392",
"2024-04-11 23:00","0","0","238","1990","0","0","0","0","0","235","106","144","0","399",
"2024-04-11 23:05","0","0","238","1928","0","0","0","0","0","241","98","142","0","387",
"2024-04-11 23:10","0","0","232","1881","0","0","0","0","0","242","67","141","-3.4","383",
"2024-04-11 23:15","0","0","232","1857","0","0","0","0","0","242","58","141","-3.4","381",
"2024-04-11 23:20","0","0","232","1804","0","0","0","0","0","239","58","142","-3.4","380",
"2024-04-11 23:25","0","0","231","1764","0","0","0","0","0","236","59","142","-3.4","378",
"2024-04-11 23:30","0","0","231","1746","0","0","0","0","0","234","50","142","-3.4","381",
"2024-04-11 23:35","0","0","231","1756","0","0","0","0","0","228","45","142","-3.4","381",
"2024-04-11 23:40","0","0","230","1746","0","0","0","0","0","224","44","140","-3.4","372",
"2024-04-11 23:45","0","0","232","1713","0","0","0","0","0","224","45","132","-2.7","381",
"2024-04-11 23:50","0","0","231","1683","0","0","0","0","0","223","45","125","-2.7","380",
