Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2024-08-29 21:00","36120","35763","36279",
"2024-08-29 21:05","36003","35931","36279",
"2024-08-29 21:10","36046","36011","36279",
"2024-08-29 21:15","36161","36004","36422",
"2024-08-29 21:20","36435","35948","36422",
"2024-08-29 21:25","36581","35884","36422",
"2024-08-29 21:30","36389","35812","35793",
"2024-08-29 21:35","36198","35718","35793",
"2024-08-29 21:40","36069","35586","35793",
"2024-08-29 21:45","35901","35418","35518",
"2024-08-29 21:50","35742","35244","35518",
"2024-08-29 21:55","35362","35093","35518",
"2024-08-29 22:00","35010","34965","34897",
"2024-08-29 22:05","34734","34828","34897",
"2024-08-29 22:10","34394","34645","34897",
"2024-08-29 22:15","34274","34417","33997",
"2024-08-29 22:20","34244","34170","33997",
"2024-08-29 22:25","34170","33932","33997",
"2024-08-29 22:30","33872","33700","33421",
"2024-08-29 22:35","33685","33474","33421",
"2024-08-29 22:40","33400","33250","33421",
"2024-08-29 22:45","33275","33027","32837",
"2024-08-29 22:50","33017","32802","32837",
"2024-08-29 22:55","32793","32567","32837",
"2024-08-29 23:00","32330","32324","31689",
"2024-08-29 23:05","32181","32091","31689",
"2024-08-29 23:10","32052","31889","31689",
"2024-08-29 23:15","31987","31717","31098",
"2024-08-29 23:20","31688","31561","31098",
"2024-08-29 23:25","31330","31405","31098",
"2024-08-29 23:30","31269","31250","31051",
"2024-08-29 23:35","31081","31108","31051",
"2024-08-29 23:40","30770","30990","31051",
"2024-08-29 23:45","30530","30897","30531",
"2024-08-29 23:50","30278","30786","30531",
"2024-08-29 23:55","30059","30615","30531",
"2024-08-30 00:00","29897","30383","29983",
"2024-08-30 00:05","29972","30152","29983",
"2024-08-30 00:10","30065","29980","29983",
"2024-08-30 00:15","29881","29869","29765",
"2024-08-30 00:20","29761","29778","29765",
"2024-08-30 00:25","29653","29670","29765",
"2024-08-30 00:30","29477","29543","29195",
"2024-08-30 00:35","29379","29415","29195",
"2024-08-30 00:40","29246","29300","29195",
"2024-08-30 00:45","29056","29199","28752",
"2024-08-30 00:50","28986","29086","28752",
"2024-08-30 00:55","28745","28935","28752",
"2024-08-30 01:00","28623","28746","28375",
"2024-08-30 01:05","28467","28553","28375",
"2024-08-30 01:10","28361","28389","28375",
"2024-08-30 01:15","28293","28254","28135",
"2024-08-30 01:20","27988","28132","28135",
"2024-08-30 01:25","28018","28006","28135",
"2024-08-30 01:30","27858","27877","27795",
"2024-08-30 01:35","27745","27755","27795",
"2024-08-30 01:40","27715","27652","27795",
"2024-08-30 01:45","27572","27567","27463",
"2024-08-30 01:50","27420","27472","27463",
"2024-08-30 01:55","27429","27339","27463",
"2024-08-30 02:00","27292","27168","26963",
"2024-08-30 02:05","27071","26999","26963",
"2024-08-30 02:10","27019","26874","26963",
"2024-08-30 02:15","26638","26791","26193",
"2024-08-30 02:20","26420","26726","26193",
"2024-08-30 02:25","26435","26652","26193",
"2024-08-30 02:30","26251","26569","26213",
"2024-08-30 02:35","26349","26486","26213",
"2024-08-30 02:40","26217","26409","26213",
"2024-08-30 02:45","26170","26338","26093",
"2024-08-30 02:50","26058","26270","26093",
"2024-08-30 02:55","25859","26204","26093",
"2024-08-30 03:00","25980","26138","26071",
"2024-08-30 03:05","25874","26076","26071",
"2024-08-30 03:10","25803","26021","26071",
"2024-08-30 03:15","25955","25973","25785",
"2024-08-30 03:20","25893","25927","25785",
"2024-08-30 03:25","25624","25880","25785",
"2024-08-30 03:30","25495","25831","25835",
"2024-08-30 03:35","25689","25790","25835",
"2024-08-30 03:40","25707","25767","25835",
"2024-08-30 03:45","25692","25762","25760",
"2024-08-30 03:50","25532","25738","25760",
"2024-08-30 03:55","25332","25660","25760",
"2024-08-30 04:00","25233","25527","25355",
"2024-08-30 04:05","25398","25396","25355",
"2024-08-30 04:10","25379","25327","25355",
"2024-08-30 04:15","25329","25318","25255",
"2024-08-30 04:20","25284","25331","25255",
"2024-08-30 04:25","25241","25325","25255",
"2024-08-30 04:30","25288","25302","25355",
"2024-08-30 04:35","25358","25281","25355",
"2024-08-30 04:40","25398","25285","25355",
"2024-08-30 04:45","25341","25313","25255",
"2024-08-30 04:50","25324","25327","25255",
"2024-08-30 04:55","25505","25291","25255",
"2024-08-30 05:00","25433","25203","25272",
"2024-08-30 05:05","25526","25127","25272",
"2024-08-30 05:10","25552","25123","25272",
"2024-08-30 05:15","25566","25193","25272",
"2024-08-30 05:20","25545","25298","25272",
"2024-08-30 05:25","25628","25400","25272",
"2024-08-30 05:30","25514","25501","25672",
"2024-08-30 05:35","25526","25612","25672",
"2024-08-30 05:40","25547","25742","25672",
"2024-08-30 05:45","25597","25892","26152",
"2024-08-30 05:50","25651","26048","26152",
"2024-08-30 05:55","25876","26196","26152",
"2024-08-30 06:00","26385","26336","26534",
"2024-08-30 06:05","26702","26481","26534",
"2024-08-30 06:10","27054","26645","26534",
"2024-08-30 06:15","27177","26830","27076",
"2024-08-30 06:20","27115","27025","27076",
"2024-08-30 06:25","27348","27224","27076",
"2024-08-30 06:30","27568","27425","28143",
"2024-08-30 06:35","27735","27619","28143",
"2024-08-30 06:40","27764","27796","28143",
"2024-08-30 06:45","27789","27955","28483",
"2024-08-30 06:50","28195","28136","28483",
"2024-08-30 06:55","28519","28378","28483",
"2024-08-30 07:00","28707","28680","30097",
"2024-08-30 07:05","29127","28975","30097",
"2024-08-30 07:10","29340","29195","30097",
"2024-08-30 07:15","29659","29339","30004",
"2024-08-30 07:20","29772","29448","30004",
"2024-08-30 07:25","29942","29561","30004",
"2024-08-30 07:30","29789","29678","30009",
"2024-08-30 07:35","30029","29793","30009",
"2024-08-30 07:40","30041","29900","30009",
"2024-08-30 07:45","29892","29999","30309",
"2024-08-30 07:50","29848","30086","30309",
"2024-08-30 07:55","30045","30156","30309",
"2024-08-30 08:00","30171","30211","30775",
"2024-08-30 08:05","30327","30266","30775",
"2024-08-30 08:10","30553","30340","30775",
"2024-08-30 08:15","30629","30432","31175",
"2024-08-30 08:20","30796","30535","31175",
