Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2024-01-29 21:00","36017","36029","36061",
"2024-01-29 21:05","36117","36032","36061",
"2024-01-29 21:10","36135","35923","36061",
"2024-01-29 21:15","36159","35703","35861",
"2024-01-29 21:20","35881","35432","35861",
"2024-01-29 21:25","35691","35172","35861",
"2024-01-29 21:30","35473","34923","35276",
"2024-01-29 21:35","35167","34665","35276",
"2024-01-29 21:40","34663","34377","35276",
"2024-01-29 21:45","34482","34060","34346",
"2024-01-29 21:50","34066","33749","34346",
"2024-01-29 21:55","33738","33477","34346",
"2024-01-29 22:00","33303","33244","32410",
"2024-01-29 22:05","32856","33012","32410",
"2024-01-29 22:10","32794","32739","32410",
"2024-01-29 22:15","32612","32424","31950",
"2024-01-29 22:20","32400","32093","31950",
"2024-01-29 22:25","32202","31770","31950",
"2024-01-29 22:30","31765","31456","31080",
"2024-01-29 22:35","31592","31151","31080",
"2024-01-29 22:40","31238","30858","31080",
"2024-01-29 22:45","30844","30576","30260",
"2024-01-29 22:50","30515","30284","30260",
"2024-01-29 22:55","30275","29957","30260",
"2024-01-29 23:00","30043","29595","29077",
"2024-01-29 23:05","29642","29243","29077",
"2024-01-29 23:10","29346","28945","29077",
"2024-01-29 23:15","28919","28701","28324",
"2024-01-29 23:20","28621","28484","28324",
"2024-01-29 23:25","28537","28264","28324",
"2024-01-29 23:30","28301","28043","27863",
"2024-01-29 23:35","27904","27825","27863",
"2024-01-29 23:40","27738","27614","27863",
"2024-01-29 23:45","27554","27411","27343",
"2024-01-29 23:50","27545","27222","27343",
"2024-01-29 23:55","27182","27055","27343",
"2024-01-30 00:00","26873","26910","26673",
"2024-01-30 00:05","27212","26769","26673",
"2024-01-30 00:10","27090","26618","26673",
"2024-01-30 00:15","26899","26456","26333",
"2024-01-30 00:20","26707","26293","26333",
"2024-01-30 00:25","26462","26141","26333",
"2024-01-30 00:30","26376","25999","26153",
"2024-01-30 00:35","26097","25858","26153",
"2024-01-30 00:40","26112","25709","26153",
"2024-01-30 00:45","25858","25552","25463",
"2024-01-30 00:50","25586","25413","25463",
"2024-01-30 00:55","25333","25317","25463",
"2024-01-30 01:00","25174","25266","24789",
"2024-01-30 01:05","25397","25218","24789",
"2024-01-30 01:10","25214","25132","24789",
"2024-01-30 01:15","25029","25009","24588",
"2024-01-30 01:20","24911","24874","24588",
"2024-01-30 01:25","24743","24754","24588",
"2024-01-30 01:30","24538","24647","24388",
"2024-01-30 01:35","24405","24549","24388",
"2024-01-30 01:40","24280","24453","24388",
"2024-01-30 01:45","24040","24361","24188",
"2024-01-30 01:50","24211","24269","24188",
"2024-01-30 01:55","24260","24174","24188",
"2024-01-30 02:00","24129","24077","23595",
"2024-01-30 02:05","24001","23985","23595",
"2024-01-30 02:10","23870","23905","23595",
"2024-01-30 02:15","23785","23838","23435",
"2024-01-30 02:20","23564","23778","23435",
"2024-01-30 02:25","23410","23718","23435",
"2024-01-30 02:30","23240","23659","23385",
"2024-01-30 02:35","23322","23605","23385",
"2024-01-30 02:40","23515","23562","23385",
"2024-01-30 02:45","23330","23529","23065",
"2024-01-30 02:50","23294","23492","23065",
"2024-01-30 02:55","23339","23435","23065",
"2024-01-30 03:00","23214","23359","22940",
"2024-01-30 03:05","23230","23286","22940",
"2024-01-30 03:10","23191","23242","22940",
"2024-01-30 03:15","23088","23225","22859",
"2024-01-30 03:20","23251","23219","22859",
"2024-01-30 03:25","23130","23206","22859",
"2024-01-30 03:30","23173","23187","22848",
"2024-01-30 03:35","23071","23172","22848",
"2024-01-30 03:40","22980","23173","22848",
"2024-01-30 03:45","23001","23190","22828",
"2024-01-30 03:50","23124","23194","22828",
"2024-01-30 03:55","22794","23158","22828",
"2024-01-30 04:00","23004","23082","22987",
"2024-01-30 04:05","22829","23006","22987",
"2024-01-30 04:10","22984","22971","22987",
"2024-01-30 04:15","23032","22977","22987",
"2024-01-30 04:20","23093","22998","22987",
"2024-01-30 04:25","23118","23009","22987",
"2024-01-30 04:30","23196","23010","23323",
"2024-01-30 04:35","23070","23022","23323",
"2024-01-30 04:40","23088","23065","23323",
"2024-01-30 04:45","23205","23140","23321",
"2024-01-30 04:50","23306","23198","23321",
"2024-01-30 04:55","23271","23188","23321",
"2024-01-30 05:00","23214","23110","23649",
"2024-01-30 05:05","23602","23047","23649",
"2024-01-30 05:10","23629","23082","23649",
"2024-01-30 05:15","23594","23214","23811",
"2024-01-30 05:20","23608","23390","23811",
"2024-01-30 05:25","23609","23556","23811",
"2024-01-30 05:30","23692","23711","24033",
"2024-01-30 05:35","23921","23882","24033",
"2024-01-30 05:40","23961","24093","24033",
"2024-01-30 05:45","23950","24345","24483",
"2024-01-30 05:50","24261","24591","24483",
"2024-01-30 05:55","24515","24784","24483",
"2024-01-30 06:00","24937","24924","25968",
"2024-01-30 06:05","25630","25085","25968",
"2024-01-30 06:10","26080","25344","25968",
"2024-01-30 06:15","26375","25699","26648",
"2024-01-30 06:20","26671","26100","26648",
"2024-01-30 06:25","26749","26499","26648",
"2024-01-30 06:30","27002","26894","27548",
"2024-01-30 06:35","27135","27277","27548",
"2024-01-30 06:40","27609","27638","27548",
"2024-01-30 06:45","28049","27978","28598",
