Estructura de generación (MW)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2024-06-09 21:00","10765","5041","238","3367","5537","-2597","896","341","453","318","108","129","-11","1823",
"2024-06-09 21:05","10885","5041","249","3113","5196","-1810","730","323","486","318","111","132","0","1860",
"2024-06-09 21:10","10886","5043","238","3131","5261","-1512","575","309","486","317","111","132","-11","1863",
"2024-06-09 21:15","10860","5040","238","3157","5414","-1797","413","293","486","319","113","132","-11","1908",
"2024-06-09 21:20","10830","5039","238","3195","5529","-1591","275","257","486","324","117","132","-11","1911",
"2024-06-09 21:25","10823","5039","238","3247","5751","-1541","181","237","486","325","124","132","-11","1922",
"2024-06-09 21:30","10892","5042","238","3333","5878","-1542","119","233","489","330","126","132","-11","1895",
"2024-06-09 21:35","10899","5040","238","3554","5968","-1865","85","226","492","329","117","134","-11","1937",
"2024-06-09 21:40","10898","5043","238","3546","6230","-2067","94","221","492","327","120","135","-11","1901",
"2024-06-09 21:45","10904","5041","238","3611","6391","-1998","48","222","492","329","120","135","-11","1944",
"2024-06-09 21:50","10909","5042","238","3767","6443","-1944","44","220","492","331","120","135","-11","1948",
"2024-06-09 21:55","10949","5040","249","3772","6524","-1941","53","219","492","330","120","135","0","1908",
"2024-06-09 22:00","10955","5047","238","3652","6602","-2026","43","219","492","332","127","135","-11","1942",
"2024-06-09 22:05","10917","5041","238","3787","6842","-2419","42","220","511","335","133","133","-11","1940",
"2024-06-09 22:10","10996","5047","239","3850","6879","-2463","47","218","511","334","134","135","-10","1940",
"2024-06-09 22:15","10979","5046","239","3864","6902","-2594","47","216","511","336","132","135","-10","1904",
"2024-06-09 22:20","11038","5047","239","3861","6821","-2731","47","217","511","337","123","135","-10","1949",
"2024-06-09 22:25","11062","5043","239","3935","6794","-2538","47","203","511","339","118","138","-10","1960",
"2024-06-09 22:30","10978","5044","239","3878","6710","-2358","47","195","511","336","119","137","-10","1914",
"2024-06-09 22:35","10887","5045","239","3896","6853","-2565","47","194","511","334","117","136","-10","1948",
"2024-06-09 22:40","10884","5048","239","3909","6746","-2809","47","195","511","334","115","135","-10","1912",
"2024-06-09 22:45","10971","5043","239","3899","6744","-3029","47","195","511","336","112","135","-10","1951",
"2024-06-09 22:50","11076","5044","239","3865","6696","-3142","47","193","511","333","112","135","-10","1905",
"2024-06-09 22:55","11083","5045","240","3533","6114","-2655","47","153","511","333","113","134","-9","1906",
"2024-06-09 23:00","11044","5045","240","3583","6210","-2796","47","144","511","329","110","135","-9","1948",
"2024-06-09 23:05","11058","5045","240","3521","6403","-3028","43","144","479","329","110","133","-9","1922",
"2024-06-09 23:10","11097","5044","240","3433","6382","-3059","43","144","479","325","101","134","-10","1963",
"2024-06-09 23:15","11123","5041","240","3396","6294","-2924","43","144","479","321","100","134","-9","1970",
