Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2023-07-21 21:00","33996","34339","34281",
"2023-07-21 21:05","34033","34358","34281",
"2023-07-21 21:10","33916","34361","34281",
"2023-07-21 21:15","34028","34350","34216",
"2023-07-21 21:20","34091","34334","34216",
"2023-07-21 21:25","34216","34322","34216",
"2023-07-21 21:30","34022","34314","34306",
"2023-07-21 21:35","33975","34295","34306",
"2023-07-21 21:40","34200","34250","34306",
"2023-07-21 21:45","34040","34179","34009",
"2023-07-21 21:50","33877","34127","34009",
"2023-07-21 21:55","33765","34137","34009",
"2023-07-21 22:00","33575","34212","33782",
"2023-07-21 22:05","33498","34271","33782",
"2023-07-21 22:10","33466","34237","33782",
"2023-07-21 22:15","33345","34109","33752",
"2023-07-21 22:20","33318","33937","33752",
"2023-07-21 22:25","33087","33769","33752",
"2023-07-21 22:30","32950","33606","33453",
"2023-07-21 22:35","32625","33453","33453",
"2023-07-21 22:40","32720","33314","33453",
"2023-07-21 22:45","32457","33189","32699",
"2023-07-21 22:50","32208","33020","32699",
"2023-07-21 22:55","31955","32744","32699",
"2023-07-21 23:00","31933","32361","31738",
"2023-07-21 23:05","31481","31986","31738",
"2023-07-21 23:10","31384","31729","31738",
"2023-07-21 23:15","31206","31591","31095",
"2023-07-21 23:20","31146","31496","31095",
"2023-07-21 23:25","31080","31366","31095",
"2023-07-21 23:30","30976","31203","30542",
"2023-07-21 23:35","30700","31034","30542",
"2023-07-21 23:40","30579","30888","30542",
"2023-07-21 23:45","30140","30764","30041",
"2023-07-21 23:50","30243","30625","30041",
"2023-07-21 23:55","30059","30433","30041",
"2023-07-22 00:00","29800","30188","29695",
"2023-07-22 00:05","29867","29943","29695",
"2023-07-22 00:10","29950","29749","29695",
"2023-07-22 00:15","30119","29608","29449",
"2023-07-22 00:20","30067","29487","29449",
"2023-07-22 00:25","29917","29356","29449",
"2023-07-22 00:30","29656","29214","28990",
"2023-07-22 00:35","29557","29070","28990",
"2023-07-22 00:40","29379","28933","28990",
"2023-07-22 00:45","29130","28803","28861",
"2023-07-22 00:50","29061","28675","28861",
"2023-07-22 00:55","28905","28547","28861",
"2023-07-22 01:00","28863","28418","28334",
"2023-07-22 01:05","28635","28289","28334",
"2023-07-22 01:10","28239","28162","28334",
"2023-07-22 01:15","28188","28037","28034",
"2023-07-22 01:20","28186","27913","28034",
"2023-07-22 01:25","28058","27789","28034",
"2023-07-22 01:30","27878","27666","27684",
"2023-07-22 01:35","27749","27546","27684",
"2023-07-22 01:40","27627","27432","27684",
"2023-07-22 01:45","27534","27325","27274",
"2023-07-22 01:50","27390","27213","27274",
"2023-07-22 01:55","27381","27089","27274",
"2023-07-22 02:00","27143","26950","26892",
"2023-07-22 02:05","27022","26817","26892",
"2023-07-22 02:10","26829","26709","26892",
"2023-07-22 02:15","26802","26624","26672",
"2023-07-22 02:20","26739","26549","26672",
"2023-07-22 02:25","26449","26472","26672",
"2023-07-22 02:30","26308","26392","26368",
"2023-07-22 02:35","26329","26318","26368",
"2023-07-22 02:40","26155","26257","26368",
"2023-07-22 02:45","26282","26209","26018",
"2023-07-22 02:50","26123","26151","26018",
"2023-07-22 02:55","26019","26059","26018",
"2023-07-22 03:00","25861","25932","25782",
"2023-07-22 03:05","26004","25802","25782",
"2023-07-22 03:10","25827","25702","25782",
"2023-07-22 03:15","25775","25630","25482",
"2023-07-22 03:20","25565","25571","25482",
"2023-07-22 03:25","25479","25507","25482",
"2023-07-22 03:30","25445","25437","25432",
"2023-07-22 03:35","25418","25367","25432",
"2023-07-22 03:40","25555","25301","25432",
"2023-07-22 03:45","25364","25240","25282",
"2023-07-22 03:50","25169","25182","25282",
"2023-07-22 03:55","25250","25125","25282",
"2023-07-22 04:00","25255","25069","25020",
"2023-07-22 04:05","25126","25014","25020",
"2023-07-22 04:10","25069","24963","25020",
"2023-07-22 04:15","24910","24915","24890",
"2023-07-22 04:20","24842","24869","24890",
"2023-07-22 04:25","24885","24825","24890",
"2023-07-22 04:30","24975","24784","24790",
"2023-07-22 04:35","24864","24746","24790",
"2023-07-22 04:40","24730","24712","24790",
"2023-07-22 04:45","24703","24683","24690",
"2023-07-22 04:50","24830","24655","24690",
"2023-07-22 04:55","24741","24624","24690",
"2023-07-22 05:00","24628","24592","24636",
"2023-07-22 05:05","24473","24564","24636",
"2023-07-22 05:10","24557","24547","24636",
"2023-07-22 05:15","24463","24540","24636",
"2023-07-22 05:20","24558","24539","24636",
"2023-07-22 05:25","24632","24539","24636",
"2023-07-22 05:30","24380","24540","24636",
"2023-07-22 05:35","24460","24541","24636",
"2023-07-22 05:40","24495","24540","24636",
"2023-07-22 05:45","24380","24538","24636",
"2023-07-22 05:50","24424","24542","24636",
"2023-07-22 05:55","24415","24559","24636",
"2023-07-22 06:00","24460","24589","24556",
"2023-07-22 06:05","24639","24616","24556",
"2023-07-22 06:10","24725","24626","24556",
"2023-07-22 06:15","24642","24618","24556",
"2023-07-22 06:20","24760","24603","24556",
"2023-07-22 06:25","24806","24589","24556",
"2023-07-22 06:30","24802","24578","24556",
"2023-07-22 06:35","24758","24575","24556",
"2023-07-22 06:40","24012","24587","24556",
"2023-07-22 06:45","24647","24614","24456",
"2023-07-22 06:50","24621","24626","24456",
"2023-07-22 06:55","24545","24597","24456",
"2023-07-22 07:00","24420","24525","24865",
"2023-07-22 07:05","24745","24462","24865",
"2023-07-22 07:10","24760","24458","24865",
"2023-07-22 07:15","24735","24513","25015",
"2023-07-22 07:20","24749","24592","25015",
"2023-07-22 07:25","24737","24659","25015",
"2023-07-22 07:30","24857","24715","25115",
"2023-07-22 07:35","24933","24774","25115",
"2023-07-22 07:40","24868","24850","25115",
"2023-07-22 07:45","24875","24942","25165",
"2023-07-22 07:50","25068","25029","25165",
"2023-07-22 07:55","24947","25084","25165",
"2023-07-22 08:00","25065","25110","25697",
"2023-07-22 08:05","25327","25140","25697",
"2023-07-22 08:10","25582","25207","25697",
"2023-07-22 08:15","25523","25312","25587",
"2023-07-22 08:20","25643","25436","25587",
"2023-07-22 08:25","25673","25556","25587",
"2023-07-22 08:30","25756","25674","25874",
"2023-07-22 08:35","25801","25790","25874",
"2023-07-22 08:40","25923","25904","25874",
"2023-07-22 08:45","25830","26017","26237",
"2023-07-22 08:50","26132","26142","26237",
"2023-07-22 08:55","26274","26296","26237",
"2023-07-22 09:00","26558","26477","27032",
"2023-07-22 09:05","26606","26657","27032",
"2023-07-22 09:10","26764","26806","27032",
"2023-07-22 09:15","27084","26925","27223",
"2023-07-22 09:20","27318","27031","27223",
"2023-07-22 09:25","27460","27143","27223",
"2023-07-22 09:30","27536","27263","27398",
"2023-07-22 09:35","27638","27380","27398",
"2023-07-22 09:40","27588","27487","27398",
"2023-07-22 09:45","27810","27585","27823",
"2023-07-22 09:50","27940","27684","27823",
"2023-07-22 09:55","28115","27798","27823",
"2023-07-22 10:00","28202","27926","28231",
"2023-07-22 10:05","28317","28050","28231",
"2023-07-22 10:10","28568","28150","28231",
"2023-07-22 10:15","28798","28226","28459",
"2023-07-22 10:20","28830","28293","28459",
