Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2022-11-27 21:00","30195","29888","29587",
"2022-11-27 21:05","30127","30090","29587",
"2022-11-27 21:10","29660","30140","29587",
"2022-11-27 21:15","29472","30039","28987",
"2022-11-27 21:20","29349","29873","28987",
"2022-11-27 21:25","28987","29732","28987",
"2022-11-27 21:30","28821","29616","28487",
"2022-11-27 21:35","28618","29506","28487",
"2022-11-27 21:40","28470","29386","28487",
"2022-11-27 21:45","28170","29256","28087",
"2022-11-27 21:50","27927","29102","28087",
"2022-11-27 21:55","27940","28910","28087",
"2022-11-27 22:00","28035","28680","27647",
"2022-11-27 22:05","28112","28447","27647",
"2022-11-27 22:10","28145","28246","27647",
"2022-11-27 22:15","28071","28076","27947",
"2022-11-27 22:20","27878","27912","27947",
"2022-11-27 22:25","27548","27728","27947",
"2022-11-27 22:30","27401","27524","27317",
"2022-11-27 22:35","27213","27324","27317",
"2022-11-27 22:40","26814","27154","27317",
"2022-11-27 22:45","26708","27012","26647",
"2022-11-27 22:50","26484","26833","26647",
"2022-11-27 22:55","26429","26553","26647",
"2022-11-27 23:00","26121","26172","25469",
"2022-11-27 23:05","26095","25798","25469",
"2022-11-27 23:10","25904","25539","25469",
"2022-11-27 23:15","25544","25397","24969",
"2022-11-27 23:20","25242","25299","24969",
"2022-11-27 23:25","25177","25174","24969",
"2022-11-27 23:30","24682","25022","24569",
"2022-11-27 23:35","24578","24863","24569",
"2022-11-27 23:40","24639","24717","24569",
"2022-11-27 23:45","24311","24584","24319",
"2022-11-27 23:50","24136","24454","24319",
"2022-11-27 23:55","23927","24314","24319",
"2022-11-28 00:00","23973","24166","23448",
"2022-11-28 00:05","23874","24017","23448",
"2022-11-28 00:10","23838","23874","23448",
"2022-11-28 00:15","23690","23738","23408",
"2022-11-28 00:20","23525","23604","23408",
"2022-11-28 00:25","23394","23470","23408",
"2022-11-28 00:30","23213","23337","22939",
"2022-11-28 00:35","23101","23209","22939",
"2022-11-28 00:40","22753","23094","22939",
"2022-11-28 00:45","22848","22991","22687",
"2022-11-28 00:50","22921","22879","22687",
"2022-11-28 00:55","22785","22736","22687",
"2022-11-28 01:00","22294","22561","22261",
"2022-11-28 01:05","22594","22391","22261",
"2022-11-28 01:10","22504","22259","22261",
"2022-11-28 01:15","22426","22168","21973",
"2022-11-28 01:20","22109","22092","21973",
"2022-11-28 01:25","22006","22010","21973",
"2022-11-28 01:30","21947","21920","21783",
"2022-11-28 01:35","21786","21832","21783",
"2022-11-28 01:40","21702","21755","21783",
"2022-11-28 01:45","21435","21690","21433",
"2022-11-28 01:50","21796","21621","21433",
"2022-11-28 01:55","21453","21536","21433",
"2022-11-28 02:00","21329","21434","21001",
"2022-11-28 02:05","21278","21337","21001",
"2022-11-28 02:10","21094","21265","21001",
"2022-11-28 02:15","21201","21217","21013",
"2022-11-28 02:20","21081","21181","21013",
"2022-11-28 02:25","20822","21142","21013",
"2022-11-28 02:30","20702","21099","20781",
"2022-11-28 02:35","21015","21060","20781",
"2022-11-28 02:40","20943","21029","20781",
"2022-11-28 02:45","20978","21007","20781",
"2022-11-28 02:50","20885","20982","20781",
"2022-11-28 02:55","20906","20943","20781",
"2022-11-28 03:00","20677","20892","20436",
"2022-11-28 03:05","20435","20841","20436",
"2022-11-28 03:10","20436","20805","20436",
"2022-11-28 03:15","20406","20784","20436",
"2022-11-28 03:20","20572","20770","20436",
"2022-11-28 03:25","20254","20753","20436",
"2022-11-28 03:30","20529","20734","20436",
"2022-11-28 03:35","20553","20719","20436",
"2022-11-28 03:40","20526","20714","20436",
"2022-11-28 03:45","20402","20720","20416",
"2022-11-28 03:50","20438","20720","20416",
"2022-11-28 03:55","20610","20699","20416",
"2022-11-28 04:00","20540","20656","20411",
"2022-11-28 04:05","20599","20614","20411",
"2022-11-28 04:10","20507","20596","20411",
"2022-11-28 04:15","20538","20601","20301",
"2022-11-28 04:20","20740","20614","20301",
"2022-11-28 04:25","20674","20620","20301",
"2022-11-28 04:30","20505","20618","20351",
"2022-11-28 04:35","20453","20632","20351",
"2022-11-28 04:40","20613","20685","20351",
"2022-11-28 04:45","20776","20777","20501",
"2022-11-28 04:50","20603","20839","20501",
"2022-11-28 04:55","20563","20806","20501",
"2022-11-28 05:00","20476","20676","20550",
"2022-11-28 05:05","20887","20564","20550",
"2022-11-28 05:10","20964","20581","20550",
"2022-11-28 05:15","21122","20729","21050",
"2022-11-28 05:20","21326","20933","21050",
"2022-11-28 05:25","21283","21119","21050",
"2022-11-28 05:30","21314","21286","21554",
"2022-11-28 05:35","21479","21462","21554",
"2022-11-28 05:40","21709","21673","21554",
"2022-11-28 05:45","21661","21918","22101",
"2022-11-28 05:50","21953","22165","22101",
"2022-11-28 05:55","22047","22382","22101",
"2022-11-28 06:00","22327","22568","23281",
"2022-11-28 06:05","22928","22773","23281",
"2022-11-28 06:10","23529","23045","23281",
"2022-11-28 06:15","23637","23385","24124",
"2022-11-28 06:20","24134","23759","24124",
"2022-11-28 06:25","24566","24134","24124",
"2022-11-28 06:30","24553","24510","25399",
"2022-11-28 06:35","24975","24877","25399",
"2022-11-28 06:40","25335","25224","25399",
"2022-11-28 06:45","25597","25552","26314",
"2022-11-28 06:50","26065","25914","26314",
"2022-11-28 06:55","26216","26364","26314",
"2022-11-28 07:00","26526","26901","27759",
"2022-11-28 07:05","27428","27422","27759",
"2022-11-28 07:10","27918","27821","27759",
"2022-11-28 07:15","28322","28099","28411",
"2022-11-28 07:20","28553","28328","28411",
"2022-11-28 07:25","28891","28576","28411",
"2022-11-28 07:30","29204","28844","29277",
"2022-11-28 07:35","29605","29102","29277",
"2022-11-28 07:40","29791","29316","29277",
"2022-11-28 07:45","30207","29489","30137",
"2022-11-28 07:50","30479","29675","30137",
"2022-11-28 07:55","30626","29933","30137",
"2022-11-28 08:00","30641","30262","31316",
"2022-11-28 08:05","31138","30577","31316",
"2022-11-28 08:10","31187","30794","31316",
"2022-11-28 08:15","31232","30913","31327",
"2022-11-28 08:20","31521","30991","31327",
"2022-11-28 08:25","31534","31088","31327",
