Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2024-02-14 21:00","34984","35314","35125",
"2024-02-14 21:05","34943","35238","35125",
"2024-02-14 21:10","34994","35109","35125",
"2024-02-14 21:15","34938","34928","34535",
"2024-02-14 21:20","34805","34719","34535",
"2024-02-14 21:25","34607","34506","34535",
"2024-02-14 21:30","34511","34291","33985",
"2024-02-14 21:35","34113","34060","33985",
"2024-02-14 21:40","33851","33801","33985",
"2024-02-14 21:45","33669","33514","33235",
"2024-02-14 21:50","33352","33238","33235",
"2024-02-14 21:55","32925","33011","33235",
"2024-02-14 22:00","32548","32832","32102",
"2024-02-14 22:05","32482","32650","32102",
"2024-02-14 22:10","32542","32412","32102",
"2024-02-14 22:15","32291","32118","31232",
"2024-02-14 22:20","32232","31799","31232",
"2024-02-14 22:25","31629","31487","31232",
"2024-02-14 22:30","31294","31182","30442",
"2024-02-14 22:35","31294","30891","30442",
"2024-02-14 22:40","30944","30621","30442",
"2024-02-14 22:45","30834","30373","29842",
"2024-02-14 22:50","30293","30097","29842",
"2024-02-14 22:55","30157","29743","29842",
"2024-02-14 23:00","29915","29309","28704",
"2024-02-14 23:05","29474","28894","28704",
"2024-02-14 23:10","29284","28594","28704",
"2024-02-14 23:15","28977","28410","27994",
"2024-02-14 23:20","28851","28276","27994",
"2024-02-14 23:25","28429","28127","27994",
"2024-02-14 23:30","28089","27964","27694",
"2024-02-14 23:35","27741","27793","27694",
"2024-02-14 23:40","27646","27621","27694",
"2024-02-14 23:45","27389","27447","27194",
"2024-02-14 23:50","27250","27302","27194",
"2024-02-14 23:55","27136","27213","27194",
"2024-02-15 00:00","26903","27181","26774",
"2024-02-15 00:05","26929","27146","26774",
"2024-02-15 00:10","26977","27046","26774",
"2024-02-15 00:15","26552","26883","26574",
"2024-02-15 00:20","26489","26696","26574",
"2024-02-15 00:25","26453","26525","26574",
"2024-02-15 00:30","26142","26372","26184",
"2024-02-15 00:35","25941","26233","26184",
"2024-02-15 00:40","25842","26105","26184",
"2024-02-15 00:45","25803","25988","25634",
"2024-02-15 00:50","25654","25855","25634",
"2024-02-15 00:55","25301","25678","25634",
"2024-02-15 01:00","25166","25458","25008",
"2024-02-15 01:05","25129","25242","25008",
"2024-02-15 01:10","25264","25080","25008",
"2024-02-15 01:15","25116","24972","24824",
"2024-02-15 01:20","24801","24885","24824",
"2024-02-15 01:25","24774","24786","24824",
"2024-02-15 01:30","24919","24674","24522",
"2024-02-15 01:35","24589","24566","24522",
"2024-02-15 01:40","24533","24477","24522",
"2024-02-15 01:45","24309","24407","24191",
"2024-02-15 01:50","24154","24327","24191",
"2024-02-15 01:55","24090","24210","24191",
"2024-02-15 02:00","24040","24056","23880",
"2024-02-15 02:05","23832","23907","23880",
"2024-02-15 02:10","23869","23804","23880",
"2024-02-15 02:15","23855","23749","23670",
"2024-02-15 02:20","23729","23713","23670",
"2024-02-15 02:25","23852","23670","23670",
"2024-02-15 02:30","23801","23620","23530",
"2024-02-15 02:35","23508","23570","23530",
"2024-02-15 02:40","23409","23529","23530",
"2024-02-15 02:45","23551","23495","23415",
"2024-02-15 02:50","23503","23464","23415",
"2024-02-15 02:55","23541","23430","23415",
"2024-02-15 03:00","23477","23391","23162",
"2024-02-15 03:05","23433","23355","23162",
"2024-02-15 03:10","23379","23323","23162",
"2024-02-15 03:15","23415","23298","23162",
"2024-02-15 03:20","23058","23276","23162",
"2024-02-15 03:25","23055","23255","23162",
"2024-02-15 03:30","23056","23235","23202",
"2024-02-15 03:35","23209","23219","23202",
"2024-02-15 03:40","23102","23207","23202",
"2024-02-15 03:45","23191","23200","23222",
"2024-02-15 03:50","23191","23192","23222",
"2024-02-15 03:55","23199","23179","23222",
"2024-02-15 04:00","23217","23159","23174",
"2024-02-15 04:05","23231","23140","23174",
"2024-02-15 04:10","23034","23128","23174",
"2024-02-15 04:15","22978","23122","23174",
"2024-02-15 04:20","23076","23119","23174",
"2024-02-15 04:25","23212","23114","23174",
"2024-02-15 04:30","23217","23108","23174",
"2024-02-15 04:35","23156","23115","23174",
"2024-02-15 04:40","23176","23150","23174",
"2024-02-15 04:45","23170","23214","23174",
"2024-02-15 04:50","23140","23260","23174",
"2024-02-15 04:55","23054","23241","23174",
"2024-02-15 05:00","23050","23157","23254",
"2024-02-15 05:05","23273","23089","23254",
"2024-02-15 05:10","23369","23116","23254",
"2024-02-15 05:15","23464","23240","23554",
"2024-02-15 05:20","23611","23404","23554",
"2024-02-15 05:25","23518","23557","23554",
"2024-02-15 05:30","23925","23696","23954",
"2024-02-15 05:35","23779","23853","23954",
"2024-02-15 05:40","23926","24055","23954",
"2024-02-15 05:45","23910","24303","24354",
"2024-02-15 05:50","24292","24535","24354",
"2024-02-15 05:55","24406","24689","24354",
"2024-02-15 06:00","24868","24764","25816",
"2024-02-15 06:05","25273","24863","25816",
"2024-02-15 06:10","25901","25084","25816",
"2024-02-15 06:15","26083","25427","26316",
"2024-02-15 06:20","26449","25829","26316",
"2024-02-15 06:25","26577","26222","26316",
"2024-02-15 06:30","26874","26606","27316",
"2024-02-15 06:35","27199","26970","27316",
"2024-02-15 06:40","27570","27303","27316",
"2024-02-15 06:45","27755","27603","28216",
"2024-02-15 06:50","28223","27958","28216",
"2024-02-15 06:55","28605","28453","28216",
"2024-02-15 07:00","28737","29088","30053",
"2024-02-15 07:05","29754","29699","30053",
"2024-02-15 07:10","30306","30120","30053",
"2024-02-15 07:15","30404","30350","30869",
"2024-02-15 07:20","30565","30502","30869",
"2024-02-15 07:25","30904","30688","30869",
"2024-02-15 07:30","31289","30906","31943",
"2024-02-15 07:35","31650","31116","31943",
"2024-02-15 07:40","31976","31272","31943",
"2024-02-15 07:45","32191","31376","32053",
"2024-02-15 07:50","32112","31497","32053",
"2024-02-15 07:55","32284","31703","32053",
"2024-02-15 08:00","32252","31995","32553",
"2024-02-15 08:05","32506","32279","32553",
"2024-02-15 08:10","32509","32457","32553",
"2024-02-15 08:15","32777","32532","32753",
"2024-02-15 08:20","32808","32563","32753",
"2024-02-15 08:25","32990","32612","32753",
"2024-02-15 08:30","32800","32678","32519",
"2024-02-15 08:35","32916","32739","32519",
"2024-02-15 08:40","32950","32771","32519",
"2024-02-15 08:45","32929","32774","32553",
"2024-02-15 08:50","32815","32784","32553",
"2024-02-15 08:55","32853","32836","32553",
"2024-02-15 09:00","32694","32930","32805",
"2024-02-15 09:05","32915","33020","32805",
"2024-02-15 09:10","32998","33060","32805",
"2024-02-15 09:15","33011","33049","32805",
"2024-02-15 09:20","33093","33017","32805",
"2024-02-15 09:25","33225","32994","32805",
"2024-02-15 09:30","33104","32979","33005",
"2024-02-15 09:35","33213","32966","33005",
"2024-02-15 09:40","33148","32946","33005",
"2024-02-15 09:45","33222","32919","33005",
