Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2022-10-18 21:00","32584","32395","31987",
"2022-10-18 21:05","32552","32446","31987",
"2022-10-18 21:10","32522","32368","31987",
"2022-10-18 21:15","32264","32158","31823",
"2022-10-18 21:20","32283","31892","31823",
"2022-10-18 21:25","32058","31639","31823",
"2022-10-18 21:30","31618","31402","31103",
"2022-10-18 21:35","31363","31168","31103",
"2022-10-18 21:40","31168","30926","31103",
"2022-10-18 21:45","30850","30676","30343",
"2022-10-18 21:50","30746","30406","30343",
"2022-10-18 21:55","30263","30103","30343",
"2022-10-18 22:00","29896","29766","29283",
"2022-10-18 22:05","29438","29435","29283",
"2022-10-18 22:10","29393","29146","29283",
"2022-10-18 22:15","28988","28900","28584",
"2022-10-18 22:20","28824","28671","28584",
"2022-10-18 22:25","28568","28437","28584",
"2022-10-18 22:30","28189","28195","27937",
"2022-10-18 22:35","28097","27956","27937",
"2022-10-18 22:40","27858","27730","27937",
"2022-10-18 22:45","27758","27516","27587",
"2022-10-18 22:50","27529","27303","27587",
"2022-10-18 22:55","27424","27078","27587",
"2022-10-18 23:00","27220","26841","26575",
"2022-10-18 23:05","26830","26612","26575",
"2022-10-18 23:10","26675","26409","26575",
"2022-10-18 23:15","26532","26234","26082",
"2022-10-18 23:20","26360","26072","26082",
"2022-10-18 23:25","25967","25912","26082",
"2022-10-18 23:30","25709","25753","25622",
"2022-10-18 23:35","25731","25599","25622",
"2022-10-18 23:40","25390","25457","25622",
"2022-10-18 23:45","25240","25325","25232",
"2022-10-18 23:50","25298","25195","25232",
"2022-10-18 23:55","25126","25058","25232",
"2022-10-19 00:00","24825","24913","24703",
"2022-10-19 00:05","25200","24773","24703",
"2022-10-19 00:10","25179","24649","24703",
"2022-10-19 00:15","25098","24540","24666",
"2022-10-19 00:20","24808","24440","24666",
"2022-10-19 00:25","24804","24342","24666",
"2022-10-19 00:30","24809","24246","24466",
"2022-10-19 00:35","24691","24151","24466",
"2022-10-19 00:40","24607","24053","24466",
"2022-10-19 00:45","24117","23955","24206",
"2022-10-19 00:50","24145","23866","24206",
"2022-10-19 00:55","24059","23800","24206",
"2022-10-19 01:00","23979","23757","23856",
"2022-10-19 01:05","23819","23714","23856",
"2022-10-19 01:10","24021","23648","23856",
"2022-10-19 01:15","23957","23561","23508",
"2022-10-19 01:20","23819","23466","23508",
"2022-10-19 01:25","23732","23379","23508",
"2022-10-19 01:30","23777","23300","23426",
"2022-10-19 01:35","23321","23222","23426",
"2022-10-19 01:40","23357","23141","23426",
"2022-10-19 01:45","23453","23056","23222",
"2022-10-19 01:50","23328","22977","23222",
"2022-10-19 01:55","23199","22913","23222",
"2022-10-19 02:00","23130","22864","22677",
"2022-10-19 02:05","23074","22820","22677",
"2022-10-19 02:10","23196","22768","22677",
"2022-10-19 02:15","23107","22709","22647",
"2022-10-19 02:20","22813","22648","22647",
"2022-10-19 02:25","22760","22593","22647",
"2022-10-19 02:30","22844","22542","22652",
"2022-10-19 02:35","22977","22498","22652",
"2022-10-19 02:40","22887","22460","22652",
"2022-10-19 02:45","22812","22429","22412",
"2022-10-19 02:50","22724","22394","22412",
"2022-10-19 02:55","22697","22347","22412",
"2022-10-19 03:00","22760","22286","22295",
"2022-10-19 03:05","22572","22227","22295",
"2022-10-19 03:10","22519","22184","22295",
"2022-10-19 03:15","22347","22157","22155",
"2022-10-19 03:20","22555","22141","22155",
"2022-10-19 03:25","22687","22129","22155",
"2022-10-19 03:30","22681","22122","22127",
"2022-10-19 03:35","22535","22111","22127",
"2022-10-19 03:40","22549","22087","22127",
"2022-10-19 03:45","22489","22051","22119",
"2022-10-19 03:50","22446","22041","22119",
"2022-10-19 03:55","22145","22097","22119",
"2022-10-19 04:00","22410","22221","22136",
"2022-10-19 04:05","22533","22343","22136",
"2022-10-19 04:10","22445","22395","22136",
"2022-10-19 04:15","22194","22378","22361",
"2022-10-19 04:20","22611","22335","22361",
"2022-10-19 04:25","22445","22311","22361",
"2022-10-19 04:30","22570","22305","22441",
"2022-10-19 04:35","22589","22315","22441",
"2022-10-19 04:40","22470","22337","22441",
"2022-10-19 04:45","22365","22370","22311",
"2022-10-19 04:50","22475","22393","22311",
"2022-10-19 04:55","22578","22386","22311",
"2022-10-19 05:00","22673","22349","22637",
"2022-10-19 05:05","22885","22325","22637",
"2022-10-19 05:10","22749","22359","22637",
"2022-10-19 05:15","22906","22451","22667",
"2022-10-19 05:20","22972","22570","22667",
"2022-10-19 05:25","22998","22685","22667",
"2022-10-19 05:30","22837","22797","22987",
"2022-10-19 05:35","22946","22922","22987",
"2022-10-19 05:40","23156","23079","22987",
"2022-10-19 05:45","23257","23267","23537",
"2022-10-19 05:50","23533","23448","23537",
"2022-10-19 05:55","23675","23582","23537",
"2022-10-19 06:00","23770","23670","24341",
"2022-10-19 06:05","24433","23776","24341",
"2022-10-19 06:10","24787","23964","24341",
"2022-10-19 06:15","25169","24233","24796",
"2022-10-19 06:20","25327","24543","24796",
"2022-10-19 06:25","25320","24852","24796",
"2022-10-19 06:30","25410","25160","25836",
"2022-10-19 06:35","25877","25455","25836",
"2022-10-19 06:40","26058","25726","25836",
"2022-10-19 06:45","26182","25972","26536",
"2022-10-19 06:50","26495","26263","26536",
"2022-10-19 06:55","27104","26668","26536",
"2022-10-19 07:00","27106","27186","27809",
"2022-10-19 07:05","27979","27688","27809",
"2022-10-19 07:10","28197","28047","27809",
"2022-10-19 07:15","28325","28260","28965",
"2022-10-19 07:20","28715","28420","28965",
"2022-10-19 07:25","28885","28615","28965",
"2022-10-19 07:30","29350","28846","29545",
"2022-10-19 07:35","29626","29057","29545",
"2022-10-19 07:40","29774","29190","29545",
"2022-10-19 07:45","29829","29247","29929",
"2022-10-19 07:50","30072","29363","29929",
"2022-10-19 07:55","30212","29678","29929",
"2022-10-19 08:00","30196","30189","30568",
"2022-10-19 08:05","30371","30686","30568",
"2022-10-19 08:10","30639","30957","30568",
"2022-10-19 08:15","30900","31002","31068",
"2022-10-19 08:20","31066","30954","31068",
"2022-10-19 08:25","31064","30947","31068",
"2022-10-19 08:30","30817","30980","31068",
"2022-10-19 08:35","30828","31029","31068",
"2022-10-19 08:40","31110","31069","31068",
"2022-10-19 08:45","30948","31100","31068",
"2022-10-19 08:50","30980","31098","31068",
"2022-10-19 08:55","30974","31040","31068",
"2022-10-19 09:00","30860","30925","31041",
"2022-10-19 09:05","31156","30813","31041",
"2022-10-19 09:10","31142","30765","31041",
"2022-10-19 09:15","31196","30780","31181",
"2022-10-19 09:20","31253","30820","31181",
"2022-10-19 09:25","31152","30845","31181",
"2022-10-19 09:30","31317","30855","31251",
"2022-10-19 09:35","31454","30855","31251",
"2022-10-19 09:40","31428","30854","31251",
"2022-10-19 09:45","31163","30851","31251",
"2022-10-19 09:50","31264","30859","31251",
"2022-10-19 09:55","31317","30892","31251",
"2022-10-19 10:00","31560","30951","31451",
"2022-10-19 10:05","31616","31008","31451",
"2022-10-19 10:10","31277","31040","31451",
"2022-10-19 10:15","31581","31046","31501",
"2022-10-19 10:20","31563","31044","31501",
"2022-10-19 10:25","31620","31052","31501",
"2022-10-19 10:30","31412","31070","31551",
"2022-10-19 10:35","31603","31086","31551",
"2022-10-19 10:40","31525","31087","31551",
"2022-10-19 10:45","31336","31072","31506",
"2022-10-19 10:50","31477","31075","31506",
"2022-10-19 10:55","31357","31131","31506",
"2022-10-19 11:00","31494","31240","31584",
"2022-10-19 11:05","31699","31348","31584",
"2022-10-19 11:10","31629","31405","31584",
"2022-10-19 11:15","31543","31409","31558",
"2022-10-19 11:20","31662","31394","31558",
"2022-10-19 11:25","31805","31396","31558",
"2022-10-19 11:30","31475","31413","31558",
"2022-10-19 11:35","31406","31436","31558",
"2022-10-19 11:40","31462","31457","31558",
"2022-10-19 11:45","31649","31474","31758",
"2022-10-19 11:50","31758","31492","31758",
"2022-10-19 11:55","31723","31516","31758",
"2022-10-19 12:00","31847","31544","31742",
"2022-10-19 12:05","31600","31576","31742",
"2022-10-19 12:10","31739","31609","31742",
"2022-10-19 12:15","31484","31643","31862",
"2022-10-19 12:20","31982","31680","31862",
"2022-10-19 12:25","31878","31721","31862",
"2022-10-19 12:30","31761","31765","31862",
"2022-10-19 12:35","31503","31805","31862",
"2022-10-19 12:40","31937","31829","31862",
"2022-10-19 12:45","32099","31840","32062",
"2022-10-19 12:50","31980","31864","32062",
"2022-10-19 12:55","32078","31930","32062",
"2022-10-19 13:00","32079","32037","32171",
"2022-10-19 13:05","32198","32133","32171",
"2022-10-19 13:10","32055","32167","32171",
"2022-10-19 13:15","32254","32139","32371",
"2022-10-19 13:20","32428","32085","32371",
"2022-10-19 13:25","32089","32042","32371",
"2022-10-19 13:30","32267","32010","32267",
"2022-10-19 13:35","32182","31977","32267",
"2022-10-19 13:40","32001","31931","32267",
"2022-10-19 13:45","32042","31871","32077",
"2022-10-19 13:50","32243","31815","32077",
"2022-10-19 13:55","31976","31778","32077",
"2022-10-19 14:00","31881","31761","31736",
"2022-10-19 14:05","31832","31740","31736",
"2022-10-19 14:10","31553","31690","31736",
"2022-10-19 14:15","31727","31613","31597",
"2022-10-19 14:20","31695","31525","31597",
"2022-10-19 14:25","31636","31442","31597",
"2022-10-19 14:30","31844","31366","31497",
"2022-10-19 14:35","31602","31289","31497",
"2022-10-19 14:40","31514","31206","31497",
"2022-10-19 14:45","31510","31117","31397",
"2022-10-19 14:50","31448","31035","31397",
"2022-10-19 14:55","31068","30972","31397",
"2022-10-19 15:00","31041","30927","31390",
"2022-10-19 15:05","31117","30890","31390",
"2022-10-19 15:10","31048","30852","31390",
"2022-10-19 15:15","31112","30811","31162",
"2022-10-19 15:20","31163","30774","31162",
"2022-10-19 15:25","31049","30746","31162",
"2022-10-19 15:30","31083","30727","30962",
"2022-10-19 15:35","30921","30709","30962",
