Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2023-06-14 21:00","31490","31185","31514",
"2023-06-14 21:05","31486","31231","31514",
"2023-06-14 21:10","31355","31232","31514",
"2023-06-14 21:15","31441","31189","31672",
"2023-06-14 21:20","31595","31128","31672",
"2023-06-14 21:25","31836","31075","31672",
"2023-06-14 21:30","31694","31030","31632",
"2023-06-14 21:35","31766","30970","31632",
"2023-06-14 21:40","31486","30874","31632",
"2023-06-14 21:45","31687","30741","31352",
"2023-06-14 21:50","31383","30631","31352",
"2023-06-14 21:55","31421","30604","31352",
"2023-06-14 22:00","31226","30662","31046",
"2023-06-14 22:05","31101","30703","31046",
"2023-06-14 22:10","31101","30628","31046",
"2023-06-14 22:15","30913","30438","30821",
"2023-06-14 22:20","30907","30200","30821",
"2023-06-14 22:25","30872","29983","30821",
"2023-06-14 22:30","30606","29787","30070",
"2023-06-14 22:35","30492","29588","30070",
"2023-06-14 22:40","30039","29366","30070",
"2023-06-14 22:45","29985","29118","29632",
"2023-06-14 22:50","29649","28882","29632",
"2023-06-14 22:55","29292","28695","29632",
"2023-06-14 23:00","29184","28556","28316",
"2023-06-14 23:05","28821","28423","28316",
"2023-06-14 23:10","28774","28253","28316",
"2023-06-14 23:15","28534","28048","27828",
"2023-06-14 23:20","28323","27833","27828",
"2023-06-14 23:25","27733","27636","27828",
"2023-06-14 23:30","27885","27457","27330",
"2023-06-14 23:35","27694","27286","27330",
"2023-06-14 23:40","27482","27113","27330",
"2023-06-14 23:45","27157","26937","26831",
"2023-06-14 23:50","26812","26770","26831",
"2023-06-14 23:55","26516","26623","26831",
"2023-06-15 00:00","26529","26494","25933",
"2023-06-15 00:05","26471","26367","25933",
"2023-06-15 00:10","26488","26225","25933",
"2023-06-15 00:15","26412","26068","25682",
"2023-06-15 00:20","26395","25908","25682",
"2023-06-15 00:25","25988","25760","25682",
"2023-06-15 00:30","25901","25624","25791",
"2023-06-15 00:35","25766","25490","25791",
"2023-06-15 00:40","25533","25351","25791",
"2023-06-15 00:45","25519","25206","25604",
"2023-06-15 00:50","25370","25077","25604",
"2023-06-15 00:55","25295","24985","25604",
"2023-06-15 01:00","25118","24929","24664",
"2023-06-15 01:05","25115","24875","24664",
"2023-06-15 01:10","24712","24787","24664",
"2023-06-15 01:15","24676","24666","24438",
"2023-06-15 01:20","24706","24536","24438",
"2023-06-15 01:25","24652","24422","24438",
"2023-06-15 01:30","24570","24324","24350",
"2023-06-15 01:35","24385","24226","24350",
"2023-06-15 01:40","24390","24114","24350",
"2023-06-15 01:45","24091","23987","24142",
"2023-06-15 01:50","24086","23884","24142",
"2023-06-15 01:55","23824","23843","24142",
"2023-06-15 02:00","23755","23864","23974",
"2023-06-15 02:05","23884","23888","23974",
"2023-06-15 02:10","23868","23855","23974",
"2023-06-15 02:15","23661","23764","23674",
"2023-06-15 02:20","23554","23654","23674",
"2023-06-15 02:25","23530","23565","23674",
"2023-06-15 02:30","23462","23495","23474",
"2023-06-15 02:35","23397","23430","23474",
"2023-06-15 02:40","23258","23356","23474",
"2023-06-15 02:45","23244","23272","23380",
"2023-06-15 02:50","23138","23203","23380",
"2023-06-15 02:55","23069","23171","23380",
"2023-06-15 03:00","23123","23177","23054",
"2023-06-15 03:05","22946","23191","23054",
"2023-06-15 03:10","23024","23185","23054",
"2023-06-15 03:15","23128","23157","22954",
"2023-06-15 03:20","23145","23122","22954",
"2023-06-15 03:25","22988","23091","22954",
"2023-06-15 03:30","22634","23066","22854",
"2023-06-15 03:35","22723","23048","22854",
"2023-06-15 03:40","22837","23040","22854",
"2023-06-15 03:45","22648","23040","22854",
"2023-06-15 03:50","22818","23029","22854",
"2023-06-15 03:55","22616","22983","22854",
"2023-06-15 04:00","22685","22903","22687",
"2023-06-15 04:05","22806","22823","22687",
"2023-06-15 04:10","22882","22777","22687",
"2023-06-15 04:15","22636","22764","22688",
"2023-06-15 04:20","22629","22762","22688",
"2023-06-15 04:25","22815","22752","22688",
"2023-06-15 04:30","22766","22731","22688",
"2023-06-15 04:35","22793","22721","22688",
"2023-06-15 04:40","22677","22740","22688",
"2023-06-15 04:45","22627","22788","22688",
"2023-06-15 04:50","22565","22817","22688",
"2023-06-15 04:55","22706","22777","22688",
"2023-06-15 05:00","22761","22669","23168",
"2023-06-15 05:05","22990","22574","23168",
"2023-06-15 05:10","22913","22574","23168",
"2023-06-15 05:15","22904","22670","23168",
"2023-06-15 05:20","22875","22807","23168",
"2023-06-15 05:25","22947","22933","23168",
"2023-06-15 05:30","22857","23046","23308",
"2023-06-15 05:35","23306","23161","23308",
"2023-06-15 05:40","23253","23295","23308",
"2023-06-15 05:45","23352","23445","23608",
"2023-06-15 05:50","23227","23603","23608",
"2023-06-15 05:55","23545","23758","23608",
"2023-06-15 06:00","23739","23910","24487",
"2023-06-15 06:05","24333","24069","24487",
"2023-06-15 06:10","24637","24247","24487",
"2023-06-15 06:15","24700","24442","24983",
"2023-06-15 06:20","24713","24648","24983",
"2023-06-15 06:25","25023","24855","24983",
"2023-06-15 06:30","25165","25066","25427",
"2023-06-15 06:35","25235","25278","25427",
"2023-06-15 06:40","25459","25492","25427",
"2023-06-15 06:45","25500","25709","25627",
"2023-06-15 06:50","25392","25929","25627",
"2023-06-15 06:55","25593","26153","25627",
"2023-06-15 07:00","25904","26383","26392",
"2023-06-15 07:05","26358","26609","26392",
"2023-06-15 07:10","26729","26822","26392",
"2023-06-15 07:15","26805","27023","27092",
"2023-06-15 07:20","27059","27218","27092",
"2023-06-15 07:25","27418","27416","27092",
"2023-06-15 07:30","27631","27615","27451",
"2023-06-15 07:35","27778","27803","27451",
"2023-06-15 07:40","27935","27966","27451",
"2023-06-15 07:45","28058","28104","27946",
"2023-06-15 07:50","28054","28261","27946",
"2023-06-15 07:55","28454","28480","27946",
"2023-06-15 08:00","28267","28763","29199",
"2023-06-15 08:05","28658","29037","29199",
"2023-06-15 08:10","28982","29231","29199",
"2023-06-15 08:15","29213","29344","29529",
"2023-06-15 08:20","29320","29421","29529",
"2023-06-15 08:25","29356","29506","29529",
"2023-06-15 08:30","29387","29600","29836",
"2023-06-15 08:35","29725","29700","29836",
"2023-06-15 08:40","29601","29805","29836",
"2023-06-15 08:45","29641","29913","29956",
"2023-06-15 08:50","29414","29993","29956",
"2023-06-15 08:55","29653","30011","29956",
"2023-06-15 09:00","29585","29968","30295",
"2023-06-15 09:05","29851","29922","30295",
"2023-06-15 09:10","30031","29933","30295",
"2023-06-15 09:15","29999","30002","30349",
"2023-06-15 09:20","30026","30090","30349",
"2023-06-15 09:25","30272","30160","30349",
"2023-06-15 09:30","30092","30212","30260",
"2023-06-15 09:35","30148","30254","30260",
"2023-06-15 09:40","30228","30292","30260",
"2023-06-15 09:45","30144","30326","30538",
"2023-06-15 09:50","30233","30367","30538",
"2023-06-15 09:55","30320","30422","30538",
"2023-06-15 10:00","30262","30493","30654",
"2023-06-15 10:05","30331","30561","30654",
"2023-06-15 10:10","30568","30607","30654",
"2023-06-15 10:15","30623","30632","30714",
"2023-06-15 10:20","30715","30646","30714",
"2023-06-15 10:25","30611","30658","30714",
"2023-06-15 10:30","30512","30670","30546",
"2023-06-15 10:35","30714","30690","30546",
"2023-06-15 10:40","30879","30728","30546",
"2023-06-15 10:45","30703","30783","30625",
"2023-06-15 10:50","30755","30812","30625",
"2023-06-15 10:55","30632","30771","30625",
"2023-06-15 11:00","30449","30661","30805",
"2023-06-15 11:05","30694","30553","30805",
"2023-06-15 11:10","30686","30516","30805",
"2023-06-15 11:15","30730","30552","30731",
"2023-06-15 11:20","30761","30617","30731",
"2023-06-15 11:25","30799","30668","30731",
"2023-06-15 11:30","30612","30707","30833",
"2023-06-15 11:35","30862","30733","30833",
"2023-06-15 11:40","30717","30749","30833",
"2023-06-15 11:45","30549","30755","30885",
"2023-06-15 11:50","30856","30787","30885",
"2023-06-15 11:55","30710","30881","30885",
"2023-06-15 12:00","30623","31037","31053",
