Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2023-04-10 21:00","28050","27763","28372",
"2023-04-10 21:05","28023","28168","28372",
"2023-04-10 21:10","28355","28352","28372",
"2023-04-10 21:15","28465","28316","28772",
"2023-04-10 21:20","28534","28186","28772",
"2023-04-10 21:25","28571","28088","28772",
"2023-04-10 21:30","28381","28024","27922",
"2023-04-10 21:35","28219","27952","27922",
"2023-04-10 21:40","28175","27834","27922",
"2023-04-10 21:45","28094","27669","27612",
"2023-04-10 21:50","28115","27505","27612",
"2023-04-10 21:55","27946","27390","27612",
"2023-04-10 22:00","27710","27323","26884",
"2023-04-10 22:05","27392","27250","26884",
"2023-04-10 22:10","26967","27113","26884",
"2023-04-10 22:15","26911","26912","26584",
"2023-04-10 22:20","26864","26685","26584",
"2023-04-10 22:25","26529","26466","26584",
"2023-04-10 22:30","26385","26255","25784",
"2023-04-10 22:35","26134","26051","25784",
"2023-04-10 22:40","25875","25852","25784",
"2023-04-10 22:45","25561","25657","25384",
"2023-04-10 22:50","25340","25447","25384",
"2023-04-10 22:55","25165","25200","25384",
"2023-04-10 23:00","25074","24916","24328",
"2023-04-10 23:05","24727","24637","24328",
"2023-04-10 23:10","24556","24403","24328",
"2023-04-10 23:15","24432","24215","23848",
"2023-04-10 23:20","24321","24047","23848",
"2023-04-10 23:25","23979","23874","23848",
"2023-04-10 23:30","24012","23697","23418",
"2023-04-10 23:35","23895","23523","23418",
"2023-04-10 23:40","23566","23360","23418",
"2023-04-10 23:45","23209","23208","22918",
"2023-04-10 23:50","23178","23058","22918",
"2023-04-10 23:55","22960","22901","22918",
"2023-04-11 00:00","22833","22735","22625",
"2023-04-11 00:05","23001","22574","22625",
"2023-04-11 00:10","22872","22427","22625",
"2023-04-11 00:15","23005","22296","22223",
"2023-04-11 00:20","22870","22172","22223",
"2023-04-11 00:25","22748","22050","22223",
"2023-04-11 00:30","22465","21929","21920",
"2023-04-11 00:35","22316","21811","21920",
"2023-04-11 00:40","22131","21695","21920",
"2023-04-11 00:45","21881","21583","21620",
"2023-04-11 00:50","21846","21475","21620",
"2023-04-11 00:55","21696","21376","21620",
"2023-04-11 01:00","21555","21284","20979",
"2023-04-11 01:05","21483","21194","20979",
"2023-04-11 01:10","21331","21099","20979",
"2023-04-11 01:15","21214","20999","20790",
"2023-04-11 01:20","21337","20902","20790",
"2023-04-11 01:25","21318","20812","20790",
"2023-04-11 01:30","21069","20731","20590",
"2023-04-11 01:35","20899","20648","20590",
"2023-04-11 01:40","20817","20557","20590",
"2023-04-11 01:45","20750","20456","20592",
"2023-04-11 01:50","20740","20376","20592",
"2023-04-11 01:55","20586","20349","20592",
"2023-04-11 02:00","20272","20373","20294",
"2023-04-11 02:05","20363","20401","20294",
"2023-04-11 02:10","20226","20384","20294",
"2023-04-11 02:15","20041","20324","20005",
"2023-04-11 02:20","20027","20248","20005",
"2023-04-11 02:25","20057","20188","20005",
"2023-04-11 02:30","20088","20144","19921",
"2023-04-11 02:35","20179","20110","19921",
"2023-04-11 02:40","19966","20082","19921",
"2023-04-11 02:45","19903","20059","19911",
"2023-04-11 02:50","20025","20030","19911",
"2023-04-11 02:55","19954","19984","19911",
"2023-04-11 03:00","19954","19920","19629",
"2023-04-11 03:05","19852","19860","19629",
"2023-04-11 03:10","19768","19824","19629",
"2023-04-11 03:15","19807","19811","19632",
"2023-04-11 03:20","19789","19808","19632",
"2023-04-11 03:25","19926","19799","19632",
"2023-04-11 03:30","19779","19785","19662",
"2023-04-11 03:35","19779","19775","19662",
"2023-04-11 03:40","19831","19779","19662",
"2023-04-11 03:45","19794","19796","19662",
"2023-04-11 03:50","19770","19803","19662",
"2023-04-11 03:55","19904","19775","19662",
"2023-04-11 04:00","19950","19713","19591",
"2023-04-11 04:05","19970","19651","19591",
"2023-04-11 04:10","19849","19625","19591",
"2023-04-11 04:15","19934","19632","19853",
"2023-04-11 04:20","19884","19654","19853",
"2023-04-11 04:25","19937","19668","19853",
"2023-04-11 04:30","19950","19676","20053",
"2023-04-11 04:35","20058","19692","20053",
"2023-04-11 04:40","19964","19731","20053",
"2023-04-11 04:45","20058","19793","19853",
"2023-04-11 04:50","20005","19848","19853",
"2023-04-11 04:55","19933","19864","19853",
"2023-04-11 05:00","20025","19841","20377",
"2023-04-11 05:05","20136","19831","20377",
"2023-04-11 05:10","20204","19884","20377",
"2023-04-11 05:15","20440","20000","20577",
"2023-04-11 05:20","20469","20151","20577",
"2023-04-11 05:25","20369","20305","20577",
"2023-04-11 05:30","20471","20464","20915",
"2023-04-11 05:35","20534","20623","20915",
"2023-04-11 05:40","20642","20779","20915",
"2023-04-11 05:45","20581","20932","21867",
"2023-04-11 05:50","20763","21124","21867",
"2023-04-11 05:55","21085","21396","21867",
"2023-04-11 06:00","21312","21749","22288",
"2023-04-11 06:05","21716","22113","22288",
"2023-04-11 06:10","22271","22423","22288",
"2023-04-11 06:15","22602","22677","22837",
"2023-04-11 06:20","22759","22912","22837",
"2023-04-11 06:25","23067","23165","22837",
"2023-04-11 06:30","23053","23434","23677",
"2023-04-11 06:35","23437","23712","23677",
"2023-04-11 06:40","23636","23992","23677",
"2023-04-11 06:45","23880","24272","24577",
"2023-04-11 06:50","24126","24537","24577",
"2023-04-11 06:55","24393","24775","24577",
"2023-04-11 07:00","24597","24983","25764",
"2023-04-11 07:05","25413","25184","25764",
"2023-04-11 07:10","25733","25400","25764",
"2023-04-11 07:15","26052","25630","26371",
"2023-04-11 07:20","26173","25863","26371",
"2023-04-11 07:25","26338","26086","26371",
"2023-04-11 07:30","26513","26298","26783",
"2023-04-11 07:35","26610","26490","26783",
"2023-04-11 07:40","26896","26652","26783",
"2023-04-11 07:45","27102","26782","26986",
"2023-04-11 07:50","27045","26936","26986",
"2023-04-11 07:55","26982","27168","26986",
"2023-04-11 08:00","26786","27477","27954",
"2023-04-11 08:05","27361","27776","27954",
"2023-04-11 08:10","27511","27974","27954",
"2023-04-11 08:15","27797","28073","28214",
"2023-04-11 08:20","27783","28128","28214",
"2023-04-11 08:25","27702","28198","28214",
"2023-04-11 08:30","27847","28282","28041",
"2023-04-11 08:35","28038","28371","28041",
"2023-04-11 08:40","28070","28453","28041",
"2023-04-11 08:45","27908","28530","27981",
"2023-04-11 08:50","27859","28583","27981",
"2023-04-11 08:55","28149","28595","27981",
"2023-04-11 09:00","28266","28564","28261",
"2023-04-11 09:05","28237","28526","28261",
"2023-04-11 09:10","28165","28518","28261",
"2023-04-11 09:15","28366","28538","28259",
"2023-04-11 09:20","28207","28565","28259",
"2023-04-11 09:25","28484","28574","28259",
"2023-04-11 09:30","28388","28565","28159",
"2023-04-11 09:35","28366","28555","28159",
"2023-04-11 09:40","28168","28558","28159",
"2023-04-11 09:45","28081","28574","28159",
"2023-04-11 09:50","28101","28568","28159",
"2023-04-11 09:55","28091","28503","28159",
"2023-04-11 10:00","27825","28378","28216",
"2023-04-11 10:05","27909","28252","28216",
"2023-04-11 10:10","27990","28181","28216",
"2023-04-11 10:15","28031","28166","27901",
"2023-04-11 10:20","27918","28167","27901",
"2023-04-11 10:25","27989","28147","27901",
"2023-04-11 10:30","28069","28106","27908",
"2023-04-11 10:35","28058","28063","27908",
"2023-04-11 10:40","28024","28040","27908",
"2023-04-11 10:45","27934","28037","27808",
"2023-04-11 10:50","27924","28014","27808",
"2023-04-11 10:55","28074","27930","27808",
"2023-04-11 11:00","27846","27785","27645",
"2023-04-11 11:05","27851","27642","27645",
"2023-04-11 11:10","27704","27563","27645",
"2023-04-11 11:15","27814","27550","27514",
"2023-04-11 11:20","27723","27561","27514",
"2023-04-11 11:25","27644","27557","27514",
"2023-04-11 11:30","27601","27538","27495",
"2023-04-11 11:35","27695","27515","27495",
"2023-04-11 11:40","27468","27499","27495",
"2023-04-11 11:45","27640","27490","27544",
"2023-04-11 11:50","27653","27483","27544",
"2023-04-11 11:55","27634","27475","27544",
"2023-04-11 12:00","27391","27466","27623",
"2023-04-11 12:05","27478","27458","27623",
"2023-04-11 12:10","27633","27452","27623",
"2023-04-11 12:15","27587","27449","27601",
"2023-04-11 12:20","27735","27448","27601",
