Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2024-03-07 21:00","37126","36869","36852",
"2024-03-07 21:05","37115","36934","36852",
"2024-03-07 21:10","36884","36863","36852",
"2024-03-07 21:15","37001","36657","36652",
"2024-03-07 21:20","36944","36391","36652",
"2024-03-07 21:25","36805","36143","36652",
"2024-03-07 21:30","36158","35912","36052",
"2024-03-07 21:35","36171","35674","36052",
"2024-03-07 21:40","35882","35401","36052",
"2024-03-07 21:45","35691","35096","35483",
"2024-03-07 21:50","35472","34797","35483",
"2024-03-07 21:55","34952","34542","35483",
"2024-03-07 22:00","34323","34333","34067",
"2024-03-07 22:05","34120","34123","34067",
"2024-03-07 22:10","33895","33863","34067",
"2024-03-07 22:15","33629","33555","32967",
"2024-03-07 22:20","33345","33227","32967",
"2024-03-07 22:25","33133","32911","32967",
"2024-03-07 22:30","32763","32604","31842",
"2024-03-07 22:35","32570","32308","31842",
"2024-03-07 22:40","32233","32021","31842",
"2024-03-07 22:45","31953","31742","30846",
"2024-03-07 22:50","31750","31454","30846",
"2024-03-07 22:55","31527","31139","30846",
"2024-03-07 23:00","31148","30796","30030",
"2024-03-07 23:05","30762","30462","30030",
"2024-03-07 23:10","30315","30174","30030",
"2024-03-07 23:15","30076","29930","29600",
"2024-03-07 23:20","29896","29709","29600",
"2024-03-07 23:25","29618","29485","29600",
"2024-03-07 23:30","29397","29260","28957",
"2024-03-07 23:35","29114","29037","28957",
"2024-03-07 23:40","28891","28818","28957",
"2024-03-07 23:45","28531","28605","27784",
"2024-03-07 23:50","28445","28406","27784",
"2024-03-07 23:55","28198","28228","27784",
"2024-03-08 00:00","27689","28071","27520",
"2024-03-08 00:05","27811","27921","27520",
"2024-03-08 00:10","27769","27761","27520",
"2024-03-08 00:15","27833","27590","26838",
"2024-03-08 00:20","27717","27419","26838",
"2024-03-08 00:25","27386","27254","26838",
"2024-03-08 00:30","27208","27096","26546",
"2024-03-08 00:35","27080","26944","26546",
"2024-03-08 00:40","26750","26796","26546",
"2024-03-08 00:45","26808","26653","26290",
"2024-03-08 00:50","26742","26510","26290",
"2024-03-08 00:55","26396","26361","26290",
"2024-03-08 01:00","26255","26207","25992",
"2024-03-08 01:05","26202","26056","25992",
"2024-03-08 01:10","26167","25917","25992",
"2024-03-08 01:15","25873","25789","25542",
"2024-03-08 01:20","25783","25667","25542",
"2024-03-08 01:25","25578","25546","25542",
"2024-03-08 01:30","25775","25425","25312",
"2024-03-08 01:35","25698","25305","25312",
"2024-03-08 01:40","25574","25188","25312",
"2024-03-08 01:45","25248","25074","25012",
"2024-03-08 01:50","25484","24966","25012",
"2024-03-08 01:55","25242","24869","25012",
"2024-03-08 02:00","24995","24782","24972",
"2024-03-08 02:05","25223","24703","24972",
"2024-03-08 02:10","24816","24627","24972",
"2024-03-08 02:15","24579","24554","24692",
"2024-03-08 02:20","24674","24485","24692",
"2024-03-08 02:25","24669","24421","24692",
"2024-03-08 02:30","24439","24362","24442",
"2024-03-08 02:35","24378","24309","24442",
"2024-03-08 02:40","24343","24264","24442",
"2024-03-08 02:45","24287","24227","24322",
"2024-03-08 02:50","24253","24189","24322",
"2024-03-08 02:55","24188","24139","24322",
"2024-03-08 03:00","24206","24079","24155",
"2024-03-08 03:05","24346","24021","24155",
"2024-03-08 03:10","24317","23979","24155",
"2024-03-08 03:15","24206","23953","24185",
"2024-03-08 03:20","24418","23935","24185",
"2024-03-08 03:25","24315","23915","24185",
"2024-03-08 03:30","24276","23894","24045",
"2024-03-08 03:35","24157","23875","24045",
"2024-03-08 03:40","24000","23858","24045",
"2024-03-08 03:45","23951","23846","24115",
"2024-03-08 03:50","23927","23836","24115",
"2024-03-08 03:55","24058","23828","24115",
"2024-03-08 04:00","23880","23824","23997",
"2024-03-08 04:05","23966","23820","23997",
"2024-03-08 04:10","23858","23816","23997",
"2024-03-08 04:15","24034","23811","24017",
"2024-03-08 04:20","24128","23807","24017",
"2024-03-08 04:25","23866","23803","24017",
"2024-03-08 04:30","23973","23800","23877",
"2024-03-08 04:35","23867","23814","23877",
"2024-03-08 04:40","24049","23859","23877",
"2024-03-08 04:45","24196","23936","23877",
"2024-03-08 04:50","24144","23991","23877",
"2024-03-08 04:55","24136","23971","23877",
"2024-03-08 05:00","24231","23874","24254",
"2024-03-08 05:05","24302","23795","24254",
"2024-03-08 05:10","24374","23824","24254",
"2024-03-08 05:15","24533","23963","24714",
"2024-03-08 05:20","24516","24149","24714",
"2024-03-08 05:25","24393","24322","24714",
"2024-03-08 05:30","24503","24483","24934",
"2024-03-08 05:35","25006","24656","24934",
"2024-03-08 05:40","25043","24866","24934",
"2024-03-08 05:45","25001","25114","25454",
"2024-03-08 05:50","25152","25359","25454",
"2024-03-08 05:55","25413","25562","25454",
"2024-03-08 06:00","25903","25722","26836",
"2024-03-08 06:05","26596","25902","26836",
"2024-03-08 06:10","26820","26168","26836",
"2024-03-08 06:15","27451","26520","27546",
"2024-03-08 06:20","27398","26911","27546",
"2024-03-08 06:25","27579","27299","27546",
"2024-03-08 06:30","27805","27682","28346",
"2024-03-08 06:35","28269","28055","28346",
"2024-03-08 06:40","28487","28412","28346",
"2024-03-08 06:45","28891","28755","29446",
"2024-03-08 06:50","29047","29125","29446",
"2024-03-08 06:55","29402","29563","29446",
"2024-03-08 07:00","29761","30070","31318",
"2024-03-08 07:05","30792","30558","31318",
"2024-03-08 07:10","31214","30936","31318",
"2024-03-08 07:15","31404","31206","32118",
"2024-03-08 07:20","31996","31431","32118",
"2024-03-08 07:25","31901","31675","32118",
"2024-03-08 07:30","32171","31938","32568",
"2024-03-08 07:35","32372","32175","32568",
"2024-03-08 07:40","32579","32344","32568",
"2024-03-08 07:45","32803","32443","33108",
"2024-03-08 07:50","32973","32585","33108",
"2024-03-08 07:55","32895","32882","33108",
"2024-03-08 08:00","33058","33335","33899",
"2024-03-08 08:05","33435","33768","33899",
"2024-03-08 08:10","33642","34005","33899",
"2024-03-08 08:15","34067","34046","34189",
"2024-03-08 08:20","34234","34004","34189",
"2024-03-08 08:25","34337","33990","34189",
"2024-03-08 08:30","34034","34005","34189",
"2024-03-08 08:35","34269","34032","34189",
"2024-03-08 08:40","34399","34053","34189",
"2024-03-08 08:45","34341","34069","33899",
"2024-03-08 08:50","34134","34045","33899",
"2024-03-08 08:55","34063","33951","33899",
"2024-03-08 09:00","33983","33785","33752",
"2024-03-08 09:05","33898","33621","33752",
"2024-03-08 09:10","33772","33533","33752",
"2024-03-08 09:15","33825","33521","33745",
"2024-03-08 09:20","33820","33535","33745",
"2024-03-08 09:25","33963","33525","33745",
"2024-03-08 09:30","33926","33492","33795",
"2024-03-08 09:35","34102","33452","33795",
"2024-03-08 09:40","33930","33425","33795",
"2024-03-08 09:45","33883","33411","33995",
"2024-03-08 09:50","33931","33385","33995",
"2024-03-08 09:55","34101","33323","33995",
"2024-03-08 10:00","33949","33226","33489",
"2024-03-08 10:05","33724","33125","33489",
"2024-03-08 10:10","33505","33051","33489",
"2024-03-08 10:15","33458","33006","33405",
"2024-03-08 10:20","33771","32971","33405",
"2024-03-08 10:25","33668","32927","33405",
"2024-03-08 10:30","33553","32874","33489",
"2024-03-08 10:35","33554","32819","33489",
"2024-03-08 10:40","33407","32771","33489",
"2024-03-08 10:45","33342","32730","33489",
"2024-03-08 10:50","33473","32683","33489",
"2024-03-08 10:55","33281","32621","33489",
"2024-03-08 11:00","33293","32543","33236",
"2024-03-08 11:05","33072","32466","33236",
"2024-03-08 11:10","32964","32409","33236",
"2024-03-08 11:15","33058","32371","33015",
"2024-03-08 11:20","32987","32341","33015",
"2024-03-08 11:25","33178","32310","33015",
"2024-03-08 11:30","33006","32278","32929",
"2024-03-08 11:35","32988","32247","32929",
"2024-03-08 11:40","32829","32218","32929",
"2024-03-08 11:45","32685","32193","32829",
"2024-03-08 11:50","32834","32173","32829",
"2024-03-08 11:55","32974","32160","32829",
"2024-03-08 12:00","32779","32154","32625",
"2024-03-08 12:05","32714","32152","32625",
"2024-03-08 12:10","32365","32150","32625",
"2024-03-08 12:15","32512","32148","32479",
"2024-03-08 12:20","32528","32149","32479",
"2024-03-08 12:25","32312","32154","32479",
"2024-03-08 12:30","32409","32165","32424",
"2024-03-08 12:35","32383","32173","32424",
"2024-03-08 12:40","32682","32171","32424",
"2024-03-08 12:45","32945","32157","32478",
"2024-03-08 12:50","32787","32157","32478",
"2024-03-08 12:55","32535","32196","32478",
"2024-03-08 13:00","32404","32273","32607",
"2024-03-08 13:05","32423","32345","32607",
"2024-03-08 13:10","32566","32368","32607",
"2024-03-08 13:15","32641","32344","32608",
"2024-03-08 13:20","32844","32300","32608",
"2024-03-08 13:25","32661","32266","32608",
"2024-03-08 13:30","32640","32240","32338",
"2024-03-08 13:35","32463","32217","32338",
"2024-03-08 13:40","32449","32186","32338",
"2024-03-08 13:45","32314","32150","32238",
"2024-03-08 13:50","32298","32112","32238",
"2024-03-08 13:55","32264","32077","32238",
"2024-03-08 14:00","31866","32045","32085",
"2024-03-08 14:05","31613","32011","32085",
"2024-03-08 14:10","31703","31972","32085",
"2024-03-08 14:15","31837","31928","31876",
"2024-03-08 14:20","31988","31881","31876",
"2024-03-08 14:25","31786","31835","31876",
"2024-03-08 14:30","31805","31789","31576",
"2024-03-08 14:35","31831","31744","31576",
"2024-03-08 14:40","31801","31698","31576",
"2024-03-08 14:45","31839","31651","31776",
"2024-03-08 14:50","31506","31606","31776",
"2024-03-08 14:55","31514","31565","31776",
"2024-03-08 15:00","31427","31529","31582",
"2024-03-08 15:05","31408","31496","31582",
"2024-03-08 15:10","31322","31461","31582",
