Estructura de generación (MW)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2023-10-05 21:00","2363","5957","491","12854","4924","2973","51","580","464","389","313","259","0","2410",
"2023-10-05 21:05","2431","5855","491","13270","4823","2464","50","578","470","389","315","260","0","2403",
"2023-10-05 21:10","2456","5846","489","13357","4708","2502","50","577","470","387","316","261","0","2398",
"2023-10-05 21:15","2500","5853","493","13334","4668","2287","50","576","470","388","317","261","0","2401",
"2023-10-05 21:20","2539","5859","492","12917","4768","2293","50","575","470","390","308","262","0","2393",
"2023-10-05 21:25","2584","5858","492","12737","4831","2445","50","575","470","389","310","262","0","2402",
"2023-10-05 21:30","2611","5864","492","12630","4746","2402","50","575","470","389","292","262","0","2403",
"2023-10-05 21:35","2610","5865","491","12378","4613","2300","50","575","470","389","284","261","0","2404",
"2023-10-05 21:40","2638","5856","476","12253","4486","2211","50","575","470","388","278","260","0","2392",
"2023-10-05 21:45","2639","5864","478","12099","4176","2552","50","575","470","387","274","260","0","2405",
"2023-10-05 21:50","2660","5862","476","12002","3999","2523","49","574","470","386","269","260","0","2401",
"2023-10-05 21:55","2690","5862","476","11977","3744","2458","49","563","470","388","263","260","0","2396",
"2023-10-05 22:00","2696","5865","476","12047","3794","1945","49","570","470","383","255","260","0","2385",
"2023-10-05 22:05","2693","5862","478","12145","3866","1496","49","569","472","385","247","260","0","2380",
"2023-10-05 22:10","2693","5864","478","12232","3789","1436","48","565","472","384","242","259","0","2376",
"2023-10-05 22:15","2713","5866","478","12299","3586","1340","47","550","472","380","237","260","0","2376",
"2023-10-05 22:20","2720","5866","477","12015","3530","1361","47","538","472","380","228","260","0","2379",
"2023-10-05 22:25","2704","5863","479","11747","3450","1632","47","528","472","383","205","260","0","2381",
"2023-10-05 22:30","2688","5882","478","11555","3425","1564","47","528","472","379","180","260","0","2379",
"2023-10-05 22:35","2677","5875","478","11532","3413","1477","47","528","472","378","166","260","0","2380",
"2023-10-05 22:40","2644","5878","477","11439","3274","1615","46","527","472","376","153","261","0","2382",
"2023-10-05 22:45","2636","5872","477","11275","3077","1411","46","525","472","377","151","260","0","2379",
"2023-10-05 22:50","2618","5866","479","11146","3086","1501","46","521","472","373","154","260","0","2384",
"2023-10-05 22:55","2599","5862","478","10946","2925","1449","46","517","472","370","154","260","0","2385",
"2023-10-05 23:00","2576","5864","479","11081","3035","1038","46","513","472","370","153","260","0","2376",
"2023-10-05 23:05","2593","5866","479","11281","3413","217","46","502","471","363","150","259","0","2367",
"2023-10-05 23:10","2601","5868","477","11210","3581","53","46","482","471","364","132","258","0","2376",
"2023-10-05 23:15","2601","5867","477","11195","3587","-157","46","466","471","368","117","253","0","2367",
"2023-10-05 23:20","2581","5868","478","10990","3579","93","46","447","471","367","117","249","0","2375",
