Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2024-02-19 21:00","35108","34916","35190",
"2024-02-19 21:05","35071","34952","35190",
"2024-02-19 21:10","35071","34873","35190",
"2024-02-19 21:15","35012","34678","34351",
"2024-02-19 21:20","34973","34431","34351",
"2024-02-19 21:25","34830","34196","34351",
"2024-02-19 21:30","34449","33975","33812",
"2024-02-19 21:35","34364","33750","33812",
"2024-02-19 21:40","34118","33504","33812",
"2024-02-19 21:45","33844","33239","32933",
"2024-02-19 21:50","33501","32965","32933",
"2024-02-19 21:55","32899","32696","32933",
"2024-02-19 22:00","32474","32430","31981",
"2024-02-19 22:05","32307","32162","31981",
"2024-02-19 22:10","32125","31884","31981",
"2024-02-19 22:15","31926","31597","31172",
"2024-02-19 22:20","31529","31307","31172",
"2024-02-19 22:25","31317","31017","31172",
"2024-02-19 22:30","30962","30727","30416",
"2024-02-19 22:35","30748","30442","30416",
"2024-02-19 22:40","30461","30163","30416",
"2024-02-19 22:45","30271","29892","29516",
"2024-02-19 22:50","29898","29619","29516",
"2024-02-19 22:55","29717","29334","29516",
"2024-02-19 23:00","29193","29036","28766",
"2024-02-19 23:05","29022","28750","28766",
"2024-02-19 23:10","28638","28497","28766",
"2024-02-19 23:15","28263","28278","28037",
"2024-02-19 23:20","28055","28077","28037",
"2024-02-19 23:25","27926","27879","28037",
"2024-02-19 23:30","27486","27685","27137",
"2024-02-19 23:35","27249","27496","27137",
"2024-02-19 23:40","26950","27313","27137",
"2024-02-19 23:45","26700","27137","26737",
"2024-02-19 23:50","26579","26970","26737",
"2024-02-19 23:55","26482","26815","26737",
"2024-02-20 00:00","26183","26672","26504",
"2024-02-20 00:05","26501","26532","26504",
"2024-02-20 00:10","26350","26385","26504",
"2024-02-20 00:15","26352","26232","26504",
"2024-02-20 00:20","26227","26077","26504",
"2024-02-20 00:25","26049","25927","26504",
"2024-02-20 00:30","25793","25781","25434",
"2024-02-20 00:35","25422","25641","25434",
"2024-02-20 00:40","25379","25508","25434",
"2024-02-20 00:45","25223","25383","25128",
"2024-02-20 00:50","25167","25255","25128",
"2024-02-20 00:55","25075","25114","25128",
"2024-02-20 01:00","24829","24962","24510",
"2024-02-20 01:05","24480","24812","24510",
"2024-02-20 01:10","24703","24682","24510",
"2024-02-20 01:15","24502","24571","24099",
"2024-02-20 01:20","24226","24468","24099",
"2024-02-20 01:25","24313","24363","24099",
"2024-02-20 01:30","23982","24256","23964",
"2024-02-20 01:35","24039","24154","23964",
"2024-02-20 01:40","23906","24064","23964",
"2024-02-20 01:45","23912","23985","23534",
"2024-02-20 01:50","23802","23901","23534",
"2024-02-20 01:55","23771","23796","23534",
"2024-02-20 02:00","23808","23669","23612",
"2024-02-20 02:05","23506","23548","23612",
"2024-02-20 02:10","23445","23459","23612",
"2024-02-20 02:15","23487","23401","23239",
"2024-02-20 02:20","23081","23357","23239",
"2024-02-20 02:25","23269","23308","23239",
"2024-02-20 02:30","23169","23255","22922",
"2024-02-20 02:35","23052","23204","22922",
"2024-02-20 02:40","23100","23165","22922",
"2024-02-20 02:45","23346","23136","22822",
"2024-02-20 02:50","23202","23104","22822",
"2024-02-20 02:55","23164","23054","22822",
"2024-02-20 03:00","23046","22986","22680",
"2024-02-20 03:05","22978","22920","22680",
"2024-02-20 03:10","23075","22879","22680",
"2024-02-20 03:15","22747","22861","22680",
"2024-02-20 03:20","22767","22853","22680",
"2024-02-20 03:25","22812","22842","22680",
"2024-02-20 03:30","23059","22826","22680",
"2024-02-20 03:35","23109","22811","22680",
"2024-02-20 03:40","22723","22802","22680",
"2024-02-20 03:45","22776","22799","22680",
"2024-02-20 03:50","22781","22795","22680",
"2024-02-20 03:55","22843","22787","22680",
"2024-02-20 04:00","22711","22774","22524",
"2024-02-20 04:05","22919","22761","22524",
"2024-02-20 04:10","22933","22756","22524",
"2024-02-20 04:15","22843","22759","22515",
"2024-02-20 04:20","23061","22764","22515",
"2024-02-20 04:25","22914","22768","22515",
"2024-02-20 04:30","22942","22772","22748",
"2024-02-20 04:35","23108","22788","22748",
"2024-02-20 04:40","23046","22831","22748",
"2024-02-20 04:45","22875","22902","22918",
"2024-02-20 04:50","23251","22956","22918",
"2024-02-20 04:55","23323","22949","22918",
"2024-02-20 05:00","23423","22882","23297",
"2024-02-20 05:05","23345","22828","23297",
"2024-02-20 05:10","23439","22864","23297",
"2024-02-20 05:15","23371","22989","23697",
"2024-02-20 05:20","23682","23155","23697",
"2024-02-20 05:25","23722","23312","23697",
"2024-02-20 05:30","23679","23462","23697",
"2024-02-20 05:35","23705","23624","23697",
"2024-02-20 05:40","23853","23821","23697",
"2024-02-20 05:45","24021","24052","24408",
"2024-02-20 05:50","24151","24283","24408",
"2024-02-20 05:55","24324","24478","24408",
"2024-02-20 06:00","24733","24637","25821",
"2024-02-20 06:05","25469","24820","25821",
"2024-02-20 06:10","25727","25087","25821",
"2024-02-20 06:15","26006","25439","26721",
"2024-02-20 06:20","26214","25833","26721",
"2024-02-20 06:25","26427","26231","26721",
"2024-02-20 06:30","26692","26632","27629",
"2024-02-20 06:35","27241","27017","27629",
"2024-02-20 06:40","27416","27366","27629",
"2024-02-20 06:45","27666","27679","28531",
"2024-02-20 06:50","28107","28047","28531",
"2024-02-20 06:55","28397","28563","28531",
"2024-02-20 07:00","28368","29225","30268",
"2024-02-20 07:05","29852","29864","30268",
"2024-02-20 07:10","30096","30307","30268",
"2024-02-20 07:15","30537","30555","31053",
"2024-02-20 07:20","30989","30723","31053",
"2024-02-20 07:25","31271","30926","31053",
"2024-02-20 07:30","31332","31163","31556",
"2024-02-20 07:35","31666","31390","31556",
"2024-02-20 07:40","31878","31563","31556",
"2024-02-20 07:45","31984","31683","32306",
"2024-02-20 07:50","32111","31817","32306",
"2024-02-20 07:55","32286","32031","32306",
"2024-02-20 08:00","32562","32327","32788",
"2024-02-20 08:05","32649","32608","32788",
"2024-02-20 08:10","32769","32779","32788",
"2024-02-20 08:15","32846","32839","32899",
"2024-02-20 08:20","32945","32851","32899",
"2024-02-20 08:25","32936","32876","32899",
"2024-02-20 08:30","32936","32915","32899",
"2024-02-20 08:35","32975","32947","32899",
"2024-02-20 08:40","32886","32953","32899",
"2024-02-20 08:45","32817","32931","32782",
"2024-02-20 08:50","32766","32909","32782",
"2024-02-20 08:55","32500","32914","32782",
"2024-02-20 09:00","32418","32946","32356",
"2024-02-20 09:05","32201","32975","32356",
"2024-02-20 09:10","32225","32973","32356",
"2024-02-20 09:15","32108","32938","32155",
"2024-02-20 09:20","31879","32887","32155",
"2024-02-20 09:25","32037","32836","32155",
"2024-02-20 09:30","31769","32784","31946",
"2024-02-20 09:35","32178","32740","31946",
"2024-02-20 09:40","32214","32709","31946",
"2024-02-20 09:45","32060","32693","31838",
"2024-02-20 09:50","32050","32647","31838",
"2024-02-20 09:55","31893","32531","31838",
"2024-02-20 10:00","31702","32344","31454",
"2024-02-20 10:05","31406","32157","31454",
"2024-02-20 10:10","31540","32038","31454",
"2024-02-20 10:15","31319","31987","31453",
"2024-02-20 10:20","31643","31957","31453",
"2024-02-20 10:25","31579","31898","31453",
"2024-02-20 10:30","31050","31810","31053",
"2024-02-20 10:35","31374","31730","31053",
"2024-02-20 10:40","31228","31694","31053",
"2024-02-20 10:45","31092","31701","30885",
"2024-02-20 10:50","31222","31657","30885",
"2024-02-20 10:55","30986","31466","30885",
"2024-02-20 11:00","30550","31129","30299",
"2024-02-20 11:05","30279","30792","30299",
"2024-02-20 11:10","30397","30604","30299",
"2024-02-20 11:15","30184","30564","30109",
"2024-02-20 11:20","30231","30579","30109",
"2024-02-20 11:25","30013","30554","30109",
"2024-02-20 11:30","30009","30488","30117",
"2024-02-20 11:35","29814","30416","30117",
"2024-02-20 11:40","29872","30372","30117",
"2024-02-20 11:45","29925","30356","29806",
"2024-02-20 11:50","29821","30328","29806",
"2024-02-20 11:55","29869","30247","29806",
"2024-02-20 12:00","29698","30114","29565",
"2024-02-20 12:05","29387","29985","29565",
"2024-02-20 12:10","29670","29919","29565",
"2024-02-20 12:15","29509","29916","29675",
"2024-02-20 12:20","29676","29935","29675",
"2024-02-20 12:25","29582","29937","29675",
"2024-02-20 12:30","29728","29921","29567",
"2024-02-20 12:35","29505","29909","29567",
"2024-02-20 12:40","29570","29924","29567",
"2024-02-20 12:45","29533","29966","29465",
"2024-02-20 12:50","29561","29982","29465",
"2024-02-20 12:55","29529","29917","29465",
"2024-02-20 13:00","29355","29772","29463",
"2024-02-20 13:05","29474","29623","29463",
"2024-02-20 13:10","29391","29545","29463",
"2024-02-20 13:15","29474","29538","29473",
"2024-02-20 13:20","29306","29555","29473",
"2024-02-20 13:25","29365","29550","29473",
"2024-02-20 13:30","29106","29523","29268",
"2024-02-20 13:35","29252","29489","29268",
"2024-02-20 13:40","29107","29461","29268",
"2024-02-20 13:45","29085","29440","29277",
"2024-02-20 13:50","29287","29416","29277",
"2024-02-20 13:55","29224","29379","29277",
"2024-02-20 14:00","28833","29327","28976",
"2024-02-20 14:05","28815","29275","28976",
"2024-02-20 14:10","29044","29236","28976",
"2024-02-20 14:15","28980","29210","28976",
"2024-02-20 14:20","29061","29186","28976",
"2024-02-20 14:25","28874","29155","28976",
"2024-02-20 14:30","28923","29117","28876",
"2024-02-20 14:35","29080","29085","28876",
"2024-02-20 14:40","28906","29072","28876",
"2024-02-20 14:45","28840","29078","28776",
"2024-02-20 14:50","28914","29061","28776",
"2024-02-20 14:55","28799","28980","28776",
"2024-02-20 15:00","28776","28835","28663",
"2024-02-20 15:05","28800","28692","28663",
"2024-02-20 15:10","28718","28615","28663",
"2024-02-20 15:15","28657","28604","28722",
"2024-02-20 15:20","28713","28618","28722",
"2024-02-20 15:25","28487","28615","28722",
"2024-02-20 15:30","28461","28593","28568",
