Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2023-04-04 21:00","31164","30951","31410",
"2023-04-04 21:05","31229","31326","31410",
"2023-04-04 21:10","31559","31473","31410",
"2023-04-04 21:15","31337","31392","31409",
"2023-04-04 21:20","31343","31213","31409",
"2023-04-04 21:25","31308","31065","31409",
"2023-04-04 21:30","31191","30947","30839",
"2023-04-04 21:35","31032","30822","30839",
"2023-04-04 21:40","30825","30653","30839",
"2023-04-04 21:45","30647","30439","30279",
"2023-04-04 21:50","30603","30223","30279",
"2023-04-04 21:55","30309","30046","30279",
"2023-04-04 22:00","29891","29909","29823",
"2023-04-04 22:05","29961","29768","29823",
"2023-04-04 22:10","29648","29582","29823",
"2023-04-04 22:15","29141","29349","29416",
"2023-04-04 22:20","29127","29098","29416",
"2023-04-04 22:25","28867","28852","29416",
"2023-04-04 22:30","28614","28613","28097",
"2023-04-04 22:35","28330","28382","28097",
"2023-04-04 22:40","28092","28158","28097",
"2023-04-04 22:45","28024","27943","27509",
"2023-04-04 22:50","27556","27716","27509",
"2023-04-04 22:55","27654","27459","27509",
"2023-04-04 23:00","27135","27171","26752",
"2023-04-04 23:05","27006","26895","26752",
"2023-04-04 23:10","26947","26674","26752",
"2023-04-04 23:15","26724","26510","26338",
"2023-04-04 23:20","26506","26370","26338",
"2023-04-04 23:25","26185","26225","26338",
"2023-04-04 23:30","26036","26076","25924",
"2023-04-04 23:35","25606","25928","25924",
"2023-04-04 23:40","25665","25787","25924",
"2023-04-04 23:45","25425","25655","25418",
"2023-04-04 23:50","25311","25527","25418",
"2023-04-04 23:55","24990","25403","25418",
"2023-04-05 00:00","24729","25281","24786",
"2023-04-05 00:05","25119","25158","24786",
"2023-04-05 00:10","25001","25030","24786",
"2023-04-05 00:15","24922","24898","24863",
"2023-04-05 00:20","24858","24763","24863",
"2023-04-05 00:25","24669","24630","24863",
"2023-04-05 00:30","24685","24499","24785",
"2023-04-05 00:35","24256","24372","24785",
"2023-04-05 00:40","24190","24252","24785",
"2023-04-05 00:45","24220","24138","24664",
"2023-04-05 00:50","24029","24019","24664",
"2023-04-05 00:55","23768","23883","24664",
"2023-04-05 01:00","23273","23729","23652",
"2023-04-05 01:05","23537","23578","23652",
"2023-04-05 01:10","23504","23451","23652",
"2023-04-05 01:15","23417","23348","23390",
"2023-04-05 01:20","23415","23256","23390",
"2023-04-05 01:25","23378","23160","23390",
"2023-04-05 01:30","23127","23062","22986",
"2023-04-05 01:35","22985","22966","22986",
"2023-04-05 01:40","22726","22876","22986",
"2023-04-05 01:45","22773","22794","22706",
"2023-04-05 01:50","22548","22712","22706",
"2023-04-05 01:55","22148","22625","22706",
"2023-04-05 02:00","22194","22534","22338",
"2023-04-05 02:05","22053","22447","22338",
"2023-04-05 02:10","22160","22374","22338",
"2023-04-05 02:15","22058","22315","22038",
"2023-04-05 02:20","22322","22261","22038",
"2023-04-05 02:25","21999","22206","22038",
"2023-04-05 02:30","21751","22150","21938",
"2023-04-05 02:35","21862","22099","21938",
"2023-04-05 02:40","21751","22062","21938",
"2023-04-05 02:45","21643","22038","21729",
"2023-04-05 02:50","21701","22004","21729",
"2023-04-05 02:55","21557","21936","21729",
"2023-04-05 03:00","21399","21834","21466",
"2023-04-05 03:05","21712","21734","21466",
"2023-04-05 03:10","21402","21674","21466",
"2023-04-05 03:15","21476","21652","21486",
"2023-04-05 03:20","21427","21645","21486",
"2023-04-05 03:25","21395","21628","21486",
"2023-04-05 03:30","21135","21600","21386",
"2023-04-05 03:35","21334","21574","21386",
"2023-04-05 03:40","21592","21563","21386",
"2023-04-05 03:45","21410","21568","21286",
"2023-04-05 03:50","21150","21562","21286",
"2023-04-05 03:55","21152","21520","21286",
"2023-04-05 04:00","21093","21443","21383",
"2023-04-05 04:05","21260","21367","21383",
"2023-04-05 04:10","21389","21328","21383",
"2023-04-05 04:15","21186","21326","21283",
"2023-04-05 04:20","21255","21337","21283",
"2023-04-05 04:25","21309","21338","21283",
"2023-04-05 04:30","21250","21328","21393",
"2023-04-05 04:35","21224","21330","21393",
"2023-04-05 04:40","21119","21364","21393",
"2023-04-05 04:45","21226","21432","21484",
"2023-04-05 04:50","21338","21477","21484",
"2023-04-05 04:55","21277","21443","21484",
"2023-04-05 05:00","21452","21330","21586",
"2023-04-05 05:05","21770","21230","21586",
"2023-04-05 05:10","21714","21236","21586",
"2023-04-05 05:15","21992","21349","21756",
"2023-04-05 05:20","21879","21506","21756",
"2023-04-05 05:25","21893","21648","21756",
"2023-04-05 05:30","21748","21775","21956",
"2023-04-05 05:35","21901","21905","21956",
"2023-04-05 05:40","21981","22060","21956",
"2023-04-05 05:45","21977","22238","22496",
"2023-04-05 05:50","22082","22419","22496",
"2023-04-05 05:55","22214","22581","22496",
"2023-04-05 06:00","22457","22723","23301",
"2023-04-05 06:05","23049","22876","23301",
"2023-04-05 06:10","23383","23069","23301",
"2023-04-05 06:15","23686","23302","23821",
"2023-04-05 06:20","23713","23557","23821",
"2023-04-05 06:25","23822","23813","23821",
"2023-04-05 06:30","24065","24073","24815",
"2023-04-05 06:35","24239","24319","24815",
"2023-04-05 06:40","24516","24538","24815",
"2023-04-05 06:45","24649","24727","25125",
"2023-04-05 06:50","24838","24954","25125",
"2023-04-05 06:55","24866","25284","25125",
"2023-04-05 07:00","25421","25716","26501",
"2023-04-05 07:05","26119","26132","26501",
"2023-04-05 07:10","26233","26413","26501",
"2023-04-05 07:15","26358","26559","26911",
"2023-04-05 07:20","26669","26646","26911",
"2023-04-05 07:25","26941","26753","26911",
"2023-04-05 07:30","27184","26879","27511",
"2023-04-05 07:35","27438","27007","27511",
"2023-04-05 07:40","27342","27121","27511",
"2023-04-05 07:45","27593","27222","27281",
"2023-04-05 07:50","27456","27306","27281",
"2023-04-05 07:55","27494","27372","27281",
"2023-04-05 08:00","27341","27419","27887",
"2023-04-05 08:05","27620","27466","27887",
"2023-04-05 08:10","27680","27530","27887",
"2023-04-05 08:15","27824","27612","27987",
"2023-04-05 08:20","28100","27700","27987",
"2023-04-05 08:25","28062","27783","27987",
"2023-04-05 08:30","28254","27862","28377",
"2023-04-05 08:35","28418","27927","28377",
"2023-04-05 08:40","28451","27970","28377",
"2023-04-05 08:45","28544","27990","28477",
"2023-04-05 08:50","28684","28031","28477",
"2023-04-05 08:55","28542","28136","28477",
"2023-04-05 09:00","28727","28304","28757",
"2023-04-05 09:05","28745","28469","28757",
"2023-04-05 09:10","28861","28562","28757",
"2023-04-05 09:15","28786","28583","28917",
"2023-04-05 09:20","28968","28576","28917",
"2023-04-05 09:25","28893","28584","28917",
"2023-04-05 09:30","28842","28606","28717",
"2023-04-05 09:35","28757","28630","28717",
"2023-04-05 09:40","28957","28642","28717",
"2023-04-05 09:45","28675","28641","28591",
"2023-04-05 09:50","28701","28640","28591",
"2023-04-05 09:55","28534","28650","28591",
"2023-04-05 10:00","28673","28672","28667",
"2023-04-05 10:05","28418","28689","28667",
"2023-04-05 10:10","28579","28682","28667",
"2023-04-05 10:15","28744","28651","28631",
"2023-04-05 10:20","28592","28609","28631",
"2023-04-05 10:25","28574","28568","28631",
"2023-04-05 10:30","28491","28529","28501",
"2023-04-05 10:35","28477","28491","28501",
"2023-04-05 10:40","28632","28456","28501",
"2023-04-05 10:45","28665","28424","28361",
"2023-04-05 10:50","28445","28382","28361",
"2023-04-05 10:55","28441","28319","28361",
"2023-04-05 11:00","28111","28234","28166",
"2023-04-05 11:05","28201","28152","28166",
"2023-04-05 11:10","28295","28098","28166",
"2023-04-05 11:15","28172","28071","27925",
"2023-04-05 11:20","28082","28053","27925",
"2023-04-05 11:25","28125","28028","27925",
"2023-04-05 11:30","27809","27994","27736",
"2023-04-05 11:35","28059","27963","27736",
"2023-04-05 11:40","27939","27949","27736",
"2023-04-05 11:45","27794","27952","27846",
"2023-04-05 11:50","27738","27935","27846",
"2023-04-05 11:55","27700","27866","27846",
"2023-04-05 12:00","27580","27745","27429",
"2023-04-05 12:05","27212","27623","27429",
"2023-04-05 12:10","27686","27554","27429",
"2023-04-05 12:15","27884","27538","27579",
"2023-04-05 12:20","27400","27541","27579",
"2023-04-05 12:25","27652","27532","27579",
"2023-04-05 12:30","27701","27510","27519",
"2023-04-05 12:35","27552","27482","27519",
"2023-04-05 12:40","27542","27456","27519",
"2023-04-05 12:45","27396","27432","27459",
"2023-04-05 12:50","27528","27412","27459",
"2023-04-05 12:55","27489","27398","27459",
"2023-04-05 13:00","27547","27390","27709",
"2023-04-05 13:05","27479","27382","27709",
"2023-04-05 13:10","27544","27366","27709",
"2023-04-05 13:15","27374","27343","27349",
"2023-04-05 13:20","27419","27317","27349",
"2023-04-05 13:25","27323","27292","27349",
"2023-04-05 13:30","27199","27270","26818",
"2023-04-05 13:35","27266","27242","26818",
"2023-04-05 13:40","27178","27203","26818",
"2023-04-05 13:45","27197","27153","26818",
"2023-04-05 13:50","27110","27112","26818",
"2023-04-05 13:55","26889","27101","26818",
"2023-04-05 14:00","26674","27122","26621",
"2023-04-05 14:05","26729","27137","26621",
"2023-04-05 14:10","26974","27113","26621",
"2023-04-05 14:15","26753","27047","27126",
"2023-04-05 14:20","26733","26964","27126",
"2023-04-05 14:25","26640","26886","27126",
"2023-04-05 14:30","26592","26811","26755",
"2023-04-05 14:35","26533","26743","26755",
"2023-04-05 14:40","26301","26680","26755",
"2023-04-05 14:45","26317","26624","26219",
"2023-04-05 14:50","26366","26554","26219",
"2023-04-05 14:55","26169","26450","26219",
"2023-04-05 15:00","26000","26313","26163",
"2023-04-05 15:05","25929","26181","26163",
"2023-04-05 15:10","25849","26094","26163",
"2023-04-05 15:15","25818","26052","25783",
"2023-04-05 15:20","25671","26025","25783",
"2023-04-05 15:25","25675","25984","25783",
"2023-04-05 15:30","25608","25928","25780",
"2023-04-05 15:35","25551","25881","25780",
"2023-04-05 15:40","25754","25864","25780",
"2023-04-05 15:45","25700","25878","25580",
"2023-04-05 15:50","25573","25861","25580",
"2023-04-05 15:55","25579","25752","25580",
"2023-04-05 16:00","25521","25551","25682",
"2023-04-05 16:05","25394","25353","25682",
"2023-04-05 16:10","25422","25255","25682",
"2023-04-05 16:15","25328","25256","25608",
"2023-04-05 16:20","25335","25297","25608",
"2023-04-05 16:25","25280","25315","25608",
"2023-04-05 16:30","25373","25311","25439",
"2023-04-05 16:35","25368","25302","25439",
"2023-04-05 16:40","25250","25304","25439",
"2023-04-05 16:45","25147","25318","25379",
"2023-04-05 16:50","25382","25334","25379",
"2023-04-05 16:55","25255","25343","25379",
"2023-04-05 17:00","25192","25344","25284",
"2023-04-05 17:05","25267","25344","25284",
"2023-04-05 17:10","25202","25349","25284",
"2023-04-05 17:15","25328","25360","25380",
"2023-04-05 17:20","25523","25373","25380",
"2023-04-05 17:25","25364","25387","25380",
"2023-04-05 17:30","25617","25403","25826",
