Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2023-09-29 21:00","32630","32821","32609",
"2023-09-29 21:05","32638","32749","32609",
"2023-09-29 21:10","32528","32627","32609",
"2023-09-29 21:15","32408","32455","32199",
"2023-09-29 21:20","32362","32256","32199",
"2023-09-29 21:25","32285","32051","32199",
"2023-09-29 21:30","32051","31840","31399",
"2023-09-29 21:35","31592","31621","31399",
"2023-09-29 21:40","31409","31390","31399",
"2023-09-29 21:45","31176","31147","30699",
"2023-09-29 21:50","30851","30895","30699",
"2023-09-29 21:55","30727","30637","30699",
"2023-09-29 22:00","30297","30373","29518",
"2023-09-29 22:05","29792","30113","29518",
"2023-09-29 22:10","29614","29868","29518",
"2023-09-29 22:15","29366","29636","28978",
"2023-09-29 22:20","29254","29408","28978",
"2023-09-29 22:25","29015","29173","28978",
"2023-09-29 22:30","28876","28929","28308",
"2023-09-29 22:35","28678","28702","28308",
"2023-09-29 22:40","28551","28513","28308",
"2023-09-29 22:45","28335","28362","27808",
"2023-09-29 22:50","28090","28173","27808",
"2023-09-29 22:55","27786","27870","27808",
"2023-09-29 23:00","27677","27453","27001",
"2023-09-29 23:05","27525","27048","27001",
"2023-09-29 23:10","27474","26782","27001",
"2023-09-29 23:15","27259","26656","26501",
"2023-09-29 23:20","26942","26587","26501",
"2023-09-29 23:25","26697","26493","26501",
"2023-09-29 23:30","26571","26375","26231",
"2023-09-29 23:35","26582","26252","26231",
"2023-09-29 23:40","26430","26140","26231",
"2023-09-29 23:45","26186","26041","26021",
"2023-09-29 23:50","26039","25953","26021",
"2023-09-29 23:55","25834","25874","26021",
"2023-09-30 00:00","25634","25805","25673",
"2023-09-30 00:05","25651","25728","25673",
"2023-09-30 00:10","25651","25629","25673",
"2023-09-30 00:15","25643","25506","25350",
"2023-09-30 00:20","25602","25376","25350",
"2023-09-30 00:25","25204","25254","25350",
"2023-09-30 00:30","25233","25139","24928",
"2023-09-30 00:35","25236","25026","24928",
"2023-09-30 00:40","25292","24905","24928",
"2023-09-30 00:45","24900","24778","24626",
"2023-09-30 00:50","24898","24662","24626",
"2023-09-30 00:55","24666","24571","24626",
"2023-09-30 01:00","24451","24507","24327",
"2023-09-30 01:05","24662","24446","24327",
"2023-09-30 01:10","24524","24364","24327",
"2023-09-30 01:15","24453","24261","24137",
"2023-09-30 01:20","24211","24152","24137",
"2023-09-30 01:25","24102","24050","24137",
"2023-09-30 01:30","23980","23955","23877",
"2023-09-30 01:35","23709","23866","23877",
"2023-09-30 01:40","23568","23783","23877",
"2023-09-30 01:45","23623","23705","23657",
"2023-09-30 01:50","23375","23622","23657",
"2023-09-30 01:55","23390","23523","23657",
"2023-09-30 02:00","23348","23408","23265",
"2023-09-30 02:05","23331","23296","23265",
