Estructura de generación (MW)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2024-06-11 21:00","8488","5321","236","5693","6112","-566","1453","777","465","309","144","92","-11","2104",
"2024-06-11 21:05","8512","5338","238","5876","6113","-571","1094","749","511","305","142","93","-11","2062",
"2024-06-11 21:10","8445","5342","235","5990","6437","-691","842","716","511","306","147","94","-11","2061",
"2024-06-11 21:15","8522","5360","237","5888","6596","-498","635","689","511","306","146","100","-11","2102",
"2024-06-11 21:20","8535","5365","236","6042","6660","-520","445","666","511","309","147","108","-11","2066",
"2024-06-11 21:25","8584","5378","237","6133","6878","-535","309","643","511","313","148","116","-11","2070",
"2024-06-11 21:30","8603","5397","236","6176","7025","-507","212","634","511","310","146","121","-11","2108",
"2024-06-11 21:35","8606","5415","237","6228","7126","-823","137","601","511","308","146","120","-11","2113",
"2024-06-11 21:40","8559","5425","248","6264","7040","-646","78","585","511","314","144","120","0","2111",
"2024-06-11 21:45","8475","5428","236","6403","7143","-810","45","578","511","315","143","120","-11","2078",
"2024-06-11 21:50","8464","5431","237","6388","7159","-714","29","559","511","314","141","121","-11","2121",
"2024-06-11 21:55","8485","5428","237","6542","7191","-997","24","517","511","317","140","121","-11","2125",
"2024-06-11 22:00","8541","5433","237","6427","7195","-1104","18","502","510","320","140","120","-11","2125",
"2024-06-11 22:05","8650","5422","237","6322","6902","-1130","13","495","516","323","138","121","-11","2133",
"2024-06-11 22:10","8584","5424","238","6311","6804","-984","13","493","516","326","129","121","-11","2130",
"2024-06-11 22:15","8703","5429","249","6319","6824","-985","13","492","516","325","125","121","0","2151",
"2024-06-11 22:20","8688","5431","249","6281","6655","-995","13","491","516","324","123","123","0","2145",
"2024-06-11 22:25","8746","5426","249","6160","6453","-1260","13","491","516","325","127","121","0","2146",
"2024-06-11 22:30","8870","5422","249","6021","6403","-1076","13","484","516","320","126","121","0","2112",
"2024-06-11 22:35","8920","5424","249","5843","6374","-1109","13","482","516","319","123","120","0","2151",
"2024-06-11 22:40","8986","5432","249","5672","6180","-1086","12","478","516","319","123","113","0","2157",
"2024-06-11 22:45","9092","5428","238","5535","6002","-1134","12","479","516","314","124","106","-10","2161",
"2024-06-11 22:50","9175","5429","239","5134","5983","-1042","12","481","516","313","121","103","-10","2123",
"2024-06-11 22:55","9169","5430","249","4917","5855","-856","12","483","516","318","114","104","0","2163",
"2024-06-11 23:00","9168","5424","249","4780","5703","-960","12","488","511","317","114","104","0","2162",
"2024-06-11 23:05","9229","5424","249","4686","5246","-793","12","494","515","313","108","103","0","2161",
"2024-06-11 23:10","9287","5430","249","4721","4772","-667","12","498","515","308","101","100","0","2118",
"2024-06-11 23:15","9298","5429","249","4690","4778","-805","12","499","511","305","101","96","0","2169",
"2024-06-11 23:20","9320","5427","239","4433","4805","-729","12","501","511","304","102","96","-9","2232",
"2024-06-11 23:25","9357","5427","249","4258","4896","-955","12","505","511","302","102","95","0","2194",
"2024-06-11 23:30","9397","5427","249","4167","4740","-873","12","507","511","296","101","96","0","2234",
"2024-06-11 23:35","9324","5430","249","3944","4847","-1020","12","509","511","291","101","96","0","2238",
"2024-06-11 23:40","9308","5427","249","3755","4771","-994","12","510","511","293","101","102","0","2205",
"2024-06-11 23:45","9277","5430","249","3618","4667","-923","12","510","503","286","101","108","0","2246",
"2024-06-11 23:50","9277","5429","249","3487","4540","-768","12","512","503","287","101","111","0","2214",
"2024-06-11 23:55","9201","5432","249","3354","4373","-880","12","509","503","287","92","111","0","2258",
"2024-06-12 00:00","9155","5430","249","3300","4241","-702","12","508","503","282","80","113","0","2256",
"2024-06-12 00:05","9093","5440","240","3299","4477","-942","12","505","504","283","70","113","-8","2247",
"2024-06-12 00:10","9069","5447","247","3219","4695","-1010","12","501","504","279","64","112","0","2210",
"2024-06-12 00:15","9081","5458","249","3165","4791","-909","12","495","504","277","64","111","0","2208",
"2024-06-12 00:20","9073","5476","241","3161","4663","-927","12","478","504","274","64","111","-8","2249",
"2024-06-12 00:25","9032","5489","249","3131","4565","-920","12","477","504","273","63","111","0","2229",
