Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2022-11-02 21:00","31624","31088","31340",
"2022-11-02 21:05","31275","30979","31340",
"2022-11-02 21:10","31254","30828","31340",
"2022-11-02 21:15","31129","30636","31060",
"2022-11-02 21:20","30969","30422","31060",
"2022-11-02 21:25","30826","30208","31060",
"2022-11-02 21:30","30616","29993","30170",
"2022-11-02 21:35","30343","29772","30170",
"2022-11-02 21:40","30111","29540","30170",
"2022-11-02 21:45","29876","29298","29300",
"2022-11-02 21:50","29630","29054","29300",
"2022-11-02 21:55","29395","28817","29300",
"2022-11-02 22:00","28881","28587","28356",
"2022-11-02 22:05","28663","28358","28356",
"2022-11-02 22:10","28556","28126","28356",
"2022-11-02 22:15","28064","27890","28006",
"2022-11-02 22:20","28036","27654","28006",
"2022-11-02 22:25","27701","27423","28006",
"2022-11-02 22:30","27679","27198","27246",
"2022-11-02 22:35","27316","26978","27246",
"2022-11-02 22:40","27204","26764","27246",
"2022-11-02 22:45","27040","26558","26476",
"2022-11-02 22:50","26532","26354","26476",
"2022-11-02 22:55","26245","26148","26476",
"2022-11-02 23:00","26162","25939","25738",
"2022-11-02 23:05","26042","25740","25738",
"2022-11-02 23:10","25854","25565","25738",
"2022-11-02 23:15","25640","25412","25334",
"2022-11-02 23:20","25617","25272","25334",
"2022-11-02 23:25","25245","25138","25334",
"2022-11-02 23:30","25107","25008","24914",
"2022-11-02 23:35","24941","24880","24914",
"2022-11-02 23:40","24747","24755","24914",
"2022-11-02 23:45","24565","24630","24114",
"2022-11-02 23:50","24412","24517","24114",
"2022-11-02 23:55","24226","24425","24114",
"2022-11-03 00:00","23798","24354","24168",
"2022-11-03 00:05","24345","24282","24168",
"2022-11-03 00:10","24245","24187","24168",
"2022-11-03 00:15","24528","24069","24091",
"2022-11-03 00:20","24518","23943","24091",
"2022-11-03 00:25","24120","23825","24091",
"2022-11-03 00:30","23944","23714","23761",
"2022-11-03 00:35","23808","23607","23761",
"2022-11-03 00:40","23723","23501","23761",
"2022-11-03 00:45","23690","23396","23261",
"2022-11-03 00:50","23438","23291","23261",
"2022-11-03 00:55","23116","23185","23261",
"2022-11-03 01:00","22843","23078","23125",
"2022-11-03 01:05","23094","22975","23125",
"2022-11-03 01:10","23113","22879","23125",
"2022-11-03 01:15","23002","22791","22925",
"2022-11-03 01:20","22943","22707","22925",
"2022-11-03 01:25","22832","22625","22925",
"2022-11-03 01:30","22772","22544","22697",
"2022-11-03 01:35","22811","22464","22697",
"2022-11-03 01:40","22636","22385","22697",
"2022-11-03 01:45","22472","22308","22535",
"2022-11-03 01:50","22375","22237","22535",
"2022-11-03 01:55","22488","22180","22535",
"2022-11-03 02:00","22355","22136","22258",
"2022-11-03 02:05","22155","22097","22258",
"2022-11-03 02:10","22185","22054","22258",
"2022-11-03 02:15","22285","22007","22093",
"2022-11-03 02:20","22310","21960","22093",
"2022-11-03 02:25","22279","21919","22093",
"2022-11-03 02:30","21958","21883","21973",
"2022-11-03 02:35","21939","21851","21973",
"2022-11-03 02:40","22048","21822","21973",
"2022-11-03 02:45","22077","21796","21973",
"2022-11-03 02:50","22007","21772","21973",
"2022-11-03 02:55","21921","21748","21973",
"2022-11-03 03:00","21786","21724","21739",
"2022-11-03 03:05","21781","21702","21739",
"2022-11-03 03:10","21856","21680","21739",
"2022-11-03 03:15","21879","21659","21645",
"2022-11-03 03:20","21752","21642","21645",
"2022-11-03 03:25","21547","21630","21645",
"2022-11-03 03:30","21710","21624","21637",
"2022-11-03 03:35","21768","21615","21637",
"2022-11-03 03:40","21794","21595","21637",
"2022-11-03 03:45","21609","21563","21546",
"2022-11-03 03:50","21634","21550","21546",
"2022-11-03 03:55","21650","21587","21546",
"2022-11-03 04:00","21559","21674","21571",
"2022-11-03 04:05","21496","21760","21571",
"2022-11-03 04:10","21612","21795","21571",
"2022-11-03 04:15","21637","21779","21686",
"2022-11-03 04:20","21767","21744","21686",
"2022-11-03 04:25","21795","21720","21686",
"2022-11-03 04:30","21418","21708","21706",
"2022-11-03 04:35","21701","21714","21706",
"2022-11-03 04:40","21573","21745","21706",
"2022-11-03 04:45","21590","21801","21770",
"2022-11-03 04:50","21727","21834","21770",
