Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2023-09-16 21:00","29267","29229","29560",
"2023-09-16 21:05","29464","29557","29560",
"2023-09-16 21:10","29428","29675","29560",
"2023-09-16 21:15","29202","29583","29455",
"2023-09-16 21:20","29360","29402","29455",
"2023-09-16 21:25","29212","29251","29455",
"2023-09-16 21:30","28997","29129","29256",
"2023-09-16 21:35","28980","29011","29256",
"2023-09-16 21:40","28823","28872","29256",
"2023-09-16 21:45","28828","28712","28746",
"2023-09-16 21:50","28538","28531","28746",
"2023-09-16 21:55","28539","28330","28746",
"2023-09-16 22:00","28105","28110","27626",
"2023-09-16 22:05","27898","27892","27626",
"2023-09-16 22:10","27703","27701","27626",
"2023-09-16 22:15","27626","27535","27326",
"2023-09-16 22:20","27336","27379","27326",
"2023-09-16 22:25","27058","27214","27326",
"2023-09-16 22:30","26979","27042","26626",
"2023-09-16 22:35","26882","26871","26626",
"2023-09-16 22:40","26537","26712","26626",
"2023-09-16 22:45","26359","26565","26316",
"2023-09-16 22:50","26297","26409","26316",
"2023-09-16 22:55","26263","26224","26316",
"2023-09-16 23:00","25999","26011","25615",
"2023-09-16 23:05","25971","25802","25615",
"2023-09-16 23:10","25848","25631","25615",
"2023-09-16 23:15","25636","25498","25255",
"2023-09-16 23:20","25539","25382","25255",
"2023-09-16 23:25","25439","25260","25255",
"2023-09-16 23:30","25078","25132","25045",
"2023-09-16 23:35","25015","25003","25045",
"2023-09-16 23:40","24756","24878","25045",
"2023-09-16 23:45","24687","24757","24685",
"2023-09-16 23:50","24605","24641","24685",
"2023-09-16 23:55","24436","24528","24685",
"2023-09-17 00:00","24370","24421","24142",
"2023-09-17 00:05","24067","24312","24142",
"2023-09-17 00:10","24068","24198","24142",
"2023-09-17 00:15","24105","24078","23872",
"2023-09-17 00:20","24000","23957","23872",
"2023-09-17 00:25","23642","23837","23872",
"2023-09-17 00:30","23653","23720","23486",
"2023-09-17 00:35","23666","23605","23486",
"2023-09-17 00:40","23699","23494","23486",
"2023-09-17 00:45","23536","23386","23043",
"2023-09-17 00:50","23421","23276","23043",
"2023-09-17 00:55","23327","23156","23043",
"2023-09-17 01:00","22976","23027","22786",
"2023-09-17 01:05","23077","22900","22786",
"2023-09-17 01:10","22828","22787","22786",
"2023-09-17 01:15","22713","22687","22736",
"2023-09-17 01:20","22635","22593","22736",
"2023-09-17 01:25","22507","22497","22736",
"2023-09-17 01:30","22431","22400","22346",
"2023-09-17 01:35","22282","22305","22346",
"2023-09-17 01:40","22325","22218","22346",
"2023-09-17 01:45","22134","22137","21996",
"2023-09-17 01:50","22003","22054","21996",
"2023-09-17 01:55","21839","21958","21996",
"2023-09-17 02:00","21795","21851","21735",
"2023-09-17 02:05","21847","21746","21735",
"2023-09-17 02:10","21709","21658","21735",
"2023-09-17 02:15","21531","21588","21525",
"2023-09-17 02:20","21658","21526","21525",
