Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2024-03-28 21:00","30098","30204","30063",
"2024-03-28 21:05","29987","30231","30063",
"2024-03-28 21:10","30085","30199","30063",
"2024-03-28 21:15","30030","30108","29663",
"2024-03-28 21:20","30084","29987","29663",
"2024-03-28 21:25","29878","29866","29663",
"2024-03-28 21:30","29700","29745","29663",
"2024-03-28 21:35","29533","29623","29663",
"2024-03-28 21:40","29395","29498","29663",
"2024-03-28 21:45","29225","29370","29363",
"2024-03-28 21:50","29140","29221","29363",
"2024-03-28 21:55","28879","29030","29363",
"2024-03-28 22:00","28693","28797","28219",
"2024-03-28 22:05","28442","28559","28219",
"2024-03-28 22:10","28089","28353","28219",
"2024-03-28 22:15","28097","28180","27369",
"2024-03-28 22:20","27810","28015","27369",
"2024-03-28 22:25","27675","27835","27369",
"2024-03-28 22:30","27702","27639","27319",
"2024-03-28 22:35","27418","27443","27319",
"2024-03-28 22:40","27290","27259","27319",
"2024-03-28 22:45","27118","27088","26989",
"2024-03-28 22:50","26912","26904","26989",
"2024-03-28 22:55","26944","26682","26989",
"2024-03-28 23:00","26636","26421","25833",
"2024-03-28 23:05","26603","26169","25833",
"2024-03-28 23:10","26151","25969","25833",
"2024-03-28 23:15","26012","25823","25233",
"2024-03-28 23:20","25894","25698","25233",
"2024-03-28 23:25","25723","25564","25233",
"2024-03-28 23:30","25431","25419","24933",
"2024-03-28 23:35","25120","25277","24933",
"2024-03-28 23:40","24835","25149","24933",
"2024-03-28 23:45","24802","25034","24623",
"2024-03-28 23:50","24777","24913","24623",
"2024-03-28 23:55","24721","24766","24623",
"2024-03-29 00:00","24545","24591","24253",
"2024-03-29 00:05","24483","24431","24253",
"2024-03-29 00:10","24362","24327","24253",
"2024-03-29 00:15","24235","24280","23853",
"2024-03-29 00:20","24127","24221","23853",
"2024-03-29 00:25","23975","24084","23853",
"2024-03-29 00:30","23669","23867","23453",
"2024-03-29 00:35","23662","23637","23453",
"2024-03-29 00:40","23344","23459","23453",
"2024-03-29 00:45","23090","23331","23153",
"2024-03-29 00:50","23120","23236","23153",
"2024-03-29 00:55","23028","23152","23153",
"2024-03-29 01:00","22937","23081","22533",
"2024-03-29 01:05","22875","22983","22533",
"2024-03-29 01:10","22679","22818","22533",
"2024-03-29 01:15","22550","22587","22033",
"2024-03-29 01:20","22262","22355","22033",
"2024-03-29 01:25","22164","22190","22033",
"2024-03-29 01:30","22121","22090","21816",
"2024-03-29 01:35","22140","22010","21816",
