Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2024-09-08 21:00","29715","29215","29729",
"2024-09-08 21:05","29768","29606","29729",
"2024-09-08 21:10","29711","29819","29729",
"2024-09-08 21:15","29551","29856","29820",
"2024-09-08 21:20","29674","29813","29820",
"2024-09-08 21:25","29645","29787","29820",
"2024-09-08 21:30","29611","29780","30089",
"2024-09-08 21:35","29463","29766","30089",
"2024-09-08 21:40","29514","29722","30089",
"2024-09-08 21:45","29516","29646","29905",
"2024-09-08 21:50","29385","29550","29905",
"2024-09-08 21:55","29335","29443","29905",
"2024-09-08 22:00","29113","29326","29008",
"2024-09-08 22:05","29021","29203","29008",
"2024-09-08 22:10","28714","29079","29008",
"2024-09-08 22:15","28461","28954","28336",
"2024-09-08 22:20","28397","28822","28336",
"2024-09-08 22:25","28260","28679","28336",
"2024-09-08 22:30","28129","28526","27934",
"2024-09-08 22:35","28095","28377","27934",
"2024-09-08 22:40","27959","28247","27934",
"2024-09-08 22:45","27903","28136","27706",
"2024-09-08 22:50","27497","27993","27706",
"2024-09-08 22:55","27290","27764","27706",
"2024-09-08 23:00","27105","27450","27033",
"2024-09-08 23:05","26940","27134","27033",
"2024-09-08 23:10","26740","26900","27033",
"2024-09-08 23:15","26524","26748","26624",
"2024-09-08 23:20","26543","26627","26624",
"2024-09-08 23:25","26442","26485","26624",
"2024-09-08 23:30","26231","26323","26041",
"2024-09-08 23:35","26141","26162","26041",
"2024-09-08 23:40","25516","26025","26041",
"2024-09-08 23:45","25336","25911","25442",
"2024-09-08 23:50","25279","25784","25442",
"2024-09-08 23:55","25301","25607","25442",
"2024-09-09 00:00","25271","25381","24982",
"2024-09-09 00:05","25034","25155","24982",
"2024-09-09 00:10","24763","24981","24982",
"2024-09-09 00:15","24747","24856","24716",
"2024-09-09 00:20","24650","24752","24716",
"2024-09-09 00:25","24544","24639","24716",
"2024-09-09 00:30","24309","24516","24240",
"2024-09-09 00:35","24104","24395","24240",
"2024-09-09 00:40","24249","24286","24240",
"2024-09-09 00:45","24149","24189","23838",
"2024-09-09 00:50","23938","24091","23838",
"2024-09-09 00:55","23734","23976","23838",
"2024-09-09 01:00","23573","23845","23581",
"2024-09-09 01:05","23642","23717","23581",
"2024-09-09 01:10","23482","23610","23581",
"2024-09-09 01:15","23662","23524","23331",
"2024-09-09 01:20","23295","23446","23331",
"2024-09-09 01:25","23411","23361","23331",
"2024-09-09 01:30","23136","23271","23081",
"2024-09-09 01:35","23204","23187","23081",
"2024-09-09 01:40","23058","23125","23081",
"2024-09-09 01:45","22932","23083","22831",
"2024-09-09 01:50","22987","23022","22831",
"2024-09-09 01:55","22610","22900","22831",
"2024-09-09 02:00","22453","22718","22499",
"2024-09-09 02:05","22679","22540","22499",
"2024-09-09 02:10","22778","22429","22499",
"2024-09-09 02:15","22657","22384","22379",
"2024-09-09 02:20","22585","22366","22379",
"2024-09-09 02:25","22486","22335","22379",
"2024-09-09 02:30","22387","22289","22129",
"2024-09-09 02:35","22363","22239","22129",
"2024-09-09 02:40","21900","22191","22129",
"2024-09-09 02:45","22005","22147","22009",
"2024-09-09 02:50","22083","22112","22009",
"2024-09-09 02:55","22057","22093","22009",
"2024-09-09 03:00","22171","22091","22108",
"2024-09-09 03:05","22050","22090","22108",
"2024-09-09 03:10","22073","22079","22108",
"2024-09-09 03:15","22017","22057","22058",
"2024-09-09 03:20","21968","22031","22058",
"2024-09-09 03:25","21790","22010","22058",
"2024-09-09 03:30","21767","21992","22018",
"2024-09-09 03:35","21907","21979","22018",
"2024-09-09 03:40","21866","21972","22018",
"2024-09-09 03:45","21805","21971","21998",
"2024-09-09 03:50","21942","21965","21998",
"2024-09-09 03:55","21919","21943","21998",
"2024-09-09 04:00","21902","21904","21700",
"2024-09-09 04:05","21688","21869","21700",
"2024-09-09 04:10","21624","21855","21700",
"2024-09-09 04:15","21836","21861","21727",
"2024-09-09 04:20","21776","21875","21727",
"2024-09-09 04:25","21801","21881","21727",
"2024-09-09 04:30","21674","21878","21646",
"2024-09-09 04:35","21819","21886","21646",
"2024-09-09 04:40","21865","21919","21646",
"2024-09-09 04:45","21510","21979","21807",
"2024-09-09 04:50","21685","22020","21807",
"2024-09-09 04:55","21850","21999","21807",
"2024-09-09 05:00","22034","21916","21938",
"2024-09-09 05:05","21985","21843","21938",
"2024-09-09 05:10","22098","21855","21938",
"2024-09-09 05:15","22085","21951","22167",
"2024-09-09 05:20","22383","22088","22167",
"2024-09-09 05:25","22391","22219","22167",
"2024-09-09 05:30","22142","22346","22717",
"2024-09-09 05:35","22236","22485","22717",
"2024-09-09 05:40","22242","22653","22717",
"2024-09-09 05:45","22580","22851","23147",
"2024-09-09 05:50","22646","23050","23147",
"2024-09-09 05:55","22724","23221","23147",
"2024-09-09 06:00","23051","23365","23999",
"2024-09-09 06:05","23696","23515","23999",
"2024-09-09 06:10","24116","23705","23999",
"2024-09-09 06:15","24106","23936","24809",
"2024-09-09 06:20","24396","24186","24809",
"2024-09-09 06:25","24695","24435","24809",
"2024-09-09 06:30","24843","24683","25553",
"2024-09-09 06:35","25191","24924","25553",
"2024-09-09 06:40","25549","25152","25553",
"2024-09-09 06:45","25655","25366","26213",
"2024-09-09 06:50","25883","25599","26213",
"2024-09-09 06:55","25968","25881","26213",
"2024-09-09 07:00","26142","26213","27274",
"2024-09-09 07:05","26918","26533","27274",
"2024-09-09 07:10","27476","26780","27274",
"2024-09-09 07:15","27682","26955","27636",
"2024-09-09 07:20","27866","27099","27636",
"2024-09-09 07:25","27934","27253","27636",
"2024-09-09 07:30","28105","27417","27916",
"2024-09-09 07:35","28457","27570","27916",
"2024-09-09 07:40","28554","27689","27916",
"2024-09-09 07:45","28741","27775","28014",
"2024-09-09 07:50","28617","27878","28014",
"2024-09-09 07:55","28541","28050","28014",
"2024-09-09 08:00","28708","28291","29216",
"2024-09-09 08:05","28984","28523","29216",
"2024-09-09 08:10","29370","28670","29216",
"2024-09-09 08:15","29478","28731","29317",
"2024-09-09 08:20","29579","28761","29317",
"2024-09-09 08:25","29492","28814","29317",
"2024-09-09 08:30","29488","28890","29476",
"2024-09-09 08:35","29671","28966","29476",
"2024-09-09 08:40","29722","29019","29476",
"2024-09-09 08:45","29719","29048","29876",
"2024-09-09 08:50","29637","29094","29876",
"2024-09-09 08:55","29682","29194","29876",
"2024-09-09 09:00","29580","29350","30269",
"2024-09-09 09:05","29606","29501","30269",
"2024-09-09 09:10","29725","29587","30269",
"2024-09-09 09:15","29926","29609","29974",
"2024-09-09 09:20","29869","29610","29974",
"2024-09-09 09:25","29874","29634","29974",
"2024-09-09 09:30","29657","29681","30133",
"2024-09-09 09:35","29879","29723","30133",
"2024-09-09 09:40","29990","29734","30133",
"2024-09-09 09:45","29931","29715","30009",
"2024-09-09 09:50","29936","29728","30009",
"2024-09-09 09:55","29749","29837","30009",
"2024-09-09 10:00","29703","30041","29868",
"2024-09-09 10:05","30049","30240","29868",
"2024-09-09 10:10","30136","30334","29868",
"2024-09-09 10:15","30060","30322","29660",
"2024-09-09 10:20","29852","30271","29660",
"2024-09-09 10:25","29956","30247","29660",
"2024-09-09 10:30","29964","30250","29900",
"2024-09-09 10:35","29981","30268","29900",
"2024-09-09 10:40","30086","30288","29900",
"2024-09-09 10:45","29964","30311","29900",
"2024-09-09 10:50","29972","30319","29900",
"2024-09-09 10:55","30184","30296","29900",
"2024-09-09 11:00","30229","30241","29866",
"2024-09-09 11:05","30038","30191","29866",
"2024-09-09 11:10","29934","30182","29866",
"2024-09-09 11:15","30176","30214","29665",
"2024-09-09 11:20","30140","30258","29665",
"2024-09-09 11:25","29841","30284","29665",
"2024-09-09 11:30","29887","30291","29814",
"2024-09-09 11:35","29993","30300","29814",
"2024-09-09 11:40","29997","30332","29814",
"2024-09-09 11:45","30069","30387","29712",
"2024-09-09 11:50","30001","30415","29712",
"2024-09-09 11:55","30116","30365","29712",
"2024-09-09 12:00","30144","30237","29998",
"2024-09-09 12:05","30060","30111","29998",
"2024-09-09 12:10","30218","30063","29998",
"2024-09-09 12:15","30218","30094","29885",
"2024-09-09 12:20","30254","30157","29885",
"2024-09-09 12:25","30162","30200","29885",
"2024-09-09 12:30","30257","30226","29921",
"2024-09-09 12:35","30252","30248","29921",
"2024-09-09 12:40","30187","30281","29921",
"2024-09-09 12:45","30337","30326","29908",
"2024-09-09 12:50","30273","30365","29908",
"2024-09-09 12:55","30321","30382","29908",
"2024-09-09 13:00","30229","30378","30103",
"2024-09-09 13:05","30440","30370","30103",
"2024-09-09 13:10","30090","30376","30103",
"2024-09-09 13:15","30372","30395","30303",
"2024-09-09 13:20","30594","30416","30303",
"2024-09-09 13:25","30604","30430","30303",
"2024-09-09 13:30","30602","30434","30463",
"2024-09-09 13:35","30617","30429","30463",
"2024-09-09 13:40","30733","30411","30463",
"2024-09-09 13:45","30634","30381","30514",
"2024-09-09 13:50","30726","30358","30514",
"2024-09-09 13:55","30667","30362","30514",
"2024-09-09 14:00","30610","30392","30632",
"2024-09-09 14:05","30584","30420","30632",
"2024-09-09 14:10","30978","30412","30632",
"2024-09-09 14:15","30579","30371","30843",
"2024-09-09 14:20","30701","30315","30843",
"2024-09-09 14:25","30771","30264","30843",
"2024-09-09 14:30","30619","30217","30478",
"2024-09-09 14:35","30582","30171","30478",
"2024-09-09 14:40","30547","30118","30478",
"2024-09-09 14:45","30311","30059","30579",
"2024-09-09 14:50","30276","30002","30579",
"2024-09-09 14:55","29965","29956","30579",
"2024-09-09 15:00","29963","29920","30203",
"2024-09-09 15:05","30135","29887","30203",
"2024-09-09 15:10","30018","29849","30203",
"2024-09-09 15:15","29910","29806","29957",
"2024-09-09 15:20","29977","29764","29957",
"2024-09-09 15:25","29991","29729","29957",
"2024-09-09 15:30","30037","29702","29992",
"2024-09-09 15:35","29901","29677","29992",
"2024-09-09 15:40","29933","29652","29992",
"2024-09-09 15:45","29730","29625","29903",
"2024-09-09 15:50","29814","29610","29903",
"2024-09-09 15:55","29812","29619","29903",
"2024-09-09 16:00","29768","29652","29856",
"2024-09-09 16:05","29999","29690","29856",
"2024-09-09 16:10","29826","29715","29856",
"2024-09-09 16:15","29678","29726","30189",
"2024-09-09 16:20","29593","29736","30189",
"2024-09-09 16:25","29703","29756","30189",
"2024-09-09 16:30","29622","29786","30056",
"2024-09-09 16:35","30025","29824","30056",
"2024-09-09 16:40","30089","29870","30056",
"2024-09-09 16:45","29739","29923","29865",
"2024-09-09 16:50","30025","29973","29865",
"2024-09-09 16:55","29897","30009","29865",
"2024-09-09 17:00","30101","30032","30074",
"2024-09-09 17:05","30246","30055","30074",
"2024-09-09 17:10","30143","30092","30074",
"2024-09-09 17:15","30115","30143","30162",
"2024-09-09 17:20","30373","30200","30162",
"2024-09-09 17:25","30428","30254","30162",
"2024-09-09 17:30","30480","30306","30295",
"2024-09-09 17:35","30464","30354","30295",
"2024-09-09 17:40","30946","30396","30295",
