Estructura de generación (MW)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2023-03-12 21:00","6062","7060","550","4115","7387","-451","22","401","443","288","211","242","0","2031",
"2023-03-12 21:05","6092","7049","557","4170","7612","-696","22","363","441","291","210","237","0","2037",
"2023-03-12 21:10","6206","7057","552","4188","7544","-566","22","361","441","290","211","236","0","2043",
"2023-03-12 21:15","6266","7058","548","4180","7403","-904","22","355","441","288","209","236","0","2035",
"2023-03-12 21:20","6348","7061","543","4168","7274","-642","22","348","441","288","203","237","0","2043",
"2023-03-12 21:25","6391","7062","545","4137","7146","-575","22","345","441","288","205","240","0","2038",
"2023-03-12 21:30","6407","7062","535","4029","6953","-549","23","346","441","288","199","244","0","2038",
"2023-03-12 21:35","6502","7060","530","3832","6919","-589","23","346","441","286","200","247","0","2037",
"2023-03-12 21:40","6595","7063","511","3618","6645","-461","23","291","441","285","197","249","0","2036",
"2023-03-12 21:45","6745","7064","498","3482","6369","-328","21","345","441","284","198","248","0","2029",
"2023-03-12 21:50","6847","7059","500","3572","6241","-390","22","344","441","283","199","248","0","2028",
"2023-03-12 21:55","6881","7065","500","3583","6115","-308","23","331","441","282","200","245","0","2034",
"2023-03-12 22:00","6920","7057","512","3699","6253","-684","22","318","441","284","197","240","0","2039",
"2023-03-12 22:05","6952","7055","531","3739","6714","-1241","22","312","441","287","180","235","0","2040",
"2023-03-12 22:10","6951","7060","557","3749","6802","-1408","21","306","441","290","170","234","0","2042",
"2023-03-12 22:15","6943","7056","560","3770","6863","-1643","20","298","441","287","161","234","0","2049",
"2023-03-12 22:20","6941","7061","569","3736","6893","-1854","20","292","441","286","146","234","0","2045",
"2023-03-12 22:25","6982","7065","556","3675","6869","-1995","21","291","441","283","147","233","0","2038",
"2023-03-12 22:30","7069","7056","535","3627","6665","-2246","20","292","441","284","141","234","0","2039",
"2023-03-12 22:35","7146","7058","507","3663","6585","-2214","20","291","441","279","136","226","0","2051",
"2023-03-12 22:40","7181","7058","493","3652","6401","-2515","20","292","441","277","133","218","0","2043",
"2023-03-12 22:45","7242","7061","489","3569","6260","-2561","20","291","441","274","131","210","0","2044",
"2023-03-12 22:50","7233","7066","489","3189","6130","-2078","21","282","441","273","133","205","0","2043",
"2023-03-12 22:55","7280","7066","491","3063","6162","-1891","21","266","441","269","134","200","0","2053",
"2023-03-12 23:00","7282","7072","493","3082","6223","-2069","21","262","441","262","142","195","0","2036",
"2023-03-12 23:05","7349","7064","488","3287","6263","-2791","21","263","430","261","144","190","0","1997",
"2023-03-12 23:10","7309","7067","482","3342","6275","-2794","21","262","430","257","125","190","0","1989",
"2023-03-12 23:15","7365","7066","472","3401","6300","-2852","20","248","430","253","109","190","0","1987",
"2023-03-12 23:20","7417","7064","486","3388","6346","-3328","20","237","430","252","112","189","0","1985",
"2023-03-12 23:25","7477","7067","500","3147","6284","-3218","20","230","430","247","117","182","0","1981",
"2023-03-12 23:30","7448","7070","484","3045","6042","-3364","20","221","430","246","102","175","0","1975",
"2023-03-12 23:35","7474","7068","472","2812","6151","-3296","20","210","430","243","105","167","0","1986",
"2023-03-12 23:40","7500","7069","472","2667","6024","-3305","20","192","430","241","107","160","0","1977",
"2023-03-12 23:45","7565","7070","471","2620","5745","-3166","20","189","430","239","107","154","0","1971",
"2023-03-12 23:50","7625","7065","485","2736","5378","-3001","21","186","430","236","106","153","0","1959",
"2023-03-12 23:55","7640","7073","505","2724","5154","-2933","21","175","430","233","106","153","0","1936",
"2023-03-13 00:00","7514","7067","498","2454","4497","-2026","20","174","430","230","110","153","0","1911",
"2023-03-13 00:05","7454","7068","479","2434","3476","-629","20","175","406","227","110","152","0","1857",
"2023-03-13 00:10","7506","7070","470","2443","2882","-17","20","170","406","225","104","145","0","1844",
"2023-03-13 00:15","7528","7069","471","2439","2642","113","20","166","406","222","92","138","0","1824",
"2023-03-13 00:20","7552","7072","476","2440","2514","140","20","161","406","221","87","135","0","1809",
"2023-03-13 00:25","7665","7071","485","2446","2246","58","20","157","406","219","86","135","0","1812",
"2023-03-13 00:30","7658","7067","474","2420","1900","202","20","164","406","215","83","136","0","1809",
"2023-03-13 00:35","7699","7071","470","2407","1650","539","20","155","406","214","83","135","0","1797",
"2023-03-13 00:40","7757","7069","471","2389","1593","310","20","126","406","213","84","135","0","1797",
"2023-03-13 00:45","7477","7069","476","2392","1701","371","20","114","406","209","83","135","0","1794",
"2023-03-13 00:50","7557","7073","471","2363","1703","445","20","109","406","209","82","135","0","1792",
"2023-03-13 00:55","7498","7071","470","2353","1557","408","20","107","406","204","82","135","0","1791",
"2023-03-13 01:00","7568","7073","470","2363","1575","224","20","105","406","203","84","136","0","1786",
"2023-03-13 01:05","7609","7071","466","2375","1701","-42","20","104","390","203","86","135","0","1786",
"2023-03-13 01:10","7664","7068","458","2386","1693","-169","21","101","390","203","85","135","0","1779",
"2023-03-13 01:15","7735","7067","445","2385","1645","-349","20","99","390","201","85","128","0","1785",
"2023-03-13 01:20","7762","7073","439","2358","1632","-413","20","95","390","196","83","122","0","1789",
"2023-03-13 01:25","7756","7070","441","2343","1452","-351","20","72","390","195","83","123","0","1790",
"2023-03-13 01:30","7799","7074","444","2348","1486","-383","20","72","390","193","82","123","0","1785",
"2023-03-13 01:35","7773","7067","449","2363","1436","-496","20","72","390","191","78","124","0","1778",
"2023-03-13 01:40","7641","7069","449","2354","1422","-439","20","73","390","192","79","123","0","1776",
"2023-03-13 01:45","7552","7071","449","2344","1315","-170","20","67","390","192","91","123","0","1779",
"2023-03-13 01:50","7545","7073","457","2347","1318","-409","21","66","390","191","91","123","0","1782",
"2023-03-13 01:55","7529","7072","456","2311","1361","-43","19","38","390","190","97","123","0","1789",
"2023-03-13 02:00","7507","7075","468","2324","1187","-156","19","38","390","188","99","123","0","1784",
"2023-03-13 02:05","7429","7074","455","2336","759","421","19","38","371","188","79","123","0","1781",
"2023-03-13 02:10","7474","7074","457","2369","782","171","19","38","371","187","77","123","0","1783",
"2023-03-13 02:15","7346","7064","457","2332","708","185","19","38","371","185","80","123","0","1783",
"2023-03-13 02:20","7322","7070","459","2366","591","301","19","38","371","183","90","123","0","1790",
"2023-03-13 02:25","7306","7069","461","2272","508","414","19","38","371","196","86","123","0","1787",
"2023-03-13 02:30","7307","7068","460","2355","580","315","19","38","371","194","93","123","0","1796",
"2023-03-13 02:35","7338","7065","466","2360","560","241","19","38","371","195","98","124","0","1799",
"2023-03-13 02:40","7194","7072","468","2354","313","424","19","38","371","193","107","123","0","1795",
"2023-03-13 02:45","7192","7069","484","2358","399","387","19","38","371","195","115","123","0","1787",
"2023-03-13 02:50","7160","7072","495","2340","124","514","19","38","371","195","113","123","0","1795",
"2023-03-13 02:55","7134","7069","497","2344","212","634","19","37","371","194","112","123","0","1800",
"2023-03-13 03:00","7157","7071","498","2361","138","914","19","34","371","193","113","123","0","1794",
"2023-03-13 03:05","7249","7073","499","2489","250","290","19","31","371","190","110","123","0","1785",
"2023-03-13 03:10","7299","7067","498","2442","-32","464","19","26","371","193","108","123","0","1786",
"2023-03-13 03:15","7326","7073","501","2369","-125","422","19","22","371","192","106","123","0","1786",
"2023-03-13 03:20","7330","7071","499","2309","-143","762","19","17","371","193","106","123","0","1788",
"2023-03-13 03:25","7323","7075","499","2312","-126","893","19","3","371","192","106","123","0","1781",
"2023-03-13 03:30","7251","7075","497","2271","-228","681","19","1","371","193","103","123","0","1772",
"2023-03-13 03:35","7251","7072","497","2247","-234","835","19","1","371","192","104","123","0","1774",
"2023-03-13 03:40","7268","7078","490","2246","-224","779","19","1","371","190","102","123","0","1785",
"2023-03-13 03:45","7269","7077","500","2360","-179","647","19","1","371","192","98","123","0","1792",
"2023-03-13 03:50","7309","7073","490","2355","-223","764","19","1","371","190","96","123","0","1787",
"2023-03-13 03:55","7225","7076","499","2375","-126","682","19","1","371","191","92","123","0","1796",
"2023-03-13 04:00","7206","7078","499","2390","-130","943","19","1","371","188","91","123","0","1791",
"2023-03-13 04:05","7186","7077","499","2524","-52","808","19","1","371","186","90","123","0","1790",
"2023-03-13 04:10","7240","7075","493","2467","-47","559","19","1","371","185","89","123","0","1787",
"2023-03-13 04:15","7237","7077","479","2390","-170","875","19","1","371","183","84","123","0","1770",
"2023-03-13 04:20","7284","7072","474","2354","-195","1005","19","1","371","183","76","123","0","1771",
"2023-03-13 04:25","7368","7085","462","2371","-157","794","19","1","371","183","74","123","0","1781",
"2023-03-13 04:30","7348","7080","459","2319","-234","896","19","1","371","180","72","123","0","1786",
"2023-03-13 04:35","7349","7075","461","2360","-152","989","19","1","371","179","72","123","0","1791",
"2023-03-13 04:40","7355","7076","461","2315","-177","970","19","1","371","180","72","123","0","1789",
"2023-03-13 04:45","7406","7076","466","2361","-129","885","19","1","371","179","70","123","0","1783",
"2023-03-13 04:50","7431","7076","459","2316","-119","1037","19","1","371","176","68","123","0","1783",
"2023-03-13 04:55","7472","7075","460","2264","-137","826","19","1","371","178","67","123","0","1788",
"2023-03-13 05:00","7449","7081","460","2239","-282","1051","19","1","371","181","67","123","0","1781",
"2023-03-13 05:05","7508","7081","459","2255","-261","1187","19","1","384","178","68","123","0","1785",
"2023-03-13 05:10","7516","7081","459","2252","-204","1381","19","1","384","179","68","123","0","1785",
"2023-03-13 05:15","7460","7088","461","2269","-159","1400","19","1","384","177","69","123","0","1790",
"2023-03-13 05:20","7426","7085","462","2312","-104","1601","19","1","384","177","62","123","0","1786",
"2023-03-13 05:25","7439","7082","466","2382","-56","1400","19","1","384","178","59","124","0","1783",
"2023-03-13 05:30","7450","7076","468","2394","-42","1370","19","1","384","178","59","123","0","1789",
"2023-03-13 05:35","7487","7080","476","2423","83","1345","19","1","384","178","62","123","0","1797",
"2023-03-13 05:40","7534","7078","470","2417","48","1384","19","1","384","180","64","123","0","1797",
"2023-03-13 05:45","7535","7074","484","2511","147","1220","19","1","384","180","66","123","0","1797",
"2023-03-13 05:50","7524","7074","498","2556","524","1050","19","1","384","180","68","123","0","1795",
"2023-03-13 05:55","7892","7074","488","2363","467","940","19","1","384","181","70","123","0","1793",
"2023-03-13 06:00","8103","7074","478","2322","666","1073","19","1","384","179","70","123","0","1797",
"2023-03-13 06:05","8071","7071","502","2317","1741","701","21","1","406","183","72","123","0","1795",
"2023-03-13 06:10","8445","7080","511","2314","1982","469","21","1","406","187","73","123","0","1815",
"2023-03-13 06:15","8654","7081","527","2365","1957","634","21","1","406","185","79","123","0","1810",
"2023-03-13 06:20","8716","7082","520","2310","2305","710","21","1","406","188","80","123","0","1811",
"2023-03-13 06:25","8743","7074","503","2315","2564","317","21","1","406","190","81","123","0","1812",
"2023-03-13 06:30","8742","7079","509","2333","2600","482","21","1","406","187","82","123","0","1812",
"2023-03-13 06:35","8764","7077","516","2355","2946","573","21","1","406","192","83","123","0","1814",
"2023-03-13 06:40","8765","7076","519","2349","3308","493","21","1","406","194","84","123","0","1813",
"2023-03-13 06:45","8787","7082","511","2329","3268","609","21","1","406","194","90","123","0","1808",
"2023-03-13 06:50","8870","7078","494","2338","3764","515","21","1","406","196","93","123","0","1814",
"2023-03-13 06:55","8905","7078","498","2346","4020","456","19","1","406","194","89","123","0","1812",
"2023-03-13 07:00","8928","7077","508","2367","3975","619","21","1","406","189","92","123","0","1816",
"2023-03-13 07:05","8804","7079","519","2378","4100","1290","23","5","408","194","92","123","0","1831",
"2023-03-13 07:10","8944","7073","532","2396","4259","1308","23","9","408","195","93","123","0","1819",
"2023-03-13 07:15","9055","7082","560","2407","4389","1320","25","12","408","200","93","123","0","1824",
"2023-03-13 07:20","9080","7078","564","2386","4751","990","29","14","408","200","90","123","0","1825",
"2023-03-13 07:25","9038","7078","543","2412","4735","1203","34","14","408","200","91","123","0","1831",
