Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2022-09-23 21:00","32144","32248","32600",
"2022-09-23 21:05","31929","32348","32600",
"2022-09-23 21:10","31946","32317","32600",
"2022-09-23 21:15","31914","32156","32060",
"2022-09-23 21:20","31846","31935","32060",
"2022-09-23 21:25","31863","31725","32060",
"2022-09-23 21:30","31659","31525","31460",
"2022-09-23 21:35","31440","31323","31460",
"2022-09-23 21:40","31275","31110","31460",
"2022-09-23 21:45","30891","30883","30660",
"2022-09-23 21:50","30524","30638","30660",
"2022-09-23 21:55","30264","30369","30660",
"2022-09-23 22:00","29982","30075","29688",
"2022-09-23 22:05","29538","29787","29688",
"2022-09-23 22:10","29249","29532","29688",
"2022-09-23 22:15","29275","29311","28998",
"2022-09-23 22:20","29120","29104","28998",
"2022-09-23 22:25","28900","28889","28998",
"2022-09-23 22:30","28717","28667","28238",
"2022-09-23 22:35","28499","28453","28238",
"2022-09-23 22:40","28303","28262","28238",
"2022-09-23 22:45","27958","28094","27898",
"2022-09-23 22:50","27998","27913","27898",
"2022-09-23 22:55","27675","27680","27898",
"2022-09-23 23:00","27376","27396","26944",
"2022-09-23 23:05","27259","27123","26944",
"2022-09-23 23:10","27136","26924","26944",
"2022-09-23 23:15","26909","26799","26674",
"2022-09-23 23:20","26746","26706","26674",
"2022-09-23 23:25","26633","26601","26674",
"2022-09-23 23:30","26398","26485","26274",
"2022-09-23 23:35","26250","26367","26274",
"2022-09-23 23:40","26104","26257","26274",
"2022-09-23 23:45","25908","26155","25974",
"2022-09-23 23:50","25721","26059","25974",
"2022-09-23 23:55","25640","25965","25974",
"2022-09-24 00:00","25741","25873","25510",
"2022-09-24 00:05","25636","25781","25510",
"2022-09-24 00:10","25747","25683","25510",
"2022-09-24 00:15","25595","25580","25570",
"2022-09-24 00:20","25520","25475","25570",
"2022-09-24 00:25","25407","25370","25570",
"2022-09-24 00:30","25396","25266","25545",
"2022-09-24 00:35","25278","25165","25545",
"2022-09-24 00:40","25280","25070","25545",
"2022-09-24 00:45","25140","24980","24935",
"2022-09-24 00:50","24980","24883","24935",
"2022-09-24 00:55","25043","24767","24935",
"2022-09-24 01:00","24852","24632","24597",
"2022-09-24 01:05","24649","24495","24597",
"2022-09-24 01:10","24360","24379","24597",
"2022-09-24 01:15","24312","24282","24297",
"2022-09-24 01:20","24384","24192","24297",
"2022-09-24 01:25","24342","24098","24297",
"2022-09-24 01:30","24177","23999","23897",
"2022-09-24 01:35","24088","23901","23897",
"2022-09-24 01:40","23787","23809","23897",
"2022-09-24 01:45","23840","23723","23797",
"2022-09-24 01:50","23754","23637","23797",
"2022-09-24 01:55","23479","23544","23797",
"2022-09-24 02:00","23388","23444","23197",
"2022-09-24 02:05","23333","23347","23197",
"2022-09-24 02:10","23275","23264","23197",
"2022-09-24 02:15","23235","23195","23057",
"2022-09-24 02:20","23269","23133","23057",
"2022-09-24 02:25","23142","23072","23057",
"2022-09-24 02:30","22952","23013","22707",
"2022-09-24 02:35","23012","22954","22707",
"2022-09-24 02:40","22967","22895","22707",
"2022-09-24 02:45","22892","22836","22607",
"2022-09-24 02:50","22984","22783","22607",
"2022-09-24 02:55","23017","22745","22607",
"2022-09-24 03:00","22516","22720","22398",
"2022-09-24 03:05","22471","22697","22398",
"2022-09-24 03:10","22717","22663","22398",
"2022-09-24 03:15","22519","22617","22298",
"2022-09-24 03:20","22555","22568","22298",
"2022-09-24 03:25","22419","22522","22298",
"2022-09-24 03:30","22305","22481","22298",
"2022-09-24 03:35","22325","22442","22298",
"2022-09-24 03:40","22316","22406","22298",
"2022-09-24 03:45","22269","22372","22048",
"2022-09-24 03:50","22294","22335","22048",
"2022-09-24 03:55","22183","22289","22048",
"2022-09-24 04:00","21994","22235","22018",
"2022-09-24 04:05","22087","22181","22018",
"2022-09-24 04:10","21983","22136","22018",
"2022-09-24 04:15","22032","22099","22018",
"2022-09-24 04:20","21956","22065","22018",
"2022-09-24 04:25","21829","22028","22018",
"2022-09-24 04:30","21870","21987","21778",
"2022-09-24 04:35","21859","21953","21778",
"2022-09-24 04:40","21970","21935","21778",
