Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2024-01-07 21:00","34190","33715","34197",
"2024-01-07 21:05","34216","34020","34197",
"2024-01-07 21:10","34425","34113","34197",
"2024-01-07 21:15","34428","33996","34267",
"2024-01-07 21:20","34248","33792","34267",
"2024-01-07 21:25","34233","33628","34267",
"2024-01-07 21:30","34154","33504","33847",
"2024-01-07 21:35","33935","33383","33847",
"2024-01-07 21:40","33608","33231","33847",
"2024-01-07 21:45","33429","33048","33197",
"2024-01-07 21:50","33229","32857","33197",
"2024-01-07 21:55","33207","32683","33197",
"2024-01-07 22:00","32956","32525","32296",
"2024-01-07 22:05","32658","32362","32296",
"2024-01-07 22:10","32393","32171","32296",
"2024-01-07 22:15","32202","31950","31746",
"2024-01-07 22:20","32064","31717","31746",
"2024-01-07 22:25","31726","31485","31746",
"2024-01-07 22:30","31378","31255","31049",
"2024-01-07 22:35","31077","31023","31049",
"2024-01-07 22:40","30920","30786","31049",
"2024-01-07 22:45","30726","30544","30699",
"2024-01-07 22:50","30555","30300","30699",
"2024-01-07 22:55","30226","30057","30699",
"2024-01-07 23:00","29881","29816","29422",
"2024-01-07 23:05","29594","29574","29422",
"2024-01-07 23:10","29430","29332","29422",
"2024-01-07 23:15","28915","29088","28722",
"2024-01-07 23:20","28690","28845","28722",
"2024-01-07 23:25","28550","28602","28722",
"2024-01-07 23:30","28283","28360","27987",
"2024-01-07 23:35","27792","28123","27987",
"2024-01-07 23:40","27813","27897","27987",
"2024-01-07 23:45","27556","27682","27369",
"2024-01-07 23:50","27305","27460","27369",
"2024-01-07 23:55","27027","27212","27369",
"2024-01-08 00:00","26487","26938","26588",
"2024-01-08 00:05","26636","26666","26588",
"2024-01-08 00:10","26644","26422","26588",
"2024-01-08 00:15","26532","26205","26069",
"2024-01-08 00:20","26272","26002","26069",
"2024-01-08 00:25","26114","25796","26069",
"2024-01-08 00:30","25546","25588","25416",
"2024-01-08 00:35","25570","25385","25416",
"2024-01-08 00:40","25115","25193","25416",
"2024-01-08 00:45","24962","25014","24859",
"2024-01-08 00:50","24811","24834","24859",
"2024-01-08 00:55","24734","24641","24859",
"2024-01-08 01:00","24526","24435","24168",
"2024-01-08 01:05","24415","24238","24168",
"2024-01-08 01:10","24361","24071","24168",
"2024-01-08 01:15","24257","23934","23856",
"2024-01-08 01:20","24147","23813","23856",
"2024-01-08 01:25","23813","23690","23856",
"2024-01-08 01:30","23689","23567","23551",
"2024-01-08 01:35","23530","23446","23551",
"2024-01-08 01:40","23382","23330","23551",
"2024-01-08 01:45","23404","23219","23214",
"2024-01-08 01:50","23318","23117","23214",
"2024-01-08 01:55","23210","23028","23214",
"2024-01-08 02:00","22932","22953","22918",
"2024-01-08 02:05","22898","22882","22918",
"2024-01-08 02:10","22997","22807","22918",
"2024-01-08 02:15","22959","22727","22718",
"2024-01-08 02:20","22807","22649","22718",
"2024-01-08 02:25","22668","22578","22718",
"2024-01-08 02:30","22694","22513","22568",
"2024-01-08 02:35","22703","22456","22568",
"2024-01-08 02:40","22741","22405","22568",
"2024-01-08 02:45","22728","22359","22418",
"2024-01-08 02:50","22633","22314","22418",
"2024-01-08 02:55","22380","22263","22418",
"2024-01-08 03:00","22212","22205","22474",
"2024-01-08 03:05","22515","22150","22474",
"2024-01-08 03:10","22592","22105","22474",
"2024-01-08 03:15","22664","22071","22274",
"2024-01-08 03:20","22526","22044","22274",
"2024-01-08 03:25","22575","22019","22274",
"2024-01-08 03:30","22414","21997","22268",
"2024-01-08 03:35","22338","21977","22268",
"2024-01-08 03:40","22294","21958","22268",
"2024-01-08 03:45","22094","21940","22163",
"2024-01-08 03:50","22141","21932","22163",
"2024-01-08 03:55","22300","21940","22163",
"2024-01-08 04:00","22274","21966","22160",
"2024-01-08 04:05","22489","21993","22160",
"2024-01-08 04:10","22373","22004","22160",
"2024-01-08 04:15","22374","22000","22157",
"2024-01-08 04:20","22219","21993","22157",
"2024-01-08 04:25","22340","21994","22157",
"2024-01-08 04:30","22445","22004","22286",
"2024-01-08 04:35","22226","22028","22286",
"2024-01-08 04:40","22305","22075","22286",
"2024-01-08 04:45","22447","22143","22283",
"2024-01-08 04:50","22695","22203","22283",
"2024-01-08 04:55","22714","22226","22283",
"2024-01-08 05:00","22409","22211","22664",
"2024-01-08 05:05","22716","22214","22664",
"2024-01-08 05:10","22940","22289","22664",
"2024-01-08 05:15","23047","22436","23086",
"2024-01-08 05:20","23132","22619","23086",
"2024-01-08 05:25","23267","22799","23086",
"2024-01-08 05:30","23239","22978","23396",
"2024-01-08 05:35","23356","23172","23396",
"2024-01-08 05:40","23548","23399","23396",
"2024-01-08 05:45","23686","23657","24017",
"2024-01-08 05:50","23876","23918","24017",
"2024-01-08 05:55","24053","24149","24017",
"2024-01-08 06:00","24365","24351","25315",
"2024-01-08 06:05","25096","24575","25315",
"2024-01-08 06:10","25616","24875","25315",
"2024-01-08 06:15","26054","25250","25986",
"2024-01-08 06:20","26236","25665","25986",
"2024-01-08 06:25","26440","26087","25986",
"2024-01-08 06:30","26585","26515","27130",
"2024-01-08 06:35","27203","26936","27130",
"2024-01-08 06:40","27530","27337","27130",
"2024-01-08 06:45","27673","27718","28330",
"2024-01-08 06:50","28232","28144","28330",
"2024-01-08 06:55","28326","28683","28330",
"2024-01-08 07:00","28991","29332","30322",
"2024-01-08 07:05","29873","29972","30322",
"2024-01-08 07:10","30526","30481","30322",
"2024-01-08 07:15","31114","30857","31508",
"2024-01-08 07:20","31530","31184","31508",
"2024-01-08 07:25","32048","31541","31508",
"2024-01-08 07:30","32373","31929","32660",
"2024-01-08 07:35","33096","32301","32660",
"2024-01-08 07:40","33499","32609","32660",
"2024-01-08 07:45","33567","32852","33260",
"2024-01-08 07:50","33867","33134","33260",
"2024-01-08 07:55","34110","33555","33260",
"2024-01-08 08:00","34352","34116","35161",
"2024-01-08 08:05","35218","34654","35161",
"2024-01-08 08:10","35732","35005","35161",
"2024-01-08 08:15","35783","35170","35161",
"2024-01-08 08:20","36202","35258","35161",
"2024-01-08 08:25","36149","35377","35161",
"2024-01-08 08:30","36149","35527","36201",
"2024-01-08 08:35","36198","35667","36201",
"2024-01-08 08:40","36252","35752","36201",
"2024-01-08 08:45","36122","35782","36202",
"2024-01-08 08:50","35727","35831","36202",
"2024-01-08 08:55","35770","35971","36202",
"2024-01-08 09:00","35764","36203","36475",
"2024-01-08 09:05","35772","36430","36475",
"2024-01-08 09:10","36388","36558","36475",
"2024-01-08 09:15","36621","36588","35995",
"2024-01-08 09:20","36674","36576","35995",
"2024-01-08 09:25","36869","36581","35995",
"2024-01-08 09:30","36777","36603","36495",
"2024-01-08 09:35","36824","36631","36495",
"2024-01-08 09:40","36919","36652","36495",
"2024-01-08 09:45","36853","36668","36675",
"2024-01-08 09:50","36949","36667","36675",
"2024-01-08 09:55","36907","36638","36675",
"2024-01-08 10:00","36579","36582","36438",
"2024-01-08 10:05","36482","36521","36438",
"2024-01-08 10:10","36465","36481","36438",
"2024-01-08 10:15","36530","36460","36438",
"2024-01-08 10:20","36489","36444","36438",
"2024-01-08 10:25","36174","36421","36438",
"2024-01-08 10:30","35860","36389","36238",
"2024-01-08 10:35","35928","36351","36238",
"2024-01-08 10:40","36088","36309","36238",
"2024-01-08 10:45","35761","36264","36038",
"2024-01-08 10:50","35847","36221","36038",
"2024-01-08 10:55","35812","36184","36038",
"2024-01-08 11:00","35727","36155","35606",
"2024-01-08 11:05","35708","36120","35606",
"2024-01-08 11:10","35522","36070","35606",
"2024-01-08 11:15","35464","36003","35606",
"2024-01-08 11:20","35568","35927","35606",
"2024-01-08 11:25","35220","35848","35606",
"2024-01-08 11:30","35333","35765","35306",
"2024-01-08 11:35","35163","35698","35306",
"2024-01-08 11:40","35225","35663","35306",
"2024-01-08 11:45","35205","35662","35106",
"2024-01-08 11:50","34998","35620","35106",
"2024-01-08 11:55","35159","35465","35106",
"2024-01-08 12:00","35215","35196","34975",
"2024-01-08 12:05","35229","34937","34975",
"2024-01-08 12:10","35016","34811","34975",
"2024-01-08 12:15","34817","34819","34975",
"2024-01-08 12:20","34932","34878","34975",
"2024-01-08 12:25","34986","34905","34975",
"2024-01-08 12:30","34905","34900","34975",
"2024-01-08 12:35","34410","34887","34975",
"2024-01-08 12:40","34508","34889","34975",
"2024-01-08 12:45","34639","34904","34875",
"2024-01-08 12:50","34736","34918","34875",
"2024-01-08 12:55","34580","34914","34875",
"2024-01-08 13:00","34648","34892","34849",
"2024-01-08 13:05","34422","34865","34849",
"2024-01-08 13:10","34578","34843","34849",
"2024-01-08 13:15","34698","34828","34787",
"2024-01-08 13:20","34876","34812","34787",
"2024-01-08 13:25","34865","34787","34787",
"2024-01-08 13:30","34770","34753","34532",
"2024-01-08 13:35","34728","34722","34532",
"2024-01-08 13:40","34647","34704","34532",
"2024-01-08 13:45","34555","34700","35031",
"2024-01-08 13:50","34585","34677","35031",
"2024-01-08 13:55","34414","34602","35031",
"2024-01-08 14:00","34210","34475","34911",
"2024-01-08 14:05","34011","34351","34911",
"2024-01-08 14:10","34386","34284","34911",
"2024-01-08 14:15","34535","34274","34640",
"2024-01-08 14:20","34564","34285","34640",
"2024-01-08 14:25","34948","34283","34640",
"2024-01-08 14:30","35050","34267","34634",
"2024-01-08 14:35","35112","34251","34634",
"2024-01-08 14:40","35065","34250","34634",
"2024-01-08 14:45","34983","34264","34405",
"2024-01-08 14:50","34832","34271","34405",
"2024-01-08 14:55","34983","34247","34405",
"2024-01-08 15:00","34715","34193","35170",
"2024-01-08 15:05","34802","34139","35170",
"2024-01-08 15:10","34889","34116","35170",
"2024-01-08 15:15","34885","34123","35071",
"2024-01-08 15:20","34903","34147","35071",
"2024-01-08 15:25","34758","34172","35071",
"2024-01-08 15:30","35012","34200","34871",
"2024-01-08 15:35","35156","34216","34871",
"2024-01-08 15:40","34948","34208","34871",
"2024-01-08 15:45","34972","34175","34912",
"2024-01-08 15:50","35120","34187","34912",
"2024-01-08 15:55","35127","34313","34912",
"2024-01-08 16:00","35139","34552","35052",
"2024-01-08 16:05","35257","34794","35052",
"2024-01-08 16:10","35028","34930","35052",
"2024-01-08 16:15","35303","34960","34973",
"2024-01-08 16:20","35258","34954","34973",
"2024-01-08 16:25","35148","34984","34973",
"2024-01-08 16:30","35087","35051","35080",
"2024-01-08 16:35","35119","35133","35080",
"2024-01-08 16:40","35442","35209","35080",
"2024-01-08 16:45","35351","35278","35486",
"2024-01-08 16:50","35606","35359","35486",
"2024-01-08 16:55","35564","35470","35486",
"2024-01-08 17:00","35895","35611","36148",
"2024-01-08 17:05","36139","35766","36148",
"2024-01-08 17:10","36262","35919","36148",
"2024-01-08 17:15","35834","36070","36488",
"2024-01-08 17:20","36064","36224","36488",
"2024-01-08 17:25","36263","36388","36488",
"2024-01-08 17:30","36410","36562","36660",
"2024-01-08 17:35","36455","36739","36660",
"2024-01-08 17:40","36587","36911","36660",
"2024-01-08 17:45","36826","37080","37078",
"2024-01-08 17:50","37084","37254","37078",
"2024-01-08 17:55","37069","37442","37078",
"2024-01-08 18:00","37230","37645","37596",
"2024-01-08 18:05","37226","37840","37596",
"2024-01-08 18:10","37418","38005","37596",
"2024-01-08 18:15","37576","38141","38096",
"2024-01-08 18:20","37945","38262","38096",
"2024-01-08 18:25","38316","38384","38096",
"2024-01-08 18:30","38342","38506","38496",
"2024-01-08 18:35","38546","38629","38496",
"2024-01-08 18:40","38764","38751","38496",
"2024-01-08 18:45","38875","38873","38801",
"2024-01-08 18:50","38542","38983","38801",
"2024-01-08 18:55","38821","39071","38801",
"2024-01-08 19:00","38806","39136","39271",
"2024-01-08 19:05","38809","39202","39271",
"2024-01-08 19:10","38827","39290","39271",
"2024-01-08 19:15","38945","39401","39481",
"2024-01-08 19:20","38985","39517","39481",
"2024-01-08 19:25","39176","39620","39481",
"2024-01-08 19:30","39464","39708","39341",
"2024-01-08 19:35","39556","39796","39341",
"2024-01-08 19:40","39569","39896","39341",
"2024-01-08 19:45","39848","40007","39671",
"2024-01-08 19:50","40047","40092","39671",
"2024-01-08 19:55","39980","40111","39671",
"2024-01-08 20:00","39859","40064","39932",
"2024-01-08 20:05","40000","40010","39932",
"2024-01-08 20:10","39976","40007","39932",
"2024-01-08 20:15","40018","40053","40246",
"2024-01-08 20:20","40260","40114","40246",
"2024-01-08 20:25","40047","40154","40246",
"2024-01-08 20:30","40149","40172","40146",
