Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2023-10-08 21:00","28792","28809","29060",
"2023-10-08 21:05","29105","28888","29060",
"2023-10-08 21:10","28901","28897","29060",
"2023-10-08 21:15","28695","28835","29060",
"2023-10-08 21:20","28681","28742","29060",
"2023-10-08 21:25","28531","28652","29060",
"2023-10-08 21:30","28605","28566","28860",
"2023-10-08 21:35","28435","28478","28860",
"2023-10-08 21:40","28145","28379","28860",
"2023-10-08 21:45","28050","28270","28480",
"2023-10-08 21:50","27933","28148","28480",
"2023-10-08 21:55","27937","28010","28480",
"2023-10-08 22:00","27821","27856","27259",
"2023-10-08 22:05","27863","27695","27259",
"2023-10-08 22:10","27640","27536","27259",
"2023-10-08 22:15","27282","27379","27039",
"2023-10-08 22:20","27322","27221","27039",
"2023-10-08 22:25","27130","27059","27039",
"2023-10-08 22:30","26898","26892","26550",
"2023-10-08 22:35","26842","26725","26550",
"2023-10-08 22:40","26573","26562","26550",
"2023-10-08 22:45","26505","26401","26269",
"2023-10-08 22:50","26336","26237","26269",
"2023-10-08 22:55","26190","26062","26269",
"2023-10-08 23:00","26181","25875","25585",
"2023-10-08 23:05","25841","25694","25585",
"2023-10-08 23:10","25800","25536","25585",
"2023-10-08 23:15","25610","25402","25223",
"2023-10-08 23:20","25458","25277","25223",
"2023-10-08 23:25","25384","25147","25223",
"2023-10-08 23:30","25186","25011","24862",
"2023-10-08 23:35","25126","24878","24862",
"2023-10-08 23:40","24893","24756","24862",
"2023-10-08 23:45","24726","24644","24532",
"2023-10-08 23:50","24627","24525","24532",
"2023-10-08 23:55","24496","24380","24532",
"2023-10-09 00:00","24163","24209","23986",
"2023-10-09 00:05","24097","24040","23986",
"2023-10-09 00:10","23991","23902","23986",
"2023-10-09 00:15","23949","23794","23736",
"2023-10-09 00:20","23815","23700","23736",
"2023-10-09 00:25","23556","23603","23736",
"2023-10-09 00:30","23621","23504","23358",
"2023-10-09 00:35","23515","23403","23358",
"2023-10-09 00:40","23450","23305","23358",
"2023-10-09 00:45","23355","23209","23098",
"2023-10-09 00:50","23227","23118","23098",
"2023-10-09 00:55","23171","23037","23098",
"2023-10-09 01:00","22890","22965","22713",
"2023-10-09 01:05","22803","22893","22713",
"2023-10-09 01:10","22698","22811","22713",
"2023-10-09 01:15","22800","22720","22685",
"2023-10-09 01:20","22610","22626","22685",
"2023-10-09 01:25","22507","22534","22685",
"2023-10-09 01:30","22427","22446","22511",
"2023-10-09 01:35","22176","22365","22511",
"2023-10-09 01:40","22172","22297","22511",
"2023-10-09 01:45","22037","22241","22257",
"2023-10-09 01:50","21964","22174","22257",
"2023-10-09 01:55","22187","22072","22257",
"2023-10-09 02:00","21942","21934","21781",
"2023-10-09 02:05","21849","21802","21781",
"2023-10-09 02:10","21998","21713","21781",
"2023-10-09 02:15","21848","21668","21651",
"2023-10-09 02:20","21815","21641","21651",
"2023-10-09 02:25","21765","21604","21651",
"2023-10-09 02:30","21756","21559","21508",
"2023-10-09 02:35","21530","21515","21508",
"2023-10-09 02:40","21490","21481","21508",
"2023-10-09 02:45","21145","21457","21468",
"2023-10-09 02:50","21177","21430","21468",
"2023-10-09 02:55","21342","21387","21468",
"2023-10-09 03:00","21355","21327","21266",
"2023-10-09 03:05","21379","21268","21266",
"2023-10-09 03:10","21317","21230","21266",
"2023-10-09 03:15","21348","21212","21234",
"2023-10-09 03:20","21103","21203","21234",
