Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2023-12-20 21:00","38088","38217","38019",
"2023-12-20 21:05","37970","38255","38019",
"2023-12-20 21:10","38033","38176","38019",
"2023-12-20 21:15","37951","37980","37483",
"2023-12-20 21:20","37835","37729","37483",
"2023-12-20 21:25","37756","37487","37483",
"2023-12-20 21:30","37505","37253","36872",
"2023-12-20 21:35","37194","37017","36872",
"2023-12-20 21:40","36844","36766","36872",
"2023-12-20 21:45","36710","36500","36041",
"2023-12-20 21:50","36319","36216","36041",
"2023-12-20 21:55","36021","35907","36041",
"2023-12-20 22:00","35555","35573","34851",
"2023-12-20 22:05","35064","35238","34851",
"2023-12-20 22:10","34813","34923","34851",
"2023-12-20 22:15","34580","34628","33947",
"2023-12-20 22:20","34405","34339","33947",
"2023-12-20 22:25","34042","34043","33947",
"2023-12-20 22:30","33839","33740","33176",
"2023-12-20 22:35","33522","33436","33176",
"2023-12-20 22:40","33345","33140","33176",
"2023-12-20 22:45","33058","32849","32189",
"2023-12-20 22:50","32774","32556","32189",
"2023-12-20 22:55","32205","32251","32189",
"2023-12-20 23:00","32040","31933","31096",
"2023-12-20 23:05","31610","31621","31096",
"2023-12-20 23:10","31316","31333","31096",
"2023-12-20 23:15","31185","31069","30206",
"2023-12-20 23:20","30757","30818","30206",
"2023-12-20 23:25","30323","30568","30206",
"2023-12-20 23:30","30001","30318","29597",
"2023-12-20 23:35","29654","30074","29597",
"2023-12-20 23:40","29367","29839","29597",
"2023-12-20 23:45","29305","29614","28756",
"2023-12-20 23:50","29024","29389","28756",
"2023-12-20 23:55","28661","29156","28756",
"2023-12-21 00:00","28466","28914","28233",
"2023-12-21 00:05","28384","28675","28233",
"2023-12-21 00:10","28289","28449","28233",
"2023-12-21 00:15","28191","28237","27780",
"2023-12-21 00:20","28001","28031","27780",
"2023-12-21 00:25","27640","27823","27780",
"2023-12-21 00:30","27316","27613","27151",
"2023-12-21 00:35","27077","27409","27151",
"2023-12-21 00:40","27041","27218","27151",
"2023-12-21 00:45","26844","27041","26551",
"2023-12-21 00:50","26716","26857","26551",
"2023-12-21 00:55","26508","26649","26551",
"2023-12-21 01:00","26093","26415","25838",
"2023-12-21 01:05","26034","26189","25838",
"2023-12-21 01:10","25935","26004","25838",
"2023-12-21 01:15","25856","25859","25538",
"2023-12-21 01:20","25671","25732","25538",
"2023-12-21 01:25","25434","25600","25538",
"2023-12-21 01:30","25315","25462","25039",
"2023-12-21 01:35","25282","25331","25039",
"2023-12-21 01:40","25176","25219","25039",
"2023-12-21 01:45","24993","25125","24838",
"2023-12-21 01:50","24873","25023","24838",
"2023-12-21 01:55","24864","24884","24838",
"2023-12-21 02:00","24627","24708","24253",
"2023-12-21 02:05","24487","24537","24253",
"2023-12-21 02:10","24299","24413","24253",
"2023-12-21 02:15","24343","24338","24024",
"2023-12-21 02:20","24318","24283","24024",
"2023-12-21 02:25","24225","24220","24024",
"2023-12-21 02:30","24093","24149","23949",
"2023-12-21 02:35","23940","24079","23949",
"2023-12-21 02:40","23993","24019","23949",
"2023-12-21 02:45","23881","23970","23794",
"2023-12-21 02:50","23947","23922","23794",
"2023-12-21 02:55","23745","23866","23794",
"2023-12-21 03:00","23663","23802","23509",
"2023-12-21 03:05","23788","23743","23509",
"2023-12-21 03:10","23738","23701","23509",
"2023-12-21 03:15","23731","23675","23508",
"2023-12-21 03:20","23703","23658","23508",
"2023-12-21 03:25","23525","23640","23508",
"2023-12-21 03:30","23508","23622","23421",
"2023-12-21 03:35","23455","23606","23421",
"2023-12-21 03:40","23514","23596","23421",
"2023-12-21 03:45","23334","23591","23420",
"2023-12-21 03:50","23490","23588","23420",
"2023-12-21 03:55","23511","23582","23420",
"2023-12-21 04:00","23360","23573","23293",
"2023-12-21 04:05","23512","23562","23293",
"2023-12-21 04:10","23353","23550","23293",
"2023-12-21 04:15","23401","23539","23283",
"2023-12-21 04:20","23544","23526","23283",
"2023-12-21 04:25","23424","23512","23283",
"2023-12-21 04:30","23272","23497","23391",
"2023-12-21 04:35","23233","23496","23391",
"2023-12-21 04:40","23335","23525","23391",
"2023-12-21 04:45","23527","23584","23385",
"2023-12-21 04:50","23597","23623","23385",
"2023-12-21 04:55","23498","23593","23385",
"2023-12-21 05:00","23582","23494","23682",
"2023-12-21 05:05","23803","23416","23682",
"2023-12-21 05:10","23801","23446","23682",
"2023-12-21 05:15","23770","23584","24027",
"2023-12-21 05:20","23787","23768","24027",
"2023-12-21 05:25","23843","23935","24027",
"2023-12-21 05:30","23985","24085","24407",
"2023-12-21 05:35","24167","24255","24407",
"2023-12-21 05:40","24289","24484","24407",
"2023-12-21 05:45","24254","24771","24707",
"2023-12-21 05:50","24548","25027","24707",
"2023-12-21 05:55","24634","25166","24707",
"2023-12-21 06:00","25133","25186","26027",
"2023-12-21 06:05","25581","25228","26027",
"2023-12-21 06:10","26221","25432","26027",
"2023-12-21 06:15","26567","25798","26832",
"2023-12-21 06:20","26800","26235","26832",
"2023-12-21 06:25","26986","26652","26832",
"2023-12-21 06:30","27063","27050","27832",
"2023-12-21 06:35","27510","27434","27832",
"2023-12-21 06:40","27758","27809","27832",
"2023-12-21 06:45","28063","28177","29032",
"2023-12-21 06:50","28459","28582","29032",
"2023-12-21 06:55","28730","29070","29032",
"2023-12-21 07:00","29130","29641","30579",
"2023-12-21 07:05","30063","30196","30579",
"2023-12-21 07:10","30586","30635","30579",
"2023-12-21 07:15","31050","30957","31782",
"2023-12-21 07:20","31327","31235","31782",
"2023-12-21 07:25","31666","31541","31782",
"2023-12-21 07:30","31922","31874","32687",
"2023-12-21 07:35","32370","32186","32687",
"2023-12-21 07:40","32717","32427","32687",
"2023-12-21 07:45","33048","32598","33245",
"2023-12-21 07:50","33261","32818","33245",
"2023-12-21 07:55","33479","33208","33245",
"2023-12-21 08:00","33722","33768","34862",
"2023-12-21 08:05","34337","34310","34862",
"2023-12-21 08:10","34336","34646","34862",
"2023-12-21 08:15","34956","34776","34843",
"2023-12-21 08:20","35057","34819","34843",
"2023-12-21 08:25","35123","34891","34843",
"2023-12-21 08:30","35225","34992","35226",
"2023-12-21 08:35","35177","35100","35226",
"2023-12-21 08:40","35204","35195","35226",
"2023-12-21 08:45","35107","35275","35661",
"2023-12-21 08:50","35256","35319","35661",
"2023-12-21 08:55","34964","35305","35661",
"2023-12-21 09:00","35190","35233","35461",
"2023-12-21 09:05","35344","35152","35461",
"2023-12-21 09:10","35468","35113","35461",
"2023-12-21 09:15","35395","35116","35443",
"2023-12-21 09:20","35208","35130","35443",
"2023-12-21 09:25","35176","35129","35443",
"2023-12-21 09:30","35279","35111","35373",
"2023-12-21 09:35","35320","35080","35373",
"2023-12-21 09:40","35101","35038","35373",
"2023-12-21 09:45","34842","34984","35065",
"2023-12-21 09:50","34826","34940","35065",
"2023-12-21 09:55","34850","34927","35065",
"2023-12-21 10:00","34832","34945","34704",
"2023-12-21 10:05","34632","34961","34704",
"2023-12-21 10:10","34651","34942","34704",
"2023-12-21 10:15","34583","34889","34794",
"2023-12-21 10:20","34422","34820","34794",
"2023-12-21 10:25","34393","34752","34794",
"2023-12-21 10:30","34328","34685","34294",
"2023-12-21 10:35","34192","34625","34294",
"2023-12-21 10:40","34208","34576","34294",
"2023-12-21 10:45","33912","34539","34094",
"2023-12-21 10:50","34031","34479","34094",
"2023-12-21 10:55","33832","34360","34094",
"2023-12-21 11:00","33697","34183","33667",
"2023-12-21 11:05","33661","34008","33667",
"2023-12-21 11:10","33616","33898","33667",
"2023-12-21 11:15","33540","33851","33221",
"2023-12-21 11:20","33491","33823","33221",
"2023-12-21 11:25","33229","33769","33221",
"2023-12-21 11:30","33184","33689","33021",
"2023-12-21 11:35","33023","33620","33021",
"2023-12-21 11:40","33008","33599","33021",
"2023-12-21 11:45","33048","33627","32832",
"2023-12-21 11:50","33045","33600","32832",
"2023-12-21 11:55","32921","33418","32832",
"2023-12-21 12:00","33072","33078","32847",
"2023-12-21 12:05","32954","32745","32847",
"2023-12-21 12:10","33101","32581","32847",
"2023-12-21 12:15","32966","32586","32857",
"2023-12-21 12:20","32748","32653","32857",
"2023-12-21 12:25","32732","32679","32857",
"2023-12-21 12:30","32756","32661","32855",
"2023-12-21 12:35","32731","32634","32855",
"2023-12-21 12:40","32810","32628","32855",
"2023-12-21 12:45","32748","32644","32657",
"2023-12-21 12:50","32563","32654","32657",
"2023-12-21 12:55","32729","32629","32657",
"2023-12-21 13:00","32577","32570","32583",
"2023-12-21 13:05","32675","32507","32583",
