Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2023-07-16 21:00","30346","30400","30542",
"2023-07-16 21:05","30507","30449","30542",
"2023-07-16 21:10","30613","30527","30542",
"2023-07-16 21:15","30676","30634","30872",
"2023-07-16 21:20","30801","30753","30872",
"2023-07-16 21:25","30904","30868","30872",
"2023-07-16 21:30","30997","30977","31302",
"2023-07-16 21:35","31114","31073","31302",
"2023-07-16 21:40","31242","31148","31302",
"2023-07-16 21:45","31335","31200","31382",
"2023-07-16 21:50","31647","31266","31382",
"2023-07-16 21:55","31886","31381","31382",
"2023-07-16 22:00","32110","31546","31740",
"2023-07-16 22:05","31991","31688","31740",
"2023-07-16 22:10","32074","31733","31740",
"2023-07-16 22:15","32067","31683","32310",
"2023-07-16 22:20","32085","31588","32310",
"2023-07-16 22:25","32056","31500","32310",
"2023-07-16 22:30","32025","31419","31802",
"2023-07-16 22:35","31937","31329","31802",
"2023-07-16 22:40","31812","31216","31802",
"2023-07-16 22:45","31571","31079","31187",
"2023-07-16 22:50","31466","30940","31187",
"2023-07-16 22:55","31427","30821","31187",
"2023-07-16 23:00","31314","30721","30527",
"2023-07-16 23:05","31079","30618","30527",
"2023-07-16 23:10","30947","30489","30527",
"2023-07-16 23:15","30648","30336","30231",
"2023-07-16 23:20","30453","30174","30231",
"2023-07-16 23:25","30255","30020","30231",
"2023-07-16 23:30","30015","29873","29781",
"2023-07-16 23:35","29922","29725","29781",
"2023-07-16 23:40","29650","29567","29781",
"2023-07-16 23:45","29502","29399","29301",
"2023-07-16 23:50","29284","29240","29301",
"2023-07-16 23:55","29048","29112","29301",
"2023-07-17 00:00","28813","29016","28512",
"2023-07-17 00:05","28717","28918","28512",
"2023-07-17 00:10","28575","28786","28512",
"2023-07-17 00:15","28610","28622","27837",
"2023-07-17 00:20","28402","28446","27837",
"2023-07-17 00:25","28250","28278","27837",
"2023-07-17 00:30","27915","28120","27568",
"2023-07-17 00:35","27810","27968","27568",
"2023-07-17 00:40","27732","27818","27568",
"2023-07-17 00:45","27546","27671","27208",
"2023-07-17 00:50","27280","27521","27208",
"2023-07-17 00:55","27140","27362","27208",
"2023-07-17 01:00","27145","27194","26862",
"2023-07-17 01:05","26674","27029","26862",
"2023-07-17 01:10","26578","26878","26862",
"2023-07-17 01:15","26495","26742","26484",
"2023-07-17 01:20","26365","26614","26484",
"2023-07-17 01:25","26330","26486","26484",
"2023-07-17 01:30","26256","26360","25892",
"2023-07-17 01:35","25912","26240","25892",
"2023-07-17 01:40","25940","26132","25892",
"2023-07-17 01:45","25844","26035","25492",
"2023-07-17 01:50","25777","25933","25492",
"2023-07-17 01:55","25625","25811","25492",
"2023-07-17 02:00","25509","25669","25089",
"2023-07-17 02:05","25455","25529","25089",
"2023-07-17 02:10","25344","25416","25089",
"2023-07-17 02:15","25333","25330","24839",
"2023-07-17 02:20","25263","25255","24839",
"2023-07-17 02:25","25244","25175","24839",
"2023-07-17 02:30","25169","25091","24689",
"2023-07-17 02:35","25039","25009","24689",
"2023-07-17 02:40","24916","24938","24689",
"2023-07-17 02:45","24880","24877","24539",
"2023-07-17 02:50","24859","24813","24539",
"2023-07-17 02:55","24731","24734","24539",
"2023-07-17 03:00","24613","24639","24486",
"2023-07-17 03:05","24687","24551","24486",
"2023-07-17 03:10","24682","24492","24486",
"2023-07-17 03:15","24610","24462","24354",
"2023-07-17 03:20","24553","24443","24354",
"2023-07-17 03:25","24329","24418","24354",
"2023-07-17 03:30","24359","24388","24144",
"2023-07-17 03:35","24290","24358","24144",
"2023-07-17 03:40","24258","24334","24144",
"2023-07-17 03:45","24335","24318","24134",
"2023-07-17 03:50","24138","24300","24134",
"2023-07-17 03:55","24221","24271","24134",
"2023-07-17 04:00","24067","24232","24218",
"2023-07-17 04:05","24126","24193","24218",
"2023-07-17 04:10","24059","24163","24218",
"2023-07-17 04:15","24078","24142","24156",
"2023-07-17 04:20","24013","24126","24156",
"2023-07-17 04:25","24093","24106","24156",
"2023-07-17 04:30","24062","24084","23994",
"2023-07-17 04:35","24123","24076","23994",
"2023-07-17 04:40","24180","24096","23994",
"2023-07-17 04:45","24192","24145","24066",
"2023-07-17 04:50","24000","24175","24066",
"2023-07-17 04:55","24136","24141","24066",
"2023-07-17 05:00","24326","24043","24281",
"2023-07-17 05:05","24256","23962","24281",
"2023-07-17 05:10","24417","23983","24281",
"2023-07-17 05:15","24432","24106","24240",
"2023-07-17 05:20","24462","24274","24240",
"2023-07-17 05:25","24388","24433","24240",
"2023-07-17 05:30","24459","24581","24654",
"2023-07-17 05:35","24699","24730","24654",
"2023-07-17 05:40","24782","24893","24654",
"2023-07-17 05:45","24788","25068","25083",
"2023-07-17 05:50","24942","25257","25083",
"2023-07-17 05:55","25034","25459","25083",
"2023-07-17 06:00","25360","25675","26067",
"2023-07-17 06:05","25965","25894","26067",
"2023-07-17 06:10","26430","26105","26067",
"2023-07-17 06:15","26625","26309","26745",
"2023-07-17 06:20","26802","26511","26745",
"2023-07-17 06:25","26739","26721","26745",
"2023-07-17 06:30","27156","26936","27140",
"2023-07-17 06:35","27274","27151","27140",
"2023-07-17 06:40","27478","27357","27140",
"2023-07-17 06:45","27609","27554","27598",
"2023-07-17 06:50","27757","27764","27598",
"2023-07-17 06:55","27595","28006","27598",
"2023-07-17 07:00","27929","28281","28709",
"2023-07-17 07:05","28734","28555","28709",
"2023-07-17 07:10","29079","28793","28709",
"2023-07-17 07:15","29234","28996","29307",
"2023-07-17 07:20","29225","29185","29307",
"2023-07-17 07:25","29461","29381","29307",
"2023-07-17 07:30","29773","29585","29853",
"2023-07-17 07:35","29822","29785","29853",
"2023-07-17 07:40","30113","29972","29853",
"2023-07-17 07:45","30084","30145","30582",
"2023-07-17 07:50","30084","30324","30582",
"2023-07-17 07:55","30124","30529","30582",
"2023-07-17 08:00","30453","30760","31426",
"2023-07-17 08:05","30867","30985","31426",
"2023-07-17 08:10","31009","31173","31426",
"2023-07-17 08:15","31301","31322","31878",
"2023-07-17 08:20","31543","31457","31878",
"2023-07-17 08:25","31720","31598","31878",
"2023-07-17 08:30","31769","31745","32380",
"2023-07-17 08:35","31865","31887","32380",
"2023-07-17 08:40","31950","32009","32380",
"2023-07-17 08:45","31955","32110","32377",
"2023-07-17 08:50","32119","32225","32377",
"2023-07-17 08:55","32258","32385","32377",
"2023-07-17 09:00","32413","32591","33065",
"2023-07-17 09:05","32831","32793","33065",
"2023-07-17 09:10","32856","32942","33065",
"2023-07-17 09:15","32951","33039","33254",
"2023-07-17 09:20","33059","33113","33254",
"2023-07-17 09:25","33121","33196","33254",
"2023-07-17 09:30","33359","33289","33465",
"2023-07-17 09:35","33592","33383","33465",
"2023-07-17 09:40","33664","33472","33465",
"2023-07-17 09:45","33634","33555","33665",
"2023-07-17 09:50","33840","33632","33665",
"2023-07-17 09:55","33871","33701","33665",
"2023-07-17 10:00","34009","33763","34194",
"2023-07-17 10:05","34018","33823","34194",
"2023-07-17 10:10","34041","33887","34194",
"2023-07-17 10:15","34035","33955","34131",
"2023-07-17 10:20","34139","34021","34131",
"2023-07-17 10:25","34257","34083","34131",
"2023-07-17 10:30","34260","34139","34182",
"2023-07-17 10:35","34436","34191","34182",
"2023-07-17 10:40","34618","34243","34182",
"2023-07-17 10:45","34581","34294","34214",
"2023-07-17 10:50","34700","34344","34214",
"2023-07-17 10:55","34509","34391","34214",
"2023-07-17 11:00","34829","34437","34737",
"2023-07-17 11:05","34818","34483","34737",
"2023-07-17 11:10","34821","34534","34737",
"2023-07-17 11:15","35058","34588","35059",
"2023-07-17 11:20","34992","34644","35059",
"2023-07-17 11:25","34827","34700","35059",
"2023-07-17 11:30","34984","34757","35059",
"2023-07-17 11:35","35157","34815","35059",
"2023-07-17 11:40","35253","34874","35059",
"2023-07-17 11:45","35299","34936","35034",
"2023-07-17 11:50","35340","34997","35034",
"2023-07-17 11:55","35356","35057","35034",
"2023-07-17 12:00","35453","35116","35543",
"2023-07-17 12:05","35502","35177","35543",
"2023-07-17 12:10","35672","35243","35543",
"2023-07-17 12:15","35745","35313","35843",
"2023-07-17 12:20","35821","35389","35843",
"2023-07-17 12:25","36003","35468","35843",
"2023-07-17 12:30","35996","35552","36171",
"2023-07-17 12:35","36145","35630","36171",
"2023-07-17 12:40","36260","35690","36171",
"2023-07-17 12:45","36366","35732","36353",
"2023-07-17 12:50","36317","35797","36353",
"2023-07-17 12:55","36505","35924","36353",
"2023-07-17 13:00","36426","36114","36666",
"2023-07-17 13:05","36742","36300","36666",
"2023-07-17 13:10","36754","36416","36666",
"2023-07-17 13:15","36860","36463","36929",
"2023-07-17 13:20","36854","36484","36929",
"2023-07-17 13:25","37048","36524","36929",
"2023-07-17 13:30","36951","36583","37029",
"2023-07-17 13:35","37051","36637","37029",
"2023-07-17 13:40","37143","36662","37029",
"2023-07-17 13:45","37090","36659","37129",
"2023-07-17 13:50","37083","36677","37129",
"2023-07-17 13:55","37127","36764","37129",
"2023-07-17 14:00","37026","36922","37159",
"2023-07-17 14:05","37097","37073","37159",
"2023-07-17 14:10","37129","37140","37159",
"2023-07-17 14:15","37182","37124","37259",
"2023-07-17 14:20","37296","37074","37259",
"2023-07-17 14:25","37403","37042","37259",
"2023-07-17 14:30","37276","37028","37299",
"2023-07-17 14:35","37296","37016","37299",
"2023-07-17 14:40","37282","36992","37299",
"2023-07-17 14:45","37294","36957","37144",
"2023-07-17 14:50","37172","36923","37144",
"2023-07-17 14:55","37090","36900","37144",
"2023-07-17 15:00","37165","36890","36827",
"2023-07-17 15:05","36910","36881","36827",
"2023-07-17 15:10","37015","36862","36827",
"2023-07-17 15:15","37013","36833","36918",
"2023-07-17 15:20","36984","36800","36918",
"2023-07-17 15:25","37073","36772","36918",
"2023-07-17 15:30","37011","36749","37028",
"2023-07-17 15:35","36924","36732","37028",
"2023-07-17 15:40","36925","36725","37028",
"2023-07-17 15:45","36935","36727","37029",
"2023-07-17 15:50","37004","36722","37029",
"2023-07-17 15:55","36984","36693","37029",
"2023-07-17 16:00","36802","36642","36958",
"2023-07-17 16:05","36947","36594","36958",
"2023-07-17 16:10","37027","36579","36958",
"2023-07-17 16:15","36970","36596","36927",
"2023-07-17 16:20","36999","36629","36927",
"2023-07-17 16:25","36817","36661","36927",
"2023-07-17 16:30","36649","36692","36662",
"2023-07-17 16:35","36793","36717","36662",
"2023-07-17 16:40","36664","36728","36662",
"2023-07-17 16:45","36796","36727","36796",
"2023-07-17 16:50","36709","36748","36796",
"2023-07-17 16:55","36888","36826","36796",
"2023-07-17 17:00","36935","36960","36995",
"2023-07-17 17:05","36918","37090","36995",
"2023-07-17 17:10","37110","37154","36995",
"2023-07-17 17:15","37135","37152","37037",
"2023-07-17 17:20","37001","37125","37037",
"2023-07-17 17:25","36901","37111","37037",
"2023-07-17 17:30","37084","37112","37047",
"2023-07-17 17:35","37137","37120","37047",
"2023-07-17 17:40","37144","37131","37047",
"2023-07-17 17:45","36927","37144","37173",
"2023-07-17 17:50","37026","37146","37173",
"2023-07-17 17:55","37174","37123","37173",
"2023-07-17 18:00","37217","37074","37003",
"2023-07-17 18:05","37042","37029","37003",
"2023-07-17 18:10","36966","37015","37003",
"2023-07-17 18:15","37144","37032","36900",
"2023-07-17 18:20","36918","37060","36900",
"2023-07-17 18:25","36994","37079","36900",
"2023-07-17 18:30","36964","37088","36978",
"2023-07-17 18:35","36947","37095","36978",
"2023-07-17 18:40","36868","37105","36978",
"2023-07-17 18:45","37179","37118","37195",
"2023-07-17 18:50","37272","37126","37195",
"2023-07-17 18:55","37143","37120","37195",
"2023-07-17 19:00","37055","37100","37131",
"2023-07-17 19:05","37263","37077","37131",
"2023-07-17 19:10","37303","37065","37131",
"2023-07-17 19:15","37070","37064","37131",
"2023-07-17 19:20","37138","37065","37131",
"2023-07-17 19:25","37156","37060","37131",
"2023-07-17 19:30","37432","37050","37241",
"2023-07-17 19:35","37356","37038","37241",
"2023-07-17 19:40","37479","37025","37241",
"2023-07-17 19:45","37294","37013","37244",
"2023-07-17 19:50","37282","36997","37244",
"2023-07-17 19:55","37307","36975","37244",
"2023-07-17 20:00","37219","36946","37240",
"2023-07-17 20:05","37312","36915","37240",
"2023-07-17 20:10","37288","36887","37240",
