Emisiones (t CO2 eq / MWh)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2022-12-28 21:00","0","0","241","1629","0","0","0","0","0","239","76","203","0","335",
"2022-12-28 21:05","0","0","241","1505","0","0","0","0","0","237","79","201","0","333",
"2022-12-28 21:10","0","0","241","1444","0","0","0","0","0","234","78","203","0","331",
"2022-12-28 21:15","0","0","241","1420","0","0","0","0","0","233","78","202","0","337",
"2022-12-28 21:20","0","0","241","1403","0","0","0","0","0","235","77","203","0","339",
"2022-12-28 21:25","0","0","241","1392","0","0","0","0","0","235","77","201","0","339",
"2022-12-28 21:30","0","0","240","1381","0","0","0","0","0","235","77","202","0","338",
"2022-12-28 21:35","0","0","240","1361","0","0","0","0","0","235","77","201","0","338",
"2022-12-28 21:40","0","0","241","1341","0","0","0","0","0","234","76","202","0","338",
"2022-12-28 21:45","0","0","241","1339","0","0","0","0","0","229","77","203","0","337",
"2022-12-28 21:50","0","0","241","1347","0","0","0","0","0","230","78","202","0","335",
"2022-12-28 21:55","0","0","241","1344","0","0","0","0","0","228","77","203","0","332",
"2022-12-28 22:00","0","0","241","1364","0","0","0","0","0","224","78","203","0","330",
"2022-12-28 22:05","0","0","240","1301","0","0","0","0","0","222","75","201","0","317",
"2022-12-28 22:10","0","0","241","1259","0","0","0","0","0","219","63","203","0","315",
"2022-12-28 22:15","0","0","241","1164","0","0","0","0","0","215","49","202","0","311",
"2022-12-28 22:20","0","0","241","1117","0","0","0","0","0","208","49","203","0","310",
"2022-12-28 22:25","0","0","241","1124","0","0","0","0","0","207","48","202","0","311",
"2022-12-28 22:30","0","0","241","1123","0","0","0","0","0","201","50","203","0","310",
"2022-12-28 22:35","0","0","241","1114","0","0","0","0","0","198","49","204","0","310",
"2022-12-28 22:40","0","0","241","1109","0","0","0","0","0","201","49","198","0","310",
"2022-12-28 22:45","0","0","241","1100","0","0","0","0","0","199","48","200","0","310",
"2022-12-28 22:50","0","0","240","1090","0","0","0","0","0","194","48","202","0","311",
"2022-12-28 22:55","0","0","240","1086","0","0","0","0","0","194","48","201","0","312",
"2022-12-28 23:00","0","0","240","1084","0","0","0","0","0","190","49","203","0","303",
"2022-12-28 23:05","0","0","240","1077","0","0","0","0","0","188","33","201","0","299",
"2022-12-28 23:10","0","0","240","1059","0","0","0","0","0","181","34","190","0","299",
"2022-12-28 23:15","0","0","241","1087","0","0","0","0","0","175","33","176","0","299",
"2022-12-28 23:20","0","0","241","1107","0","0","0","0","0","173","34","164","0","299",
"2022-12-28 23:25","0","0","241","1111","0","0","0","0","0","173","34","152","0","301",
"2022-12-28 23:30","0","0","242","1113","0","0","0","0","0","172","34","140","0","298",
"2022-12-28 23:35","0","0","242","1134","0","0","0","0","0","172","24.7","131","0","298",
"2022-12-28 23:40","0","0","240","1092","0","0","0","0","0","167","24.7","128","0","298",
"2022-12-28 23:45","0","0","241","1099","0","0","0","0","0","167","24.7","122","0","298",
"2022-12-28 23:50","0","0","241","1088","0","0","0","0","0","160","26","119","0","297",
"2022-12-28 23:55","0","0","241","1070","0","0","0","0","0","163","21.9","115","0","296",
"2022-12-29 00:00","0","0","241","1093","0","0","0","0","0","158","22.8","113","0","294",
"2022-12-29 00:05","0","0","241","1135","0","0","0","0","0","152","21.9","115","0","290",
"2022-12-29 00:10","0","0","245","1169","0","0","0","0","0","150","21.9","117","0","291",
"2022-12-29 00:15","0","0","243","1187","0","0","0","0","0","139","21.9","117","0","290",
"2022-12-29 00:20","0","0","245","1204","0","0","0","0","0","136","20.9","119","0","289",
"2022-12-29 00:25","0","0","241","1183","0","0","0","0","0","136","20.9","119","0","288",
"2022-12-29 00:30","0","0","241","1125","0","0","0","0","0","135","20.9","119","0","289",
"2022-12-29 00:35","0","0","242","1129","0","0","0","0","0","133","21.9","117","0","288",
"2022-12-29 00:40","0","0","242","1156","0","0","0","0","0","133","20.9","118","0","290",
"2022-12-29 00:45","0","0","242","1162","0","0","0","0","0","133","21.9","117","0","291",
"2022-12-29 00:50","0","0","242","1171","0","0","0","0","0","129","21.9","118","0","291",
"2022-12-29 00:55","0","0","242","1191","0","0","0","0","0","126","20.9","119","0","291",
"2022-12-29 01:00","0","0","242","1221","0","0","0","0","0","127","21.9","119","0","292",
"2022-12-29 01:05","0","0","242","1250","0","0","0","0","0","126","21.9","118","0","292",
"2022-12-29 01:10","0","0","242","1252","0","0","0","0","0","124","21.9","119","0","292",
"2022-12-29 01:15","0","0","242","1195","0","0","0","0","0","122","20.9","119","0","291",
"2022-12-29 01:20","0","0","242","1183","0","0","0","0","0","121","21.9","119","0","291",
"2022-12-29 01:25","0","0","242","1201","0","0","0","0","0","120","20.9","117","0","293",
"2022-12-29 01:30","0","0","242","1181","0","0","0","0","0","122","20.9","111","0","290",
"2022-12-29 01:35","0","0","242","1164","0","0","0","0","0","122","20.9","111","0","293",
