Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2024-09-12 21:00","34570","34130","34651",
"2024-09-12 21:05","34615","34352","34651",
"2024-09-12 21:10","34760","34417","34651",
"2024-09-12 21:15","34641","34325","34403",
"2024-09-12 21:20","34455","34155","34403",
"2024-09-12 21:25","34342","33989","34403",
"2024-09-12 21:30","34310","33826","33943",
"2024-09-12 21:35","34040","33652","33943",
"2024-09-12 21:40","33599","33455","33943",
"2024-09-12 21:45","33345","33235","33042",
"2024-09-12 21:50","33208","32985","33042",
"2024-09-12 21:55","32914","32698","33042",
"2024-09-12 22:00","32348","32374","31868",
"2024-09-12 22:05","32156","32046","31868",
"2024-09-12 22:10","31920","31749","31868",
"2024-09-12 22:15","31630","31481","31248",
"2024-09-12 22:20","31408","31227","31248",
"2024-09-12 22:25","30928","30971","31248",
"2024-09-12 22:30","30590","30712","30377",
"2024-09-12 22:35","30544","30456","30377",
"2024-09-12 22:40","30362","30210","30377",
"2024-09-12 22:45","30035","29972","29790",
"2024-09-12 22:50","29953","29742","29790",
"2024-09-12 22:55","29666","29520","29790",
"2024-09-12 23:00","29377","29306","28921",
"2024-09-12 23:05","29255","29099","28921",
"2024-09-12 23:10","28935","28895","28921",
"2024-09-12 23:15","28679","28695","28461",
"2024-09-12 23:20","28569","28504","28461",
"2024-09-12 23:25","28405","28328","28461",
"2024-09-12 23:30","28377","28165","27856",
"2024-09-12 23:35","28210","28017","27856",
"2024-09-12 23:40","27836","27882","27856",
"2024-09-12 23:45","27413","27762","27330",
"2024-09-12 23:50","27508","27642","27330",
"2024-09-12 23:55","27163","27510","27330",
"2024-09-13 00:00","26995","27364","27134",
"2024-09-13 00:05","26876","27222","27134",
"2024-09-13 00:10","27028","27102","27134",
"2024-09-13 00:15","27260","27004","26950",
"2024-09-13 00:20","27177","26911","26950",
"2024-09-13 00:25","27044","26809","26950",
"2024-09-13 00:30","26761","26698","26376",
"2024-09-13 00:35","26635","26588","26376",
"2024-09-13 00:40","26460","26491","26376",
"2024-09-13 00:45","26131","26406","26172",
"2024-09-13 00:50","26013","26305","26172",
"2024-09-13 00:55","25994","26161","26172",
"2024-09-13 01:00","25694","25972","25623",
"2024-09-13 01:05","25655","25785","25623",
"2024-09-13 01:10","25650","25645","25623",
"2024-09-13 01:15","25846","25553","25523",
"2024-09-13 01:20","25824","25479","25523",
"2024-09-13 01:25","25438","25393","25523",
"2024-09-13 01:30","25311","25295","25043",
"2024-09-13 01:35","25311","25196","25043",
"2024-09-13 01:40","25489","25104","25043",
"2024-09-13 01:45","25272","25019","24806",
"2024-09-13 01:50","25060","24936","24806",
"2024-09-13 01:55","24867","24845","24806",
"2024-09-13 02:00","24526","24748","24648",
"2024-09-13 02:05","24735","24653","24648",
"2024-09-13 02:10","24598","24573","24648",
"2024-09-13 02:15","24446","24507","24262",
"2024-09-13 02:20","24589","24447","24262",
"2024-09-13 02:25","24511","24389","24262",
"2024-09-13 02:30","24518","24332","24267",
"2024-09-13 02:35","24283","24279","24267",
"2024-09-13 02:40","24345","24233","24267",
"2024-09-13 02:45","24297","24195","24269",
"2024-09-13 02:50","24102","24157","24269",
"2024-09-13 02:55","24032","24109","24269",
"2024-09-13 03:00","24000","24052","23911",
"2024-09-13 03:05","23991","23997","23911",
"2024-09-13 03:10","24091","23954","23911",
"2024-09-13 03:15","23904","23923","23894",
"2024-09-13 03:20","23919","23899","23894",
"2024-09-13 03:25","23887","23874","23894",
"2024-09-13 03:30","23568","23849","23935",
"2024-09-13 03:35","23837","23826","23935",
"2024-09-13 03:40","23711","23805","23935",
"2024-09-13 03:45","23762","23787","23933",
"2024-09-13 03:50","23549","23772","23933",
"2024-09-13 03:55","23695","23758","23933",
"2024-09-13 04:00","23630","23747","23672",
"2024-09-13 04:05","23695","23737","23672",
"2024-09-13 04:10","23601","23728","23672",
"2024-09-13 04:15","23613","23721","23581",
"2024-09-13 04:20","23570","23712","23581",
"2024-09-13 04:25","23679","23698","23581",
"2024-09-13 04:30","23523","23681","23653",
"2024-09-13 04:35","23617","23674","23653",
"2024-09-13 04:40","23587","23690","23653",
"2024-09-13 04:45","23621","23731","23653",
"2024-09-13 04:50","23673","23752","23653",
"2024-09-13 04:55","23579","23709","23653",
"2024-09-13 05:00","23541","23604","23687",
"2024-09-13 05:05","23681","23510","23687",
"2024-09-13 05:10","23748","23505","23687",
"2024-09-13 05:15","23854","23587","23712",
"2024-09-13 05:20","23838","23710","23712",
"2024-09-13 05:25","23879","23825","23712",
"2024-09-13 05:30","23804","23933","23912",
"2024-09-13 05:35","23887","24053","23912",
"2024-09-13 05:40","23924","24206","23912",
"2024-09-13 05:45","23964","24390","24412",
"2024-09-13 05:50","24087","24573","24412",
"2024-09-13 05:55","24292","24718","24412",
"2024-09-13 06:00","24643","24826","25100",
"2024-09-13 06:05","25203","24944","25100",
"2024-09-13 06:10","25660","25117","25100",
"2024-09-13 06:15","25920","25347","25798",
"2024-09-13 06:20","26062","25606","25798",
"2024-09-13 06:25","26162","25869","25798",
"2024-09-13 06:30","26092","26136","26478",
"2024-09-13 06:35","26499","26399","26478",
"2024-09-13 06:40","26817","26650","26478",
"2024-09-13 06:45","26944","26887","27330",
"2024-09-13 06:50","27257","27152","27330",
"2024-09-13 06:55","27274","27486","27330",
"2024-09-13 07:00","27683","27888","28739",
"2024-09-13 07:05","28297","28278","28739",
"2024-09-13 07:10","28628","28576","28739",
"2024-09-13 07:15","28946","28782","29239",
"2024-09-13 07:20","29096","28946","29239",
"2024-09-13 07:25","29375","29116","29239",
"2024-09-13 07:30","29567","29293","29719",
"2024-09-13 07:35","29823","29451","29719",
"2024-09-13 07:40","29893","29565","29719",
"2024-09-13 07:45","30049","29635","30214",
"2024-09-13 07:50","29968","29722","30214",
"2024-09-13 07:55","29850","29887","30214",
"2024-09-13 08:00","29968","30131","30886",
"2024-09-13 08:05","30069","30370","30886",
"2024-09-13 08:10","30386","30518","30886",
"2024-09-13 08:15","30391","30578","31086",
"2024-09-13 08:20","30469","30599","31086",
"2024-09-13 08:25","30583","30634","31086",
"2024-09-13 08:30","30511","30683","30916",
"2024-09-13 08:35","30529","30737","30916",
"2024-09-13 08:40","30614","30789","30916",
"2024-09-13 08:45","30663","30838","30913",
"2024-09-13 08:50","30661","30867","30913",
"2024-09-13 08:55","30554","30861","30913",
"2024-09-13 09:00","30517","30820","30987",
"2024-09-13 09:05","30509","30776","30987",
"2024-09-13 09:10","30734","30765","30987",
"2024-09-13 09:15","30601","30784","30825",
"2024-09-13 09:20","30685","30815","30825",
"2024-09-13 09:25","30808","30836","30825",
"2024-09-13 09:30","30812","30847","30626",
"2024-09-13 09:35","30625","30852","30626",
"2024-09-13 09:40","30672","30856","30626",
"2024-09-13 09:45","30712","30859","30714",
"2024-09-13 09:50","30459","30867","30714",
"2024-09-13 09:55","30484","30884","30714",
"2024-09-13 10:00","30689","30910","30582",
"2024-09-13 10:05","30335","30935","30582",
"2024-09-13 10:10","30562","30947","30582",
"2024-09-13 10:15","30588","30946","30241",
"2024-09-13 10:20","30647","30938","30241",
"2024-09-13 10:25","30696","30927","30241",
"2024-09-13 10:30","30728","30914","30133",
"2024-09-13 10:35","30708","30907","30133",
"2024-09-13 10:40","30835","30912","30133",
"2024-09-13 10:45","30551","30930","30303",
"2024-09-13 10:50","30473","30928","30303",
"2024-09-13 10:55","30288","30873","30303",
"2024-09-13 11:00","30378","30765","30268",
"2024-09-13 11:05","30103","30660","30268",
"2024-09-13 11:10","30179","30615","30268",
"2024-09-13 11:15","30140","30629","30123",
"2024-09-13 11:20","30151","30664","30123",
"2024-09-13 11:25","30063","30680","30123",
"2024-09-13 11:30","30028","30677","29938",
"2024-09-13 11:35","30232","30674","29938",
"2024-09-13 11:40","30092","30689","29938",
"2024-09-13 11:45","29927","30724","30138",
"2024-09-13 11:50","30045","30741","30138",
"2024-09-13 11:55","30130","30703","30138",
"2024-09-13 12:00","30019","30610","30003",
"2024-09-13 12:05","29929","30518","30003",
"2024-09-13 12:10","29997","30480","30003",
"2024-09-13 12:15","30110","30496","29923",
"2024-09-13 12:20","29999","30532","29923",
"2024-09-13 12:25","30031","30551","29923",
"2024-09-13 12:30","30070","30553","29923",
"2024-09-13 12:35","29973","30557","29923",
"2024-09-13 12:40","30161","30584","29923",
"2024-09-13 12:45","29911","30633","29923",
"2024-09-13 12:50","30101","30659","29923",
"2024-09-13 12:55","30103","30614","29923",
"2024-09-13 13:00","30048","30500","29919",
"2024-09-13 13:05","30201","30382","29919",
"2024-09-13 13:10","30194","30327","29919",
"2024-09-13 13:15","30347","30334","29919",
"2024-09-13 13:20","30159","30359","29919",
