Emisiones (t CO2 eq / MWh)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2024-05-07 21:00","0","0","379","2298","0","0","0","0","0","219","165","190","0","509",
"2024-05-07 21:05","0","0","363","2065","0","0","0","0","0","221","166","191","0","515",
"2024-05-07 21:10","0","0","335","1912","0","0","0","0","0","222","166","191","-6.1","509",
"2024-05-07 21:15","0","0","338","1871","0","0","0","0","0","227","170","191","0","516",
"2024-05-07 21:20","0","0","338","1884","0","0","0","0","0","225","166","191","0","520",
"2024-05-07 21:25","0","0","339","1878","0","0","0","0","0","227","166","191","0","522",
"2024-05-07 21:30","0","0","338","1878","0","0","0","0","0","231","166","192","0","510",
"2024-05-07 21:35","0","0","332","1877","0","0","0","0","0","233","167","195","0","517",
"2024-05-07 21:40","0","0","325","1864","0","0","0","0","0","233","171","194","-6.1","517",
"2024-05-07 21:45","0","0","333","1828","0","0","0","0","0","234","173","195","0","521",
"2024-05-07 21:50","0","0","320","1813","0","0","0","0","0","236","176","198","-5.4","527",
"2024-05-07 21:55","0","0","331","1784","0","0","0","0","0","237","176","203","0","528",
"2024-05-07 22:00","0","0","322","1799","0","0","0","0","0","237","173","208","-6.1","525",
"2024-05-07 22:05","0","0","303","1821","0","0","0","0","0","237","172","211","-5.4","524",
"2024-05-07 22:10","0","0","295","1832","0","0","0","0","0","235","165","210","0","525",
"2024-05-07 22:15","0","0","283","1806","0","0","0","0","0","234","166","209","-5.4","525",
"2024-05-07 22:20","0","0","293","1659","0","0","0","0","0","234","162","210","0","526",
"2024-05-07 22:25","0","0","285","1626","0","0","0","0","0","233","161","209","-5.4","526",
"2024-05-07 22:30","0","0","292","1589","0","0","0","0","0","233","157","209","0","526",
"2024-05-07 22:35","0","0","284","1553","0","0","0","0","0","232","160","207","-5.4","522",
"2024-05-07 22:40","0","0","285","1516","0","0","0","0","0","229","159","208","-5.4","524",
"2024-05-07 22:45","0","0","285","1488","0","0","0","0","0","227","157","207","-5.4","526",
"2024-05-07 22:50","0","0","285","1436","0","0","0","0","0","226","152","203","-4.8","526",
"2024-05-07 22:55","0","0","284","1433","0","0","0","0","0","224","146","194","-4.8","518",
"2024-05-07 23:00","0","0","265","1461","0","0","0","0","0","221","145","185","-4.8","529",
"2024-05-07 23:05","0","0","247","1513","0","0","0","0","0","218","139","180","-4.8","523",
"2024-05-07 23:10","0","0","234","1516","0","0","0","0","0","224","120","179","0","524",
"2024-05-07 23:15","0","0","234","1501","0","0","0","0","0","223","107","178","0","521",
"2024-05-07 23:20","0","0","233","1455","0","0","0","0","0","218","101","172","0","525",
"2024-05-07 23:25","0","0","228","1442","0","0","0","0","0","215","99","163","-4.8","521",
"2024-05-07 23:30","0","0","228","1434","0","0","0","0","0","214","92","158","-4.8","524",
"2024-05-07 23:35","0","0","228","1410","0","0","0","0","0","209","93","158","-4.8","512",
"2024-05-07 23:40","0","0","228","1395","0","0","0","0","0","207","93","147","-4.1","522",
"2024-05-07 23:45","0","0","231","1401","0","0","0","0","0","207","91","140","-4.1","518",
"2024-05-07 23:50","0","0","232","1401","0","0","0","0","0","204","85","136","-4.1","517",
"2024-05-07 23:55","0","0","230","1392","0","0","0","0","0","202","85","137","-4.1","518",
"2024-05-08 00:00","0","0","237","1405","0","0","0","0","0","197","86","137","0","513",
"2024-05-08 00:05","0","0","231","1310","0","0","0","0","0","191","83","137","-4.1","501",
"2024-05-08 00:10","0","0","233","1138","0","0","0","0","0","192","73","138","-4.1","495",
"2024-05-08 00:15","0","0","230","1057","0","0","0","0","0","184","71","138","-4.1","488",
"2024-05-08 00:20","0","0","230","1021","0","0","0","0","0","180","71","137","-4.1","486",
"2024-05-08 00:25","0","0","231","958","0","0","0","0","0","180","71","136","-4.1","485",
"2024-05-08 00:30","0","0","237","922","0","0","0","0","0","178","71","137","0","483",
"2024-05-08 00:35","0","0","237","900","0","0","0","0","0","176","71","135","0","479",
"2024-05-08 00:40","0","0","237","877","0","0","0","0","0","170","69","131","0","473",
"2024-05-08 00:45","0","0","237","862","0","0","0","0","0","164","67","126","0","484",
"2024-05-08 00:50","0","0","237","845","0","0","0","0","0","162","68","126","0","484",
"2024-05-08 00:55","0","0","239","831","0","0","0","0","0","161","68","125","0","484",
"2024-05-08 01:00","0","0","238","823","0","0","0","0","0","160","68","125","0","471",
"2024-05-08 01:05","0","0","239","832","0","0","0","0","0","156","68","126","0","479",
"2024-05-08 01:10","0","0","239","842","0","0","0","0","0","154","70","128","0","479",
"2024-05-08 01:15","0","0","238","835","0","0","0","0","0","150","76","128","0","478",
"2024-05-08 01:20","0","0","238","839","0","0","0","0","0","145","81","126","0","465",
"2024-05-08 01:25","0","0","238","841","0","0","0","0","0","144","84","122","0","456",
