Emisiones (t CO2 eq / MWh)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2023-12-31 21:00","0","0","278","2094","0","0","0","0","0","287","149","239","0","396",
"2023-12-31 21:05","0","0","278","2215","0","0","0","0","0","287","141","239","0","395",
"2023-12-31 21:10","0","0","272","2249","0","0","0","0","0","286","142","239","-3.4","395",
"2023-12-31 21:15","0","0","273","2221","0","0","0","0","0","283","136","239","0","396",
"2023-12-31 21:20","0","0","268","2213","0","0","0","0","0","282","118","239","0","394",
"2023-12-31 21:25","0","0","263","2196","0","0","0","0","0","278","117","239","-3.4","394",
"2023-12-31 21:30","0","0","264","2176","0","0","0","0","0","275","114","239","-3.4","395",
"2023-12-31 21:35","0","0","269","2171","0","0","0","0","0","280","94","239","0","396",
"2023-12-31 21:40","0","0","264","2163","0","0","0","0","0","280","89","239","-3.4","395",
"2023-12-31 21:45","0","0","264","2145","0","0","0","0","0","275","90","239","-3.4","396",
"2023-12-31 21:50","0","0","264","1991","0","0","0","0","0","269","86","239","-3.4","396",
"2023-12-31 21:55","0","0","264","1914","0","0","0","0","0","261","85","239","-3.4","397",
"2023-12-31 22:00","0","0","264","1902","0","0","0","0","0","260","86","239","-3.4","396",
"2023-12-31 22:05","0","0","264","1920","0","0","0","0","0","257","79","239","-3.4","395",
"2023-12-31 22:10","0","0","265","1910","0","0","0","0","0","256","61","239","-3.4","394",
"2023-12-31 22:15","0","0","263","1875","0","0","0","0","0","254","61","239","-3.4","395",
"2023-12-31 22:20","0","0","264","1773","0","0","0","0","0","252","61","239","-3.4","395",
"2023-12-31 22:25","0","0","264","1735","0","0","0","0","0","250","61","239","-3.4","393",
"2023-12-31 22:30","0","0","264","1708","0","0","0","0","0","248","61","232","-3.4","394",
"2023-12-31 22:35","0","0","264","1667","0","0","0","0","0","241","61","230","-2.7","393",
"2023-12-31 22:40","0","0","264","1645","0","0","0","0","0","243","54","230","-3.4","391",
"2023-12-31 22:45","0","0","264","1620","0","0","0","0","0","246","47","230","-2.7","392",
"2023-12-31 22:50","0","0","264","1617","0","0","0","0","0","242","47","227","-3.4","391",
"2023-12-31 22:55","0","0","265","1620","0","0","0","0","0","239","46","222","-2.7","392",
"2023-12-31 23:00","0","0","269","1658","0","0","0","0","0","235","48","217","0","396",
"2023-12-31 23:05","0","0","269","1761","0","0","0","0","0","220","48","212","0","395",
"2023-12-31 23:10","0","0","264","1932","0","0","0","0","0","211","48","208","-2.7","395",
"2023-12-31 23:15","0","0","264","1900","0","0","0","0","0","204","44","203","-2.7","395",
"2023-12-31 23:20","0","0","264","1840","0","0","0","0","0","202","42","200","-2.7","395",
"2023-12-31 23:25","0","0","269","1792","0","0","0","0","0","203","42","197","0","395",
"2023-12-31 23:30","0","0","269","1791","0","0","0","0","0","202","42","190","0","396",
"2023-12-31 23:35","0","0","269","1779","0","0","0","0","0","201","42","183","0","395",
"2023-12-31 23:40","0","0","265","1773","0","0","0","0","0","197","42","177","-2.7","392",
"2023-12-31 23:45","0","0","264","1766","0","0","0","0","0","194","42","173","-2.7","393",
"2023-12-31 23:50","0","0","270","1749","0","0","0","0","0","192","42","171","0","392",
"2023-12-31 23:55","0","0","263","1723","0","0","0","0","0","183","42","168","-2.7","392",
"2024-01-01 00:00","0","0","269","1693","0","0","0","0","0","177","41","165","0","392",
"2024-01-01 00:05","0","0","268","1695","0","0","0","0","0","176","35","161","0","393",
"2024-01-01 00:10","0","0","268","1707","0","0","0","0","0","175","29","154","0","392",
"2024-01-01 00:15","0","0","268","1715","0","0","0","0","0","174","29","144","0","392",
"2024-01-01 00:20","0","0","264","1723","0","0","0","0","0","171","29","135","-2.7","392",
"2024-01-01 00:25","0","0","269","1701","0","0","0","0","0","173","29","120","0","392",
"2024-01-01 00:30","0","0","269","1673","0","0","0","0","0","172","29","117","0","393",
"2024-01-01 00:35","0","0","265","1676","0","0","0","0","0","169","29","116","-2.7","394",
"2024-01-01 00:40","0","0","269","1659","0","0","0","0","0","170","29","114","0","395",
"2024-01-01 00:45","0","0","265","1644","0","0","0","0","0","166","29","113","-2.7","396",
"2024-01-01 00:50","0","0","265","1636","0","0","0","0","0","165","29","111","-2.7","396",
"2024-01-01 00:55","0","0","265","1644","0","0","0","0","0","162","29","108","-2.7","395",
"2024-01-01 01:00","0","0","269","1625","0","0","0","0","0","163","29","106","0","395",
"2024-01-01 01:05","0","0","264","1666","0","0","0","0","0","161","29","104","0","394",
"2024-01-01 01:10","0","0","260","1686","0","0","0","0","0","163","29","103","0","393",
"2024-01-01 01:15","0","0","257","1703","0","0","0","0","0","160","29","101","-2.7","395",
"2024-01-01 01:20","0","0","257","1692","0","0","0","0","0","160","29","101","-2.7","394",
"2024-01-01 01:25","0","0","257","1675","0","0","0","0","0","161","29","101","-2.7","393",
"2024-01-01 01:30","0","0","257","1659","0","0","0","0","0","161","29","94","-2.7","395",
"2024-01-01 01:35","0","0","257","1648","0","0","0","0","0","161","29","88","-2.7","394",
"2024-01-01 01:40","0","0","257","1625","0","0","0","0","0","160","29","87","-2.7","395",
"2024-01-01 01:45","0","0","257","1597","0","0","0","0","0","160","29","88","-2.7","394",
"2024-01-01 01:50","0","0","261","1569","0","0","0","0","0","162","29","88","0","394",
"2024-01-01 01:55","0","0","261","1549","0","0","0","0","0","161","29","88","0","394",
"2024-01-01 02:00","0","0","257","1585","0","0","0","0","0","158","29","88","-2.7","395",
"2024-01-01 02:05","0","0","257","1639","0","0","0","0","0","159","24.7","89","-2.7","395",
"2024-01-01 02:10","0","0","257","1653","0","0","0","0","0","158","24.7","89","-2.7","395",
"2024-01-01 02:15","0","0","257","1680","0","0","0","0","0","156","23.8","88","-2.7","394",
"2024-01-01 02:20","0","0","258","1693","0","0","0","0","0","156","23.8","88","-2.7","395",
"2024-01-01 02:25","0","0","261","1680","0","0","0","0","0","156","23.8","88","0","395",
"2024-01-01 02:30","0","0","261","1676","0","0","0","0","0","156","24.7","88","0","396",
"2024-01-01 02:35","0","0","258","1671","0","0","0","0","0","154","22.8","88","-2.7","396",
"2024-01-01 02:40","0","0","258","1670","0","0","0","0","0","152","20.9","89","-2.7","395",
"2024-01-01 02:45","0","0","257","1664","0","0","0","0","0","152","20.9","88","-2.7","392",
"2024-01-01 02:50","0","0","257","1657","0","0","0","0","0","150","20.9","88","-2.7","394",
"2024-01-01 02:55","0","0","258","1667","0","0","0","0","0","149","20.9","88","-2.7","394",
"2024-01-01 03:00","0","0","258","1684","0","0","0","0","0","149","20.9","88","-2.7","393",
"2024-01-01 03:05","0","0","258","1685","0","0","0","0","0","148","20.9","88","-2.7","393",
"2024-01-01 03:10","0","0","257","1682","0","0","0","0","0","147","20","88","-2.7","395",
"2024-01-01 03:15","0","0","257","1689","0","0","0","0","0","146","20","88","-2.7","395",
"2024-01-01 03:20","0","0","257","1687","0","0","0","0","0","146","20.9","88","-2.7","393",
"2024-01-01 03:25","0","0","261","1681","0","0","0","0","0","150","20.9","88","0","394",
"2024-01-01 03:30","0","0","258","1666","0","0","0","0","0","146","20","88","-2.7","396",
"2024-01-01 03:35","0","0","261","1640","0","0","0","0","0","147","20","88","0","395",
"2024-01-01 03:40","0","0","261","1600","0","0","0","0","0","146","20","89","0","394",
"2024-01-01 03:45","0","0","262","1579","0","0","0","0","0","146","20.9","89","0","392",
"2024-01-01 03:50","0","0","261","1560","0","0","0","0","0","145","20.9","88","0","394",
"2024-01-01 03:55","0","0","258","1592","0","0","0","0","0","142","20.9","88","-2","393",
"2024-01-01 04:00","0","0","258","1615","0","0","0","0","0","141","20","88","-2","394",
"2024-01-01 04:05","0","0","258","1617","0","0","0","0","0","141","20.9","88","-2","395",
"2024-01-01 04:10","0","0","258","1613","0","0","0","0","0","141","20","89","-2","396",
"2024-01-01 04:15","0","0","258","1620","0","0","0","0","0","141","20.9","88","-2","394",
"2024-01-01 04:20","0","0","257","1649","0","0","0","0","0","139","20","89","-2","397",
"2024-01-01 04:25","0","0","257","1643","0","0","0","0","0","139","20","88","-2","396",
"2024-01-01 04:30","0","0","258","1636","0","0","0","0","0","139","20","88","-2.7","396",
"2024-01-01 04:35","0","0","258","1654","0","0","0","0","0","139","20.9","88","-2.7","396",
"2024-01-01 04:40","0","0","258","1657","0","0","0","0","0","138","20","88","-2.7","396",
"2024-01-01 04:45","0","0","257","1655","0","0","0","0","0","138","20.9","88","-2.7","396",
"2024-01-01 04:50","0","0","257","1669","0","0","0","0","0","138","20","89","-2.7","397",
"2024-01-01 04:55","0","0","257","1683","0","0","0","0","0","138","20.9","88","-2","396",
"2024-01-01 05:00","0","0","257","1673","0","0","0","0","0","137","20.9","88","-2","395",
"2024-01-01 05:05","0","0","258","1696","0","0","0","0","0","138","20","89","-2","396",
"2024-01-01 05:10","0","0","258","1714","0","0","0","0","0","138","20.9","88","-2","395",
"2024-01-01 05:15","0","0","258","1729","0","0","0","0","0","138","20.9","88","-2","396",
"2024-01-01 05:20","0","0","258","1725","0","0","0","0","0","137","20","88","-2.7","395",
"2024-01-01 05:25","0","0","258","1717","0","0","0","0","0","137","20.9","88","-2.7","395",
"2024-01-01 05:30","0","0","257","1712","0","0","0","0","0","136","20.9","89","-2.7","394",
"2024-01-01 05:35","0","0","258","1701","0","0","0","0","0","137","20.9","88","-2.7","395",
"2024-01-01 05:40","0","0","257","1707","0","0","0","0","0","136","20.9","89","-2.7","394",
"2024-01-01 05:45","0","0","258","1710","0","0","0","0","0","137","20.9","88","-2","395",
"2024-01-01 05:50","0","0","258","1699","0","0","0","0","0","137","20","88","-2.7","395",
"2024-01-01 05:55","0","0","258","1693","0","0","0","0","0","137","20.9","89","-2","400",
"2024-01-01 06:00","0","0","258","1647","0","0","0","0","0","138","20.9","89","-2","399",
"2024-01-01 06:05","0","0","258","1662","0","0","0","0","0","137","20.9","88","-2.7","400",
"2024-01-01 06:10","0","0","258","1685","0","0","0","0","0","138","20.9","89","-2","399",
"2024-01-01 06:15","0","0","258","1700","0","0","0","0","0","139","20.9","88","-2","400",
"2024-01-01 06:20","0","0","258","1695","0","0","0","0","0","139","20.9","88","-2","399",
"2024-01-01 06:25","0","0","258","1677","0","0","0","0","0","138","20.9","88","-2","398",
"2024-01-01 06:30","0","0","258","1669","0","0","0","0","0","140","20.9","89","-2.7","398",
"2024-01-01 06:35","0","0","258","1657","0","0","0","0","0","140","20.9","88","-2","397",
"2024-01-01 06:40","0","0","257","1654","0","0","0","0","0","139","20","89","-2","396",
"2024-01-01 06:45","0","0","258","1652","0","0","0","0","0","139","20.9","88","-2","396",
"2024-01-01 06:50","0","0","257","1642","0","0","0","0","0","140","20.9","88","-2","397",
"2024-01-01 06:55","0","0","258","1635","0","0","0","0","0","141","21.9","88","-2","396",
"2024-01-01 07:00","0","0","258","1627","0","0","0","0","0","139","20.9","88","-2","396",
"2024-01-01 07:05","0","0","258","1646","0","0","0","0","0","140","20.9","88","-2.7","398",
"2024-01-01 07:10","0","0","258","1685","0","0","0","0","0","141","20.9","88","-2.7","399",
"2024-01-01 07:15","0","0","258","1691","0","0","0","0","0","141","21.9","88","-2.7","398",
"2024-01-01 07:20","0","0","261","1684","0","0","0","0","0","144","20.9","88","0","397",
