Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2023-08-19 21:00","31637","32208","31806",
"2023-08-19 21:05","31987","32518","31806",
"2023-08-19 21:10","32010","32642","31806",
"2023-08-19 21:15","32347","32580","32206",
"2023-08-19 21:20","32449","32438","32206",
"2023-08-19 21:25","32578","32323","32206",
"2023-08-19 21:30","32558","32235","32206",
"2023-08-19 21:35","32405","32144","32206",
"2023-08-19 21:40","32481","32018","32206",
"2023-08-19 21:45","32286","31859","31906",
"2023-08-19 21:50","32109","31697","31906",
"2023-08-19 21:55","32279","31565","31906",
"2023-08-19 22:00","32109","31463","31415",
"2023-08-19 22:05","31801","31363","31415",
"2023-08-19 22:10","31654","31235","31415",
"2023-08-19 22:15","31593","31082","31015",
"2023-08-19 22:20","31421","30914","31015",
"2023-08-19 22:25","31237","30747","31015",
"2023-08-19 22:30","31097","30580","30815",
"2023-08-19 22:35","30936","30418","30815",
"2023-08-19 22:40","30809","30268","30815",
"2023-08-19 22:45","30471","30130","30315",
"2023-08-19 22:50","30301","29970","30315",
"2023-08-19 22:55","30249","29752","30315",
"2023-08-19 23:00","29868","29476","29441",
"2023-08-19 23:05","29724","29205","29441",
"2023-08-19 23:10","29573","28998","29441",
"2023-08-19 23:15","29442","28855","29141",
"2023-08-19 23:20","29503","28742","29141",
"2023-08-19 23:25","29272","28621","29141",
"2023-08-19 23:30","29099","28494","28741",
"2023-08-19 23:35","28872","28355","28741",
"2023-08-19 23:40","28854","28199","28741",
"2023-08-19 23:45","28435","28027","28241",
"2023-08-19 23:50","28312","27890","28241",
"2023-08-19 23:55","27989","27838","28241",
"2023-08-20 00:00","28053","27871","27735",
"2023-08-20 00:05","27905","27900","27735",
"2023-08-20 00:10","27901","27837","27735",
"2023-08-20 00:15","27830","27682","27535",
"2023-08-20 00:20","27698","27491","27535",
"2023-08-20 00:25","27506","27324","27535",
"2023-08-20 00:30","27120","27178","27035",
"2023-08-20 00:35","27066","27043","27035",
"2023-08-20 00:40","26908","26907","27035",
"2023-08-20 00:45","26751","26769","26625",
"2023-08-20 00:50","26746","26623","26625",
"2023-08-20 00:55","26372","26464","26625",
"2023-08-20 01:00","26175","26293","25975",
"2023-08-20 01:05","26021","26126","25975",
"2023-08-20 01:10","25939","25981","25975",
"2023-08-20 01:15","25943","25858","25676",
"2023-08-20 01:20","25914","25745","25676",
"2023-08-20 01:25","25751","25629","25676",
"2023-08-20 01:30","25395","25511","25370",
"2023-08-20 01:35","25306","25394","25370",
"2023-08-20 01:40","25306","25281","25370",
"2023-08-20 01:45","25318","25171","25278",
"2023-08-20 01:50","25271","25065","25278",
"2023-08-20 01:55","25134","24961","25278",
"2023-08-20 02:00","25123","24860","24959",
"2023-08-20 02:05","24916","24760","24959",
"2023-08-20 02:10","24902","24661","24959",
"2023-08-20 02:15","24818","24563","24459",
"2023-08-20 02:20","24668","24466","24459",
"2023-08-20 02:25","24524","24372","24459",
"2023-08-20 02:30","24430","24279","24369",
"2023-08-20 02:35","24302","24190","24369",
"2023-08-20 02:40","24167","24105","24369",
"2023-08-20 02:45","24077","24026","24169",
"2023-08-20 02:50","24144","23945","24169",
"2023-08-20 02:55","24182","23858","24169",
"2023-08-20 03:00","23983","23765","23884",
"2023-08-20 03:05","23959","23674","23884",
"2023-08-20 03:10","23855","23597","23884",
"2023-08-20 03:15","23814","23531","23584",
"2023-08-20 03:20","23600","23475","23584",
"2023-08-20 03:25","23672","23422","23584",
"2023-08-20 03:30","23501","23374","23584",
"2023-08-20 03:35","23670","23321","23584",
"2023-08-20 03:40","23472","23255","23584",
"2023-08-20 03:45","23577","23175","23437",
"2023-08-20 03:50","23690","23120","23437",
"2023-08-20 03:55","23408","23126","23437",
"2023-08-20 04:00","23268","23193","23135",
"2023-08-20 04:05","23161","23260","23135",
"2023-08-20 04:10","23195","23263","23135",
"2023-08-20 04:15","23043","23203","23045",
"2023-08-20 04:20","23255","23119","23045",
"2023-08-20 04:25","22980","23050","23045",
"2023-08-20 04:30","23010","22998","23045",
"2023-08-20 04:35","22971","22956","23045",
"2023-08-20 04:40","22975","22922","23045",
"2023-08-20 04:45","22705","22895","22845",
"2023-08-20 04:50","22931","22856","22845",
"2023-08-20 04:55","22767","22786","22845",
"2023-08-20 05:00","22828","22686","22808",
"2023-08-20 05:05","22883","22594","22808",
"2023-08-20 05:10","22809","22547","22808",
"2023-08-20 05:15","22769","22546","22808",
"2023-08-20 05:20","22806","22566","22808",
"2023-08-20 05:25","22772","22579","22808",
"2023-08-20 05:30","22754","22587","22818",
"2023-08-20 05:35","22873","22591","22818",
"2023-08-20 05:40","22796","22595","22818",
"2023-08-20 05:45","22945","22599","22718",
"2023-08-20 05:50","22785","22611","22718",
"2023-08-20 05:55","22797","22637","22718",
"2023-08-20 06:00","22610","22678","22636",
"2023-08-20 06:05","22734","22713","22636",
"2023-08-20 06:10","22740","22723","22636",
"2023-08-20 06:15","22637","22707","22836",
"2023-08-20 06:20","22747","22680","22836",
"2023-08-20 06:25","22675","22659","22836",
"2023-08-20 06:30","22878","22643","22920",
"2023-08-20 06:35","22886","22626","22920",
"2023-08-20 06:40","22938","22601","22920",
"2023-08-20 06:45","22826","22569","22921",
"2023-08-20 06:50","22738","22543","22921",
"2023-08-20 06:55","22916","22539","22921",
"2023-08-20 07:00","22659","22556","22982",
"2023-08-20 07:05","22749","22575","22982",
"2023-08-20 07:10","22939","22580","22982",
"2023-08-20 07:15","22893","22571","22882",
"2023-08-20 07:20","22824","22557","22882",
"2023-08-20 07:25","22737","22549","22882",
"2023-08-20 07:30","22695","22548","22682",
"2023-08-20 07:35","22667","22557","22682",
"2023-08-20 07:40","22585","22579","22682",
"2023-08-20 07:45","22529","22616","22523",
"2023-08-20 07:50","22340","22642","22523",
"2023-08-20 07:55","22351","22635","22523",
"2023-08-20 08:00","22385","22594","22579",
"2023-08-20 08:05","22584","22559","22579",
"2023-08-20 08:10","22718","22573","22579",
"2023-08-20 08:15","22628","22635","22879",
"2023-08-20 08:20","22709","22719","22879",
"2023-08-20 08:25","22916","22797","22879",
"2023-08-20 08:30","23051","22871","23079",
"2023-08-20 08:35","23082","22942","23079",
"2023-08-20 08:40","23125","23014","23079",
"2023-08-20 08:45","22966","23087","23159",
"2023-08-20 08:50","23141","23172","23159",
"2023-08-20 08:55","23444","23280","23159",
"2023-08-20 09:00","23399","23411","23599",
"2023-08-20 09:05","23699","23543","23599",
"2023-08-20 09:10","23803","23654","23599",
"2023-08-20 09:15","23930","23743","23769",
"2023-08-20 09:20","24088","23825","23769",
"2023-08-20 09:25","24060","23915","23769",
"2023-08-20 09:30","24245","24012","24286",
"2023-08-20 09:35","24135","24111","24286",
"2023-08-20 09:40","24431","24207","24286",
"2023-08-20 09:45","24399","24300","24327",
"2023-08-20 09:50","24558","24394","24327",
"2023-08-20 09:55","24746","24493","24327",
"2023-08-20 10:00","25043","24597","24924",
"2023-08-20 10:05","25030","24699","24924",
"2023-08-20 10:10","25344","24791","24924",
"2023-08-20 10:15","25359","24873","25167",
"2023-08-20 10:20","25501","24951","25167",
"2023-08-20 10:25","25560","25033","25167",
"2023-08-20 10:30","25417","25118","25553",
"2023-08-20 10:35","25639","25196","25553",
"2023-08-20 10:40","25612","25257","25553",
"2023-08-20 10:45","25497","25301","26145",
"2023-08-20 10:50","25791","25362","26145",
"2023-08-20 10:55","25923","25476","26145",
"2023-08-20 11:00","25979","25641","26162",
"2023-08-20 11:05","26259","25804","26162",
"2023-08-20 11:10","26365","25908","26162",
"2023-08-20 11:15","26133","25955","26351",
"2023-08-20 11:20","26310","25982","26351",
"2023-08-20 11:25","26437","26028","26351",
"2023-08-20 11:30","26434","26094","26631",
"2023-08-20 11:35","26572","26160","26631",
"2023-08-20 11:40","26734","26210","26631",
"2023-08-20 11:45","26779","26242","26578",
"2023-08-20 11:50","26834","26294","26578",
"2023-08-20 11:55","26898","26402","26578",
"2023-08-20 12:00","26993","26566","27050",
"2023-08-20 12:05","27230","26735","27050",
"2023-08-20 12:10","27373","26856","27050",
"2023-08-20 12:15","27292","26929","27261",
"2023-08-20 12:20","27411","26986","27261",
"2023-08-20 12:25","27472","27058","27261",
"2023-08-20 12:30","27440","27145","27562",
"2023-08-20 12:35","27375","27238","27562",
"2023-08-20 12:40","27564","27329","27562",
"2023-08-20 12:45","27456","27416","27678",
"2023-08-20 12:50","27727","27503","27678",
"2023-08-20 12:55","27858","27592","27678",
"2023-08-20 13:00","28068","27682","28024",
"2023-08-20 13:05","28462","27773","28024",
"2023-08-20 13:10","28211","27865","28024",
"2023-08-20 13:15","28239","27956","28453",
"2023-08-20 13:20","28383","28052","28453",
"2023-08-20 13:25","28478","28154","28453",
"2023-08-20 13:30","28472","28264","28710",
"2023-08-20 13:35","28662","28359","28710",
"2023-08-20 13:40","28803","28419","28710",
"2023-08-20 13:45","28989","28443","28910",
"2023-08-20 13:50","28966","28507","28910",
"2023-08-20 13:55","28931","28686","28910",
"2023-08-20 14:00","28890","28981","29476",
"2023-08-20 14:05","28969","29264","29476",
"2023-08-20 14:10","29217","29408","29476",
"2023-08-20 14:15","29467","29413","29476",
"2023-08-20 14:20","29445","29362","29476",
"2023-08-20 14:25","29323","29336","29476",
"2023-08-20 14:30","29360","29336","29476",
"2023-08-20 14:35","29374","29343","29476",
"2023-08-20 14:40","29304","29339","29476",
"2023-08-20 14:45","29433","29324","29376",
"2023-08-20 14:50","29267","29295","29376",
"2023-08-20 14:55","29231","29250","29376",
"2023-08-20 15:00","29272","29190","29034",
"2023-08-20 15:05","29241","29131","29034",
"2023-08-20 15:10","29121","29093","29034",
"2023-08-20 15:15","29147","29076","29068",
"2023-08-20 15:20","29339","29066","29068",
"2023-08-20 15:25","29138","29049","29068",
"2023-08-20 15:30","29119","29027","29052",
"2023-08-20 15:35","29058","29005","29052",
"2023-08-20 15:40","28969","28989","29052",
"2023-08-20 15:45","28854","28980","29063",
"2023-08-20 15:50","29003","28966","29063",
"2023-08-20 15:55","29177","28937","29063",
"2023-08-20 16:00","29207","28894","28911",
