Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2023-08-10 21:00","34313","34967","34632",
"2023-08-10 21:05","34576","35157","34632",
"2023-08-10 21:10","34608","35238","34632",
"2023-08-10 21:15","34635","35211","34963",
"2023-08-10 21:20","34867","35138","34963",
"2023-08-10 21:25","35065","35082","34963",
"2023-08-10 21:30","35115","35043","35118",
"2023-08-10 21:35","35238","34995","35118",
"2023-08-10 21:40","35262","34913","35118",
"2023-08-10 21:45","35103","34797","35168",
"2023-08-10 21:50","35051","34688","35168",
"2023-08-10 21:55","34970","34630","35168",
"2023-08-10 22:00","34831","34622","34577",
"2023-08-10 22:05","34494","34601","34577",
"2023-08-10 22:10","34523","34503","34577",
"2023-08-10 22:15","34274","34328","34203",
"2023-08-10 22:20","33958","34116","34203",
"2023-08-10 22:25","33721","33910","34203",
"2023-08-10 22:30","33538","33708","33490",
"2023-08-10 22:35","33403","33509","33490",
"2023-08-10 22:40","33139","33314","33490",
"2023-08-10 22:45","32907","33120","32626",
"2023-08-10 22:50","32797","32905","32626",
"2023-08-10 22:55","32620","32645","32626",
"2023-08-10 23:00","32353","32340","31903",
"2023-08-10 23:05","32104","32043","31903",
"2023-08-10 23:10","31915","31808","31903",
"2023-08-10 23:15","31632","31636","31603",
"2023-08-10 23:20","31565","31489","31603",
"2023-08-10 23:25","31327","31333","31603",
"2023-08-10 23:30","31033","31167","30803",
"2023-08-10 23:35","30853","31001","30803",
"2023-08-10 23:40","30718","30846","30803",
"2023-08-10 23:45","30634","30700","30151",
"2023-08-10 23:50","30363","30556","30151",
"2023-08-10 23:55","30143","30404","30151",
"2023-08-11 00:00","30023","30245","29800",
"2023-08-11 00:05","29919","30085","29800",
"2023-08-11 00:10","29800","29930","29800",
"2023-08-11 00:15","29587","29780","29656",
"2023-08-11 00:20","29512","29632","29656",
"2023-08-11 00:25","29474","29479","29656",
"2023-08-11 00:30","29341","29324","28824",
"2023-08-11 00:35","29207","29169","28824",
"2023-08-11 00:40","28975","29020","28824",
"2023-08-11 00:45","28864","28875","28549",
"2023-08-11 00:50","28680","28726","28549",
"2023-08-11 00:55","28563","28562","28549",
"2023-08-11 01:00","28297","28383","27895",
"2023-08-11 01:05","28147","28207","27895",
"2023-08-11 01:10","27985","28051","27895",
"2023-08-11 01:15","27834","27916","27678",
"2023-08-11 01:20","27684","27789","27678",
"2023-08-11 01:25","27555","27658","27678",
"2023-08-11 01:30","27400","27525","27098",
"2023-08-11 01:35","27254","27394","27098",
"2023-08-11 01:40","27054","27272","27098",
"2023-08-11 01:45","26977","27160","26900",
"2023-08-11 01:50","26901","27045","26900",
"2023-08-11 01:55","26770","26916","26900",
"2023-08-11 02:00","26439","26771","26372",
"2023-08-11 02:05","26403","26632","26372",
"2023-08-11 02:10","26382","26516","26372",
"2023-08-11 02:15","26375","26423","26142",
"2023-08-11 02:20","26400","26341","26142",
"2023-08-11 02:25","26257","26255","26142",
"2023-08-11 02:30","26038","26165","25740",
"2023-08-11 02:35","25876","26079","25740",
"2023-08-11 02:40","25835","26006","25740",
"2023-08-11 02:45","25658","25945","25750",
"2023-08-11 02:50","25636","25877","25750",
"2023-08-11 02:55","25633","25785","25750",
"2023-08-11 03:00","25504","25668","25301",
"2023-08-11 03:05","25372","25554","25301",
"2023-08-11 03:10","25354","25473","25301",
"2023-08-11 03:15","25222","25424","25271",
"2023-08-11 03:20","25274","25387","25271",
"2023-08-11 03:25","25276","25341","25271",
"2023-08-11 03:30","25195","25287","24901",
"2023-08-11 03:35","25139","25235","24901",
"2023-08-11 03:40","25144","25195","24901",
"2023-08-11 03:45","25004","25168","25001",
"2023-08-11 03:50","25019","25132","25001",
"2023-08-11 03:55","24784","25065","25001",
"2023-08-11 04:00","24856","24968","24827",
"2023-08-11 04:05","24682","24871","24827",
"2023-08-11 04:10","24797","24805","24827",
"2023-08-11 04:15","24933","24771","24627",
"2023-08-11 04:20","24765","24747","24627",
"2023-08-11 04:25","24702","24713","24627",
"2023-08-11 04:30","24736","24671","24627",
"2023-08-11 04:35","24689","24639","24627",
"2023-08-11 04:40","24713","24638","24627",
"2023-08-11 04:45","24571","24668","24627",
"2023-08-11 04:50","24612","24675","24627",
"2023-08-11 04:55","24641","24608","24627",
"2023-08-11 05:00","24593","24465","24617",
"2023-08-11 05:05","24728","24338","24617",
"2023-08-11 05:10","24539","24318","24617",
"2023-08-11 05:15","24645","24404","24627",
"2023-08-11 05:20","24579","24536","24627",
"2023-08-11 05:25","24746","24653","24627",
"2023-08-11 05:30","24868","24755","24827",
"2023-08-11 05:35","24729","24856","24827",
