Emisiones (t CO2 eq / MWh)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2022-09-22 21:00","0","0","1216","5915","0","0","0","0","0","228","182","137","2.7","443",
"2022-09-22 21:05","0","0","1218","5948","0","0","0","0","0","231","180","139","2.7","446",
"2022-09-22 21:10","0","0","1218","5970","0","0","0","0","0","232","182","140","2.7","447",
"2022-09-22 21:15","0","0","1218","5983","0","0","0","0","0","232","184","144","2.7","447",
"2022-09-22 21:20","0","0","1217","5972","0","0","0","0","0","236","178","148","2.7","446",
"2022-09-22 21:25","0","0","1221","5968","0","0","0","0","0","237","179","151","2.7","446",
"2022-09-22 21:30","0","0","1217","5948","0","0","0","0","0","237","173","155","2.7","443",
"2022-09-22 21:35","0","0","1219","5839","0","0","0","0","0","236","180","153","2.7","444",
"2022-09-22 21:40","0","0","1216","5821","0","0","0","0","0","235","175","152","2.7","444",
"2022-09-22 21:45","0","0","1219","5776","0","0","0","0","0","237","171","151","2.7","442",
"2022-09-22 21:50","0","0","1218","5738","0","0","0","0","0","235","158","152","2.7","440",
"2022-09-22 21:55","0","0","1218","5698","0","0","0","0","0","234","139","152","2.7","440",
"2022-09-22 22:00","0","0","1217","5705","0","0","0","0","0","235","137","151","2.7","437",
"2022-09-22 22:05","0","0","1215","5843","0","0","0","0","0","235","127","151","2.7","436",
"2022-09-22 22:10","0","0","1207","5902","0","0","0","0","0","233","128","150","2.7","434",
"2022-09-22 22:15","0","0","1188","5884","0","0","0","0","0","232","119","151","2.7","435",
"2022-09-22 22:20","0","0","1158","5807","0","0","0","0","0","231","123","151","2.7","434",
"2022-09-22 22:25","0","0","1142","5795","0","0","0","0","0","230","122","152","2.7","436",
"2022-09-22 22:30","0","0","1141","5775","0","0","0","0","0","228","117","151","2.7","434",
"2022-09-22 22:35","0","0","1145","5741","0","0","0","0","0","212","104","151","2.7","435",
"2022-09-22 22:40","0","0","1142","5666","0","0","0","0","0","209","106","149","2.7","435",
"2022-09-22 22:45","0","0","1143","5619","0","0","0","0","0","204","104","144","2.7","435",
"2022-09-22 22:50","0","0","1144","5592","0","0","0","0","0","204","98","143","1.4","436",
"2022-09-22 22:55","0","0","1146","5586","0","0","0","0","0","201","85","142","1.4","437",
"2022-09-22 23:00","0","0","1131","5567","0","0","0","0","0","199","79","142","1.4","437",
"2022-09-22 23:05","0","0","1116","5640","0","0","0","0","0","199","81","140","1.4","435",
"2022-09-22 23:10","0","0","1092","5615","0","0","0","0","0","194","79","138","1.4","432",
"2022-09-22 23:15","0","0","1069","5631","0","0","0","0","0","193","79","136","1.4","431",
"2022-09-22 23:20","0","0","1039","5602","0","0","0","0","0","199","66","133","1.4","430",
"2022-09-22 23:25","0","0","1035","5607","0","0","0","0","0","197","60","133","1.4","429",
"2022-09-22 23:30","0","0","1007","5563","0","0","0","0","0","190","59","130","1.4","430",
"2022-09-22 23:35","0","0","974","5487","0","0","0","0","0","186","55","127","1.4","431",
"2022-09-22 23:40","0","0","941","5467","0","0","0","0","0","184","54","122","1.4","431",
"2022-09-22 23:45","0","0","906","5363","0","0","0","0","0","181","55","118","1.4","431",
"2022-09-22 23:50","0","0","879","5313","0","0","0","0","0","181","54","115","1.4","431",
"2022-09-22 23:55","0","0","885","5122","0","0","0","0","0","175","50","113","1.4","432",
"2022-09-23 00:00","0","0","791","5279","0","0","0","0","0","173","50","113","1.4","430",
"2022-09-23 00:05","0","0","780","5310","0","0","0","0","0","173","51","113","1.4","427",
"2022-09-23 00:10","0","0","773","5170","0","0","0","0","0","166","51","113","0.68","426",
"2022-09-23 00:15","0","0","766","5145","0","0","0","0","0","165","47","113","0","425",
"2022-09-23 00:20","0","0","754","5133","0","0","0","0","0","163","46","113","0","426",
"2022-09-23 00:25","0","0","737","5076","0","0","0","0","0","156","46","113","0","425",
"2022-09-23 00:30","0","0","720","5040","0","0","0","0","0","150","46","113","0","425",
"2022-09-23 00:35","0","0","686","5031","0","0","0","0","0","150","46","113","0","425",
"2022-09-23 00:40","0","0","630","5008","0","0","0","0","0","144","46","113","0","423",
"2022-09-23 00:45","0","0","588","5007","0","0","0","0","0","142","44","113","0","426",
"2022-09-23 00:50","0","0","592","4950","0","0","0","0","0","140","45","113","0","428",
"2022-09-23 00:55","0","0","579","4898","0","0","0","0","0","143","45","113","0","432",
"2022-09-23 01:00","0","0","536","4870","0","0","0","0","0","141","45","113","0","433",
"2022-09-23 01:05","0","0","528","4954","0","0","0","0","0","141","45","113","0","434",
"2022-09-23 01:10","0","0","518","4955","0","0","0","0","0","139","44","113","0","435",
"2022-09-23 01:15","0","0","508","5016","0","0","0","0","0","141","45","113","0","435",
"2022-09-23 01:20","0","0","504","4965","0","0","0","0","0","141","46","113","0","435",
"2022-09-23 01:25","0","0","497","4957","0","0","0","0","0","140","44","113","0","434",
"2022-09-23 01:30","0","0","487","4926","0","0","0","0","0","139","45","113","0","433",
"2022-09-23 01:35","0","0","479","4954","0","0","0","0","0","137","45","113","0","432",
"2022-09-23 01:40","0","0","462","4945","0","0","0","0","0","138","45","113","0","435",
"2022-09-23 01:45","0","0","436","4934","0","0","0","0","0","137","46","113","0","432",
