Estructura de generación (MW)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2024-06-10 21:00","9658","5044","331","4785","6590","-601","1128","420","508","344","150","158","-11","2144",
"2024-06-10 21:05","9592","5039","330","4485","6709","33","880","404","511","347","155","158","-11","2120",
"2024-06-10 21:10","9516","5035","329","4336","6885","320","724","398","511","344","152","157","-11","2154",
"2024-06-10 21:15","9477","5040","330","4402","7273","211","552","394","511","349","150","156","-11","2147",
"2024-06-10 21:20","9474","5040","329","4474","7296","126","417","390","511","350","153","156","-11","2125",
"2024-06-10 21:25","9446","5039","329","4498","7400","130","315","378","511","353","154","157","-11","2134",
"2024-06-10 21:30","9427","5040","330","4506","7458","82","243","369","511","354","154","157","-11","2138",
"2024-06-10 21:35","9403","5039","329","4590","7519","-78","182","359","511","355","155","157","-11","2139",
"2024-06-10 21:40","9432","5043","327","4591","7678","-209","127","350","511","357","153","157","-11","2178",
"2024-06-10 21:45","9446","5036","329","4571","7664","-176","89","334","511","359","155","158","-11","2135",
"2024-06-10 21:50","9362","5037","327","4586","7738","-280","72","327","511","359","155","159","-11","2183",
"2024-06-10 21:55","9337","5042","328","4592","7695","-72","60","319","511","360","154","159","-11","2172",
"2024-06-10 22:00","9343","5042","328","4638","7697","-274","54","314","511","359","154","157","-11","2178",
"2024-06-10 22:05","9308","5038","328","4745","7702","-576","49","309","509","366","147","157","-11","2149",
"2024-06-10 22:10","9412","5043","328","4745","7698","-622","49","298","509","363","140","159","-11","2190",
"2024-06-10 22:15","9450","5043","328","4742","7568","-800","49","294","509","371","136","159","-11","2190",
"2024-06-10 22:20","9525","5044","328","4536","7582","-901","49","291","509","374","133","158","-11","2189",
"2024-06-10 22:25","9537","5043","328","4385","7381","-651","91","287","509","371","133","158","-10","2160",
"2024-06-10 22:30","9504","5044","328","4326","7429","-673","49","271","509","371","131","155","-10","2161",
"2024-06-10 22:35","9500","5041","328","4127","7471","-802","49","261","509","370","127","154","-10","2180",
"2024-06-10 22:40","9590","5039","328","4002","7012","-469","48","241","509","367","125","154","-10","2180",
"2024-06-10 22:45","9652","5039","328","3916","6776","-576","49","220","509","370","126","151","-10","2141",
"2024-06-10 22:50","9611","5040","327","3944","6611","-447","48","205","509","369","131","146","-10","2145",
"2024-06-10 22:55","9634","5041","326","3905","6555","-600","32","203","509","362","128","140","-10","2186",
"2024-06-10 23:00","9643","5042","328","3859","6309","-707","24","191","509","358","125","134","-10","2190",
"2024-06-10 23:05","9562","5042","329","3855","6143","-687","24","187","508","352","128","128","-9","2190",
"2024-06-10 23:10","9499","5043","329","3741","5941","-352","24","181","508","353","127","122","-9","2187",
"2024-06-10 23:15","9434","5041","329","3765","5918","-427","25","174","508","348","115","124","-9","2188",
"2024-06-10 23:20","9500","5042","327","3474","5947","-590","19","163","508","342","101","122","-9","2150",
"2024-06-10 23:25","9529","5042","327","3425","5890","-638","19","164","508","339","96","120","-9","2194",
"2024-06-10 23:30","9570","5036","325","3371","5746","-770","19","165","504","338","93","120","-9","2191",
"2024-06-10 23:35","9600","5041","326","3199","5667","-691","20","165","503","338","82","120","-9","2147",
"2024-06-10 23:40","9618","5047","327","3131","5592","-741","19","164","503","332","75","120","-9","2182",
"2024-06-10 23:45","9561","5039","324","3035","5386","-651","20","164","503","332","84","114","-8","2184",
"2024-06-10 23:50","9535","5036","325","3005","5369","-578","20","165","503","334","104","109","-8","2179",
"2024-06-10 23:55","9523","5043","325","2998","5208","-568","21","163","503","328","120","103","-8","2141",
"2024-06-11 00:00","9549","5042","328","3111","4898","-952","13","138","503","326","123","98","-8","2179",
"2024-06-11 00:05","9505","5035","327","3478","4882","-1079","13","138","513","323","130","97","-8","2172",
"2024-06-11 00:10","9494","5038","327","3678","4413","-850","13","140","513","325","127","95","-8","2137",
"2024-06-11 00:15","9415","5038","327","3710","4390","-715","13","142","513","315","140","93","-8","2175",
"2024-06-11 00:20","9403","5040","330","3707","4351","-885","12","142","513","309","138","93","-8","2173",
"2024-06-11 00:25","9393","5035","327","3655","4187","-770","13","141","513","310","159","92","-8","2131",
"2024-06-11 00:30","9203","5036","329","3629","4156","-783","13","141","513","312","160","92","-8","2129",
"2024-06-11 00:35","9117","5041","328","3467","4238","-747","13","141","513","306","162","92","-8","2168",
"2024-06-11 00:40","9102","5043","328","3410","4237","-705","13","141","513","300","158","91","-7","2181",
"2024-06-11 00:45","9102","5042","328","3415","4295","-874","13","139","513","299","155","91","-7","2184",
