Estructura de generación (MW)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2023-08-24 21:00","5685","6643","1000","16069","5806","-2225","136","723","477","455","278","252","0","2021",
"2023-08-24 21:05","5700","6645","1003","15803","5841","-1830","88","691","522","456","277","251","0","2002",
"2023-08-24 21:10","5764","6648","1004","15754","5857","-1719","74","667","522","453","277","251","0","2008",
"2023-08-24 21:15","5757","6647","1003","15894","5875","-1523","73","653","474","455","272","251","0","2012",
"2023-08-24 21:20","5782","6648","1003","15970","5941","-1507","61","632","474","457","274","251","0","2009",
"2023-08-24 21:25","5786","6649","1003","15975","5955","-1441","60","626","474","459","274","252","0","2020",
"2023-08-24 21:30","5829","6652","1003","15975","5918","-1650","60","620","474","458","271","253","0","2023",
"2023-08-24 21:35","5812","6649","1005","15907","5923","-1615","61","616","474","458","272","256","0","2024",
"2023-08-24 21:40","5818","6649","1003","15816","5946","-1743","58","616","474","459","273","260","0","2028",
"2023-08-24 21:45","5858","6650","1002","15784","5885","-1746","58","615","474","462","275","260","0","2032",
"2023-08-24 21:50","5920","6651","1000","15721","5824","-1850","58","612","477","466","283","262","0","2036",
"2023-08-24 21:55","5951","6654","1000","15515","5541","-1624","58","612","477","460","281","262","0","2056",
"2023-08-24 22:00","5951","6656","1004","15416","5292","-1784","58","611","477","460","283","263","0","2064",
"2023-08-24 22:05","5942","6654","1014","15754","5209","-2171","44","612","527","462","283","263","0","2058",
"2023-08-24 22:10","5981","6660","1020","15937","4739","-2034","43","612","527","456","282","263","0","2063",
"2023-08-24 22:15","6015","6658","1013","15885","4600","-2002","43","611","527","458","279","263","0","2063",
"2023-08-24 22:20","5989","6657","998","15847","4601","-2111","44","612","527","459","275","263","0","2050",
"2023-08-24 22:25","5995","6659","995","15740","4322","-1841","40","612","527","454","269","263","0","2064",
"2023-08-24 22:30","5996","6658","992","15677","4290","-2023","40","613","527","453","267","262","0","2062",
"2023-08-24 22:35","5980","6659","994","15592","4294","-2006","40","613","527","451","268","262","0","2063",
"2023-08-24 22:40","5890","6656","993","15501","4276","-2103","40","613","527","450","270","261","0","2070",
"2023-08-24 22:45","5817","6659","993","15460","4240","-2245","40","613","479","448","269","262","0","2076",
"2023-08-24 22:50","5741","6657","993","15244","4288","-2029","40","614","482","442","267","260","0","2074",
"2023-08-24 22:55","5707","6659","990","14938","4231","-1996","40","614","482","442","269","261","0","2083",
"2023-08-24 23:00","5602","6659","1005","14896","4171","-2027","40","612","482","440","263","260","0","2077",
"2023-08-24 23:05","5511","6662","997","15236","4071","-2323","40","611","529","436","247","256","0","2081",
"2023-08-24 23:10","5456","6660","992","15043","3923","-2140","40","610","529","437","240","254","0","2078",
"2023-08-24 23:15","5391","6658","994","14918","3967","-2318","39","611","529","431","235","248","0","2088",
"2023-08-24 23:20","5347","6656","994","14831","3579","-1993","40","610","529","431","230","245","0","2088",
"2023-08-24 23:25","5258","6661","997","14987","3346","-2028","40","609","529","427","231","244","0","2094",
"2023-08-24 23:30","5228","6658","996","15109","3329","-2253","36","608","529","430","224","245","0","2089",
"2023-08-24 23:35","5175","6656","996","15070","3242","-2224","29","608","529","422","218","246","0","2058",
"2023-08-24 23:40","5127","6662","995","15024","3132","-2237","21","606","529","414","219","246","0","2052",
"2023-08-24 23:45","5089","6660","996","14942","3102","-2322","20","606","529","415","218","246","0","2052",
"2023-08-24 23:50","5079","6661","993","14825","2849","-2299","20","606","529","420","217","246","0","2056",
"2023-08-24 23:55","5113","6661","985","14740","2813","-2074","20","604","529","424","204","246","0","2060",
"2023-08-25 00:00","5153","6658","974","14463","2252","-1780","20","603","529","424","198","245","0","2066",
"2023-08-25 00:05","5242","6656","953","13883","2301","-1106","20","590","526","422","202","246","0","2059",
"2023-08-25 00:10","5247","6664","928","13523","2502","-969","20","598","526","417","194","245","0","2059",
"2023-08-25 00:15","5291","6665","909","13538","2206","-832","20","598","526","419","191","245","0","2059",
"2023-08-25 00:20","5330","6657","907","13795","2235","-1385","20","598","526","421","190","246","0","2064",
"2023-08-25 00:25","5338","6662","878","13579","2238","-1276","20","597","526","421","195","249","0","2063",
"2023-08-25 00:30","5347","6661","869","13342","2169","-1007","20","597","526","420","194","249","0","2070",
"2023-08-25 00:35","5381","6665","861","13478","2112","-1182","20","597","526","417","188","243","0","2071",
"2023-08-25 00:40","5418","6666","850","13313","1829","-958","20","596","526","417","181","237","0","2067",
"2023-08-25 00:45","5417","6666","817","13224","1826","-1034","20","597","526","415","173","225","0","2077",
"2023-08-25 00:50","5408","6660","793","13066","1668","-963","20","595","526","408","170","217","0","2077",
"2023-08-25 00:55","5382","6667","781","13180","1513","-1069","20","595","526","399","169","213","0","2072",
"2023-08-25 01:00","5358","6658","757","13287","1500","-1271","20","595","526","391","159","202","0","2068",
"2023-08-25 01:05","5299","6666","753","13136","1588","-1265","20","594","510","387","164","190","0","2059",
"2023-08-25 01:10","5345","6668","753","12972","1503","-1338","20","593","510","389","173","176","0","2050",
"2023-08-25 01:15","5348","6671","751","12789","1432","-1290","19","593","510","386","161","169","0","2042",
"2023-08-25 01:20","5358","6666","748","12785","1434","-1242","19","593","510","387","146","163","0","2045",
"2023-08-25 01:25","5422","6671","737","12664","1420","-1413","19","593","510","384","135","151","0","2039",
"2023-08-25 01:30","5443","6668","718","12597","1151","-1165","19","582","510","380","129","143","0","2043",
"2023-08-25 01:35","5515","6663","712","12785","1142","-1526","19","588","510","377","129","143","0","2047",
"2023-08-25 01:40","5525","6666","705","12677","1129","-1637","20","576","510","373","128","145","0","2043",
"2023-08-25 01:45","5527","6667","701","12551","1131","-1463","19","566","510","372","127","144","0","2031",
"2023-08-25 01:50","5567","6664","688","12292","1123","-1256","19","560","510","363","126","142","0","2044",
"2023-08-25 01:55","5584","6664","682","12359","1120","-1398","19","546","510","359","127","141","0","2044",
"2023-08-25 02:00","5556","6660","679","12112","1107","-1435","19","523","510","359","126","139","0","2026",
"2023-08-25 02:05","5510","6661","677","11817","1095","-1270","19","486","521","360","128","139","0","2028",
"2023-08-25 02:10","5548","6662","668","11535","1103","-1103","19","452","521","366","128","140","0","2030",
"2023-08-25 02:15","5581","6663","672","11397","1100","-902","19","423","473","367","129","139","0","2028",
"2023-08-25 02:20","5572","6661","667","11387","1029","-847","19","386","473","364","128","141","0","2030",
"2023-08-25 02:25","5624","6673","662","11522","1022","-986","19","359","473","358","130","140","0","2032",
"2023-08-25 02:30","5640","6667","657","11481","1024","-1124","19","334","473","359","129","140","0","2036",
"2023-08-25 02:35","5638","6668","663","11513","818","-1098","19","329","473","351","129","137","0","2033",
"2023-08-25 02:40","5653","6671","656","11565","620","-885","19","314","473","350","128","135","0","2030",
"2023-08-25 02:45","5654","6669","659","11550","607","-1141","19","318","473","354","119","131","0","2027",
"2023-08-25 02:50","5628","6669","665","11627","605","-1098","19","304","476","346","110","127","0","2017",
"2023-08-25 02:55","5566","6662","664","11553","595","-1117","19","279","476","343","110","125","0","2016",
"2023-08-25 03:00","5481","6669","663","11529","594","-1062","20","253","476","338","106","123","0","2020",
"2023-08-25 03:05","5408","6672","669","11793","322","-925","19","244","473","342","108","123","0","2034",
"2023-08-25 03:10","5373","6668","670","12004","117","-951","19","236","473","342","108","123","0","2038",
"2023-08-25 03:15","5302","6668","657","12035","182","-1089","19","237","473","344","108","123","0","2044",
"2023-08-25 03:20","5199","6673","645","12122","209","-1225","19","225","473","343","108","123","0","2049",
"2023-08-25 03:25","5140","6670","622","12028","205","-1203","19","229","473","348","110","123","0","2052",
"2023-08-25 03:30","5082","6677","610","11976","207","-1151","19","222","473","345","109","123","0","2056",
"2023-08-25 03:35","5009","6677","609","11831","232","-982","19","214","473","347","109","123","0","2052",
"2023-08-25 03:40","4974","6676","609","11759","262","-810","19","205","473","350","110","123","0","2055",
"2023-08-25 03:45","4849","6678","607","11867","303","-839","19","193","473","352","108","123","0","2048",
"2023-08-25 03:50","4797","6678","610","11865","256","-863","19","187","473","354","109","123","0","2049",
"2023-08-25 03:55","4717","6680","610","11931","235","-911","19","180","473","352","108","123","0","2050",
"2023-08-25 04:00","4643","6678","614","11915","186","-791","19","164","473","351","109","123","0","2049",
"2023-08-25 04:05","4625","6677","615","11811","363","-750","19","135","475","351","109","124","0","2050",
"2023-08-25 04:10","4583","6683","615","11740","353","-712","19","121","475","350","108","123","0","2056",
"2023-08-25 04:15","4536","6681","619","11738","355","-693","19","118","475","349","109","123","0","2050",
"2023-08-25 04:20","4485","6682","614","11779","444","-807","19","113","475","350","109","123","0","2047",
"2023-08-25 04:25","4437","6679","617","11708","444","-676","19","101","475","349","110","123","0","2053",
"2023-08-25 04:30","4396","6681","621","11715","443","-773","19","96","475","349","108","123","0","2053",
"2023-08-25 04:35","4363","6678","616","11622","438","-740","19","96","475","345","108","123","0","2052",
"2023-08-25 04:40","4325","6679","617","11543","434","-598","19","96","475","344","110","123","0","2058",
"2023-08-25 04:45","4277","6679","609","11588","433","-677","19","95","475","344","110","123","0","2057",
"2023-08-25 04:50","4225","6681","615","11875","449","-840","19","96","475","342","110","123","0","2054",
"2023-08-25 04:55","4157","6678","623","11945","432","-795","19","96","475","344","110","123","0","2056",
"2023-08-25 05:00","4119","6680","617","11921","432","-708","19","92","475","343","111","123","0","2047",
"2023-08-25 05:05","4071","6681","614","12076","440","-646","19","86","477","345","109","124","0","2053",
"2023-08-25 05:10","4000","6683","621","12098","453","-706","19","72","477","347","109","123","0","2050",
"2023-08-25 05:15","3989","6683","619","12015","453","-711","19","69","477","347","110","123","0","2060",
"2023-08-25 05:20","3962","6681","613","11962","454","-635","33","68","477","346","109","123","0","2052",
"2023-08-25 05:25","3943","6683","615","12013","455","-663","34","69","477","343","109","123","0","2056",
"2023-08-25 05:30","3948","6686","613","11896","455","-670","33","69","477","343","109","123","0","2055",
"2023-08-25 05:35","3900","6683","607","11786","459","-408","33","67","477","344","94","123","0","2053",
"2023-08-25 05:40","3898","6684","609","11990","457","-507","33","68","477","345","78","123","0","2053",
"2023-08-25 05:45","3859","6687","608","12039","453","-604","33","58","477","346","77","123","0","2054",
"2023-08-25 05:50","3813","6684","610","12145","459","-529","33","68","477","345","77","123","0","2059",
"2023-08-25 05:55","3803","6677","609","12251","471","-467","33","58","477","345","73","123","0","2059",
"2023-08-25 06:00","3788","6678","610","12324","547","-406","33","68","477","345","64","123","0","2065",
"2023-08-25 06:05","3758","6688","608","12514","612","-135","34","67","483","351","57","123","0","2068",
"2023-08-25 06:10","3732","6682","621","12727","720","-318","34","68","483","348","46","123","0","2084",
"2023-08-25 06:15","3656","6686","629","12824","733","-141","34","67","483","346","45","124","0","2079",
"2023-08-25 06:20","3600","6684","614","12989","579","-115","33","68","483","346","45","123","0","2076",
"2023-08-25 06:25","3575","6685","612","13120","822","-104","33","68","483","344","45","123","0","2085",
"2023-08-25 06:30","3561","6686","607","13091","1062","-361","33","67","483","344","45","123","0","2087",
"2023-08-25 06:35","3554","6683","607","12970","1177","-344","34","67","483","344","45","123","0","2094",
"2023-08-25 06:40","3536","6683","608","13031","1150","-235","34","68","483","343","44","124","0","2097",
"2023-08-25 06:45","3532","6681","608","13048","1303","-249","34","68","506","340","45","123","0","2096",
"2023-08-25 06:50","3492","6678","608","12998","1574","-222","33","68","506","337","45","133","0","2099",
"2023-08-25 06:55","3523","6679","608","12989","1647","-206","34","68","506","342","45","144","0","2104",
"2023-08-25 07:00","3475","6681","610","12964","1708","44","34","67","506","342","45","148","0","2107",
"2023-08-25 07:05","3434","6677","607","13011","2037","265","48","67","505","345","45","150","0","2117",
"2023-08-25 07:10","3420","6682","608","12986","2137","235","48","67","505","346","44","149","0","2113",
"2023-08-25 07:15","3395","6682","612","13024","2253","217","48","67","505","350","45","149","0","2102",
"2023-08-25 07:20","3336","6681","608","13090","2263","247","48","67","528","352","45","151","0","2100",
"2023-08-25 07:25","3362","6683","607","13114","2202","213","52","67","528","351","44","151","0","2105",
"2023-08-25 07:30","3338","6680","608","13125","2187","352","57","57","528","345","44","154","0","2107",
"2023-08-25 07:35","3350","6682","611","13133","2251","218","67","67","528","347","44","156","0","2102",
"2023-08-25 07:40","3377","6685","610","13132","2393","157","89","67","528","345","45","166","0","2105",
"2023-08-25 07:45","3390","6680","609","13073","2375","151","129","66","528","351","44","174","0","2112",
"2023-08-25 07:50","3415","6682","606","13154","2322","8","205","67","528","356","45","178","0","2111",
"2023-08-25 07:55","3358","6684","609","13172","2325","-25","324","68","528","364","45","180","0","2118",
"2023-08-25 08:00","3314","6683","609","13124","2781","-530","482","67","528","369","59","183","0","2113",
"2023-08-25 08:05","3312","6684","609","13136","3099","-701","691","55","527","373","65","186","0","2109",
"2023-08-25 08:10","3288","6682","610","13022","3260","-741","923","60","527","379","72","194","0","2113",
"2023-08-25 08:15","3306","6678","610","12953","3312","-936","1192","57","527","380","74","200","0","2102",
"2023-08-25 08:20","3280","6678","617","12943","3241","-1080","1506","56","527","384","77","201","0","2110",
"2023-08-25 08:25","3309","6676","619","12917","2981","-1289","1866","55","527","394","79","203","0","2113",
"2023-08-25 08:30","3322","6678","610","12847","2925","-1326","2248","55","527","396","81","203","0","2108",
"2023-08-25 08:35","3296","6674","615","12707","2557","-866","2674","54","527","397","82","204","0","2113",
"2023-08-25 08:40","3221","6676","615","12630","2470","-1123","3125","53","527","396","84","207","0","2111",
"2023-08-25 08:45","3140","6671","611","12569","2092","-865","3593","52","527","394","86","206","0","2110",
"2023-08-25 08:50","3090","6674","624","12536","2054","-1204","4070","51","527","391","86","206","0","2114",
"2023-08-25 08:55","3046","6675","624","12475","1902","-1220","4570","51","527","394","88","206","0","2108",
"2023-08-25 09:00","2966","6670","628","12516","1979","-1622","5090","52","527","397","104","206","0","2101",
"2023-08-25 09:05","2882","6673","632","13119","2032","-2625","5670","51","531","406","108","206","0","2094",
"2023-08-25 09:10","2847","6674","648","13505","1943","-3317","6255","50","531","401","114","206","0","2103",
"2023-08-25 09:15","2748","6672","633","13494","1802","-3286","6724","50","531","410","116","206","0","2103",
"2023-08-25 09:20","2614","6670","617","13539","1717","-3486","7211","47","531","415","120","207","0","2093",
"2023-08-25 09:25","2551","6665","608","13534","1534","-3765","7727","54","531","416","118","208","0","2097",
"2023-08-25 09:30","2526","6665","609","13484","1506","-3948","8243","71","531","420","120","209","0","2090",
"2023-08-25 09:35","2499","6663","609","13027","1469","-3777","8634","91","531","423","127","209","0","2088",
"2023-08-25 09:40","2439","6669","608","12866","1438","-3936","9100","116","531","425","129","209","0","2096",
"2023-08-25 09:45","2340","6670","609","12710","1424","-3970","9567","156","531","427","140","209","0","2095",
"2023-08-25 09:50","2279","6665","609","12437","1429","-4063","9968","197","526","426","145","209","0","2105",
"2023-08-25 09:55","2265","6667","613","12217","1657","-4311","10375","247","526","433","146","209","0","2105",
"2023-08-25 10:00","2188","6660","628","11961","1928","-4390","10720","324","526","439","154","209","0","2087",
"2023-08-25 10:05","2106","6663","642","11657","2237","-4623","10938","413","508","441","158","213","0","2063",
"2023-08-25 10:10","2053","6662","656","11455","2389","-4778","11255","513","508","448","159","211","0","2040",
"2023-08-25 10:15","2059","6661","656","11380","2421","-4994","11552","607","508","448","155","209","0","2036",
"2023-08-25 10:20","2053","6662","656","11529","2271","-5155","11830","717","508","450","159","214","0","2031",
"2023-08-25 10:25","2037","6661","659","11371","2184","-4917","11978","818","508","450","164","216","0","2031",
"2023-08-25 10:30","2037","6661","654","11491","1996","-5118","12016","901","508","442","170","215","0","2027",
"2023-08-25 10:35","2034","6656","656","11447","1854","-5073","12245","982","508","446","170","220","0","2021",
"2023-08-25 10:40","2015","6661","657","11156","1819","-4927","12489","1072","508","448","171","222","0","2022",
"2023-08-25 10:45","1971","6653","656","11118","1811","-4877","12597","1135","508","453","175","225","0","2018",
"2023-08-25 10:50","1904","6653","653","11043","1756","-4824","12756","1185","508","456","180","227","0","2020",
"2023-08-25 10:55","1877","6653","660","11073","1736","-4876","12825","1225","508","457","184","228","0","2019",
"2023-08-25 11:00","1817","6652","662","11277","1655","-5048","12814","1270","508","456","186","225","0","2013",
"2023-08-25 11:05","1817","6646","670","11122","1749","-5126","12916","1308","512","459","185","222","0","2016",
"2023-08-25 11:10","1776","6647","675","10893","1707","-5009","13043","1330","512","460","183","223","0","2018",
"2023-08-25 11:15","1804","6645","674","10889","1721","-4898","13129","1349","512","457","180","223","0","1996",
"2023-08-25 11:20","1833","6644","682","10990","1742","-4995","13246","1362","512","457","182","221","0","2004",
"2023-08-25 11:25","1855","6644","680","11014","1714","-5053","13230","1378","512","460","180","223","0","2003",
"2023-08-25 11:30","1931","6645","683","10980","1695","-5235","13464","1389","512","457","175","223","0","1999",
"2023-08-25 11:35","1987","6650","686","11056","1664","-5284","13532","1410","512","460","177","219","0","1999",
"2023-08-25 11:40","2043","6643","697","10666","1633","-5253","13775","1428","512","458","178","218","0","1994",
"2023-08-25 11:45","2083","6640","695","10763","1493","-5029","13797","1439","512","459","174","222","0","1986",
"2023-08-25 11:50","2177","6644","688","10778","1508","-5255","13974","1444","512","457","177","227","0","1985",
"2023-08-25 11:55","2229","6645","665","10631","1472","-5230","14135","1456","512","457","172","232","0","1972",
"2023-08-25 12:00","2274","6643","658","10568","1438","-5249","14188","1470","512","458","169","231","0","1985",
"2023-08-25 12:05","2334","6643","655","10454","1349","-4950","14228","1491","516","460","169","231","0","1953",
"2023-08-25 12:10","2401","6640","655","10381","1342","-5025","14362","1523","516","465","169","231","0","1931",
"2023-08-25 12:15","2546","6643","656","10238","1308","-4832","14337","1531","516","461","167","232","0","1925",
"2023-08-25 12:20","2612","6641","661","10371","1133","-4844","14418","1524","516","462","163","231","0","1931",
"2023-08-25 12:25","2753","6641","678","10526","1068","-5237","14551","1526","516","462","161","231","0","1933",
"2023-08-25 12:30","2839","6640","678","10407","973","-4964","14618","1534","516","466","159","232","0","1930",
"2023-08-25 12:35","2976","6636","687","10450","967","-4978","14525","1523","516","466","156","233","0","1941",
"2023-08-25 12:40","3047","6625","687","10329","950","-4864","14613","1507","516","462","160","233","0","1940",
"2023-08-25 12:45","3195","6618","686","10257","946","-4779","14601","1507","516","464","160","233","0","1944",
"2023-08-25 12:50","3247","6598","687","10264","820","-4911","14750","1503","516","466","161","233","0","1946",
"2023-08-25 12:55","3387","6597","685","10016","833","-4840","14808","1537","516","458","170","232","0","1941",
"2023-08-25 13:00","3538","6577","693","10244","799","-5075","14795","1558","510","455","174","233","0","1942",
"2023-08-25 13:05","3647","6563","695","10374","575","-5127","14861","1600","503","455","176","233","0","1934",
"2023-08-25 13:10","3817","6550","692","10226","349","-4896","14839","1636","503","451","176","234","0","1939",
"2023-08-25 13:15","3821","6529","687","10325","372","-4810","14882","1664","513","452","181","234","0","1945",
"2023-08-25 13:20","4014","6529","687","10345","375","-4813","14874","1676","513","453","180","234","0","1940",
"2023-08-25 13:25","4113","6509","685","10300","354","-4911","14890","1672","513","455","189","236","0","1939",
"2023-08-25 13:30","4223","6485","685","10319","358","-4862","14861","1664","513","452","190","236","0","1952",
"2023-08-25 13:35","4365","6462","671","10070","356","-4763","14898","1659","513","454","196","237","0","1946",
"2023-08-25 13:40","4413","6456","664","10127","363","-4855","14942","1659","513","451","195","237","0","1941",
"2023-08-25 13:45","4508","6450","667","10088","357","-4805","14888","1658","513","458","197","236","0","1948",
"2023-08-25 13:50","4646","6425","666","9985","365","-4888","14849","1652","513","459","195","237","0","1945",
"2023-08-25 13:55","4628","6412","666","10130","385","-4826","14935","1658","513","459","198","237","0","1937",
"2023-08-25 14:00","4772","6396","668","10237","157","-4859","14852","1675","513","458","204","237","0","1940",
"2023-08-25 14:05","4902","6384","664","10261","120","-4981","14844","1692","512","457","203","236","0","1940",
"2023-08-25 14:10","5032","6385","667","10131","137","-5027","14919","1704","512","454","200","237","0","1932",
"2023-08-25 14:15","5143","6383","665","10061","128","-5109","14938","1726","512","457","204","237","0","1931",
"2023-08-25 14:20","5315","6376","667","9987","48","-5097","14922","1742","512","458","205","237","0","1933",
"2023-08-25 14:25","5472","6383","668","9990","12","-5192","14904","1749","512","461","205","237","0","1929",
"2023-08-25 14:30","5582","6378","667","9878","-13","-5118","14898","1753","512","444","210","237","0","1927",
"2023-08-25 14:35","5746","6381","657","9531","-25","-5083","14939","1760","512","439","206","237","0","1929",
"2023-08-25 14:40","5844","6371","656","9509","-15","-5151","14797","1762","512","441","209","237","0","1936",
