Emisiones (t CO2 eq / MWh)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2023-12-13 21:00","0","0","183","2366","0","0","0","0","0","271","175","157","0","402",
"2023-12-13 21:05","0","0","183","2306","0","0","0","0","0","270","172","157","0","406",
"2023-12-13 21:10","0","0","184","2251","0","0","0","0","0","272","174","157","0","408",
"2023-12-13 21:15","0","0","179","2211","0","0","0","0","0","270","170","157","-4.1","413",
"2023-12-13 21:20","0","0","178","2158","0","0","0","0","0","270","173","157","-4.1","414",
"2023-12-13 21:25","0","0","179","2113","0","0","0","0","0","269","172","157","-4.1","413",
"2023-12-13 21:30","0","0","179","2053","0","0","0","0","0","270","169","157","-4.1","412",
"2023-12-13 21:35","0","0","179","2032","0","0","0","0","0","267","161","157","-4.1","413",
"2023-12-13 21:40","0","0","179","2001","0","0","0","0","0","268","160","157","-4.1","411",
"2023-12-13 21:45","0","0","178","1985","0","0","0","0","0","268","160","157","-4.1","412",
"2023-12-13 21:50","0","0","179","1901","0","0","0","0","0","268","159","157","-4.1","411",
"2023-12-13 21:55","0","0","178","1896","0","0","0","0","0","267","130","157","-4.1","410",
"2023-12-13 22:00","0","0","178","1866","0","0","0","0","0","265","128","158","-3.4","409",
"2023-12-13 22:05","0","0","179","1906","0","0","0","0","0","264","126","157","-4.1","402",
"2023-12-13 22:10","0","0","179","1939","0","0","0","0","0","262","126","154","-3.4","396",
"2023-12-13 22:15","0","0","183","1914","0","0","0","0","0","262","125","151","0","395",
"2023-12-13 22:20","0","0","179","1835","0","0","0","0","0","258","125","149","-3.4","395",
"2023-12-13 22:25","0","0","183","1806","0","0","0","0","0","256","127","148","0","394",
"2023-12-13 22:30","0","0","180","1778","0","0","0","0","0","252","118","144","-3.4","395",
"2023-12-13 22:35","0","0","180","1681","0","0","0","0","0","248","112","141","-3.4","394",
"2023-12-13 22:40","0","0","179","1630","0","0","0","0","0","241","114","140","-3.4","393",
"2023-12-13 22:45","0","0","179","1596","0","0","0","0","0","235","110","137","-3.4","392",
"2023-12-13 22:50","0","0","180","1503","0","0","0","0","0","234","108","136","-3.4","392",
"2023-12-13 22:55","0","0","180","1482","0","0","0","0","0","231","105","133","-3.4","392",
"2023-12-13 23:00","0","0","180","1482","0","0","0","0","0","229","106","131","-3.4","391",
"2023-12-13 23:05","0","0","183","1434","0","0","0","0","0","228","108","131","0","388",
"2023-12-13 23:10","0","0","183","1426","0","0","0","0","0","228","83","131","0","384",
"2023-12-13 23:15","0","0","181","1400","0","0","0","0","0","220","79","131","-3.4","383",
"2023-12-13 23:20","0","0","179","1357","0","0","0","0","0","222","69","129","-2.7","385",
"2023-12-13 23:25","0","0","183","1346","0","0","0","0","0","228","53","126","0","382",
"2023-12-13 23:30","0","0","180","1303","0","0","0","0","0","224","53","123","-2.7","383",
"2023-12-13 23:35","0","0","184","1272","0","0","0","0","0","224","53","120","0","382",
"2023-12-13 23:40","0","0","183","1242","0","0","0","0","0","222","54","118","0","381",
"2023-12-13 23:45","0","0","183","1186","0","0","0","0","0","219","53","115","0","381",
"2023-12-13 23:50","0","0","180","1109","0","0","0","0","0","212","53","113","-2.7","383",
"2023-12-13 23:55","0","0","181","1063","0","0","0","0","0","211","51","112","-2.7","381",
"2023-12-14 00:00","0","0","184","1031","0","0","0","0","0","213","42","108","0","377",
"2023-12-14 00:05","0","0","180","1038","0","0","0","0","0","209","34","104","-2.7","372",
"2023-12-14 00:10","0","0","181","1050","0","0","0","0","0","207","29","102","-2.7","370",
"2023-12-14 00:15","0","0","181","1039","0","0","0","0","0","203","26","100","-2.7","371",
"2023-12-14 00:20","0","0","180","1031","0","0","0","0","0","200","22.8","97","-2.7","369",
"2023-12-14 00:25","0","0","181","995","0","0","0","0","0","200","22.8","95","-2.7","369",
"2023-12-14 00:30","0","0","183","979","0","0","0","0","0","201","22.8","91","0","367",
"2023-12-14 00:35","0","0","181","960","0","0","0","0","0","197","20.9","87","-2.7","367",
"2023-12-14 00:40","0","0","181","935","0","0","0","0","0","195","20.9","84","-2.7","367",
"2023-12-14 00:45","0","0","181","943","0","0","0","0","0","194","20.9","82","-2.7","369",
"2023-12-14 00:50","0","0","181","905","0","0","0","0","0","188","20.9","80","-2.7","367",
"2023-12-14 00:55","0","0","180","873","0","0","0","0","0","186","20","78","-2.7","365",
"2023-12-14 01:00","0","0","181","874","0","0","0","0","0","184","20.9","77","-2.7","363",
"2023-12-14 01:05","0","0","184","947","0","0","0","0","0","187","20.9","73","0","358",
"2023-12-14 01:10","0","0","181","990","0","0","0","0","0","182","20.9","69","-2.7","355",
"2023-12-14 01:15","0","0","181","995","0","0","0","0","0","180","20.9","69","-2.7","357",
"2023-12-14 01:20","0","0","181","1012","0","0","0","0","0","180","20.9","67","-2.7","353",
"2023-12-14 01:25","0","0","181","1002","0","0","0","0","0","180","20.9","63","-2.7","350",
"2023-12-14 01:30","0","0","184","1003","0","0","0","0","0","177","20.9","60","0","350",
"2023-12-14 01:35","0","0","181","997","0","0","0","0","0","168","20.9","60","-2.7","350",
"2023-12-14 01:40","0","0","181","983","0","0","0","0","0","163","20.9","60","-2.7","355",
"2023-12-14 01:45","0","0","180","976","0","0","0","0","0","158","20.9","56","-2.7","352",
"2023-12-14 01:50","0","0","181","954","0","0","0","0","0","154","20.9","56","-2.7","355",
"2023-12-14 01:55","0","0","184","911","0","0","0","0","0","157","20.9","56","0","355",
"2023-12-14 02:00","0","0","180","914","0","0","0","0","0","151","20.9","56","-2","356",
"2023-12-14 02:05","0","0","181","979","0","0","0","0","0","148","20.9","56","-2.7","358",
"2023-12-14 02:10","0","0","181","1010","0","0","0","0","0","144","20.9","56","-2.7","360",
"2023-12-14 02:15","0","0","180","997","0","0","0","0","0","140","20.9","56","-2.7","359",
"2023-12-14 02:20","0","0","181","930","0","0","0","0","0","140","20.9","56","-2.7","357",
"2023-12-14 02:25","0","0","181","932","0","0","0","0","0","139","20.9","56","-2","357",
"2023-12-14 02:30","0","0","181","952","0","0","0","0","0","139","20.9","56","-2","358",
"2023-12-14 02:35","0","0","181","966","0","0","0","0","0","137","20.9","56","-2.7","357",
"2023-12-14 02:40","0","0","181","920","0","0","0","0","0","136","20.9","56","-2.7","355",
"2023-12-14 02:45","0","0","185","909","0","0","0","0","0","139","20.9","56","0","355",
"2023-12-14 02:50","0","0","181","878","0","0","0","0","0","137","20.9","56","-2.7","354",
"2023-12-14 02:55","0","0","183","899","0","0","0","0","0","138","20.9","56","0","356",
"2023-12-14 03:00","0","0","183","900","0","0","0","0","0","139","20.9","56","0","357",
"2023-12-14 03:05","0","0","181","904","0","0","0","0","0","135","20.9","56","-2.7","358",
"2023-12-14 03:10","0","0","183","912","0","0","0","0","0","137","20.9","56","0","358",
"2023-12-14 03:15","0","0","181","872","0","0","0","0","0","137","20.9","56","-2","356",
"2023-12-14 03:20","0","0","183","884","0","0","0","0","0","137","20.9","56","0","359",
"2023-12-14 03:25","0","0","181","868","0","0","0","0","0","135","20.9","56","-2","357",
"2023-12-14 03:30","0","0","181","881","0","0","0","0","0","133","20.9","56","-2","357",
"2023-12-14 03:35","0","0","181","868","0","0","0","0","0","133","20.9","56","-2","357",
"2023-12-14 03:40","0","0","183","878","0","0","0","0","0","136","20.9","57","0","357",
"2023-12-14 03:45","0","0","180","899","0","0","0","0","0","133","21.9","56","-2","357",
"2023-12-14 03:50","0","0","181","908","0","0","0","0","0","133","20.9","56","-2.7","358",
"2023-12-14 03:55","0","0","181","891","0","0","0","0","0","131","20.9","56","-2.7","357",
"2023-12-14 04:00","0","0","181","862","0","0","0","0","0","131","20.9","56","-2.7","354",
"2023-12-14 04:05","0","0","181","895","0","0","0","0","0","132","21.9","56","-2.7","355",
"2023-12-14 04:10","0","0","181","904","0","0","0","0","0","131","20.9","56","-2.7","355",
"2023-12-14 04:15","0","0","181","927","0","0","0","0","0","132","20.9","56","-2","358",
"2023-12-14 04:20","0","0","181","881","0","0","0","0","0","131","21.9","56","-2","356",
"2023-12-14 04:25","0","0","181","880","0","0","0","0","0","131","21.9","56","-2","356",
"2023-12-14 04:30","0","0","181","884","0","0","0","0","0","128","20.9","56","-2.7","357",
"2023-12-14 04:35","0","0","181","905","0","0","0","0","0","131","20.9","56","-2.7","358",
"2023-12-14 04:40","0","0","181","924","0","0","0","0","0","130","20.9","56","-2","356",
"2023-12-14 04:45","0","0","180","919","0","0","0","0","0","129","20.9","56","-2","356",
"2023-12-14 04:50","0","0","181","898","0","0","0","0","0","126","20.9","56","-2.7","356",
"2023-12-14 04:55","0","0","181","920","0","0","0","0","0","129","21.9","56","-2","357",
"2023-12-14 05:00","0","0","180","906","0","0","0","0","0","129","21.9","56","-2","355",
"2023-12-14 05:05","0","0","180","875","0","0","0","0","0","129","21.9","56","-2","355",
