Emisiones (t CO2 eq / MWh)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2022-10-28 21:00","0","0","219","2586","0","0","0","0","0","236","262","225","0","485",
"2022-10-28 21:05","0","0","219","2607","0","0","0","0","0","237","258","224","0","483",
"2022-10-28 21:10","0","0","219","2589","0","0","0","0","0","237","255","224","0","484",
"2022-10-28 21:15","0","0","219","2558","0","0","0","0","0","235","259","225","0","483",
"2022-10-28 21:20","0","0","219","2524","0","0","0","0","0","234","261","225","0","483",
"2022-10-28 21:25","0","0","219","2523","0","0","0","0","0","235","252","224","0","483",
"2022-10-28 21:30","0","0","219","2503","0","0","0","0","0","232","255","225","0","487",
"2022-10-28 21:35","0","0","219","2402","0","0","0","0","0","235","249","224","0","493",
"2022-10-28 21:40","0","0","220","2347","0","0","0","0","0","233","245","225","0","485",
"2022-10-28 21:45","0","0","219","2232","0","0","0","0","0","232","246","225","0","485",
"2022-10-28 21:50","0","0","203","2264","0","0","0","0","0","231","247","225","0","483",
"2022-10-28 21:55","0","0","197","2165","0","0","0","0","0","231","243","224","0","483",
"2022-10-28 22:00","0","0","195","2093","0","0","0","0","0","229","238","224","0","481",
"2022-10-28 22:05","0","0","196","2090","0","0","0","0","0","226","237","225","0","480",
"2022-10-28 22:10","0","0","195","2140","0","0","0","0","0","218","237","223","0","478",
"2022-10-28 22:15","0","0","196","2149","0","0","0","0","0","213","220","224","0","478",
"2022-10-28 22:20","0","0","186","2171","0","0","0","0","0","210","208","225","0","479",
"2022-10-28 22:25","0","0","184","2099","0","0","0","0","0","208","201","224","0","478",
"2022-10-28 22:30","0","0","184","1990","0","0","0","0","0","208","194","225","0","479",
"2022-10-28 22:35","0","0","184","1899","0","0","0","0","0","207","190","224","0","479",
"2022-10-28 22:40","0","0","185","1866","0","0","0","0","0","205","189","223","0","479",
"2022-10-28 22:45","0","0","186","1880","0","0","0","0","0","197","189","222","0","479",
"2022-10-28 22:50","0","0","184","1881","0","0","0","0","0","191","177","222","0","481",
"2022-10-28 22:55","0","0","184","1890","0","0","0","0","0","189","174","222","0","481",
"2022-10-28 23:00","0","0","185","1911","0","0","0","0","0","188","172","221","0","479",
"2022-10-28 23:05","0","0","185","1896","0","0","0","0","0","184","163","223","0","474",
"2022-10-28 23:10","0","0","185","1934","0","0","0","0","0","184","153","224","0","474",
"2022-10-28 23:15","0","0","185","2009","0","0","0","0","0","182","147","224","0","474",
"2022-10-28 23:20","0","0","184","2032","0","0","0","0","0","181","132","223","0","474",
"2022-10-28 23:25","0","0","185","2006","0","0","0","0","0","184","123","217","0","475",
"2022-10-28 23:30","0","0","185","2004","0","0","0","0","0","183","122","212","0","475",
"2022-10-28 23:35","0","0","185","1960","0","0","0","0","0","182","120","208","0","475",
"2022-10-28 23:40","0","0","185","1922","0","0","0","0","0","180","120","205","0","474",
"2022-10-28 23:45","0","0","185","1865","0","0","0","0","0","179","118","206","0","474",
"2022-10-28 23:50","0","0","185","1804","0","0","0","0","0","176","117","208","0","474",
"2022-10-28 23:55","0","0","185","1747","0","0","0","0","0","173","118","206","0","474",
"2022-10-29 00:00","0","0","184","1681","0","0","0","0","0","168","118","203","0","474",
"2022-10-29 00:05","0","0","185","1673","0","0","0","0","0","163","103","203","0","470",
"2022-10-29 00:10","0","0","184","1659","0","0","0","0","0","158","90","206","0","469",
"2022-10-29 00:15","0","0","186","1596","0","0","0","0","0","158","90","205","0","468",
"2022-10-29 00:20","0","0","184","1509","0","0","0","0","0","158","85","207","0","468",
"2022-10-29 00:25","0","0","184","1426","0","0","0","0","0","156","85","205","0","466",
"2022-10-29 00:30","0","0","184","1348","0","0","0","0","0","156","86","196","0","468",
"2022-10-29 00:35","0","0","184","1329","0","0","0","0","0","156","85","183","0","467",
"2022-10-29 00:40","0","0","184","1323","0","0","0","0","0","154","85","170","0","467",
"2022-10-29 00:45","0","0","184","1310","0","0","0","0","0","153","83","157","0","466",
"2022-10-29 00:50","0","0","184","1283","0","0","0","0","0","154","84","142","0","464",
"2022-10-29 00:55","0","0","184","1270","0","0","0","0","0","154","82","130","0","468",
"2022-10-29 01:00","0","0","184","1283","0","0","0","0","0","152","84","122","0","468",
"2022-10-29 01:05","0","0","186","1310","0","0","0","0","0","151","80","117","0","468",
"2022-10-29 01:10","0","0","184","1282","0","0","0","0","0","150","76","122","0","466",
"2022-10-29 01:15","0","0","186","1241","0","0","0","0","0","152","65","123","0","466",
"2022-10-29 01:20","0","0","186","1205","0","0","0","0","0","152","56","128","0","469",
"2022-10-29 01:25","0","0","178","1238","0","0","0","0","0","151","51","124","0","469",
"2022-10-29 01:30","0","0","176","1220","0","0","0","0","0","149","51","125","0","467",
"2022-10-29 01:35","0","0","175","1186","0","0","0","0","0","150","51","122","0","465",
"2022-10-29 01:40","0","0","175","1188","0","0","0","0","0","150","50","119","0","467",
"2022-10-29 01:45","0","0","175","1188","0","0","0","0","0","148","49","117","0","467",
"2022-10-29 01:50","0","0","175","1204","0","0","0","0","0","148","49","114","0","466",
"2022-10-29 01:55","0","0","175","1162","0","0","0","0","0","144","47","114","0","466",
