Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2023-07-08 21:00","30472","30562","30480",
"2023-07-08 21:05","30443","30602","30480",
"2023-07-08 21:10","30475","30631","30480",
"2023-07-08 21:15","30349","30650","30441",
"2023-07-08 21:20","30451","30665","30441",
"2023-07-08 21:25","30479","30684","30441",
"2023-07-08 21:30","30265","30706","30438",
"2023-07-08 21:35","30204","30723","30438",
"2023-07-08 21:40","30432","30724","30438",
"2023-07-08 21:45","30615","30709","30781",
"2023-07-08 21:50","30669","30699","30781",
"2023-07-08 21:55","30607","30718","30781",
"2023-07-08 22:00","30673","30764","30463",
"2023-07-08 22:05","30582","30792","30463",
"2023-07-08 22:10","30586","30760","30463",
"2023-07-08 22:15","30586","30666","30313",
"2023-07-08 22:20","30458","30541","30313",
"2023-07-08 22:25","30220","30417","30313",
"2023-07-08 22:30","30030","30293","29881",
"2023-07-08 22:35","30025","30166","29881",
"2023-07-08 22:40","29876","30032","29881",
"2023-07-08 22:45","29727","29892","29555",
"2023-07-08 22:50","29540","29738","29555",
"2023-07-08 22:55","29542","29564","29555",
"2023-07-08 23:00","29008","29370","29066",
"2023-07-08 23:05","28993","29177","29066",
"2023-07-08 23:10","29020","29009","29066",
"2023-07-08 23:15","28786","28865","28678",
"2023-07-08 23:20","28516","28730","28678",
"2023-07-08 23:25","28337","28588","28678",
"2023-07-08 23:30","28187","28439","28107",
"2023-07-08 23:35","28133","28289","28107",
"2023-07-08 23:40","27943","28142","28107",
"2023-07-08 23:45","27698","27999","27714",
"2023-07-08 23:50","27557","27856","27714",
"2023-07-08 23:55","27503","27707","27714",
"2023-07-09 00:00","27039","27553","27113",
"2023-07-09 00:05","27044","27400","27113",
"2023-07-09 00:10","26974","27253","27113",
"2023-07-09 00:15","26917","27112","26963",
"2023-07-09 00:20","27032","26973","26963",
"2023-07-09 00:25","26817","26832","26963",
"2023-07-09 00:30","26665","26689","26603",
"2023-07-09 00:35","26554","26547","26603",
"2023-07-09 00:40","26340","26411","26603",
"2023-07-09 00:45","26250","26279","25903",
"2023-07-09 00:50","26126","26144","25903",
"2023-07-09 00:55","25948","25997","25903",
"2023-07-09 01:00","25608","25838","25464",
"2023-07-09 01:05","25737","25682","25464",
"2023-07-09 01:10","25620","25543","25464",
"2023-07-09 01:15","25521","25420","25264",
"2023-07-09 01:20","25384","25304","25264",
"2023-07-09 01:25","25135","25182","25264",
"2023-07-09 01:30","24942","25055","24864",
"2023-07-09 01:35","24921","24932","24864",
"2023-07-09 01:40","24693","24825","24864",
"2023-07-09 01:45","24601","24732","24444",
"2023-07-09 01:50","24577","24626","24444",
"2023-07-09 01:55","24399","24481","24444",
"2023-07-09 02:00","24219","24295","24073",
"2023-07-09 02:05","24205","24113","24073",
"2023-07-09 02:10","24060","23977","24073",
"2023-07-09 02:15","23973","23888","23833",
"2023-07-09 02:20","23732","23818","23833",
"2023-07-09 02:25","23692","23739","23833",
"2023-07-09 02:30","23855","23652","23583",
"2023-07-09 02:35","23780","23564","23583",
"2023-07-09 02:40","23583","23486","23583",
"2023-07-09 02:45","23521","23416","23383",
"2023-07-09 02:50","23511","23347","23383",
"2023-07-09 02:55","23445","23269","23383",
"2023-07-09 03:00","23290","23181","23093",
"2023-07-09 03:05","23522","23095","23093",
"2023-07-09 03:10","23303","23023","23093",
"2023-07-09 03:15","23224","22965","22933",
"2023-07-09 03:20","23131","22914","22933",
"2023-07-09 03:25","23036","22863","22933",
"2023-07-09 03:30","22985","22813","22793",
"2023-07-09 03:35","22864","22763","22793",
"2023-07-09 03:40","22861","22714","22793",
"2023-07-09 03:45","22811","22665","22773",
"2023-07-09 03:50","22773","22622","22773",
"2023-07-09 03:55","22633","22591","22773",
"2023-07-09 04:00","22627","22572","22397",
"2023-07-09 04:05","22659","22554","22397",
"2023-07-09 04:10","22410","22527","22397",
"2023-07-09 04:15","22339","22491","22527",
"2023-07-09 04:20","22315","22452","22527",
"2023-07-09 04:25","22400","22418","22527",
"2023-07-09 04:30","22398","22389","22407",
"2023-07-09 04:35","22575","22363","22407",
"2023-07-09 04:40","22244","22340","22407",
"2023-07-09 04:45","22131","22320","22227",
"2023-07-09 04:50","22185","22299","22227",
"2023-07-09 04:55","22283","22276","22227",
"2023-07-09 05:00","22222","22251","22258",
"2023-07-09 05:05","22343","22227","22258",
"2023-07-09 05:10","22162","22212","22258",
"2023-07-09 05:15","22171","22204","22048",
"2023-07-09 05:20","22263","22200","22048",
"2023-07-09 05:25","22344","22197","22048",
"2023-07-09 05:30","22173","22195","21948",
"2023-07-09 05:35","22169","22190","21948",
"2023-07-09 05:40","22190","22176","21948",
"2023-07-09 05:45","22175","22155","21948",
"2023-07-09 05:50","22196","22144","21948",
"2023-07-09 05:55","22242","22162","21948",
"2023-07-09 06:00","22235","22208","22014",
"2023-07-09 06:05","22336","22249","22014",
"2023-07-09 06:10","22274","22255","22014",
"2023-07-09 06:15","22334","22225","22014",
"2023-07-09 06:20","22099","22179","22014",
"2023-07-09 06:25","22225","22139","22014",
"2023-07-09 06:30","22389","22106","21914",
"2023-07-09 06:35","22402","22080","21914",
"2023-07-09 06:40","22174","22064","21914",
"2023-07-09 06:45","22151","22058","21814",
"2023-07-09 06:50","21978","22041","21814",
"2023-07-09 06:55","21998","21991","21814",
"2023-07-09 07:00","22001","21908","21900",
"2023-07-09 07:05","22058","21834","21900",
"2023-07-09 07:10","21906","21807","21900",
"2023-07-09 07:15","22039","21828","21930",
"2023-07-09 07:20","22046","21870","21930",
"2023-07-09 07:25","21915","21905","21930",
"2023-07-09 07:30","21909","21933","22180",
"2023-07-09 07:35","22076","21964","22180",
"2023-07-09 07:40","22167","22006","22180",
"2023-07-09 07:45","22321","22059","22040",
"2023-07-09 07:50","22203","22113","22040",
"2023-07-09 07:55","22188","22159","22040",
"2023-07-09 08:00","22144","22197","22490",
"2023-07-09 08:05","22191","22238","22490",
"2023-07-09 08:10","22426","22297","22490",
"2023-07-09 08:15","22403","22373","22663",
"2023-07-09 08:20","22633","22460","22663",
"2023-07-09 08:25","22604","22550","22663",
"2023-07-09 08:30","22765","22643","22929",
"2023-07-09 08:35","22791","22736","22929",
"2023-07-09 08:40","22669","22826","22929",
"2023-07-09 08:45","22829","22911","23261",
"2023-07-09 08:50","22916","23012","23261",
"2023-07-09 08:55","23120","23145","23261",
"2023-07-09 09:00","23324","23311","23530",
"2023-07-09 09:05","23314","23477","23530",
"2023-07-09 09:10","23510","23611","23530",
"2023-07-09 09:15","23311","23713","23920",
"2023-07-09 09:20","23420","23803","23920",
"2023-07-09 09:25","23626","23899","23920",
"2023-07-09 09:30","23861","24001","24025",
"2023-07-09 09:35","24372","24110","24025",
"2023-07-09 09:40","24244","24222","24025",
"2023-07-09 09:45","23934","24338","23958",
"2023-07-09 09:50","24170","24443","23958",
"2023-07-09 09:55","24318","24520","23958",
"2023-07-09 10:00","24569","24570","24692",
"2023-07-09 10:05","24794","24619","24692",
"2023-07-09 10:10","24704","24692","24692",
"2023-07-09 10:15","24751","24790","24864",
"2023-07-09 10:20","25021","24895","24864",
"2023-07-09 10:25","25107","24988","24864",
