Estructura de generación (MW)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2023-04-05 21:00","6640","7035","519","5335","8907","-2706","99","699","433","316","138","130","0","2149",
"2023-04-05 21:05","6708","7033","506","5172","8989","-2740","92","660","435","315","133","130","0","2145",
"2023-04-05 21:10","6813","7035","507","4847","8903","-2202","90","643","435","314","136","136","0","2140",
"2023-04-05 21:15","6880","7037","507","4763","8837","-2008","88","631","427","318","149","142","0","2147",
"2023-04-05 21:20","6937","7035","506","4825","8537","-1724","87","606","427","317","158","146","0","2134",
"2023-04-05 21:25","6989","7030","505","4852","8548","-1834","87","602","427","319","154","146","0","2149",
"2023-04-05 21:30","7016","7032","496","4776","8403","-1800","87","596","427","323","153","148","0","2149",
"2023-04-05 21:35","7059","7041","494","4624","8454","-2038","87","595","427","321","152","148","0","2112",
"2023-04-05 21:40","7126","7035","494","4555","8312","-2015","84","593","427","323","153","149","0","2131",
"2023-04-05 21:45","7174","7038","494","4427","8153","-1923","84","587","433","323","153","148","0","2128",
"2023-04-05 21:50","7220","7042","495","4393","7912","-1959","78","585","435","320","152","148","0","2113",
"2023-04-05 21:55","7213","7038","496","4420","7899","-1990","79","584","435","321","160","147","0","2111",
"2023-04-05 22:00","7226","7039","495","4474","8011","-2296","79","583","435","320","163","148","0","2108",
"2023-04-05 22:05","7249","7038","495","4711","8269","-3079","79","580","434","311","161","148","0","2127",
"2023-04-05 22:10","7254","7039","512","4874","8432","-3766","79","579","434","313","157","148","0","2116",
"2023-04-05 22:15","7281","7041","504","4760","8188","-3763","80","577","434","310","146","148","0","2115",
"2023-04-05 22:20","7325","7036","496","4733","8107","-3874","80","576","434","304","133","149","0","2118",
"2023-04-05 22:25","7309","7036","495","4716","7941","-3785","80","574","434","304","132","148","0","2110",
"2023-04-05 22:30","7311","7039","497","4605","7697","-3528","78","574","434","303","120","149","0","2113",
"2023-04-05 22:35","7306","7035","497","4550","7547","-3800","78","574","434","301","116","148","0","2127",
"2023-04-05 22:40","7293","7039","496","4492","7249","-3605","79","574","434","298","116","149","0","2120",
"2023-04-05 22:45","7263","7038","494","4407","7080","-3500","78","574","434","300","110","148","0","2123",
"2023-04-05 22:50","7284","7041","497","4327","7027","-3617","79","573","434","308","100","143","0","2121",
"2023-04-05 22:55","7342","7039","498","4256","6869","-3648","78","573","434","304","92","137","0","2115",
"2023-04-05 23:00","7431","7036","493","4216","6726","-3517","79","572","434","307","86","132","0","2125",
"2023-04-05 23:05","7409","7037","495","3995","6840","-3539","80","572","418","304","87","129","0","2110",
"2023-04-05 23:10","7405","7038","495","3932","6800","-3672","80","572","418","292","85","130","0","2101",
"2023-04-05 23:15","7415","7036","495","3883","6739","-3598","78","572","418","282","86","131","0","2120",
"2023-04-05 23:20","7409","7040","495","3740","6700","-3752","77","572","418","278","86","130","0","2119",
"2023-04-05 23:25","7491","7042","493","3643","6599","-3620","77","573","418","276","85","130","0","2124",
"2023-04-05 23:30","7468","7041","494","3584","6486","-3621","77","573","418","271","85","131","0","2125",
"2023-04-05 23:35","7477","7038","493","3640","6259","-3899","77","573","418","270","84","129","0","2117",
"2023-04-05 23:40","7512","7039","494","3619","5938","-3611","77","573","418","268","84","126","0","2125",
"2023-04-05 23:45","7516","7042","495","3598","5779","-3734","77","573","418","264","86","122","0","2126",
"2023-04-05 23:50","7571","7039","495","3583","5633","-3720","75","574","418","264","86","119","0","2122",
"2023-04-05 23:55","7561","7041","494","3559","5383","-3516","76","573","418","264","84","116","0","2122",
"2023-04-06 00:00","7539","7040","494","3594","4948","-3311","76","574","418","261","85","114","0","2127",
"2023-04-06 00:05","7574","7035","494","3775","4667","-3106","74","574","437","254","77","113","0","2104",
"2023-04-06 00:10","7607","7035","502","3847","4820","-3243","74","572","437","250","49","113","0","2079",
"2023-04-06 00:15","7633","7040","513","3744","4641","-3013","68","573","437","242","45","114","0","2050",
"2023-04-06 00:20","7645","7039","501","3790","4354","-3033","21","573","437","238","44","113","0","2082",
"2023-04-06 00:25","7664","7038","497","3714","4310","-2920","21","573","437","234","44","113","0","2082",
"2023-04-06 00:30","7663","7039","496","3644","4258","-3109","21","572","437","234","44","113","0","2082",
"2023-04-06 00:35","7605","7039","496","3656","4176","-3129","11","573","437","232","44","113","0","2091",
"2023-04-06 00:40","7561","7032","495","3633","4054","-3073","8","574","437","229","44","112","0","2094",
"2023-04-06 00:45","7577","7037","495","3562","3859","-2917","7","574","437","229","44","115","0","2092",
"2023-04-06 00:50","7535","7042","496","3600","3686","-2831","7","574","437","227","44","118","0","2080",
"2023-04-06 00:55","7489","7042","499","3593","3604","-2978","7","574","437","225","44","120","0","2089",
"2023-04-06 01:00","7487","7036","493","3619","3600","-3095","7","573","437","222","44","123","0","2094",
"2023-04-06 01:05","7474","7036","497","3656","3377","-3112","7","571","419","211","44","126","0","2091",
"2023-04-06 01:10","7472","7040","507","3621","3348","-3122","7","572","419","209","44","128","0","2093",
"2023-04-06 01:15","7475","7039","522","3554","3325","-3092","7","571","419","209","37","131","0","2094",
"2023-04-06 01:20","7495","7039","524","3482","3247","-3188","7","571","419","203","31","131","0","2091",
"2023-04-06 01:25","7482","7039","523","3493","3279","-3079","7","571","419","202","27","132","0","2069",
"2023-04-06 01:30","7481","7033","524","3495","3293","-3146","7","570","419","200","24","133","0","2095",
"2023-04-06 01:35","7410","7037","524","3487","3195","-3268","7","571","419","198","25","137","0","2100",
"2023-04-06 01:40","7377","7040","511","3472","2836","-2921","7","571","419","198","24","136","0","2092",
"2023-04-06 01:45","7331","7041","510","3513","2891","-3004","7","570","419","198","24","134","0","2104",
"2023-04-06 01:50","7238","7038","533","3645","2828","-3035","7","571","419","196","25","133","0","2093",
"2023-04-06 01:55","7207","7039","534","3662","2748","-3112","7","570","419","197","25","134","0","2104",
"2023-04-06 02:00","7164","7039","532","3652","2653","-3144","7","567","419","194","25","133","0","2106",
"2023-04-06 02:05","7088","7045","533","3819","2739","-3531","7","570","418","196","25","132","0","2109",
"2023-04-06 02:10","7065","7037","531","3924","2478","-3483","7","569","418","196","25","130","0","2115",
"2023-04-06 02:15","6980","7039","534","4007","2497","-3452","7","571","418","195","25","131","0","2110",
"2023-04-06 02:20","6924","7044","531","3944","2282","-3260","7","570","418","195","25","131","0","2106",
"2023-04-06 02:25","6884","7040","532","3943","2287","-3179","7","571","418","192","25","130","0","2108",
"2023-04-06 02:30","6886","7044","533","3937","2278","-3169","7","571","418","191","25","130","0","2108",
"2023-04-06 02:35","6786","7043","532","3903","2284","-3237","7","571","418","188","25","130","0","2107",
"2023-04-06 02:40","6725","7044","534","3910","2219","-3153","7","571","418","186","25","131","0","2101",
"2023-04-06 02:45","6679","7040","531","3896","2163","-3066","7","570","418","184","25","131","0","2116",
"2023-04-06 02:50","6660","7038","534","3872","2153","-3129","7","571","418","183","25","131","0","2103",
"2023-04-06 02:55","6563","7042","534","3873","2159","-2816","7","571","418","183","24","133","0","2122",
"2023-04-06 03:00","6531","7043","530","3868","2183","-3033","7","570","418","182","25","134","0","2118",
"2023-04-06 03:05","6511","7041","531","4186","2205","-3370","7","571","415","184","25","135","0","2102",
"2023-04-06 03:10","6508","7040","528","4309","2123","-3313","7","571","415","184","25","134","0","2111",
"2023-04-06 03:15","6484","7044","526","4114","2095","-3354","7","571","415","181","25","132","0","2113",
"2023-04-06 03:20","6444","7041","535","3829","2145","-3276","7","571","415","180","25","130","0","2118",
"2023-04-06 03:25","6421","7043","533","3906","2149","-3234","7","572","415","180","24","127","0","2121",
"2023-04-06 03:30","6400","7040","530","3789","2139","-3108","7","571","415","181","25","126","0","2125",
"2023-04-06 03:35","6391","7040","530","3811","2136","-3174","7","572","415","181","25","127","0","2121",
"2023-04-06 03:40","6381","7042","534","3815","2142","-3083","7","572","415","182","25","126","0","2125",
"2023-04-06 03:45","6352","7048","523","3885","2129","-3330","7","572","415","181","25","127","0","2121",
"2023-04-06 03:50","6330","7042","515","3811","2138","-3117","7","572","415","183","25","127","0","2123",
"2023-04-06 03:55","6298","7043","516","3800","2135","-3122","7","572","415","184","25","126","0","2114",
"2023-04-06 04:00","6236","7049","510","3743","2087","-3039","7","568","415","184","25","126","0","2111",
"2023-04-06 04:05","6177","7048","501","3634","2059","-2827","7","565","416","183","25","127","0","2122",
"2023-04-06 04:10","6071","7042","495","3583","2035","-2548","7","543","416","181","25","126","0","2124",
"2023-04-06 04:15","5995","7047","500","3639","2052","-2634","7","538","416","178","25","126","0","2123",
"2023-04-06 04:20","5913","7048","511","3776","2079","-2637","7","531","416","176","26","126","0","2111",
"2023-04-06 04:25","5820","7051","524","3791","2120","-2586","7","521","416","177","25","127","0","2119",
"2023-04-06 04:30","5698","7049","531","3783","2112","-2692","7","476","416","176","25","127","0","2119",
"2023-04-06 04:35","5658","7051","538","3967","2137","-2769","7","466","416","177","25","127","0","2117",
"2023-04-06 04:40","5536","7048","536","4135","2124","-2732","7","461","416","176","25","126","0","2112",
"2023-04-06 04:45","5422","7039","534","4132","2093","-2712","7","450","416","177","25","127","0","2116",
"2023-04-06 04:50","5377","7047","535","4293","2098","-2858","7","433","416","178","26","126","0","2114",
"2023-04-06 04:55","5352","7048","533","4366","2095","-2722","7","420","416","176","25","127","0","2115",
"2023-04-06 05:00","5324","7048","532","4409","2135","-2669","7","400","416","177","25","126","0","2095",
"2023-04-06 05:05","5281","7048","534","4699","2209","-2995","7","413","413","177","26","126","0","2115",
"2023-04-06 05:10","5215","7046","535","4695","2205","-2692","7","400","413","177","26","127","0","2116",
"2023-04-06 05:15","5122","7046","529","4835","2263","-3053","7","388","413","177","25","126","0","2099",
"2023-04-06 05:20","5068","7047","534","4804","2329","-2898","7","378","413","177","25","126","0","2100",
"2023-04-06 05:25","5044","7050","533","4855","2376","-2763","7","361","413","179","25","126","0","2113",
"2023-04-06 05:30","5002","7047","535","4830","2370","-2855","7","337","413","180","25","126","0","2100",
"2023-04-06 05:35","4976","7051","534","4919","2419","-3009","7","297","413","182","25","126","0","2109",
"2023-04-06 05:40","4956","7046","534","4990","2456","-2914","7","248","413","179","25","126","0","2089",
"2023-04-06 05:45","4919","7051","532","5043","2643","-2971","7","224","413","180","25","127","0","2076",
"2023-04-06 05:50","4824","7050","532","4966","2756","-3107","7","207","413","178","25","126","0","2079",
"2023-04-06 05:55","4798","7046","532","4924","2947","-3057","7","195","413","181","26","126","0","2080",
"2023-04-06 06:00","4798","7050","534","5045","3169","-3185","7","194","413","180","26","127","0","2035",
"2023-04-06 06:05","4789","7048","532","5137","3282","-3079","7","194","414","181","25","127","0","2037",
"2023-04-06 06:10","4762","7048","534","5166","3583","-3214","7","194","414","182","25","127","0","2046",
"2023-04-06 06:15","4731","7050","534","5090","4115","-3653","7","193","414","182","25","126","0","2041",
"2023-04-06 06:20","4714","7047","533","5003","4429","-3792","7","175","414","183","24","126","0","2035",
"2023-04-06 06:25","4736","7052","532","4605","4916","-3940","7","161","414","180","25","126","0","2040",
"2023-04-06 06:30","4714","7042","528","4480","5069","-3518","7","160","414","182","25","127","0","2023",
"2023-04-06 06:35","4704","7048","531","4622","5057","-3475","7","159","414","182","26","126","0","2035",
