Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2024-08-16 21:00","31447","31577","31821",
"2024-08-16 21:05","31511","31673","31821",
"2024-08-16 21:10","31784","31721","31821",
"2024-08-16 21:15","31918","31721","32021",
"2024-08-16 21:20","32134","31696","32021",
"2024-08-16 21:25","32234","31670","32021",
"2024-08-16 21:30","32275","31642","32221",
"2024-08-16 21:35","32213","31590","32221",
"2024-08-16 21:40","32120","31488","32221",
"2024-08-16 21:45","32158","31337","32021",
"2024-08-16 21:50","32054","31214","32021",
"2024-08-16 21:55","31834","31195","32021",
"2024-08-16 22:00","31725","31281","31203",
"2024-08-16 22:05","31531","31363","31203",
"2024-08-16 22:10","31377","31332","31203",
"2024-08-16 22:15","31451","31188","30803",
"2024-08-16 22:20","30977","30992","30803",
"2024-08-16 22:25","30883","30804","30803",
"2024-08-16 22:30","30941","30624","30303",
"2024-08-16 22:35","30648","30458","30303",
"2024-08-16 22:40","30380","30312","30303",
"2024-08-16 22:45","30255","30186","30053",
"2024-08-16 22:50","30176","30009","30053",
"2024-08-16 22:55","29931","29711","30053",
"2024-08-16 23:00","29603","29290","29344",
"2024-08-16 23:05","29612","28875","29344",
"2024-08-16 23:10","29377","28593","29344",
"2024-08-16 23:15","28972","28444","28994",
"2024-08-16 23:20","28992","28355","28994",
"2024-08-16 23:25","28851","28253","28994",
"2024-08-16 23:30","28725","28140","28494",
"2024-08-16 23:35","28302","28020","28494",
"2024-08-16 23:40","28311","27900","28494",
"2024-08-16 23:45","28015","27781","27994",
"2024-08-16 23:50","27835","27695","27994",
"2024-08-16 23:55","27859","27676","27994",
"2024-08-17 00:00","27606","27723","27471",
"2024-08-17 00:05","27631","27765","27471",
"2024-08-17 00:10","27797","27726","27471",
"2024-08-17 00:15","27729","27608","27191",
"2024-08-17 00:20","27582","27458","27191",
"2024-08-17 00:25","27629","27322","27191",
"2024-08-17 00:30","27493","27200","26911",
"2024-08-17 00:35","27398","27076","26911",
"2024-08-17 00:40","27220","26931","26911",
"2024-08-17 00:45","27168","26766","26756",
"2024-08-17 00:50","26915","26611","26756",
"2024-08-17 00:55","26726","26498","26756",
"2024-08-17 01:00","26415","26426","26239",
"2024-08-17 01:05","26319","26360","26239",
"2024-08-17 01:10","26291","26263","26239",
"2024-08-17 01:15","26327","26135","26019",
"2024-08-17 01:20","26157","25996","26019",
"2024-08-17 01:25","26051","25866","26019",
"2024-08-17 01:30","25844","25744","25629",
"2024-08-17 01:35","25842","25625","25629",
"2024-08-17 01:40","25646","25503","25629",
