Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2023-08-30 21:00","32690","32645","33055",
"2023-08-30 21:05","32850","32949","33055",
"2023-08-30 21:10","33088","33069","33055",
"2023-08-30 21:15","33027","33005","33088",
"2023-08-30 21:20","33132","32861","33088",
"2023-08-30 21:25","33048","32739","33088",
"2023-08-30 21:30","32910","32640","32648",
"2023-08-30 21:35","32655","32535","32648",
"2023-08-30 21:40","32563","32395","32648",
"2023-08-30 21:45","32498","32220","31938",
"2023-08-30 21:50","32192","32038","31938",
"2023-08-30 21:55","31909","31877","31938",
"2023-08-30 22:00","31539","31735","31487",
"2023-08-30 22:05","31482","31588","31487",
"2023-08-30 22:10","31405","31411","31487",
"2023-08-30 22:15","31159","31203","30798",
"2023-08-30 22:20","30810","30980","30798",
"2023-08-30 22:25","30681","30756","30798",
"2023-08-30 22:30","30473","30532","30198",
"2023-08-30 22:35","30211","30317","30198",
"2023-08-30 22:40","30174","30125","30198",
"2023-08-30 22:45","29730","29953","29558",
"2023-08-30 22:50","29696","29752","29558",
"2023-08-30 22:55","29502","29471","29558",
"2023-08-30 23:00","29291","29110","28659",
"2023-08-30 23:05","29081","28760","28659",
"2023-08-30 23:10","28965","28512","28659",
"2023-08-30 23:15","28734","28367","28279",
"2023-08-30 23:20","28545","28264","28279",
"2023-08-30 23:25","28520","28145","28279",
"2023-08-30 23:30","28214","28010","27979",
"2023-08-30 23:35","28228","27870","27979",
"2023-08-30 23:40","27881","27736","27979",
"2023-08-30 23:45","27539","27609","27679",
"2023-08-30 23:50","27469","27493","27679",
"2023-08-30 23:55","27315","27392","27679",
"2023-08-31 00:00","26931","27306","27150",
"2023-08-31 00:05","27006","27214","27150",
"2023-08-31 00:10","27154","27096","27150",
"2023-08-31 00:15","27022","26952","26950",
"2023-08-31 00:20","26987","26798","26950",
"2023-08-31 00:25","26863","26652","26950",
"2023-08-31 00:30","26725","26512","26450",
"2023-08-31 00:35","26663","26376","26450",
"2023-08-31 00:40","26622","26237","26450",
"2023-08-31 00:45","26217","26096","25774",
"2023-08-31 00:50","26079","25960","25774",
"2023-08-31 00:55","25921","25836","25774",
"2023-08-31 01:00","25854","25723","25534",
"2023-08-31 01:05","25807","25615","25534",
"2023-08-31 01:10","25697","25504","25534",
"2023-08-31 01:15","25564","25392","25314",
"2023-08-31 01:20","25319","25280","25314",
"2023-08-31 01:25","25413","25172","25314",
"2023-08-31 01:30","25319","25068","25014",
"2023-08-31 01:35","25301","24970","25014",
"2023-08-31 01:40","24952","24879","25014",
"2023-08-31 01:45","24972","24796","24634",
"2023-08-31 01:50","24766","24711","24634",
"2023-08-31 01:55","24925","24611","24634",
"2023-08-31 02:00","24622","24498","24384",
"2023-08-31 02:05","24593","24389","24384",
"2023-08-31 02:10","24576","24300","24384",
"2023-08-31 02:15","24371","24232","24104",
"2023-08-31 02:20","24301","24174","24104",
"2023-08-31 02:25","24087","24115","24104",
"2023-08-31 02:30","24106","24055","24004",
"2023-08-31 02:35","24136","23996","24004",
"2023-08-31 02:40","23918","23939","24004",
"2023-08-31 02:45","23979","23884","23766",
"2023-08-31 02:50","23878","23836","23766",
"2023-08-31 02:55","23838","23797","23766",
"2023-08-31 03:00","23771","23768","23843",
"2023-08-31 03:05","23880","23740","23843",
"2023-08-31 03:10","23853","23706","23843",
"2023-08-31 03:15","23768","23666","23743",
"2023-08-31 03:20","23732","23625","23743",
"2023-08-31 03:25","23693","23589","23743",
"2023-08-31 03:30","23670","23559","23643",
"2023-08-31 03:35","23581","23531","23643",
"2023-08-31 03:40","23583","23499","23643",
"2023-08-31 03:45","23584","23465","23543",
"2023-08-31 03:50","23531","23439","23543",
"2023-08-31 03:55","23533","23430","23543",
"2023-08-31 04:00","23456","23439","23440",
"2023-08-31 04:05","23455","23448","23440",
"2023-08-31 04:10","23479","23437","23440",
"2023-08-31 04:15","23442","23406","23440",
"2023-08-31 04:20","23414","23368","23440",
"2023-08-31 04:25","23454","23335","23440",
"2023-08-31 04:30","23285","23306","23440",
"2023-08-31 04:35","23362","23289","23440",
