Emisiones (t CO2 eq / MWh)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2024-01-01 21:00","0","0","237","1282","0","0","0","0","0","262","75","154","-3.4","411",
"2024-01-01 21:05","0","0","237","1326","0","0","0","0","0","265","73","153","-3.4","411",
"2024-01-01 21:10","0","0","237","1335","0","0","0","0","0","263","74","153","-3.4","410",
"2024-01-01 21:15","0","0","237","1336","0","0","0","0","0","263","72","153","-3.4","409",
"2024-01-01 21:20","0","0","237","1326","0","0","0","0","0","262","72","153","-3.4","410",
"2024-01-01 21:25","0","0","237","1292","0","0","0","0","0","264","71","153","-3.4","411",
"2024-01-01 21:30","0","0","237","1269","0","0","0","0","0","260","71","153","-3.4","410",
"2024-01-01 21:35","0","0","237","1304","0","0","0","0","0","258","73","153","-3.4","410",
"2024-01-01 21:40","0","0","238","1299","0","0","0","0","0","259","71","153","-3.4","409",
"2024-01-01 21:45","0","0","238","1288","0","0","0","0","0","256","72","153","-3.4","409",
"2024-01-01 21:50","0","0","237","1221","0","0","0","0","0","256","69","153","-3.4","409",
"2024-01-01 21:55","0","0","237","1172","0","0","0","0","0","256","68","153","-3.4","409",
"2024-01-01 22:00","0","0","237","1169","0","0","0","0","0","254","70","153","-3.4","409",
"2024-01-01 22:05","0","0","237","1208","0","0","0","0","0","254","58","153","-3.4","410",
"2024-01-01 22:10","0","0","237","1217","0","0","0","0","0","252","55","154","-3.4","409",
"2024-01-01 22:15","0","0","241","1193","0","0","0","0","0","250","43","154","0","408",
"2024-01-01 22:20","0","0","237","1171","0","0","0","0","0","247","44","155","-3.4","407",
"2024-01-01 22:25","0","0","238","1171","0","0","0","0","0","247","42","155","-3.4","408",
"2024-01-01 22:30","0","0","237","1172","0","0","0","0","0","245","41","155","-3.4","410",
"2024-01-01 22:35","0","0","237","1153","0","0","0","0","0","243","42","155","-3.4","410",
"2024-01-01 22:40","0","0","237","1151","0","0","0","0","0","242","42","150","-3.4","409",
"2024-01-01 22:45","0","0","237","1139","0","0","0","0","0","239","41","148","-3.4","409",
"2024-01-01 22:50","0","0","238","1141","0","0","0","0","0","237","40","148","-2.7","410",
"2024-01-01 22:55","0","0","237","1116","0","0","0","0","0","232","39","144","-2.7","409",
"2024-01-01 23:00","0","0","239","1149","0","0","0","0","0","228","40","137","-2.7","411",
"2024-01-01 23:05","0","0","237","1211","0","0","0","0","0","218","40","131","-3.4","411",
"2024-01-01 23:10","0","0","237","1220","0","0","0","0","0","209","40","128","-2.7","411",
"2024-01-01 23:15","0","0","238","1244","0","0","0","0","0","205","38","127","-2.7","411",
"2024-01-01 23:20","0","0","238","1282","0","0","0","0","0","195","39","126","-2.7","411",
"2024-01-01 23:25","0","0","238","1320","0","0","0","0","0","194","38","122","-2.7","410",
"2024-01-01 23:30","0","0","238","1313","0","0","0","0","0","193","37","122","-2.7","409",
"2024-01-01 23:35","0","0","241","1288","0","0","0","0","0","193","37","122","0","409",
"2024-01-01 23:40","0","0","238","1250","0","0","0","0","0","188","37","122","-2.7","409",
"2024-01-01 23:45","0","0","238","1256","0","0","0","0","0","188","35","117","-2.7","407",
"2024-01-01 23:50","0","0","241","1282","0","0","0","0","0","186","35","113","0","408",
