Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2022-09-20 21:00","33383","33554","33450",
"2022-09-20 21:05","33421","33761","33450",
"2022-09-20 21:10","33389","33777","33450",
"2022-09-20 21:15","33359","33603","33400",
"2022-09-20 21:20","33312","33345","33400",
"2022-09-20 21:25","33148","33106","33400",
"2022-09-20 21:30","32843","32888","32600",
"2022-09-20 21:35","32629","32674","32600",
"2022-09-20 21:40","32313","32450","32600",
"2022-09-20 21:45","31986","32215","32000",
"2022-09-20 21:50","31689","31947","32000",
"2022-09-20 21:55","31505","31622","32000",
"2022-09-20 22:00","30866","31241","30750",
"2022-09-20 22:05","30438","30866","30750",
"2022-09-20 22:10","30389","30559","30750",
"2022-09-20 22:15","30233","30320","30010",
"2022-09-20 22:20","30167","30108","30010",
"2022-09-20 22:25","30010","29880","30010",
"2022-09-20 22:30","29657","29635","29220",
"2022-09-20 22:35","29439","29397","29220",
"2022-09-20 22:40","29195","29187","29220",
"2022-09-20 22:45","28825","29007","28720",
"2022-09-20 22:50","28747","28808","28720",
"2022-09-20 22:55","28503","28546","28720",
"2022-09-20 23:00","28331","28220","27945",
"2022-09-20 23:05","27941","27900","27945",
"2022-09-20 23:10","27773","27659","27945",
"2022-09-20 23:15","27828","27496","27545",
"2022-09-20 23:20","27483","27367","27545",
"2022-09-20 23:25","27428","27226","27545",
"2022-09-20 23:30","27145","27073","26995",
"2022-09-20 23:35","26886","26919","26995",
"2022-09-20 23:40","26841","26774","26995",
"2022-09-20 23:45","26624","26638","26545",
"2022-09-20 23:50","26570","26513","26545",
"2022-09-20 23:55","26364","26399","26545",
"2022-09-21 00:00","25991","26299","26205",
"2022-09-21 00:05","26001","26201","26205",
"2022-09-21 00:10","25890","26097","26205",
"2022-09-21 00:15","26011","25986","25995",
"2022-09-21 00:20","26141","25874","25995",
"2022-09-21 00:25","26023","25768","25995",
"2022-09-21 00:30","25890","25667","25585",
"2022-09-21 00:35","25805","25570","25585",
"2022-09-21 00:40","25531","25475","25585",
"2022-09-21 00:45","25565","25382","25351",
"2022-09-21 00:50","25468","25290","25351",
"2022-09-21 00:55","25365","25199","25351",
"2022-09-21 01:00","25241","25109","24977",
"2022-09-21 01:05","24926","25019","24977",
"2022-09-21 01:10","24743","24932","24977",
"2022-09-21 01:15","24650","24846","24787",
"2022-09-21 01:20","24672","24762","24787",
"2022-09-21 01:25","24577","24678","24787",
"2022-09-21 01:30","24726","24594","24577",
"2022-09-21 01:35","24623","24512","24577",
"2022-09-21 01:40","24445","24434","24577",
"2022-09-21 01:45","24309","24359","24317",
"2022-09-21 01:50","24358","24286","24317",
"2022-09-21 01:55","24350","24210","24317",
"2022-09-21 02:00","24212","24131","24006",
"2022-09-21 02:05","24046","24057","24006",
"2022-09-21 02:10","24166","23995","24006",
"2022-09-21 02:15","24060","23944","23907",
"2022-09-21 02:20","24016","23900","23907",
"2022-09-21 02:25","23939","23857","23907",
"2022-09-21 02:30","23690","23814","23817",
"2022-09-21 02:35","23809","23775","23817",
"2022-09-21 02:40","23844","23746","23817",
"2022-09-21 02:45","23834","23724","23697",
"2022-09-21 02:50","23800","23699","23697",
"2022-09-21 02:55","23647","23656","23697",
"2022-09-21 03:00","23556","23597","23581",
"2022-09-21 03:05","23497","23538","23581",
"2022-09-21 03:10","23593","23499","23581",
"2022-09-21 03:15","23443","23478","23560",
"2022-09-21 03:20","23474","23466","23560",
"2022-09-21 03:25","23409","23454","23560",
"2022-09-21 03:30","23327","23441","23360",
"2022-09-21 03:35","23355","23424","23360",
"2022-09-21 03:40","23505","23400","23360",
"2022-09-21 03:45","23396","23369","23354",
"2022-09-21 03:50","23264","23352","23354",
"2022-09-21 03:55","23114","23373","23354",
"2022-09-21 04:00","23129","23430","23495",
"2022-09-21 04:05","23333","23486","23495",
"2022-09-21 04:10","23146","23502","23495",
"2022-09-21 04:15","23204","23479","23335",
"2022-09-21 04:20","23192","23440","23335",
"2022-09-21 04:25","23140","23407","23335",
"2022-09-21 04:30","23309","23381","23335",
"2022-09-21 04:35","23331","23375","23335",
"2022-09-21 04:40","23196","23400","23335",
"2022-09-21 04:45","23126","23456","23335",
"2022-09-21 04:50","23288","23481","23335",
"2022-09-21 04:55","23447","23412","23335",
"2022-09-21 05:00","23457","23248","23397",
"2022-09-21 05:05","23617","23101","23397",
"2022-09-21 05:10","23682","23081","23397",
"2022-09-21 05:15","23627","23188","23586",
"2022-09-21 05:20","23706","23349","23586",
"2022-09-21 05:25","23607","23488","23586",
"2022-09-21 05:30","23732","23605","23946",
"2022-09-21 05:35","23857","23731","23946",
"2022-09-21 05:40","23909","23895","23946",
"2022-09-21 05:45","23798","24097","24146",
"2022-09-21 05:50","23736","24289","24146",
