Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2024-04-14 21:00","27963","27384","28100",
"2024-04-14 21:05","28430","27815","28100",
"2024-04-14 21:10","28660","28040","28100",
"2024-04-14 21:15","28729","28059","28300",
"2024-04-14 21:20","28938","27992","28300",
"2024-04-14 21:25","28974","27960","28300",
"2024-04-14 21:30","28901","27962","28720",
"2024-04-14 21:35","28668","27954","28720",
"2024-04-14 21:40","28662","27890","28720",
"2024-04-14 21:45","28809","27770","28620",
"2024-04-14 21:50","28820","27666","28620",
"2024-04-14 21:55","28358","27647","28620",
"2024-04-14 22:00","28359","27714","27999",
"2024-04-14 22:05","28341","27770","27999",
"2024-04-14 22:10","28377","27719","27999",
"2024-04-14 22:15","28243","27560","27505",
"2024-04-14 22:20","28126","27360","27505",
"2024-04-14 22:25","27778","27184","27505",
"2024-04-14 22:30","27508","27033","27165",
"2024-04-14 22:35","27462","26878","27165",
"2024-04-14 22:40","27151","26691","27165",
"2024-04-14 22:45","26879","26471","26865",
"2024-04-14 22:50","26775","26274","26865",
"2024-04-14 22:55","26402","26156","26865",
"2024-04-14 23:00","26417","26115","25846",
"2024-04-14 23:05","26318","26073","25846",
"2024-04-14 23:10","25944","25947","25846",
"2024-04-14 23:15","25743","25738","25089",
"2024-04-14 23:20","25772","25503","25089",
"2024-04-14 23:25","25467","25301","25089",
"2024-04-14 23:30","25114","25132","24879",
"2024-04-14 23:35","24902","24964","24879",
"2024-04-14 23:40","24793","24767","24879",
"2024-04-14 23:45","24428","24542","24339",
"2024-04-14 23:50","24347","24355","24339",
"2024-04-14 23:55","24292","24273","24339",
"2024-04-15 00:00","24088","24297","23829",
"2024-04-15 00:05","24162","24326","23829",
"2024-04-15 00:10","24101","24262","23829",
"2024-04-15 00:15","23964","24103","23372",
"2024-04-15 00:20","23841","23910","23372",
"2024-04-15 00:25","23924","23742","23372",
"2024-04-15 00:30","23557","23599","23382",
"2024-04-15 00:35","23498","23469","23382",
"2024-04-15 00:40","23390","23341","23382",
"2024-04-15 00:45","23062","23216","22772",
"2024-04-15 00:50","22943","23082","22772",
"2024-04-15 00:55","22958","22927","22772",
"2024-04-15 01:00","22762","22751","22273",
"2024-04-15 01:05","22623","22586","22273",
"2024-04-15 01:10","22670","22462","22273",
"2024-04-15 01:15","22653","22380","22118",
"2024-04-15 01:20","22704","22315","22118",
"2024-04-15 01:25","22280","22242","22118",
"2024-04-15 01:30","22448","22163","22001",
"2024-04-15 01:35","22350","22082","22001",
"2024-04-15 01:40","22156","22008","22001",
"2024-04-15 01:45","21923","21939","21547",
"2024-04-15 01:50","21990","21874","21547",
"2024-04-15 01:55","21838","21808","21547",
"2024-04-15 02:00","21672","21741","21517",
"2024-04-15 02:05","21603","21675","21517",
"2024-04-15 02:10","21485","21613","21517",
"2024-04-15 02:15","21391","21555","21358",
"2024-04-15 02:20","21278","21499","21358",
"2024-04-15 02:25","21617","21447","21358",
"2024-04-15 02:30","21466","21398","21268",
