Estructura de generación (MW)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2024-02-12 21:00","11020","6204","243","4525","9567","162","12","102","398","321","184","169","-6","1968",
"2024-02-12 21:05","11017","6206","243","5055","9539","-324","12","101","398","316","186","169","-6","1975",
"2024-02-12 21:10","10996","6208","243","5129","9284","39","12","102","398","318","185","169","-6","1975",
"2024-02-12 21:15","10868","6192","243","5270","9276","-59","12","102","398","317","183","169","-6","1974",
"2024-02-12 21:20","10708","6171","243","5265","9437","-157","12","102","398","314","184","169","-6","1977",
"2024-02-12 21:25","10660","6148","243","5201","9315","-177","12","99","398","314","185","168","-6","1975",
"2024-02-12 21:30","10554","6130","243","5113","9142","-68","12","88","398","311","187","169","-6","1986",
"2024-02-12 21:35","10536","6126","244","4992","9032","-35","12","72","398","309","182","169","-6","1986",
"2024-02-12 21:40","10583","6076","243","4886","9054","-44","12","48","398","304","172","169","-6","1988",
"2024-02-12 21:45","10619","6077","243","4707","8791","-64","12","31","398","302","164","169","-6","1975",
"2024-02-12 21:50","10705","6079","244","4317","8826","-50","12","31","398","303","162","169","-6","1989",
"2024-02-12 21:55","10662","6077","244","4175","8656","18","12","31","398","303","163","169","-6","1986",
"2024-02-12 22:00","10622","6079","244","4149","8741","-255","12","31","398","302","150","168","-5","1951",
"2024-02-12 22:05","10570","6078","249","4122","8647","-294","12","31","397","300","148","169","0","1998",
"2024-02-12 22:10","10533","6075","244","4000","8520","-459","12","31","397","299","143","169","-5","1989",
"2024-02-12 22:15","10580","6084","244","3985","8545","-868","12","31","397","303","136","169","-5","1993",
"2024-02-12 22:20","10618","6079","244","3904","8440","-918","12","31","397","301","125","169","-5","1956",
"2024-02-12 22:25","10633","6079","244","3824","8208","-685","12","31","397","304","125","168","-5","1992",
"2024-02-12 22:30","10598","6078","244","3787","7975","-812","12","30","397","301","123","169","-5","1996",
"2024-02-12 22:35","10569","6078","244","3679","7942","-891","12","30","397","304","114","166","-5","1993",
"2024-02-12 22:40","10486","6080","244","3665","7835","-778","12","30","397","299","117","157","-5","1954",
"2024-02-12 22:45","10466","6080","245","3605","7658","-731","12","31","397","300","115","149","-5","1983",
