Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2023-10-04 21:00","34080","33910","33978",
"2023-10-04 21:05","34016","33859","33978",
"2023-10-04 21:10","33949","33731","33978",
"2023-10-04 21:15","33604","33525","33508",
"2023-10-04 21:20","33569","33282","33508",
"2023-10-04 21:25","33415","33037","33508",
"2023-10-04 21:30","33193","32792","32648",
"2023-10-04 21:35","32917","32545","32648",
"2023-10-04 21:40","32493","32295","32648",
"2023-10-04 21:45","32310","32042","31848",
"2023-10-04 21:50","31953","31767","31848",
"2023-10-04 21:55","31724","31451","31848",
"2023-10-04 22:00","31376","31094","30473",
"2023-10-04 22:05","30874","30741","30473",
"2023-10-04 22:10","30736","30437","30473",
"2023-10-04 22:15","30437","30183","29933",
"2023-10-04 22:20","30363","29948","29933",
"2023-10-04 22:25","30072","29704","29933",
"2023-10-04 22:30","29771","29451","29459",
"2023-10-04 22:35","29645","29202","29459",
"2023-10-04 22:40","29427","28969","29459",
"2023-10-04 22:45","29235","28754","28862",
"2023-10-04 22:50","29070","28535","28862",
"2023-10-04 22:55","28824","28291","28862",
"2023-10-04 23:00","28381","28023","27860",
"2023-10-04 23:05","28231","27764","27860",
"2023-10-04 23:10","27918","27546","27860",
"2023-10-04 23:15","27671","27370","27360",
"2023-10-04 23:20","27657","27215","27360",
"2023-10-04 23:25","27418","27059","27360",
"2023-10-04 23:30","27089","26905","26730",
"2023-10-04 23:35","27072","26752","26730",
"2023-10-04 23:40","26940","26603","26730",
"2023-10-04 23:45","26523","26458","26300",
"2023-10-04 23:50","26452","26326","26300",
"2023-10-04 23:55","26226","26213","26300",
"2023-10-05 00:00","25992","26121","26052",
"2023-10-05 00:05","26141","26029","26052",
"2023-10-05 00:10","26236","25919","26052",
"2023-10-05 00:15","26156","25791","25722",
"2023-10-05 00:20","26077","25657","25722",
"2023-10-05 00:25","25872","25531","25722",
"2023-10-05 00:30","25713","25413","25512",
"2023-10-05 00:35","25653","25301","25512",
"2023-10-05 00:40","25497","25192","25512",
"2023-10-05 00:45","25306","25086","25242",
"2023-10-05 00:50","25209","24979","25242",
"2023-10-05 00:55","24950","24868","25242",
"2023-10-05 01:00","24782","24753","24794",
"2023-10-05 01:05","24840","24641","24794",
"2023-10-05 01:10","24692","24540","24794",
"2023-10-05 01:15","24742","24450","24504",
"2023-10-05 01:20","24562","24365","24504",
"2023-10-05 01:25","24487","24282","24504",
"2023-10-05 01:30","24413","24200","24244",
"2023-10-05 01:35","24438","24119","24244",
"2023-10-05 01:40","24241","24040","24244",
"2023-10-05 01:45","23962","23964","23994",
"2023-10-05 01:50","23907","23892","23994",
