Estructura de generación (MW)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2024-01-07 21:00","12032","7097","299","4179","6854","206","43","79","389","395","101","109","-6","1945",
"2024-01-07 21:05","11980","7096","299","3775","6824","728","43","79","391","394","100","109","-6","1939",
"2024-01-07 21:10","11976","7101","304","3523","6862","1120","43","79","391","393","99","109","0","1941",
"2024-01-07 21:15","12046","7098","304","3571","6993","896","43","80","391","395","99","109","0","1940",
"2024-01-07 21:20","12011","7099","298","3458","7110","788","43","80","391","393","99","109","-6","1942",
"2024-01-07 21:25","12028","7093","298","3405","7025","889","43","80","391","394","96","109","-6","1936",
"2024-01-07 21:30","12035","7096","298","3472","6993","730","43","79","391","393","99","109","-6","1940",
"2024-01-07 21:35","12065","7099","300","3512","6815","617","43","80","391","389","97","109","-6","1941",
"2024-01-07 21:40","12086","7097","299","3465","6612","523","43","79","391","389","96","109","-6","1940",
"2024-01-07 21:45","12087","7100","299","3385","6207","840","43","77","391","385","95","109","-6","1942",
"2024-01-07 21:50","12079","7093","304","3379","6218","675","43","70","391","387","95","109","0","1911",
"2024-01-07 21:55","12101","7092","297","3350","5867","1007","43","53","391","386","95","109","-6","1901",
"2024-01-07 22:00","12037","7094","304","3307","6027","653","43","45","391","382","96","109","0","1901",
"2024-01-07 22:05","11953","7095","304","3299","6175","381","43","42","382","377","93","109","0","1895",
"2024-01-07 22:10","11892","7094","299","3326","5905","441","43","33","382","378","87","109","-5","1901",
"2024-01-07 22:15","11900","7092","299","3308","5624","598","43","23","382","377","85","109","-5","1900",
"2024-01-07 22:20","11807","7098","298","3325","5597","525","43","23","382","373","76","108","-5","1904",
"2024-01-07 22:25","11794","7098","300","3361","5369","406","43","22","382","370","73","105","-5","1896",
"2024-01-07 22:30","11816","7097","299","3373","4933","435","43","23","382","369","67","104","-5","1896",
"2024-01-07 22:35","11843","7100","299","3364","4753","323","43","23","382","368","69","104","-5","1897",
"2024-01-07 22:40","11784","7092","299","3355","4571","452","43","23","382","362","68","104","-5","1900",
"2024-01-07 22:45","11787","7097","299","3309","4180","690","43","22","382","360","68","105","-5","1902",
"2024-01-07 22:50","11764","7099","299","3162","4174","695","43","23","382","353","65","104","-5","1904",
"2024-01-07 22:55","11714","7095","299","3054","4062","635","43","23","382","349","66","104","-5","1905",
"2024-01-07 23:00","11691","7100","303","3136","4428","-170","43","22","382","344","65","105","0","1908",
"2024-01-07 23:05","11673","7094","305","3481","5248","-1517","43","23","381","340","67","102","0","1884",
"2024-01-07 23:10","11670","7099","305","3661","5271","-1843","43","23","381","334","64","99","0","1878",
"2024-01-07 23:15","11648","7097","305","3750","5327","-2468","43","23","381","330","62","96","0","1879",
"2024-01-07 23:20","11702","7095","301","3799","5107","-2569","43","23","381","325","57","96","-4","1887",
"2024-01-07 23:25","11727","7099","291","3706","4882","-2405","43","23","381","324","54","92","-4","1883",
"2024-01-07 23:30","11763","7097","297","3661","4720","-2488","43","23","381","322","53","85","-4","1880",
"2024-01-07 23:35","11707","7096","303","3727","4582","-2836","43","23","381","314","52","79","0","1877",
