Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2023-12-12 21:00","35443","35348","35499",
"2023-12-12 21:05","35391","35565","35499",
"2023-12-12 21:10","35318","35563","35499",
"2023-12-12 21:15","35165","35341","35199",
"2023-12-12 21:20","35211","35027","35199",
"2023-12-12 21:25","34767","34749","35199",
"2023-12-12 21:30","34733","34507","34378",
"2023-12-12 21:35","34300","34272","34378",
"2023-12-12 21:40","34114","34019","34378",
"2023-12-12 21:45","33780","33747","33478",
"2023-12-12 21:50","33506","33453","33478",
"2023-12-12 21:55","33091","33136","33478",
"2023-12-12 22:00","32903","32794","32318",
"2023-12-12 22:05","32434","32456","32318",
"2023-12-12 22:10","32297","32149","32318",
"2023-12-12 22:15","32178","31873","31417",
"2023-12-12 22:20","31928","31608","31417",
"2023-12-12 22:25","31491","31333","31417",
"2023-12-12 22:30","31324","31048","30817",
"2023-12-12 22:35","31204","30770","30817",
"2023-12-12 22:40","30848","30515","30817",
"2023-12-12 22:45","30575","30284","30395",
"2023-12-12 22:50","30340","30034","30395",
"2023-12-12 22:55","30015","29725","30395",
"2023-12-12 23:00","29748","29355","28678",
"2023-12-12 23:05","29427","28997","28678",
"2023-12-12 23:10","29308","28721","28678",
"2023-12-12 23:15","28935","28526","28170",
"2023-12-12 23:20","28729","28367","28170",
"2023-12-12 23:25","28282","28199","28170",
"2023-12-12 23:30","28134","28021","27384",
"2023-12-12 23:35","27839","27843","27384",
"2023-12-12 23:40","27629","27672","27384",
"2023-12-12 23:45","27328","27509","27068",
"2023-12-12 23:50","27076","27356","27068",
"2023-12-12 23:55","26839","27215","27068",
"2023-12-13 00:00","26722","27086","26745",
"2023-12-13 00:05","26679","26954","26745",
"2023-12-13 00:10","26706","26803","26745",
"2023-12-13 00:15","26611","26634","26275",
"2023-12-13 00:20","26775","26458","26275",
"2023-12-13 00:25","26534","26285","26275",
"2023-12-13 00:30","26418","26118","25875",
