Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2022-09-25 21:00","27400","27222","27316",
"2022-09-25 21:05","27506","27454","27316",
"2022-09-25 21:10","27451","27548","27316",
"2022-09-25 21:15","27406","27505","27356",
"2022-09-25 21:20","27310","27401","27356",
"2022-09-25 21:25","27355","27317","27356",
"2022-09-25 21:30","27318","27251","27126",
"2022-09-25 21:35","27220","27181","27126",
"2022-09-25 21:40","27088","27085","27126",
"2022-09-25 21:45","26889","26963","26806",
"2022-09-25 21:50","26813","26836","26806",
"2022-09-25 21:55","26631","26726","26806",
"2022-09-25 22:00","26438","26633","26387",
"2022-09-25 22:05","26159","26538","26387",
"2022-09-25 22:10","26267","26420","26387",
"2022-09-25 22:15","26215","26280","26027",
"2022-09-25 22:20","25919","26130","26027",
"2022-09-25 22:25","25771","25982","26027",
"2022-09-25 22:30","25541","25835","25487",
"2022-09-25 22:35","25420","25691","25487",
"2022-09-25 22:40","25145","25551","25487",
"2022-09-25 22:45","24805","25414","24987",
"2022-09-25 22:50","24761","25267","24987",
"2022-09-25 22:55","24590","25095","24987",
"2022-09-25 23:00","24543","24897","24231",
"2022-09-25 23:05","24423","24700","24231",
"2022-09-25 23:10","24356","24530","24231",
"2022-09-25 23:15","24103","24389","23581",
"2022-09-25 23:20","23859","24258","23581",
"2022-09-25 23:25","23717","24118","23581",
"2022-09-25 23:30","23577","23971","23181",
"2022-09-25 23:35","23559","23825","23181",
"2022-09-25 23:40","23199","23690","23181",
"2022-09-25 23:45","23113","23567","22992",
"2022-09-25 23:50","23162","23437","22992",
"2022-09-25 23:55","23069","23282","22992",
"2022-09-26 00:00","22774","23100","22542",
"2022-09-26 00:05","23104","22923","22542",
"2022-09-26 00:10","22847","22783","22542",
"2022-09-26 00:15","22747","22677","22442",
"2022-09-26 00:20","22786","22586","22442",
"2022-09-26 00:25","22566","22488","22442",
"2022-09-26 00:30","22344","22383","22152",
"2022-09-26 00:35","22492","22279","22152",
"2022-09-26 00:40","22256","22185","22152",
"2022-09-26 00:45","22035","22101","21832",
"2022-09-26 00:50","21914","22015","21832",
"2022-09-26 00:55","21897","21912","21832",
"2022-09-26 01:00","21768","21792","21364",
"2022-09-26 01:05","21946","21676","21364",
"2022-09-26 01:10","21646","21579","21364",
"2022-09-26 01:15","21537","21504","21324",
"2022-09-26 01:20","21369","21439","21324",
"2022-09-26 01:25","21506","21374","21324",
"2022-09-26 01:30","21552","21308","21224",
"2022-09-26 01:35","21550","21242","21224",
"2022-09-26 01:40","21406","21174","21224",
"2022-09-26 01:45","21231","21106","20909",
"2022-09-26 01:50","21218","21048","20909",
"2022-09-26 01:55","21172","21012","20909",
"2022-09-26 02:00","21143","20999","20758",
"2022-09-26 02:05","21106","20988","20758",
"2022-09-26 02:10","20994","20960","20758",
"2022-09-26 02:15","20793","20915","20758",
"2022-09-26 02:20","20902","20866","20758",
"2022-09-26 02:25","20808","20823","20758",
"2022-09-26 02:30","20786","20787","20658",
"2022-09-26 02:35","20863","20755","20658",
"2022-09-26 02:40","20762","20723","20658",
"2022-09-26 02:45","20722","20691","20548",
"2022-09-26 02:50","20670","20661","20548",
"2022-09-26 02:55","20535","20633","20548",
"2022-09-26 03:00","20537","20606","20346",
"2022-09-26 03:05","20597","20580","20346",
"2022-09-26 03:10","20647","20554","20346",
"2022-09-26 03:15","20361","20527","20406",
"2022-09-26 03:20","20610","20501","20406",
"2022-09-26 03:25","20487","20478","20406",
"2022-09-26 03:30","20492","20460","20206",
"2022-09-26 03:35","20411","20443","20206",
"2022-09-26 03:40","20338","20426","20206",
"2022-09-26 03:45","20442","20410","20206",
"2022-09-26 03:50","20631","20399","20206",
"2022-09-26 03:55","20534","20398","20206",
"2022-09-26 04:00","20359","20407","20205",
"2022-09-26 04:05","20450","20416","20205",
"2022-09-26 04:10","20288","20416","20205",
"2022-09-26 04:15","20427","20408","20405",
"2022-09-26 04:20","20345","20396","20405",
"2022-09-26 04:25","20213","20387","20405",
"2022-09-26 04:30","20287","20382","20425",
"2022-09-26 04:35","20175","20390","20425",
"2022-09-26 04:40","20273","20423","20425",
"2022-09-26 04:45","20350","20480","20305",
"2022-09-26 04:50","20459","20523","20305",
"2022-09-26 04:55","20423","20510","20305",
"2022-09-26 05:00","20642","20444","20468",
