Seguimiento de la demanda de energía eléctrica (MW)

Hora,Real,Prevista,Programada
"2023-04-29 21:00","26069","27087","27149",
"2023-04-29 21:05","26424","27426","27149",
"2023-04-29 21:10","26832","27589","27149",
"2023-04-29 21:15","27175","27576","27249",
"2023-04-29 21:20","27396","27484","27249",
"2023-04-29 21:25","27402","27407","27249",
"2023-04-29 21:30","27442","27347","27249",
"2023-04-29 21:35","27368","27287","27249",
"2023-04-29 21:40","27378","27214","27249",
"2023-04-29 21:45","27395","27127","27149",
"2023-04-29 21:50","27120","27005","27149",
"2023-04-29 21:55","26837","26828","27149",
"2023-04-29 22:00","26758","26595","26708",
"2023-04-29 22:05","26461","26361","26708",
"2023-04-29 22:10","26414","26179","26708",
"2023-04-29 22:15","26020","26049","25679",
"2023-04-29 22:20","26162","25935","25679",
"2023-04-29 22:25","26009","25802","25679",
"2023-04-29 22:30","25679","25649","25439",
"2023-04-29 22:35","25656","25488","25439",
"2023-04-29 22:40","25153","25331","25439",
"2023-04-29 22:45","24862","25177","24917",
"2023-04-29 22:50","24691","25022","24917",
"2023-04-29 22:55","24728","24861","24917",
"2023-04-29 23:00","24662","24692","24290",
"2023-04-29 23:05","24414","24527","24290",
"2023-04-29 23:10","24448","24375","24290",
"2023-04-29 23:15","24250","24236","23678",
"2023-04-29 23:20","24203","24103","23678",
"2023-04-29 23:25","23955","23970","23678",
"2023-04-29 23:30","23694","23835","23173",
"2023-04-29 23:35","23585","23702","23173",
"2023-04-29 23:40","23453","23573","23173",
"2023-04-29 23:45","23270","23448","22868",
"2023-04-29 23:50","23153","23323","22868",
"2023-04-29 23:55","23027","23195","22868",
"2023-04-30 00:00","22840","23064","22463",
"2023-04-30 00:05","22698","22933","22463",
"2023-04-30 00:10","22670","22807","22463",
"2023-04-30 00:15","22675","22686","22263",
"2023-04-30 00:20","22605","22565","22263",
"2023-04-30 00:25","22360","22442","22263",
"2023-04-30 00:30","22138","22316","21862",
"2023-04-30 00:35","21999","22193","21862",
"2023-04-30 00:40","22060","22079","21862",
"2023-04-30 00:45","22048","21974","21449",
"2023-04-30 00:50","21907","21860","21449",
"2023-04-30 00:55","21805","21721","21449",
"2023-04-30 01:00","21922","21556","21267",
"2023-04-30 01:05","21792","21394","21267",
"2023-04-30 01:10","21476","21263","21267",
"2023-04-30 01:15","21257","21163","21017",
"2023-04-30 01:20","21260","21076","21017",
"2023-04-30 01:25","21241","20982","21017",
"2023-04-30 01:30","21151","20883","20867",
"2023-04-30 01:35","20885","20784","20867",
"2023-04-30 01:40","20907","20695","20867",
"2023-04-30 01:45","20819","20615","20667",
"2023-04-30 01:50","20592","20532","20667",
"2023-04-30 01:55","20479","20438","20667",
"2023-04-30 02:00","20346","20330","20074",
"2023-04-30 02:05","20342","20225","20074",
"2023-04-30 02:10","20317","20138","20074",
"2023-04-30 02:15","20102","20070","19974",
"2023-04-30 02:20","20068","20010","19974",
"2023-04-30 02:25","19997","19949","19974",
"2023-04-30 02:30","20001","19888","19774",
"2023-04-30 02:35","20110","19827","19774",
"2023-04-30 02:40","19937","19767","19774",
"2023-04-30 02:45","19770","19710","19474",
"2023-04-30 02:50","19930","19659","19474",
"2023-04-30 02:55","19507","19617","19474",
"2023-04-30 03:00","19669","19585","19360",
"2023-04-30 03:05","19450","19556","19360",
"2023-04-30 03:10","19454","19521","19360",
"2023-04-30 03:15","19505","19480","19250",
"2023-04-30 03:20","19311","19439","19250",
"2023-04-30 03:25","19252","19401","19250",
"2023-04-30 03:30","19167","19367","19110",
"2023-04-30 03:35","19083","19337","19110",
"2023-04-30 03:40","19282","19311","19110",
"2023-04-30 03:45","19251","19290","19010",
"2023-04-30 03:50","19182","19265","19010",
"2023-04-30 03:55","19221","19231","19010",
"2023-04-30 04:00","19172","19187","18857",
"2023-04-30 04:05","19156","19143","18857",
"2023-04-30 04:10","18998","19111","18857",
"2023-04-30 04:15","19066","19091","18960",
"2023-04-30 04:20","19226","19075","18960",
"2023-04-30 04:25","19267","19055","18960",
"2023-04-30 04:30","18974","19032","18960",
"2023-04-30 04:35","18949","19015","18960",
"2023-04-30 04:40","19216","19009","18960",
"2023-04-30 04:45","19132","19017","19191",
"2023-04-30 04:50","19259","19014","19191",
"2023-04-30 04:55","19009","18979","19191",
"2023-04-30 05:00","19124","18910","19099",
"2023-04-30 05:05","19188","18847","19099",
"2023-04-30 05:10","19049","18827","19099",
"2023-04-30 05:15","19168","18849","19024",
"2023-04-30 05:20","19298","18891","19024",
"2023-04-30 05:25","19173","18929","19024",
"2023-04-30 05:30","19064","18962","19202",
"2023-04-30 05:35","19247","18989","19202",
"2023-04-30 05:40","19253","19005","19202",
"2023-04-30 05:45","19184","19011","19208",
"2023-04-30 05:50","19300","19037","19208",
"2023-04-30 05:55","18982","19114","19208",
"2023-04-30 06:00","19046","19240","19218",
"2023-04-30 06:05","19211","19359","19218",
"2023-04-30 06:10","19461","19414","19218",
"2023-04-30 06:15","19535","19405","19218",
"2023-04-30 06:20","19392","19371","19218",
"2023-04-30 06:25","19539","19351","19218",
"2023-04-30 06:30","19315","19344","19218",
"2023-04-30 06:35","19398","19341","19218",
"2023-04-30 06:40","19626","19334","19218",
"2023-04-30 06:45","19422","19321","19218",
"2023-04-30 06:50","19418","19308","19218",
"2023-04-30 06:55","19440","19299","19218",
"2023-04-30 07:00","19402","19293","19567",
"2023-04-30 07:05","19459","19291","19567",
"2023-04-30 07:10","19501","19294","19567",
"2023-04-30 07:15","19401","19304","19367",
"2023-04-30 07:20","19382","19316","19367",
"2023-04-30 07:25","19117","19328","19367",
"2023-04-30 07:30","19099","19341","19417",
"2023-04-30 07:35","19287","19364","19417",
"2023-04-30 07:40","19018","19405","19417",
"2023-04-30 07:45","19301","19466","19427",
"2023-04-30 07:50","19119","19513","19427",
"2023-04-30 07:55","19169","19514","19427",
"2023-04-30 08:00","19358","19470","19887",
"2023-04-30 08:05","19449","19433","19887",
"2023-04-30 08:10","19561","19459","19887",
"2023-04-30 08:15","19894","19546","20150",
"2023-04-30 08:20","20121","19660","20150",
"2023-04-30 08:25","20161","19766","20150",
"2023-04-30 08:30","20021","19864","20035",
"2023-04-30 08:35","20369","19960","20035",
"2023-04-30 08:40","20647","20057","20035",
"2023-04-30 08:45","20826","20156","20545",
"2023-04-30 08:50","20588","20266","20545",
"2023-04-30 08:55","20810","20397","20545",
"2023-04-30 09:00","20940","20549","20806",
"2023-04-30 09:05","21254","20698","20806",
"2023-04-30 09:10","21600","20821","20806",
"2023-04-30 09:15","21275","20918","21181",
"2023-04-30 09:20","21520","21008","21181",
"2023-04-30 09:25","21640","21109","21181",
"2023-04-30 09:30","22000","21220","21577",
"2023-04-30 09:35","21947","21321","21577",
"2023-04-30 09:40","21982","21389","21577",
"2023-04-30 09:45","21892","21426","22006",
"2023-04-30 09:50","22071","21499","22006",
"2023-04-30 09:55","22205","21674","22006",
"2023-04-30 10:00","22490","21952","22430",
"2023-04-30 10:05","22712","22227","22430",
"2023-04-30 10:10","22591","22389","22430",
"2023-04-30 10:15","22543","22440","22625",
"2023-04-30 10:20","22571","22450","22625",
"2023-04-30 10:25","22697","22489","22625",
"2023-04-30 10:30","22445","22557","22400",
"2023-04-30 10:35","22621","22626","22400",
"2023-04-30 10:40","22869","22666","22400",
"2023-04-30 10:45","22961","22677","22689",
"2023-04-30 10:50","23000","22704","22689",
"2023-04-30 10:55","22845","22791","22689",
"2023-04-30 11:00","22970","22937","22853",
"2023-04-30 11:05","22882","23079","22853",
"2023-04-30 11:10","22823","23151","22853",
"2023-04-30 11:15","22719","23155","22853",
"2023-04-30 11:20","22908","23131","22853",
"2023-04-30 11:25","22678","23120","22853",
"2023-04-30 11:30","22725","23124","22478",
"2023-04-30 11:35","22955","23135","22478",
"2023-04-30 11:40","22852","23146","22478",
